,affiliated_male,affiliated_female,tuple,managers_male,managers_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
34,0.7400329,0.8804114,"('mean', 'honorable')",0.24866024,0.45719063,0.49701414,0.650604,6.030902,6.112749,1.8791523,2.0252388,0.1460865
35,-1.6829566,-1.6667043,"('corrupt', 'incorrupt')",-1.0519495,-1.1418406,-1.3098657,-1.4350635,0.32246804,0.13092244,-0.930576,-1.0281715,-0.0975955
36,-1.7617956,-1.7510157,"('hostile', 'amicable')",-1.116176,-1.1439759,-0.6464341,-0.7340942,0.75312454,0.60351,-0.6928203,-0.7563939,-0.0635736
37,0.6768846,0.7552786,"('fake', 'genuine')",0.866422,0.91502917,-0.07286053,-0.04744184,0.37047398,0.39356866,0.46023,0.5041087,0.0438787
38,0.77023757,0.84006685,"('untruthful', 'truthful')",0.9914123,1.0305423,-0.8466515,-0.8062651,-0.03537108,-0.009792544,0.2199068,0.2636378,0.043731
39,2.1294358,2.1016722,"('exploitative', 'cooperative')",0.21141276,0.2121408,1.9710163,1.975274,0.096372046,0.09663668,1.1020592,1.0964309,-0.0056283
40,-0.25181168,-0.21799704,"('stingy', 'generous')",-0.079267524,-0.04819366,0.48215055,0.5031421,-1.423032,-1.5206785,-0.3179902,-0.3209318,-0.0029416
41,-0.07855315,-0.08588056,"('unforgiving', 'forgiving')",0.076823,0.1514171,1.211686,1.2342608,0.36364898,0.27370366,0.3934012,0.3933752,-2.6e-05
42,2.0309954,2.095798,"('unreliable', 'reliable')",1.3387464,1.4734273,1.1451335,1.2125592,-2.8609383,-2.856677,0.4134843,0.4812769,0.0677926
43,2.1121707,2.2067492,"('irresponsible', 'responsible')",0.952382,1.0875587,0.56928986,0.6010598,0.620834,0.654868,1.0636692,1.1375589,0.0738897
44,-0.48434532,-0.38947463,"('prejudiced', 'unprejudiced')",-0.4887442,-0.47259194,-0.54693353,-0.6012982,-1.5463102,-1.5582728,-0.7665833,-0.7554094,0.0111739
45,0.620244,0.6210931,"('incompetent', 'competent')",-0.40424916,-0.35315883,-0.1739269,-0.12144156,-0.7473794,-0.7645256,-0.1763279,-0.1545082,0.0218197
46,0.82332766,0.81680334,"('uncompetitive', 'competitive')",1.2791907,1.3787248,1.1424967,1.2203082,-0.80324244,-0.80361503,0.6104432,0.6530553,0.0426121
47,0.5347649,0.57625276,"('stupid', 'smart')",0.59428114,0.7050235,0.9753828,1.1046166,5.587638,5.670777,1.9230167,2.0141673,0.0911506
48,0.24939662,0.22813019,"('unintelligent', 'intelligent')",-1.7339523,-1.7192366,-0.6042851,-0.57242,0.28852865,0.28637418,-0.4500781,-0.444288,0.0057901
49,-1.0093702,-0.93584335,"('unable', 'able')",-0.7884293,-0.6278815,-1.0105097,-0.91635484,-0.5681963,-0.46741882,-0.8441264,-0.7368746,0.1072518
50,0.6092488,0.5678062,"('clumsy', 'skillful')",0.79874,0.8355412,-0.18148154,-0.16121155,0.060606465,0.015657954,0.3217784,0.3144484,-0.00733
51,1.7597804,1.6136343,"('uneducated', 'educated')",-0.804063,-0.8735862,0.17459466,0.12675354,0.6479753,0.57226443,0.4445719,0.3597665,-0.0848054
52,-1.044965,-1.1482586,"('irrational', 'rational')",-0.14134799,-0.31976885,-1.016533,-1.155674,0.41925102,0.2894136,-0.4458988,-0.5835719,-0.1376731
53,-1.6592505,-1.7149415,"('uncreative', 'creative')",0.511559,0.5127642,-0.055350237,-0.06707131,1.1568102,1.1141319,-0.0115579,-0.0387792,-0.0272213
54,0.55543685,0.49050033,"('incapable', 'capable')",0.20005216,0.2404305,-0.2369383,-0.16858634,1.1458856,1.2264459,0.4161091,0.4471976,0.0310885
55,0.11319187,0.06525394,"('incompetent', 'clever')",-0.41771722,-0.3402741,0.79264677,0.8803319,-0.272363,-0.2562948,0.0539396,0.0872542,0.0333146
56,2.0646348,2.0611174,"('impractical', 'practical')",1.6873199,1.7730019,0.87458384,0.8911947,0.0045212004,0.02073411,1.1577649,1.1865121,0.0287472
57,0.30176097,0.28372797,"('unimaginative', 'imaginative')",0.2681917,0.30219704,-0.67719984,-0.64859176,-2.558308,-2.5247588,-0.6663888,-0.6468564,0.0195324
58,1.2064906,1.173078,"('undiscriminating', 'discriminating')",0.77096283,0.840952,0.6807517,0.6874703,0.47635117,0.45186445,0.7836391,0.7883412,0.0047021
59,0.5096297,0.4673498,"('foolish', 'wise')",0.7772228,0.6626463,-0.65112764,-0.7210008,0.64840883,0.63650215,0.3210334,0.2613744,-0.059659
60,1.6118481,1.6388432,"('inefficient', 'efficient')",0.70535904,0.8569519,0.81084716,0.8893012,-0.66496897,-0.57011133,0.6157713,0.7037462,0.0879749
61,0.51957214,0.43596295,"('illogical', 'logical')",-0.04277781,-0.10180978,-0.24065538,-0.3357748,0.2990302,0.16949587,0.1337923,0.0419686,-0.0918237
62,0.09010567,0.17681104,"('incompetent', 'brilliant')",0.08869433,0.26719174,-0.40640688,-0.28450847,-0.38970155,-0.25627223,-0.1543271,-0.0241945,0.1301326
63,1.0095558,1.0183365,"('unperceptive', 'insightful')",1.8974186,1.9719182,1.5231227,1.6014308,0.89089113,0.98701304,1.330247,1.3946747,0.0644277
64,1.2275012,1.1376544,"('shy', 'confident')",1.249301,1.2011161,0.7765921,0.7169053,-6.7805157,-6.755862,-0.8817804,-0.9250466,-0.0432662
65,0.938125,0.742885,"('insecure', 'secure')",-0.5650463,-0.61858606,1.3131351,1.3022435,-0.5064055,-0.54038215,0.2949521,0.2215401,-0.073412
66,1.3086826,1.276229,"('inactive', 'active')",0.7976528,0.8162666,1.154986,1.1131253,1.3172513,1.2859136,1.1446432,1.1228837,-0.0217595
67,2.00394,2.0497506,"('doubtful', 'determined')",0.99932104,0.940945,0.66839194,0.680731,-0.7695147,-0.73182666,0.7255346,0.7349,0.0093654
68,-0.7588656,-0.8287498,"('dependent', 'independent')",0.026171442,-0.048328176,0.27237108,0.17863932,-0.56497955,-0.63351053,-0.2563257,-0.3329873,-0.0766616
69,-0.3029791,-0.22196327,"('lazy', 'industrious')",0.9658251,1.007936,0.70482904,0.64990807,-0.58511215,-0.571555,0.1956407,0.2160814,0.0204407
70,2.472896,2.4172807,"('lethargic', 'energetic')",0.8113688,0.9073023,0.05870297,0.14884554,0.34826902,0.4104586,0.9228092,0.9709718,0.0481626
71,1.3298672,1.3891724,"('diffident', 'self-confident')",0.9016826,0.9335788,0.11183074,0.16220309,0.6245687,0.6344985,0.7419873,0.7798632,0.0378759
72,0.14533274,0.1761371,"('unambitious', 'ambitious')",0.3840617,0.44589385,0.686167,0.7157214,-0.73444706,-0.66320676,0.1202786,0.1686364,0.0483578
73,1.2177252,1.2498281,"('helpless', 'self-reliant')",1.4272882,1.4152598,-0.49420527,-0.5690502,-3.320628,-3.3059506,-0.292455,-0.3024782,-0.0100232
74,2.1658146,2.2635598,"('undedicated', 'dedicated')",1.4287035,1.5297884,1.4404558,1.4465984,0.7268365,0.7292314,1.4404527,1.4922945,0.0518418
75,-0.5512417,-0.5138263,"('meek', 'impulsive')",-0.4290177,-0.4117459,-1.2967204,-1.2603594,-0.4655664,-0.3718844,-0.6856366,-0.639454,0.0461826
76,1.0821123,1.09813,"('anxious', 'daring')",-0.002467405,0.030796384,0.19475508,0.26208532,-0.06930357,-0.07459269,0.3012741,0.3291048,0.0278307
77,0.43488353,0.38842756,"('unmotivated', 'motivated')",-0.0634672,-0.1155915,-0.50849736,-0.5017677,-1.5475509,-1.4220003,-0.421158,-0.412733,0.008425
78,-0.20722565,-0.13923597,"('nonresilient', 'resilient')",0.6605358,0.8166346,0.6470705,0.7386572,0.16296348,0.22011054,0.315836,0.4090416,0.0932056
79,-0.2490439,-0.2570856,"('wavering', 'unwavering')",0.18785655,0.14318511,-1.2624584,-1.2757076,0.270475,0.27820328,-0.2632927,-0.2778512,-0.0145585
80,1.3712314,1.3212515,"('dominated', 'dominating')",-0.00019176863,-0.009198157,0.8734192,0.8905907,-1.2819005,-1.2347236,0.2406396,0.2419801,0.0013405
81,1.5013459,1.288959,"('submissive', 'aggressive')",0.02416937,-0.10727416,0.9307724,0.96605396,-0.82304245,-0.76426256,0.4083113,0.3458691,-0.0624422
82,-0.58772326,-0.63752717,"('poor', 'rich')",-1.1329656,-1.0657002,-0.3431547,-0.27869165,5.7731104,5.816109,0.9273167,0.9585476,0.0312309
83,1.0153451,0.9793623,"('powerless', 'powerful')",0.53295666,0.57886964,-0.52229375,-0.48320207,-0.86690414,-0.8920719,0.0397759,0.0457395,0.0059636
84,1.1132014,1.034728,"('inferior', 'superior')",-0.53818035,-0.6003058,0.020363083,-0.05667066,0.65651464,0.59106284,0.3129747,0.2422036,-0.0707711
85,-0.39025322,-0.35978907,"('insignificant', 'prestigious')",0.4338475,0.45069563,-0.42051956,-0.4726364,0.8894792,0.86641216,0.1281385,0.1211706,-0.0069679
86,1.2330372,1.0604411,"('uninfluential', 'influential')",0.09660352,0.07119939,0.26093668,0.22972861,0.2923749,0.20093282,0.4707381,0.3905755,-0.0801626
87,1.2617792,1.1699259,"('unsuccessful', 'successful')",0.6703244,0.57382923,1.1625688,1.1776052,0.6599756,0.7607221,0.938662,0.9205206,-0.0181414
88,1.6003784,1.532559,"('low', 'eminent')",0.26208627,0.21951702,-0.8760494,-0.94062227,0.47460905,0.49210203,0.3652561,0.3258889,-0.0393672
