,robert_male,robert_female,tuple,half_male,half_female,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
0,1.5836052,1.4992782,"('unsociable', 'sociable')",1.7291983,1.7607476,0.3590467,0.27013752,-0.3387321,-0.45252776,0.8332796,0.7694089,-0.0638707
1,-1.6435596,-1.8565145,"('unfriendly', 'friendly')",-1.3102309,-1.4399658,0.4004974,0.24148062,1.6707842,1.4711821,-0.2206272,-0.3959544,-0.1753272
2,1.1901395,1.2929955,"('unlikable', 'likable')",0.15242988,0.20218524,0.8565427,0.9749182,0.5407755,0.720233,0.6849719,0.797583,0.1126111
3,0.5114818,0.54848886,"('repellent', 'pleasant')",0.89672786,0.95612276,-0.6190684,-0.65282017,0.2298293,0.2861908,0.2547427,0.2844956,0.0297529
4,-1.6418674,-1.893667,"('disliked', 'liked')",-2.5532153,-2.755459,-0.1088348,-0.20116404,-6.0369864,-6.1990237,-2.5852261,-2.7623286,-0.1771025
5,-2.2294974,-2.3132944,"('distant', 'outgoing')",-3.0320456,-3.159394,-0.4773845,-0.3728435,-0.31185803,-0.24699757,-1.5126965,-1.5231324,-0.0104359
6,-2.2378721,-2.3928366,"('distant', 'open')",-2.5299304,-2.7496977,-0.46606958,-0.4179651,0.23441094,0.26420704,-1.2498653,-1.3240731,-0.0742078
7,1.2692605,1.290005,"('insensitive', 'sensitive')",1.1342386,1.2297148,-0.16029558,-0.18545537,0.77218723,0.7378968,0.7538477,0.7680403,0.0141926
8,-1.1182308,-1.169813,"('unaffectionate', 'affectionate')",-1.3920133,-1.4772189,-0.53192794,-0.6006003,0.45305163,0.39454716,-0.6472801,-0.7132712,-0.0659911
9,-0.53622186,-0.6265738,"('unaffectionate', 'caring')",-0.24776907,-0.3922503,-0.18990532,-0.25849473,0.9223146,0.8484672,-0.0128954,-0.1072129,-0.0943175
10,2.1581907,2.1350741,"('unsympathetic', 'sympathetic')",2.43114,2.4835484,-1.0767677,-1.1475693,-0.12057714,-0.25258577,0.8479965,0.8046169,-0.0433796
11,0.9053832,0.8938668,"('unhelpful', 'helpful')",0.33673808,0.3634674,-0.34242943,-0.2492114,1.7652347,1.7745847,0.6662316,0.6956769,0.0294453
12,0.9588088,0.95681924,"('unsupportive', 'supportive')",0.11242601,0.10106783,-0.3461238,-0.28035328,-1.779464,-1.7652831,-0.2635882,-0.2469373,0.0166509
13,2.506016,2.6044743,"('impolite', 'polite')",1.9215752,2.0960329,1.1300312,1.2086382,0.020481504,0.038519226,1.394526,1.4869162,0.0923902
14,2.534412,2.621257,"('antisocial', 'social')",0.60087556,0.8110733,0.82874495,0.7835583,-0.29854396,-0.34743735,0.9163721,0.9671128,0.0507407
15,-0.064045876,0.08239226,"('boring', 'funny')",0.18514246,0.24455985,0.5958211,0.6003493,0.38594195,0.38789508,0.2757149,0.3287991,0.0530842
16,-1.1726499,-1.4412411,"('unpopular', 'popular')",-2.1567152,-2.375557,-0.09480571,-0.20568916,0.619569,0.5664863,-0.7011504,-0.8640002,-0.1628498
17,-1.2027444,-1.2479544,"('nasty', 'nice')",0.037012447,-0.07344349,-1.3363506,-1.2892452,-0.7737785,-0.6884523,-0.8189652,-0.8247738,-0.0058086
18,-0.52925307,-0.740579,"('disagreeable', 'welcoming')",-0.7515719,-0.82303333,0.87103826,0.93496937,-0.40323603,-0.42331648,-0.2032557,-0.2629899,-0.0597342
19,-1.0808649,-1.0694346,"('inhospitable', 'hospitable')",-0.43327886,-0.6682648,-1.2114078,-1.171707,-0.47463852,-0.3661895,-0.8000475,-0.818899,-0.0188515
20,0.6894801,0.5516764,"('rough', 'thoughtful')",0.94627887,0.8926988,0.2937264,0.21645436,1.367932,1.2536644,0.8243544,0.7286235,-0.0957309
21,3.349639,3.4558809,"('immoral', 'moral')",1.0473619,1.1877418,0.35789973,0.3288526,-0.6565088,-0.6801755,1.0245979,1.0730749,0.048477
22,1.4152325,1.3656466,"('untrustworthy', 'trustworthy')",1.5288386,1.5813426,0.33148327,0.28457972,-0.7923679,-0.81955254,0.6207967,0.6030041,-0.0177926
23,1.7053641,1.5578766,"('insincere', 'sincere')",2.5682497,2.5598285,0.1803196,0.1192276,5.2426305,5.15979,2.4241409,2.3491807,-0.0749602
24,2.2342525,2.3215342,"('dishonest', 'honest')",1.3142518,1.3150254,0.18270937,0.18938848,0.56380117,0.51974183,1.0737537,1.0864224,0.0126687
25,-0.7889467,-0.957532,"('egoistic', 'altruistic')",-0.8408765,-0.9993847,0.09266412,0.096152365,1.4454926,1.3709816,-0.0229166,-0.1224457,-0.0995291
26,-1.6918479,-1.7534641,"('hardhearted', 'benevolent')",-0.3155362,-0.2463195,1.9602977,1.8823684,1.9028782,1.7899352,0.463948,0.41813,-0.045818
27,-1.1570021,-1.2423282,"('hardhearted', 'softhearted')",-0.3367348,-0.38523996,-0.7822285,-0.7563935,0.90613306,0.82126474,-0.3424581,-0.3906742,-0.0482161
28,1.0440633,0.78938735,"('disloyal', 'loyal')",0.37824085,0.3389265,-0.069084235,-0.18790141,0.96782726,0.7255987,0.5802618,0.4165028,-0.163759
29,-0.66056234,-0.55965835,"('unfair', 'fair')",-0.36315945,-0.35334018,-0.8053241,-0.8284375,-0.6057746,-0.7049512,-0.6087051,-0.6115968,-0.0028917
30,1.5433587,1.6162485,"('intolerant', 'tolerant')",2.472006,2.5273457,0.7656314,0.7558287,1.4137135,1.3653584,1.5486773,1.5661954,0.0175181
31,-2.6916625,-2.673048,"('evil', 'good')",-2.8745167,-2.8535984,-0.58635145,-0.5985597,-1.0028124,-1.029012,-1.7888358,-1.7885547,0.0002811
32,1.1098126,1.1611878,"('unkind', 'kind')",0.78804475,0.8723463,-0.2513541,-0.25773004,0.86381435,0.6711279,0.6275795,0.611733,-0.0158465
33,-0.17870237,-0.43117094,"('wrong', 'right')",-0.6818639,-0.7783515,0.6797419,0.6943928,-0.51834637,-0.50252116,-0.1747927,-0.2544127,-0.07962
34,0.03287111,0.03185191,"('mean', 'honorable')",-0.5999066,-0.46496487,0.19821471,0.24812621,5.6826024,5.7682095,1.3284454,1.3958057,0.0673603
35,-2.4709883,-2.633157,"('corrupt', 'incorrupt')",-2.3775566,-2.6015453,-0.3553658,-0.4361505,-0.13639058,-0.23490372,-1.3350754,-1.4764391,-0.1413637
36,-2.8506122,-3.1280708,"('hostile', 'amicable')",-3.4199743,-3.597041,0.4466421,0.27773616,0.25627068,0.075995885,-1.3919184,-1.592845,-0.2009266
37,1.7189882,1.6706332,"('fake', 'genuine')",0.7221164,0.6693739,-0.32470623,-0.3503234,0.5212142,0.4976383,0.6594031,0.6218305,-0.0375726
38,0.31980997,0.21036363,"('untruthful', 'truthful')",0.5740549,0.4645799,-0.6976958,-0.63858837,-0.01958894,0.009742692,0.044145,0.0115245,-0.0326205
39,1.3681787,1.4570142,"('exploitative', 'cooperative')",2.1299145,2.2415667,1.3496956,1.4114382,0.36255783,0.374122,1.3025867,1.3710352,0.0684485
40,0.6599825,0.45036986,"('stingy', 'generous')",-0.00033771433,-0.032668576,0.015204288,-0.016236924,-1.3262254,-1.4275011,-0.1628441,-0.2565092,-0.0936651
41,0.39815348,0.28448313,"('unforgiving', 'forgiving')",0.61158717,0.5109346,0.093352854,0.08491584,0.17720692,0.14767417,0.3200751,0.2570019,-0.0630732
42,1.0976186,0.99784994,"('unreliable', 'reliable')",0.21838239,0.17776181,-0.07369657,0.030507557,-2.7528667,-2.69855,-0.3776406,-0.3731077,0.0045329
43,2.009424,2.1295617,"('irresponsible', 'responsible')",2.6997533,2.6528585,0.20941027,0.26620206,0.5453526,0.6049484,1.3659849,1.4133927,0.0474078
44,-0.7554457,-0.80769575,"('prejudiced', 'unprejudiced')",-1.2432177,-1.2775997,0.0019540042,0.15820208,-1.2813036,-1.1842752,-0.8195033,-0.7778422,0.0416611
45,1.9242301,1.8340815,"('incompetent', 'competent')",1.1721462,1.1350567,-0.016934253,-0.14452298,-0.0887703,-0.19849926,0.747668,0.656529,-0.091139
46,2.715384,2.6202521,"('uncompetitive', 'competitive')",1.8250138,1.883594,-0.11363196,-0.15722105,-0.3492995,-0.4100687,1.0193666,0.9841391,-0.0352275
47,0.9860052,1.117637,"('stupid', 'smart')",0.4373256,0.5291015,0.17270964,0.25320572,5.1002336,5.192836,1.6740685,1.773195,0.0991265
48,1.2074224,1.3661864,"('unintelligent', 'intelligent')",0.449988,0.53462404,0.1106343,0.06345362,0.23572654,0.23883027,0.5009428,0.5507736,0.0498308
49,-0.9292639,-0.89135206,"('unable', 'able')",-0.33358547,-0.40715483,-0.39659014,-0.38170457,-0.52406454,-0.43983334,-0.545876,-0.5300112,0.0158648
50,-1.2487271,-1.4150004,"('clumsy', 'skillful')",-2.807422,-2.8026705,-0.52994794,-0.55089134,0.15533042,0.13349482,-1.1076915,-1.1587669,-0.0510754
51,1.4547157,1.5129795,"('uneducated', 'educated')",0.45148998,0.5586865,-0.16605015,-0.1832889,0.004138574,-0.07198782,0.4360735,0.4540973,0.0180238
52,-1.5487945,-1.7232381,"('irrational', 'rational')",-2.7943506,-2.8536284,-0.8058724,-0.8790289,0.19067863,0.07246295,-1.2395848,-1.3458581,-0.1062733
53,-0.04294321,-0.14542821,"('uncreative', 'creative')",-1.0805557,-1.1531239,-0.63890976,-0.76341647,1.1288848,0.9683994,-0.158381,-0.2733923,-0.1150113
54,-1.0448545,-1.0248868,"('incapable', 'capable')",-0.28870544,-0.3509523,-0.16983351,-0.17340735,0.8451859,0.87161356,-0.1645519,-0.1694082,-0.0048563
55,3.5698638,3.6385229,"('incompetent', 'clever')",2.7610548,2.8480175,-0.34961742,-0.41313317,0.005100455,-0.026199583,1.4966003,1.5118018,0.0152015
56,2.4410365,2.4098306,"('impractical', 'practical')",3.5264194,3.5864623,1.2840433,1.2412997,-0.012362033,-0.05664639,1.8097843,1.7952366,-0.0145477
57,1.0752169,0.91388565,"('unimaginative', 'imaginative')",1.0349342,0.89642274,-0.7479932,-0.843895,-2.1152222,-2.2422774,-0.1882661,-0.318966,-0.1306999
