,newell_male,newell_female,tuple,brands_male,brands_female,inc_male,inc_female,average_male,average_female,female-male
26,2.5833776,2.561581,"('hardhearted', 'benevolent')",1.1132582,1.1234363,1.7192428,1.5985556,1.8052928,1.7611909,-0.0441019
27,-0.18911423,-0.1799239,"('hardhearted', 'softhearted')",0.18519413,0.30869108,1.028068,0.97784114,0.3413826,0.3688694,0.0274868
28,0.03857626,-0.15208146,"('disloyal', 'loyal')",-0.16774392,-0.27698287,0.58328277,0.4422813,0.1513717,0.0044057,-0.146966
29,-0.6071312,-0.63917935,"('unfair', 'fair')",-0.7170518,-0.7805116,-0.7360989,-0.77750325,-0.6867606,-0.732398,-0.0456374
30,0.18603137,0.19097713,"('intolerant', 'tolerant')",1.0748343,1.0484009,0.8947009,0.81742686,0.7185222,0.6856016,-0.0329206
31,-0.2988356,-0.19789495,"('evil', 'good')",-1.2417567,-1.181946,-0.8144982,-0.6705008,-0.7850302,-0.6834473,0.1015829
32,-0.09835335,-0.17825304,"('unkind', 'kind')",1.2137803,1.1193047,0.9139277,0.70478153,0.6764515,0.548611,-0.1278405
33,1.7648635,1.7009573,"('wrong', 'right')",0.97910315,0.99903667,-0.26435184,-0.23680608,0.8265382,0.8210626,-0.0054756
34,0.32822412,0.38597167,"('mean', 'honorable')",-0.2766878,-0.16291745,5.8540745,5.9572067,1.968537,2.060087,0.09155
35,-0.764085,-0.79392684,"('corrupt', 'incorrupt')",-1.7027432,-1.7253985,-0.073389344,-0.06452349,-0.8467391,-0.8612829,-0.0145438
36,0.1188567,0.066736005,"('hostile', 'amicable')",-1.4840788,-1.4519469,0.43036646,0.372877,-0.3116185,-0.3374446,-0.0258261
37,0.6673042,0.65124065,"('fake', 'genuine')",-0.2714803,-0.20119789,0.12061186,0.12636697,0.1721453,0.1921366,0.0199913
38,0.30361485,0.36275277,"('untruthful', 'truthful')",-0.09011613,0.05131934,0.30637923,0.38122323,0.1732927,0.2650985,0.0918058
39,0.6612463,0.6199896,"('exploitative', 'cooperative')",1.6640218,1.6187265,-0.05676798,-0.08691332,0.7561668,0.7172676,-0.0388992
40,-0.12510148,-0.17759421,"('stingy', 'generous')",-0.3303655,-0.21210301,-1.7146115,-1.8312187,-0.7233595,-0.7403053,-0.0169458
41,0.03822595,-0.031689953,"('unforgiving', 'forgiving')",-0.41204765,-0.29325885,0.08412817,-0.004140442,-0.0965645,-0.1096964,-0.0131319
42,0.789021,0.79445946,"('unreliable', 'reliable')",0.664252,0.90503746,-2.676665,-2.6309404,-0.4077973,-0.3104812,0.0973161
43,0.41056043,0.4515833,"('irresponsible', 'responsible')",1.1642827,1.3392173,0.050121833,0.034292623,0.541655,0.6083644,0.0667094
44,-1.0048165,-1.0050206,"('prejudiced', 'unprejudiced')",0.20058508,0.2849952,-1.3769374,-1.3337495,-0.7270563,-0.6845916,0.0424647
45,-0.18525028,-0.1950004,"('incompetent', 'competent')",-0.22743793,-0.1164311,-0.4659083,-0.5302894,-0.2928655,-0.2805736,0.0122919
46,0.12741277,0.049077284,"('uncompetitive', 'competitive')",1.1684991,1.2923616,-0.13819009,-0.37226504,0.3859073,0.3230579,-0.0628494
47,0.593992,0.6563459,"('stupid', 'smart')",1.3180908,1.3637315,5.027929,5.1211534,2.3133372,2.3804102,0.067073
48,-0.5136487,-0.54756105,"('unintelligent', 'intelligent')",-0.67874527,-0.7365231,0.17669585,0.08643053,-0.3385661,-0.3992178,-0.0606517
49,-0.4185801,-0.4195121,"('unable', 'able')",0.64872026,0.7624977,-0.12551163,0.026719376,0.0348762,0.123235,0.0883588
50,0.42246997,0.4379894,"('clumsy', 'skillful')",0.36365587,0.47645855,0.514186,0.53285193,0.4334373,0.4824333,0.048996
51,-0.84639007,-0.9458363,"('uneducated', 'educated')",-0.25888,-0.45410508,0.35514173,0.19765161,-0.2500428,-0.4007633,-0.1507205
52,0.85294956,0.8111291,"('irrational', 'rational')",0.1405915,-0.06513291,0.034383528,0.024179488,0.3426415,0.2567252,-0.0859163
53,2.009683,1.9525533,"('uncreative', 'creative')",1.2156525,1.2898444,1.0218328,0.97157735,1.4157227,1.4046583,-0.0110644
54,1.0516605,1.0428933,"('incapable', 'capable')",1.4432626,1.4189814,1.1677198,1.2619876,1.220881,1.2412874,0.0204064
55,0.31410018,0.23759995,"('incompetent', 'clever')",0.15206347,0.12059668,-0.28283352,-0.42437828,0.06111,-0.0220606,-0.0831706
56,1.1153672,1.0941334,"('impractical', 'practical')",1.3648376,1.3690746,-0.11187193,-0.16002181,0.7894443,0.7677287,-0.0217156
57,-1.2343469,-1.2720793,"('unimaginative', 'imaginative')",-0.87305367,-0.7909125,-2.4392393,-2.5861487,-1.5155465,-1.5497135,-0.034167
58,0.43976924,0.39546058,"('undiscriminating', 'discriminating')",0.3197909,0.37937915,0.03056667,0.009534549,0.2633756,0.2614581,-0.0019175
59,0.6747665,0.7272619,"('foolish', 'wise')",0.8627382,0.7951338,0.49283302,0.56664115,0.6767793,0.6963456,0.0195663
60,0.109337784,0.1032914,"('inefficient', 'efficient')",1.3417897,1.3777561,-0.3405156,-0.37599993,0.370204,0.3683492,-0.0018548
61,0.6242445,0.49601907,"('illogical', 'logical')",0.3205217,0.13785651,0.067264155,-0.059098728,0.3373435,0.1915923,-0.1457512
62,0.24579501,0.3352335,"('incompetent', 'brilliant')",0.84382784,1.047678,0.021769034,0.15823874,0.370464,0.5137167,0.1432527
63,0.673775,0.68652594,"('unperceptive', 'insightful')",0.54462045,0.68106216,1.175426,1.1857715,0.7979405,0.8511198,0.0531793
64,-0.3799858,-0.38345867,"('shy', 'confident')",0.38622823,0.24178453,-5.826811,-5.909749,-1.9401895,-2.017141,-0.0769515
65,-0.6203793,-0.7877921,"('insecure', 'secure')",0.44141585,0.11442619,-0.40391845,-0.5748395,-0.194294,-0.4160685,-0.2217745
66,0.8082043,0.8255358,"('inactive', 'active')",-0.16219509,-0.14371552,1.4214656,1.4337862,0.6891583,0.7052021,0.0160438
67,0.8401475,0.8369015,"('doubtful', 'determined')",0.016755827,0.036189783,-0.49892738,-0.44832996,0.1193253,0.1415871,0.0222618
68,-1.0208079,-1.124048,"('dependent', 'independent')",-0.3729052,-0.5385153,-0.34706602,-0.37465447,-0.5802597,-0.6790726,-0.0988129
69,1.1100383,1.1228601,"('lazy', 'industrious')",0.7627791,0.80324185,-0.22544537,-0.046074003,0.549124,0.626676,0.077552
70,-0.7225417,-0.77301633,"('lethargic', 'energetic')",-0.27332798,-0.09899436,0.12403254,0.1090094,-0.2906124,-0.2543338,0.0362786
71,2.7164683,2.731636,"('diffident', 'self-confident')",2.426343,2.4540699,0.8151121,0.7756699,1.9859745,1.9871254,0.0011509
72,-0.17047283,-0.06450544,"('unambitious', 'ambitious')",-0.7306517,-0.6676218,-1.3773221,-1.3095087,-0.7594822,-0.6805453,0.0789369
73,1.6704229,1.7049869,"('helpless', 'self-reliant')",0.93109804,1.0535662,-3.0086858,-2.8837655,-0.1357216,-0.0417375,0.0939841
74,0.6014021,0.552237,"('undedicated', 'dedicated')",0.9201858,1.0375125,0.35289505,0.33658147,0.6248276,0.6421103,0.0172827
75,-1.5350723,-1.4871141,"('meek', 'impulsive')",-1.32491,-1.1449926,-0.18000892,-0.0126429,-1.0133305,-0.8815832,0.1317473
76,0.10089811,0.09449224,"('anxious', 'daring')",0.5269955,0.6403107,0.2514803,0.2343218,0.2931246,0.3230416,0.029917
77,-0.0011416376,0.015699217,"('unmotivated', 'motivated')",0.18572833,0.23574369,-1.1480955,-1.1209635,-0.3211696,-0.2898402,0.0313294
78,0.81309164,0.84698296,"('nonresilient', 'resilient')",0.9266654,1.103382,0.60657555,0.6305629,0.7821109,0.8603093,0.0781984
79,0.28473666,0.2900568,"('wavering', 'unwavering')",-0.896357,-0.7937297,0.22467004,0.35717264,-0.1289834,-0.0488334,0.08015
80,-0.4409483,-0.47418472,"('dominated', 'dominating')",0.5180612,0.49009162,-1.2992895,-1.3581209,-0.4073922,-0.4474047,-0.0400125
81,-1.5364406,-1.5751523,"('submissive', 'aggressive')",0.104443334,-0.021895863,-1.0421323,-1.2030984,-0.8247099,-0.9333822,-0.1086723
82,-0.3799761,-0.4638562,"('poor', 'rich')",0.012157988,-0.033441745,5.405654,5.448622,1.6792787,1.6504415,-0.0288372
83,1.1007963,1.0161761,"('powerless', 'powerful')",0.7612301,0.7407657,-0.53850436,-0.62970865,0.441174,0.3757444,-0.0654296
84,1.466057,1.3902884,"('inferior', 'superior')",0.31059778,0.173321,0.88263094,0.8262224,0.8864285,0.7966106,-0.0898179
85,2.698326,2.706414,"('insignificant', 'prestigious')",0.7216263,0.7956148,1.3140823,1.4070926,1.5780115,1.6363738,0.0583623
86,0.5097807,0.34153813,"('uninfluential', 'influential')",0.24676207,0.14901365,-0.07711237,-0.3028846,0.2264768,0.0625557,-0.1639211
87,1.6730183,1.6415428,"('unsuccessful', 'successful')",2.124242,2.0350568,1.031394,1.0203264,1.6095514,1.565642,-0.0439094
88,0.63223636,0.5567135,"('low', 'eminent')",0.60257816,0.5307514,0.18503419,0.15034193,0.4732829,0.4126023,-0.0606806
