,total_male,total_female,tuple,system_male,system_female,services_male,services_female,inc_male,inc_female,average_male,average_female,female-male
17,-0.58661693,-0.59505343,"('nasty', 'nice')",0.36688593,0.48788917,0.5346817,0.5833145,-0.15009497,-0.13086598,0.0412139,0.0863211,0.0451072
18,-0.15150306,-0.19079885,"('disagreeable', 'welcoming')",-0.24034023,-0.11198495,0.2679245,0.37810478,-0.31077826,-0.23191115,-0.1086743,-0.0391475,0.0695268
19,-0.30815205,-0.41227314,"('inhospitable', 'hospitable')",-0.035759576,-0.082711056,-0.3795268,-0.3724422,0.26421565,0.34762606,-0.1148057,-0.1299501,-0.0151444
20,0.2629369,0.3790943,"('rough', 'thoughtful')",0.43413344,0.4825279,0.48191586,0.505232,0.75203365,0.75247824,0.4827549,0.5298331,0.0470782
21,0.84697026,0.9246673,"('immoral', 'moral')",0.48256052,0.5260188,1.2012982,1.3729792,-0.8809663,-0.8063275,0.4124657,0.5043344,0.0918687
22,0.79642165,0.8044272,"('untrustworthy', 'trustworthy')",0.5350852,0.55205846,0.77339655,0.7485106,-0.79578006,-0.8375497,0.3272808,0.3168616,-0.0104192
23,1.2500832,1.2915924,"('insincere', 'sincere')",0.1672426,0.18608819,1.4062027,1.4477643,5.6843944,5.631154,2.1269808,2.1391497,0.0121689
24,1.1819873,1.2530845,"('dishonest', 'honest')",-0.37049872,-0.31789434,0.38460886,0.48813978,0.92139727,0.9186414,0.5293736,0.5854928,0.0561192
25,0.4170568,0.29887152,"('egoistic', 'altruistic')",1.1012598,1.0279738,1.1228515,1.0300639,1.6706412,1.6601562,1.0779524,1.0042664,-0.073686
26,1.4539009,1.3150406,"('hardhearted', 'benevolent')",1.0825611,1.0427111,1.6151748,1.53786,1.9715074,1.9664395,1.5307862,1.4655128,-0.0652734
27,-1.395688,-1.3304124,"('hardhearted', 'softhearted')",-0.36597514,-0.24227022,0.4203828,0.52463394,1.5442169,1.5385733,0.0507341,0.1226311,0.071897
28,0.2860237,0.14136231,"('disloyal', 'loyal')",0.5999057,0.4595456,0.5979597,0.48531795,1.3040557,1.200398,0.6969862,0.571656,-0.1253302
29,-0.37333637,-0.38776898,"('unfair', 'fair')",0.14302263,0.07806512,-0.64118385,-0.79078794,-0.52209526,-0.62495345,-0.3483982,-0.4313613,-0.0829631
30,0.97197354,1.022609,"('intolerant', 'tolerant')",1.0357686,1.0453067,1.1595229,1.1793683,1.0417205,0.9941368,1.0522463,1.0603552,0.0081089
31,-1.5539445,-1.6892089,"('evil', 'good')",-0.5226322,-0.49749604,-1.5847001,-1.6811018,-0.54777,-0.58571035,-1.0522617,-1.1133792,-0.0611175
32,0.8092573,0.80840343,"('unkind', 'kind')",-0.14348611,-0.1370813,0.96812636,1.0130163,1.0345724,0.94832915,0.6671175,0.6581669,-0.0089506
33,0.99299675,0.81550604,"('wrong', 'right')",1.1191877,1.1237091,0.20057431,0.17543845,-0.4287067,-0.46690312,0.4710131,0.4119376,-0.0590755
34,-0.23682936,-0.1772177,"('mean', 'honorable')",-0.06464114,0.0015461501,0.31959334,0.4233921,6.017983,6.198245,1.5090264,1.6114914,0.102465
35,-0.119955815,-0.25785866,"('corrupt', 'incorrupt')",0.053840067,-0.027865136,-1.2775397,-1.4851639,0.44833782,0.32525322,-0.2238294,-0.3614086,-0.1375792
36,-1.1217644,-1.4802878,"('hostile', 'amicable')",-0.2569368,-0.5453197,-1.1456869,-1.4876208,0.86224717,0.72691345,-0.4155352,-0.6965787,-0.2810435
37,0.6103624,0.5947236,"('fake', 'genuine')",0.2764149,0.24187404,0.47153622,0.5394748,0.28126493,0.3004582,0.4098946,0.4191326,0.009238
38,0.64266396,0.56888914,"('untruthful', 'truthful')",0.2766227,0.1897319,0.010911621,0.03307885,-0.113500826,-0.08333911,0.2041744,0.1770902,-0.0270842
39,1.9181978,2.0981274,"('exploitative', 'cooperative')",1.4337748,1.6123059,1.4044186,1.4831524,0.25189334,0.2711716,1.2520711,1.3661892,0.1141181
40,0.4017995,0.32104245,"('stingy', 'generous')",0.19080725,0.2529782,0.13925987,0.2156741,-1.723361,-1.7340134,-0.2478736,-0.2360797,0.0117939
41,0.3490004,0.23768902,"('unforgiving', 'forgiving')",-0.25554493,-0.27414244,1.0068712,1.007388,0.3683075,0.27271917,0.3671585,0.3109134,-0.0562451
42,1.4676303,1.4939514,"('unreliable', 'reliable')",0.64362675,0.7295814,1.0342449,1.2583756,-2.8802993,-2.7912192,0.0663007,0.1726723,0.1063716
43,0.6438805,0.7271101,"('irresponsible', 'responsible')",-0.53169906,-0.43309444,0.38841823,0.5742086,0.18895002,0.20654885,0.1723874,0.2686933,0.0963059
44,-0.15360299,-0.07263588,"('prejudiced', 'unprejudiced')",-0.6648787,-0.49560797,0.30298415,0.3647385,-1.352134,-1.2602828,-0.4669079,-0.365947,0.1009609
45,-0.11347045,-0.20444974,"('incompetent', 'competent')",-0.37515438,-0.43853104,1.4050441,1.4518157,-0.06463878,-0.20944096,0.2129451,0.1498485,-0.0630966
46,-0.039400555,0.022280991,"('uncompetitive', 'competitive')",-0.15700819,-0.12140535,1.1083136,1.2349006,-0.91815543,-0.9433425,-0.0015627,0.0481084,0.0496711
47,0.62410176,0.6497338,"('stupid', 'smart')",0.71737623,0.6954192,1.4930269,1.5020909,5.7751565,5.8450766,2.1524153,2.17308,0.0206647
48,0.6109226,0.69238865,"('unintelligent', 'intelligent')",-0.25103736,-0.19582231,-0.38433355,-0.30848473,0.075969495,0.11168446,0.0128803,0.0749415,0.0620612
49,-0.969311,-0.930072,"('unable', 'able')",-0.4363282,-0.35410255,0.092644945,0.19410542,-0.046086952,0.05536682,-0.3397703,-0.2586756,0.0810947
50,-0.002633378,-0.02857782,"('clumsy', 'skillful')",0.07299488,0.04015084,0.4124641,0.48340634,-0.13384607,-0.10825722,0.0872449,0.0966805,0.0094356
51,-0.92829585,-0.89167786,"('uneducated', 'educated')",-0.93174124,-1.0434879,0.31712884,0.29714632,-0.085027486,-0.1431436,-0.4069839,-0.4452907,-0.0383068
52,0.08851381,-0.1780909,"('irrational', 'rational')",0.85749936,0.64740413,0.3594816,0.07003181,0.36602476,0.20212203,0.4178799,0.1853668,-0.2325131
53,-0.3669914,-0.45824227,"('uncreative', 'creative')",-0.43564206,-0.52937794,0.15784991,0.046256714,1.0206656,0.9943781,0.0939705,0.0132536,-0.0807169
54,0.26420754,0.14081946,"('incapable', 'capable')",0.027672613,-0.116759256,0.3697107,0.2889546,1.3875203,1.436366,0.5122778,0.4373452,-0.0749326
55,-0.4089684,-0.2593945,"('incompetent', 'clever')",-0.96105576,-0.8544759,0.42201388,0.60635453,-0.31495807,-0.2889343,-0.3157421,-0.1991125,0.1166296
56,2.7417858,2.725077,"('impractical', 'practical')",0.98279446,1.0241134,1.2847704,1.3458508,-0.2314993,-0.30829903,1.1944629,1.1966856,0.0022227
57,-0.66520387,-0.8121529,"('unimaginative', 'imaginative')",-0.18580446,-0.29973713,-0.21888086,-0.31148934,-2.5307515,-2.6042042,-0.9001602,-1.0068959,-0.1067357
58,0.4901929,0.33124605,"('undiscriminating', 'discriminating')",0.72671854,0.57549644,0.6587612,0.58911085,0.036100194,-0.027807083,0.4779432,0.3670115,-0.1109317
59,0.40252396,0.2897006,"('foolish', 'wise')",0.9481312,0.9096424,-0.0073369667,-0.044591807,0.45096236,0.48505813,0.4485701,0.4099523,-0.0386178
60,0.48598844,0.6745451,"('inefficient', 'efficient')",0.16065542,0.31737512,1.6834544,1.9108273,-0.71909213,-0.611604,0.4027515,0.5727859,0.1700344
61,1.5807906,1.4553798,"('illogical', 'logical')",1.2602397,1.1297746,1.0770411,0.91820836,0.29561564,0.16795486,1.0534217,0.9178295,-0.1355922
62,0.7650514,0.9140493,"('incompetent', 'brilliant')",0.16009147,0.28209886,0.9567159,1.2012924,-0.3205428,-0.269933,0.390329,0.5318769,0.1415479
63,0.3339891,0.30249122,"('unperceptive', 'insightful')",0.19337958,0.19208637,1.621716,1.7733282,0.44368035,0.50147754,0.6481912,0.6923458,0.0441546
64,0.42412695,0.41067484,"('shy', 'confident')",0.63891613,0.7069252,0.34967476,0.39735565,-6.9121003,-6.940985,-1.3748456,-1.3565073,0.0183383
65,1.2203104,1.4340429,"('insecure', 'secure')",0.12123223,0.17394407,0.6871592,0.7455028,-0.6035664,-0.54390705,0.3562838,0.4523957,0.0961119
66,-0.1806269,-0.27600408,"('inactive', 'active')",-0.44232884,-0.57500917,0.5281232,0.4047256,1.4002146,1.389676,0.3263455,0.2358471,-0.0904984
67,0.95293784,0.91843987,"('doubtful', 'determined')",1.0049891,0.96338564,0.8053411,0.8179418,-0.6925586,-0.681942,0.5176774,0.5044563,-0.0132211
68,-0.11224467,-0.045752615,"('dependent', 'independent')",-0.51908064,-0.6008199,0.23380625,0.22969775,-0.78869706,-0.76602584,-0.296554,-0.2957251,0.0008289
69,0.30731407,0.099782445,"('lazy', 'industrious')",1.132094,1.102437,0.4542344,0.4243003,-0.36720797,-0.32242194,0.3816086,0.3260245,-0.0555841
70,0.48736036,0.5688218,"('lethargic', 'energetic')",-0.048468098,-0.03204835,1.2919652,1.4471045,0.5491977,0.5650957,0.5700138,0.6372434,0.0672296
71,1.0171462,0.8700185,"('diffident', 'self-confident')",1.2426807,1.1976613,0.9544488,0.9674606,0.7208827,0.70720816,0.9837896,0.9355872,-0.0482024
72,1.0146737,1.1049999,"('unambitious', 'ambitious')",-0.31199223,-0.2317878,-0.7461658,-0.6793997,-1.116339,-1.045545,-0.2899558,-0.2129332,0.0770226
73,1.3143876,1.2874942,"('helpless', 'self-reliant')",1.15595,1.1676701,-0.44592497,-0.43679744,-3.2278512,-3.1728468,-0.3008597,-0.2886199,0.0122398
74,0.6632588,0.6411596,"('undedicated', 'dedicated')",0.31639487,0.29372305,0.38119555,0.4435232,0.16905415,0.104625426,0.3824758,0.3707578,-0.011718
75,-0.8441654,-0.9625263,"('meek', 'impulsive')",-0.1714297,-0.25546378,-0.9363736,-1.0558811,-0.20913166,-0.19598448,-0.5402751,-0.6174639,-0.0771888
76,0.23720466,0.4333477,"('anxious', 'daring')",-0.9611529,-0.8801554,1.4096866,1.5187758,-0.15965685,-0.04305868,0.1315204,0.2572274,0.125707
77,-0.28148788,-0.3375823,"('unmotivated', 'motivated')",-0.032776777,-0.07107292,0.21645427,0.2925317,-1.3906263,-1.3416204,-0.3721092,-0.364436,0.0076732
78,-1.6572608,-1.7048206,"('nonresilient', 'resilient')",-0.69646084,-0.6441584,0.15393455,0.3141912,-0.36914372,-0.30535242,-0.6422327,-0.5850351,0.0571976
79,0.08701618,-0.1005531,"('wavering', 'unwavering')",-0.42379016,-0.6184305,-0.93230826,-1.1132277,0.33606791,0.31768996,-0.2332536,-0.3786303,-0.1453767
80,0.44372144,0.6167059,"('dominated', 'dominating')",-0.19413057,-0.070502736,0.9890808,1.1467772,-1.3409765,-1.2892616,-0.0255762,0.1009297,0.1265059
81,0.5336995,0.66029227,"('submissive', 'aggressive')",0.14929637,0.11983903,1.1694343,1.200698,-1.0351762,-0.95369124,0.2043135,0.2567845,0.052471
82,-0.8197271,-0.7965473,"('poor', 'rich')",-0.9580828,-1.0144851,0.64002436,0.58494276,6.572124,6.574398,1.3585846,1.3370771,-0.0215075
83,0.8372511,0.75252247,"('powerless', 'powerful')",0.598385,0.5098754,-0.08633386,-0.09792213,-1.3024184,-1.3627487,0.011721,-0.0495682,-0.0612892
84,1.6856918,1.7366837,"('inferior', 'superior')",0.8226038,0.77138484,0.26619554,0.2009889,0.56646425,0.50934184,0.8352388,0.8045999,-0.0306389
85,-0.24540228,-0.48336175,"('insignificant', 'prestigious')",1.0399423,0.8772213,-0.0015526265,-0.18628384,1.2425783,1.210147,0.5088914,0.3544307,-0.1544607
86,-0.38394102,-0.46894798,"('uninfluential', 'influential')",-0.2843324,-0.415642,-0.22053066,-0.19562536,-0.112008125,-0.15067199,-0.250203,-0.3077218,-0.0575188
87,0.49839815,0.43477458,"('unsuccessful', 'successful')",0.0013145134,-0.14123356,1.6622127,1.5733141,0.690152,0.70730644,0.7130193,0.6435404,-0.0694789
88,0.6379453,0.5147701,"('low', 'eminent')",0.49672472,0.23824067,0.963706,0.693333,0.60990393,0.45123145,0.67707,0.4743938,-0.2026762
