,marketaxess_male,marketaxess_female,tuple,hldgs_male,hldgs_female,inc_male,inc_female,average_male,average_female,female-male
0,0.8524803,0.7161796,"('unsociable', 'sociable')",-0.44529915,-0.576954,-0.09977169,-0.28322935,0.1024698,-0.0480012,-0.150471
1,-3.0837965,-3.0019176,"('unfriendly', 'friendly')",-1.6850325,-1.5557587,1.0966196,0.9241553,-1.2240698,-1.2111737,0.0128961
2,0.14537416,0.122665815,"('unlikable', 'likable')",1.0021486,1.1196748,1.031965,1.164623,0.7264959,0.8023212,0.0758253
3,0.79522693,0.8750266,"('repellent', 'pleasant')",0.042269748,0.036504265,0.34437627,0.4726922,0.3939577,0.4614077,0.06745
4,-1.974023,-1.9299273,"('disliked', 'liked')",-0.28447586,-0.2330265,-5.8955207,-5.758569,-2.7180065,-2.6405075,0.077499
5,-3.4938931,-3.2711232,"('distant', 'outgoing')",-1.3336959,-1.0455295,-0.87945765,-0.7799103,-1.9023488,-1.6988544,0.2034944
6,-3.2297742,-3.021114,"('distant', 'open')",-1.4996958,-1.1363024,-0.3528194,-0.2565817,-1.6940966,-1.4713327,0.2227639
7,1.0823407,1.1471733,"('insensitive', 'sensitive')",-0.41815028,-0.35544246,0.16567901,0.1339998,0.2766231,0.3085769,0.0319538
8,-2.396439,-2.3853927,"('unaffectionate', 'affectionate')",-1.43684,-1.2620168,0.23177946,0.05100325,-1.2004999,-1.1988021,0.0016978
9,-2.4115722,-2.3846018,"('unaffectionate', 'caring')",-1.4977611,-1.3805819,0.7799541,0.64040107,-1.0431264,-1.0415942,0.0015322
10,1.5573047,1.5660914,"('unsympathetic', 'sympathetic')",-0.7161825,-0.77482754,0.06665724,-0.07224194,0.3025932,0.239674,-0.0629192
11,1.0340816,1.0036845,"('unhelpful', 'helpful')",0.4151424,0.34736001,2.3759665,2.3269322,1.2750635,1.2259922,-0.0490713
12,-0.1926633,-0.06709866,"('unsupportive', 'supportive')",-0.3242572,-0.12848744,-1.9924542,-1.9170665,-0.8364582,-0.7042175,0.1322407
13,1.7128617,1.6059573,"('impolite', 'polite')",0.034993708,-0.09402088,-0.08037087,-0.1684793,0.5558282,0.447819,-0.1080092
14,1.906971,1.8643258,"('antisocial', 'social')",0.8837057,0.8281872,-0.25539073,-0.28999057,0.8450953,0.8008408,-0.0442545
15,0.09691544,-0.0778604,"('boring', 'funny')",0.2500111,0.18844727,0.957563,0.9163804,0.4348298,0.3423224,-0.0925074
16,-2.195721,-2.244334,"('unpopular', 'popular')",-0.10816999,-0.107120484,0.5261732,0.7319432,-0.5925726,-0.5398371,0.0527355
17,-0.92049813,-0.88353974,"('nasty', 'nice')",-0.3443384,-0.25561544,-0.27689388,-0.34694833,-0.5139101,-0.4953678,0.0185423
18,-1.1203568,-1.0381641,"('disagreeable', 'welcoming')",-0.8323325,-0.559991,-0.29928806,-0.23537916,-0.7506591,-0.6111781,0.139481
19,-2.546624,-2.3971767,"('inhospitable', 'hospitable')",-0.94720584,-0.7328209,-0.42424086,-0.25102597,-1.3060235,-1.1270079,0.1790156
20,0.83397585,0.94744974,"('rough', 'thoughtful')",0.0030180737,-0.053467356,0.85766476,0.7091259,0.5648863,0.5343694,-0.0305169
21,2.5443645,2.45862,"('immoral', 'moral')",0.37722665,0.26277816,-0.2205166,-0.23390578,0.9003581,0.8291642,-0.0711939
22,1.3749801,1.3124607,"('untrustworthy', 'trustworthy')",0.61150676,0.5443984,-0.38469326,-0.62521845,0.5339312,0.4105469,-0.1233843
23,1.0225819,1.0361141,"('insincere', 'sincere')",0.12377223,0.12981021,5.583108,5.3399334,2.243154,2.1686192,-0.0745348
24,0.29484963,0.2879184,"('dishonest', 'honest')",-0.25935283,-0.20316024,1.0373375,0.8566064,0.3576115,0.3137882,-0.0438233
25,-2.0841105,-2.0732868,"('egoistic', 'altruistic')",-0.90160143,-0.8656494,1.1454306,1.0630918,-0.6134272,-0.6252815,-0.0118543
26,-0.46426338,-0.523073,"('hardhearted', 'benevolent')",0.08852269,0.115737006,1.4776807,1.3055502,0.3673133,0.2994047,-0.0679086
27,-0.9371636,-0.8475914,"('hardhearted', 'softhearted')",-0.5973085,-0.41904855,0.59290683,0.4087816,-0.3138551,-0.2859528,0.0279023
28,0.26434875,0.15217116,"('disloyal', 'loyal')",-0.90179354,-1.0375321,1.107299,0.9004358,0.1566181,0.0050249,-0.1515932
29,-0.97723556,-0.9608493,"('unfair', 'fair')",-0.7810327,-0.75377274,-0.95162326,-1.1722498,-0.9032972,-0.9622906,-0.0589934
30,1.3653046,1.2903008,"('intolerant', 'tolerant')",0.48936215,0.5168722,1.3936815,1.464565,1.0827827,1.0905794,0.0077967
31,-4.0813293,-3.9231734,"('evil', 'good')",-1.557934,-1.3216872,-1.8494797,-1.8093816,-2.4962476,-2.351414,0.1448336
