,xilinx_male,xilinx_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.0826176,-1.2163903,"('unsociable', 'sociable')",-0.5013669,-0.6102874,-0.7919923,-0.9133388,-0.1213465
1,0.5307308,0.282249,"('unfriendly', 'friendly')",1.9348459,1.7795804,1.2327883,1.0309147,-0.2018736
2,0.79223233,0.8824255,"('unlikable', 'likable')",0.5791353,0.6573549,0.6856838,0.7698902,0.0842064
3,-0.7571005,-0.6345467,"('repellent', 'pleasant')",0.09348134,0.15085098,-0.3318096,-0.2418479,0.0899617
4,-0.18716231,-0.26623866,"('disliked', 'liked')",-6.299637,-6.3787827,-3.2433996,-3.3225107,-0.0791111
5,0.36267442,0.31327116,"('distant', 'outgoing')",0.17034319,0.13848107,0.2665088,0.2258761,-0.0406327
6,0.4900889,0.41416132,"('distant', 'open')",0.8079877,0.7570543,0.6490383,0.5856078,-0.0634305
7,-0.8746248,-0.79631317,"('insensitive', 'sensitive')",0.18115047,0.26341242,-0.3467371,-0.2664504,0.0802867
8,0.10938068,-0.012761816,"('unaffectionate', 'affectionate')",1.1638995,1.0183703,0.6366401,0.5028042,-0.1338359
9,-0.05751272,-0.21032828,"('unaffectionate', 'caring')",1.2345387,1.144306,0.588513,0.4669888,-0.1215242
10,-2.0815415,-2.0085163,"('unsympathetic', 'sympathetic')",-0.9035313,-0.9234042,-1.4925364,-1.4659603,0.0265761
11,-0.70985866,-0.66530997,"('unhelpful', 'helpful')",1.0150539,1.1243685,0.1525976,0.2295293,0.0769317
12,-0.44657293,-0.34657994,"('unsupportive', 'supportive')",-2.051511,-2.0325444,-1.249042,-1.1895622,0.0594798
13,-1.3541485,-1.3181401,"('impolite', 'polite')",-0.88314223,-0.8441273,-1.1186454,-1.0811337,0.0375117
14,-0.74246395,-0.69105476,"('antisocial', 'social')",-0.92284125,-0.95078844,-0.8326526,-0.8209216,0.011731
15,0.27999085,0.15359305,"('boring', 'funny')",0.4929256,0.47291705,0.3864582,0.313255,-0.0732032
16,-0.021110076,-0.015869742,"('unpopular', 'popular')",0.93998605,0.96925175,0.459438,0.476691,0.017253
17,-0.27572334,-0.27265248,"('nasty', 'nice')",-0.44619116,-0.41853628,-0.3609573,-0.3455944,0.0153629
18,0.13495877,0.13122995,"('disagreeable', 'welcoming')",-0.21827914,-0.2614162,-0.0416602,-0.0650931,-0.0234329
