,intercontinentalexchange_male,intercontinentalexchange_female,tuple,grp_male,grp_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.2988183,-1.4467763,"('unsociable', 'sociable')",-0.30628365,-0.43769017,-0.18897486,-0.35009935,-0.5980256,-0.7448552,-0.1468296
1,-1.580598,-1.7610226,"('unfriendly', 'friendly')",-1.1720523,-1.3396,1.7570689,1.5787214,-0.3318605,-0.5073004,-0.1754399
2,0.9260504,0.97081864,"('unlikable', 'likable')",1.4615947,1.5348043,0.9930297,1.1274529,1.1268916,1.2110252,0.0841336
3,-0.8782759,-0.7899923,"('repellent', 'pleasant')",-0.06755206,0.012105254,0.095899336,0.19459882,-0.2833095,-0.1944294,0.0888801
4,-0.33128864,-0.40492228,"('disliked', 'liked')",-0.28219274,-0.26282346,-5.4856834,-5.4423347,-2.033055,-2.0366934,-0.0036384
5,-0.58383274,-0.52927685,"('distant', 'outgoing')",-1.432367,-1.3817134,-0.32887226,-0.3516697,-0.7816906,-0.75422,0.0274706
6,-0.3588997,-0.32733253,"('distant', 'open')",-1.6073862,-1.5606711,0.26615694,0.21331239,-0.5667097,-0.5582304,0.0084793
7,-0.17686282,-0.112160005,"('insensitive', 'sensitive')",-0.15790737,-0.122524224,0.50920755,0.61542267,0.0581458,0.1269128,0.068767
8,-1.6862599,-1.7521539,"('unaffectionate', 'affectionate')",-1.6095937,-1.6476727,0.8020519,0.6721625,-0.8312672,-0.9092213,-0.0779541
9,-1.6047529,-1.6565164,"('unaffectionate', 'caring')",-1.1973635,-1.2648964,1.3647155,1.2634343,-0.4791336,-0.5526596,-0.073526
10,-2.0696251,-2.0551152,"('unsympathetic', 'sympathetic')",-0.59691495,-0.62302184,0.123854496,0.07011062,-0.8475619,-0.8693422,-0.0217803
11,-0.6504758,-0.6293175,"('unhelpful', 'helpful')",0.28443375,0.26218262,2.221328,2.1417463,0.6184287,0.5915371,-0.0268916
12,-1.0375446,-0.93031025,"('unsupportive', 'supportive')",-0.63890064,-0.5991947,-1.6349465,-1.5665971,-1.1037973,-1.0320341,0.0717632
13,0.025221847,0.03270498,"('impolite', 'polite')",0.2619751,0.31857395,-0.2727797,-0.20759067,0.0048058,0.0478961,0.0430903
14,-0.23418278,-0.2341048,"('antisocial', 'social')",0.9799652,0.95536643,-0.3783918,-0.37420863,0.1224635,0.1156843,-0.0067792
15,0.8994381,0.81699103,"('boring', 'funny')",0.641651,0.6169917,0.8525583,0.8362138,0.7978825,0.7567321,-0.0411504
16,-0.087930016,-0.11301746,"('unpopular', 'popular')",-0.37065226,-0.31886503,0.6382241,0.7166851,0.0598806,0.0949342,0.0350536
17,-0.36750168,-0.2564144,"('nasty', 'nice')",-0.3001607,-0.19187616,-0.35977146,-0.38088322,-0.342478,-0.2763913,0.0660867
18,-0.31437784,-0.25480887,"('disagreeable', 'welcoming')",-1.0760131,-0.9745642,-0.34467918,-0.3554592,-0.5783567,-0.5282774,0.0500793
19,-1.261607,-1.233549,"('inhospitable', 'hospitable')",-0.75966763,-0.682822,0.11353661,0.14383212,-0.6359127,-0.5908463,0.0450664
20,0.3851563,0.4178043,"('rough', 'thoughtful')",-0.17815503,-0.23073214,0.8095413,0.75376827,0.3388475,0.3136135,-0.025234
21,-0.7719659,-0.83663535,"('immoral', 'moral')",0.8962578,0.9034792,-0.7552347,-0.6986027,-0.2103143,-0.2105863,-0.000272
22,-0.47193637,-0.51767814,"('untrustworthy', 'trustworthy')",0.40667456,0.3686138,-1.0493854,-1.0563365,-0.3715491,-0.4018003,-0.0302512
23,-0.90199554,-0.9357434,"('insincere', 'sincere')",0.21619901,0.15292576,5.4575744,5.236998,1.5905927,1.4847269,-0.1058658
24,-1.1987578,-1.1938598,"('dishonest', 'honest')",-0.30152622,-0.31227157,0.8590752,0.80732924,-0.2137363,-0.2329341,-0.0191978
25,-0.07983851,-0.23655647,"('egoistic', 'altruistic')",-0.27398548,-0.33970013,1.4873401,1.4124564,0.3778387,0.2787333,-0.0991054
26,0.288711,0.21783736,"('hardhearted', 'benevolent')",0.21465161,0.11198395,1.8120645,1.7183577,0.7718091,0.6827263,-0.0890828
27,-1.0781008,-0.92476636,"('hardhearted', 'softhearted')",-0.69913745,-0.6718542,1.1379476,1.0822641,-0.2130969,-0.1714522,0.0416447
28,-1.3260449,-1.499981,"('disloyal', 'loyal')",-1.0273154,-1.1654721,0.97040594,0.760636,-0.4609847,-0.6349391,-0.1739544
29,-0.39067066,-0.43118104,"('unfair', 'fair')",-0.44197798,-0.5624842,-0.92330873,-1.1013014,-0.5853191,-0.6983222,-0.1130031
30,-0.07702487,-0.080331355,"('intolerant', 'tolerant')",1.22724,1.172173,1.5969669,1.6830411,0.9157273,0.9249609,0.0092336
31,0.08932246,0.06743847,"('evil', 'good')",-1.4262046,-1.3998036,-0.97693884,-1.0577052,-0.7712736,-0.7966901,-0.0254165
32,-0.34685695,-0.399114,"('unkind', 'kind')",0.8686563,0.7480094,1.3016149,1.1989232,0.6078047,0.5159396,-0.0918651
33,0.6103376,0.53122413,"('wrong', 'right')",0.1465008,0.13711083,-0.71049595,-0.7003554,0.0154475,-0.0106735,-0.026121
34,-0.33968076,-0.22328778,"('mean', 'honorable')",-0.028217856,0.07116002,5.504384,5.5453897,1.7121619,1.797754,0.0855921
35,1.0578957,1.0025489,"('corrupt', 'incorrupt')",-0.48222938,-0.51657367,-0.090676025,-0.2503081,0.1616634,0.0785557,-0.0831077
36,0.67715514,0.4752801,"('hostile', 'amicable')",-1.0041523,-1.0790892,0.10958673,-0.008368058,-0.0724701,-0.204059,-0.1315889
37,-0.42751017,-0.35121304,"('fake', 'genuine')",-0.27243546,-0.24581124,0.2590133,0.2564903,-0.1469774,-0.1135113,0.0334661
38,-0.40896988,-0.43053895,"('untruthful', 'truthful')",-0.55644166,-0.58611184,0.13898891,0.12142161,-0.2754742,-0.2984097,-0.0229355
39,1.3587632,1.3590485,"('exploitative', 'cooperative')",0.9987923,1.0739337,0.30932528,0.2790085,0.8889602,0.9039969,0.0150367
40,-0.5599884,-0.50748837,"('stingy', 'generous')",-0.53931683,-0.54764867,-1.4281193,-1.4113508,-0.8424748,-0.8221626,0.0203122
