,nordstrom_male,nordstrom_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.5445648,-0.56914943,"('unsociable', 'sociable')",-0.53082424,-0.6341429,-0.5376945,-0.6016462,-0.0639517
1,-0.41522327,-0.56663215,"('unfriendly', 'friendly')",2.042955,1.9158342,0.8138658,0.674601,-0.1392648
2,-0.17765097,-0.08441736,"('unlikable', 'likable')",0.43942338,0.5566954,0.1308862,0.236139,0.1052528
3,-0.9405382,-0.78466165,"('repellent', 'pleasant')",-0.025430216,0.023447989,-0.4829842,-0.3806068,0.1023774
4,-0.25433463,-0.37481344,"('disliked', 'liked')",-6.285047,-6.400151,-3.2696908,-3.3874822,-0.1177914
5,-0.15333754,-0.2202425,"('distant', 'outgoing')",-0.036456794,-0.0869171,-0.0948972,-0.1535798,-0.0586826
6,-0.20066354,-0.24816577,"('distant', 'open')",0.4826899,0.4114649,0.1410132,0.0816496,-0.0593636
7,-0.9661482,-0.83058596,"('insensitive', 'sensitive')",0.22792338,0.27731463,-0.3691124,-0.2766356,0.0924768
8,0.27061844,0.19967675,"('unaffectionate', 'affectionate')",1.3713593,1.2431208,0.8209889,0.7213988,-0.0995901
9,-0.17016074,-0.23261419,"('unaffectionate', 'caring')",1.1590729,1.0782449,0.4944561,0.4228154,-0.0716407
10,-1.8286408,-1.721626,"('unsympathetic', 'sympathetic')",-0.8880008,-0.8534848,-1.3583208,-1.2875555,0.0707653
11,-1.1364735,-1.0710396,"('unhelpful', 'helpful')",1.0689341,1.1421962,-0.0337697,0.0355783,0.069348
12,-0.6731281,-0.55739117,"('unsupportive', 'supportive')",-1.8822982,-1.8795642,-1.2777132,-1.2184777,0.0592355
13,-1.006623,-0.8684303,"('impolite', 'polite')",-1.0556566,-0.9919587,-1.0311399,-0.9301945,0.1009454
14,-0.5656041,-0.47425473,"('antisocial', 'social')",-0.68834686,-0.72484076,-0.6269755,-0.5995477,0.0274278
15,-0.11419425,-0.22667137,"('boring', 'funny')",0.5690898,0.5404089,0.2274478,0.1568688,-0.070579
16,-0.28646204,-0.2548735,"('unpopular', 'popular')",0.5105851,0.5323574,0.1120615,0.1387419,0.0266804
17,-0.69191986,-0.6388589,"('nasty', 'nice')",-0.50791025,-0.4968826,-0.599915,-0.5678707,0.0320443
18,0.039908238,0.09860389,"('disagreeable', 'welcoming')",-0.32756993,-0.42817003,-0.1438309,-0.1647831,-0.0209522
19,-0.15759651,-0.1399707,"('inhospitable', 'hospitable')",0.22177622,0.3077845,0.0320899,0.0839069,0.051817
20,0.6270225,0.7162053,"('rough', 'thoughtful')",1.3025949,1.2424921,0.9648087,0.9793487,0.01454
21,-1.3265815,-1.2685757,"('immoral', 'moral')",-1.071465,-0.9981408,-1.1990232,-1.1333582,0.065665
22,-1.2052587,-1.1134963,"('untrustworthy', 'trustworthy')",-1.1320593,-1.1869277,-1.168659,-1.150212,0.018447
23,-0.47786158,-0.42564592,"('insincere', 'sincere')",5.233702,5.171743,2.3779204,2.3730485,-0.0048719
24,-0.9849679,-0.8910446,"('dishonest', 'honest')",0.35367104,0.30578196,-0.3156484,-0.2926313,0.0230171
25,0.3451605,0.2513138,"('egoistic', 'altruistic')",1.6968813,1.6434999,1.0210209,0.9474068,-0.0736141
26,0.5844304,0.4941786,"('hardhearted', 'benevolent')",1.9827579,1.9280847,1.2835941,1.2111317,-0.0724624
27,-0.6694185,-0.6349137,"('hardhearted', 'softhearted')",1.5343792,1.3928941,0.4324804,0.3789902,-0.0534902
28,-0.02273204,-0.18129261,"('disloyal', 'loyal')",1.0183059,0.9183414,0.4977869,0.3685244,-0.1292625
