,mid_male,mid_female,tuple,america_male,america_female,apt_male,apt_female,communities_male,communities_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.850296,-1.9223385,"('unsociable', 'sociable')",-0.91555506,-0.9659212,-0.12888658,-0.16281685,1.1367601,0.9696853,-0.22655633,-0.2807914,-0.3969068,-0.4724365,-0.0755297
1,-0.85719347,-0.7733296,"('unfriendly', 'friendly')",-1.9593153,-2.0275898,-0.4498853,-0.3323545,-0.091927744,-0.17564112,1.7925816,1.6519529,-0.3131481,-0.3313925,-0.0182444
2,1.2948006,1.3570638,"('unlikable', 'likable')",0.56830955,0.5860392,0.79685825,0.89853966,0.47627306,0.56976724,0.6960381,0.76668274,0.7664559,0.8356185,0.0691626
3,0.2507323,0.31093124,"('repellent', 'pleasant')",0.52794737,0.6117042,0.38948607,0.47433752,0.6464905,0.76251507,0.48624647,0.55319566,0.4601806,0.5425367,0.0823561
4,0.3288016,0.39805412,"('disliked', 'liked')",-0.11000845,-0.10603033,-1.7161503,-1.632043,-0.8615358,-0.8185171,-6.442008,-6.5795145,-1.7601803,-1.7476101,0.0125702
5,0.6049106,0.7686992,"('distant', 'outgoing')",-1.294788,-1.2585568,-1.2200812,-1.0678896,-0.14475507,-0.117809296,0.110561594,0.04053788,-0.3888304,-0.3270037,0.0618267
6,0.9008179,1.0911874,"('distant', 'open')",-0.9553939,-0.8475632,-0.6714909,-0.47791874,-0.76028955,-0.72366554,0.6537009,0.56997055,-0.1665311,-0.0775979,0.0889332
7,-0.0076458007,0.039644405,"('insensitive', 'sensitive')",-0.34077194,-0.3049688,1.891404,1.8687645,1.8401333,1.9957081,1.1201557,1.1493186,0.9006551,0.9496934,0.0490383
8,-0.29161867,-0.20460638,"('unaffectionate', 'affectionate')",-1.151343,-1.150592,-0.86770016,-0.7694114,-1.1556824,-1.118762,0.64502734,0.5211894,-0.5642634,-0.5444365,0.0198269
9,0.19448845,0.31656948,"('unaffectionate', 'caring')",-1.1724093,-1.1678928,0.93253076,1.0500573,0.69956875,0.8034946,1.3203909,1.2970452,0.3949139,0.4598547,0.0649408
10,-1.3157102,-1.23147,"('unsympathetic', 'sympathetic')",-0.11622394,-0.022915367,1.7311234,1.764662,0.95130634,0.997063,0.11143234,0.18273862,0.2723856,0.3380157,0.0656301
11,-0.3065458,-0.25058177,"('unhelpful', 'helpful')",-0.18984531,-0.17071083,1.592364,1.6033313,2.1240625,2.2338471,2.3291285,2.4545486,1.1098328,1.174087,0.0642542
12,0.8353295,1.0467554,"('unsupportive', 'supportive')",0.5283159,0.6011981,1.8780513,2.113078,2.102757,2.3816047,-1.2278612,-1.1966408,0.8233185,0.9891991,0.1658806
13,-0.031213492,-0.07750787,"('impolite', 'polite')",0.3052684,0.30225158,1.373584,1.3195853,1.9430542,1.9025812,-0.051216632,-0.052449927,0.7078953,0.6788921,-0.0290032
14,-1.2210237,-1.3422246,"('antisocial', 'social')",0.010683142,-0.045624483,0.05672406,-0.06646961,1.712535,1.69908,-0.6471664,-0.5804883,-0.0176496,-0.0671454,-0.0494958
15,-0.63814545,-0.6983566,"('boring', 'funny')",0.114917256,0.07834576,1.0274459,0.99051166,0.7890569,0.77816874,0.46957698,0.49173838,0.3525703,0.3280816,-0.0244887
16,-0.3216172,-0.39006212,"('unpopular', 'popular')",-0.88714594,-0.9275883,-1.5166498,-1.4473312,-0.9209178,-0.89906996,0.033662464,0.008684713,-0.7225336,-0.7310734,-0.0085398
17,0.62780565,0.7212501,"('nasty', 'nice')",-0.39404905,-0.30407205,0.5430591,0.647108,0.8370492,0.9478962,0.0052657984,0.10389021,0.3238261,0.4232145,0.0993884
18,0.42588717,0.460716,"('disagreeable', 'welcoming')",0.0485012,0.07674186,-1.044841,-1.0090512,0.51029086,0.6243,-0.12249954,-0.19058442,-0.0365323,-0.0075755,0.0289568
19,-0.24711274,-0.08698928,"('inhospitable', 'hospitable')",0.1253733,0.22877699,-0.7659434,-0.60947037,-0.7257552,-0.60423756,0.17972061,0.21902764,-0.2867435,-0.1705785,0.116165
