,ciena_male,ciena_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.41354278,-0.37412307,"('unsociable', 'sociable')",-0.019190544,-0.24349149,-0.2163667,-0.3088073,-0.0924406
1,-0.8782897,-1.0020455,"('unfriendly', 'friendly')",0.95268893,0.793269,0.0371996,-0.1043883,-0.1415879
2,1.7238659,1.6903127,"('unlikable', 'likable')",0.916611,0.8643419,1.3202385,1.2773273,-0.0429112
3,-0.24550292,-0.08116567,"('repellent', 'pleasant')",1.351924,1.476232,0.5532105,0.6975332,0.1443227
4,0.09388486,0.00785302,"('disliked', 'liked')",-6.563545,-6.664267,-3.2348301,-3.328207,-0.0933769
5,-0.6863939,-0.7935853,"('distant', 'outgoing')",-0.93745023,-0.842013,-0.8119221,-0.8177992,-0.0058771
6,-0.7768007,-0.83966607,"('distant', 'open')",-1.0904752,-1.0008318,-0.933638,-0.920249,0.013389
7,-0.6472913,-0.44930708,"('insensitive', 'sensitive')",0.21251962,0.22580785,-0.2173858,-0.1117496,0.1056362
8,-0.44041872,-0.6600025,"('unaffectionate', 'affectionate')",0.2441242,0.14082417,-0.0981473,-0.2595892,-0.1614419
9,-0.4714269,-0.60427386,"('unaffectionate', 'caring')",0.5423441,0.51787245,0.0354586,-0.0432007,-0.0786593
10,-1.0580198,-0.93472075,"('unsympathetic', 'sympathetic')",-0.46402305,-0.56275743,-0.7610214,-0.7487391,0.0122823
11,-0.18258159,-0.1872947,"('unhelpful', 'helpful')",1.6783961,1.7377821,0.7479073,0.7752437,0.0273364
12,-0.27471378,-0.18286389,"('unsupportive', 'supportive')",-1.9958689,-2.0648656,-1.1352913,-1.1238648,0.0114265
13,-0.61357486,-0.63064045,"('impolite', 'polite')",-0.70451504,-0.7581628,-0.659045,-0.6944016,-0.0353566
14,0.5312993,0.7487697,"('antisocial', 'social')",0.67307794,0.54472154,0.6021886,0.6467456,0.044557
15,0.66688025,0.42188585,"('boring', 'funny')",0.11456646,0.10012804,0.3907233,0.261007,-0.1297163
16,0.0713397,-0.028436158,"('unpopular', 'popular')",0.28136203,0.2373775,0.1763509,0.1044707,-0.0718802
17,-0.21690063,-0.12013837,"('nasty', 'nice')",-0.3808649,-0.3913161,-0.2988828,-0.2557272,0.0431556
18,0.07812395,0.15358466,"('disagreeable', 'welcoming')",-0.5098403,-0.5291013,-0.2158582,-0.1877583,0.0280999
19,-0.85336065,-1.0600705,"('inhospitable', 'hospitable')",-0.8721516,-0.87752974,-0.8627561,-0.9688001,-0.106044
20,0.22477737,0.2988283,"('rough', 'thoughtful')",0.76193756,0.7196423,0.4933575,0.5092353,0.0158778
21,0.26932946,0.33147117,"('immoral', 'moral')",0.1893951,0.14074023,0.2293623,0.2361057,0.0067434
22,0.027340159,0.11277512,"('untrustworthy', 'trustworthy')",-0.6231689,-0.6854008,-0.2979144,-0.2863128,0.0116016
23,-0.6323489,-0.59370065,"('insincere', 'sincere')",5.5760074,5.5905356,2.4718292,2.4984174,0.0265882
24,-0.33450997,-0.31962895,"('dishonest', 'honest')",0.5856438,0.59276813,0.1255669,0.1365696,0.0110027
25,0.22182627,0.13326526,"('egoistic', 'altruistic')",1.2922165,1.2176716,0.7570214,0.6754684,-0.081553
26,0.7615184,0.5098925,"('hardhearted', 'benevolent')",1.5458881,1.2618719,1.1537032,0.8858823,-0.2678209
27,-0.23047878,-0.13313003,"('hardhearted', 'softhearted')",1.0124826,0.9704643,0.3910019,0.4186671,0.0276652
28,-0.3098408,-0.42309934,"('disloyal', 'loyal')",0.96330714,0.78891104,0.3267332,0.1829059,-0.1438273
29,-0.005791325,-0.009429488,"('unfair', 'fair')",-0.17160508,-0.33184433,-0.0886982,-0.1706369,-0.0819387
30,0.42314363,0.4826011,"('intolerant', 'tolerant')",1.1558255,1.0641216,0.7894846,0.7733613,-0.0161233
31,-0.660303,-0.6934842,"('evil', 'good')",-1.011878,-1.0769898,-0.8360905,-0.885237,-0.0491465
32,0.36339104,0.20093293,"('unkind', 'kind')",0.909518,0.58363175,0.6364545,0.3922823,-0.2441722
33,0.21660918,0.11866147,"('wrong', 'right')",-0.81275874,-0.89646274,-0.2980748,-0.3889006,-0.0908258
34,-0.011248784,0.12368871,"('mean', 'honorable')",5.191403,5.4495916,2.5900772,2.7866402,0.196563
35,-0.7154381,-0.8711606,"('corrupt', 'incorrupt')",-0.8417819,-0.8213981,-0.77861,-0.8462794,-0.0676694
36,-0.22188139,-0.45861715,"('hostile', 'amicable')",-0.6343829,-0.74392325,-0.4281321,-0.6012702,-0.1731381
37,-0.36634028,-0.38086444,"('fake', 'genuine')",-0.070685506,-0.079139136,-0.2185129,-0.2300018,-0.0114889
38,-0.47275996,-0.4632202,"('untruthful', 'truthful')",-0.15654063,-0.07004349,-0.3146503,-0.2666318,0.0480185
39,0.69199145,0.7879343,"('exploitative', 'cooperative')",0.24238646,0.23525922,0.467189,0.5115967,0.0444077
40,0.15246707,0.30263212,"('stingy', 'generous')",-1.6668475,-1.7629257,-0.7571902,-0.7301468,0.0270434
41,-0.01943025,0.06834626,"('unforgiving', 'forgiving')",0.19429246,0.047047634,0.0874311,0.0576969,-0.0297342
42,0.5949447,0.6858283,"('unreliable', 'reliable')",-3.3894308,-3.4616053,-1.397243,-1.3878884,0.0093546
43,-0.26792002,-0.15003534,"('irresponsible', 'responsible')",0.38963172,0.33408082,0.0608559,0.0920227,0.0311668
44,-0.044680975,-0.06826914,"('prejudiced', 'unprejudiced')",-1.6377167,-1.7068272,-0.8411988,-0.8875481,-0.0463493
45,-0.4964985,-0.35068598,"('incompetent', 'competent')",0.16204159,0.08330687,-0.1672285,-0.1336896,0.0335389
46,-0.47385526,-0.3580451,"('uncompetitive', 'competitive')",-0.5927484,-0.60987633,-0.5333018,-0.4839607,0.0493411
47,-0.16633892,-0.06393774,"('stupid', 'smart')",4.994703,5.160795,2.4141819,2.5484288,0.1342469
48,0.08177748,0.18503237,"('unintelligent', 'intelligent')",0.9136682,0.82871443,0.4977229,0.5068734,0.0091505
49,0.09101385,0.19787267,"('unable', 'able')",-0.4024006,-0.32880968,-0.1556934,-0.0654685,0.0902249
50,0.06045813,-0.028169818,"('clumsy', 'skillful')",-0.43468842,-0.53174007,-0.1871151,-0.2799549,-0.0928398
51,-0.19026804,-0.25619057,"('uneducated', 'educated')",0.50474566,0.37544712,0.1572388,0.0596283,-0.0976105
52,0.656779,0.45460224,"('irrational', 'rational')",-0.10185003,-0.16402215,0.2774645,0.14529,-0.1321745
53,-1.0807426,-1.0808886,"('uncreative', 'creative')",0.14056349,0.110995345,-0.4700896,-0.4849466,-0.014857
54,-0.18058519,-0.3552701,"('incapable', 'capable')",0.39283884,0.3678421,0.1061268,0.006286,-0.0998408
55,0.07011928,0.30955115,"('incompetent', 'clever')",0.88387966,0.8012432,0.4769995,0.5553972,0.0783977
56,0.05770129,0.040752918,"('impractical', 'practical')",-0.16743553,-0.2431398,-0.0548671,-0.1011934,-0.0463263
57,-0.65380484,-0.7220943,"('unimaginative', 'imaginative')",-2.758397,-2.883357,-1.7061009,-1.8027257,-0.0966248
58,0.70635307,0.7835223,"('undiscriminating', 'discriminating')",0.4954623,0.44702557,0.6009077,0.615274,0.0143663
59,0.35983536,0.27760687,"('foolish', 'wise')",-0.3676208,-0.3005755,-0.0038927,-0.0114843,-0.0075916
60,0.40237257,0.6814126,"('inefficient', 'efficient')",0.31440225,0.415211,0.3583874,0.5483118,0.1899244
61,0.04439856,0.02441537,"('illogical', 'logical')",0.67031926,0.47794747,0.3573589,0.2511814,-0.1061775
62,0.88264817,1.1334863,"('incompetent', 'brilliant')",0.70414025,0.83084667,0.7933942,0.9821665,0.1887723
63,-0.40699062,-0.33420596,"('unperceptive', 'insightful')",0.39878485,0.44554427,-0.0041029,0.0556692,0.0597721
64,-0.36877432,-0.31619662,"('shy', 'confident')",-5.8902316,-5.957222,-3.129503,-3.1367092,-0.0072062
65,0.4366234,0.47190943,"('insecure', 'secure')",0.067062564,0.044516947,0.251843,0.2582132,0.0063702
