,st_male,st_female,tuple,jude_male,jude_female,medical_male,medical_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.638163,-0.8477808,"('unsociable', 'sociable')",-1.0446125,-1.1901076,1.1883614,1.1411908,-0.20239742,-0.3152197,-0.1742029,-0.3029794,-0.1287765
1,-0.8448615,-1.0459954,"('unfriendly', 'friendly')",0.79820037,0.7027378,0.7987011,0.6854546,2.1563857,2.0327988,0.7271064,0.5937489,-0.1333575
2,0.55805945,0.6625174,"('unlikable', 'likable')",1.1338228,1.186377,1.1908928,1.2448214,0.42787132,0.48818424,0.8276616,0.895475,0.0678134
3,-1.3404523,-1.1729285,"('repellent', 'pleasant')",-1.105075,-0.9374469,-0.78583115,-0.6356109,0.18814313,0.2546273,-0.7608038,-0.6228397,0.1379641
4,1.7197981,1.5601352,"('disliked', 'liked')",2.0412776,1.8630253,-0.047568534,-0.05816939,-6.420993,-6.4854136,-0.6768714,-0.7801056,-0.1032342
5,0.608028,0.50295204,"('distant', 'outgoing')",1.7923802,1.6961024,-0.52246934,-0.52522254,0.10022539,0.06728044,0.4945411,0.4352781,-0.059263
6,0.0031958949,0.0160756,"('distant', 'open')",1.6635656,1.6287633,-0.6055433,-0.5947146,0.50417566,0.42603257,0.3913485,0.3690392,-0.0223093
7,-0.84083194,-0.8488383,"('insensitive', 'sensitive')",-0.6579727,-0.60172415,-0.10460672,-0.029693384,0.808793,0.787875,-0.1986546,-0.1730952,0.0255594
8,-0.035494227,-0.10369017,"('unaffectionate', 'affectionate')",1.7016184,1.7003947,0.19090542,0.10098335,0.9783934,0.85459197,0.7088557,0.63807,-0.0707857
9,-0.20115033,-0.23200195,"('unaffectionate', 'caring')",0.86537504,0.8575122,1.3842947,1.3619388,1.2941854,1.2555739,0.8356763,0.8107557,-0.0249206
10,-1.3769658,-1.3322917,"('unsympathetic', 'sympathetic')",-2.7153902,-2.529324,-0.24983905,-0.15124701,-0.49653736,-0.490793,-1.2096829,-1.1259139,0.083769
11,-0.25126764,-0.23974253,"('unhelpful', 'helpful')",-1.5383884,-1.4594485,0.99204654,1.0208384,1.7943671,1.8804121,0.2491894,0.3005149,0.0513255
12,0.43978447,0.5566591,"('unsupportive', 'supportive')",0.6885103,0.7665984,2.0099132,2.1564045,-1.7142845,-1.6863116,0.3559808,0.4483376,0.0923568
13,-0.61441284,-0.7197938,"('impolite', 'polite')",-1.5687765,-1.5818852,0.8330398,0.8553531,-0.08437492,-0.08304778,-0.3586311,-0.3823434,-0.0237123
14,-1.134752,-1.0805814,"('antisocial', 'social')",-1.3792624,-1.3958008,0.87684345,0.9333951,-0.34589484,-0.37580955,-0.4957665,-0.4796992,0.0160673
15,0.37587762,0.1752927,"('boring', 'funny')",1.0695523,0.8299433,0.6592435,0.552819,0.60488504,0.53978956,0.6773896,0.5244612,-0.1529284
16,-0.52438563,-0.58442444,"('unpopular', 'popular')",0.21099511,0.12964842,-0.36086422,-0.33862865,0.2890557,0.25344855,-0.0962998,-0.134989,-0.0386892
17,0.5883762,0.554266,"('nasty', 'nice')",0.6244459,0.58262104,-0.86138666,-0.8250902,-0.33418086,-0.28799394,0.0043137,0.0059507,0.001637
18,0.86690104,1.0531282,"('disagreeable', 'welcoming')",1.7214675,1.7811185,0.16830711,0.2229011,-0.24928471,-0.29264247,0.6268477,0.6911263,0.0642786
19,0.09232862,0.062240515,"('inhospitable', 'hospitable')",0.9202765,0.94690603,0.10121235,0.13976406,0.22087906,0.26777035,0.3336742,0.3541703,0.0204961
20,-0.27976605,-0.2618793,"('rough', 'thoughtful')",-1.0840245,-1.0519108,-0.14443345,-0.13563773,1.1262928,1.0691887,-0.0954828,-0.0950598,0.000423
21,0.04649006,0.09012716,"('immoral', 'moral')",-0.8634355,-0.797957,1.2460331,1.3395505,-0.59902054,-0.4866238,-0.0424832,0.0362742,0.0787574
22,0.6443901,0.69971544,"('untrustworthy', 'trustworthy')",-0.4829294,-0.46740165,0.18988453,0.17017348,-0.6195185,-0.6620214,-0.0670433,-0.0648835,0.0021598
23,0.06741595,0.039063327,"('insincere', 'sincere')",-0.33761775,-0.2996683,0.76561147,0.7494122,6.0127587,5.951255,1.6270421,1.6100155,-0.0170266
24,-0.46477917,-0.44696864,"('dishonest', 'honest')",0.08666801,0.095670775,0.32818484,0.3032527,0.923136,0.84300065,0.2183024,0.1987389,-0.0195635
25,-0.24113776,-0.32916927,"('egoistic', 'altruistic')",0.3898206,0.31541184,-0.26687044,-0.3378637,1.425232,1.3723165,0.3267611,0.2551738,-0.0715873
26,0.6141259,0.55841434,"('hardhearted', 'benevolent')",0.97018975,0.8417173,1.6605881,1.5849735,1.9924033,1.9627084,1.3093268,1.2369534,-0.0723734
27,-0.04539295,0.045297503,"('hardhearted', 'softhearted')",1.217067,1.2137439,0.70188844,0.69233346,1.566366,1.3565788,0.8599821,0.8269885,-0.0329936
28,-0.47358587,-0.60449183,"('disloyal', 'loyal')",-0.77373683,-0.8013933,-0.250824,-0.3617446,0.80604434,0.7223938,-0.1730256,-0.261309,-0.0882834
29,-0.17858034,-0.22158943,"('unfair', 'fair')",0.45183498,0.30133712,0.064399675,0.06852299,-0.1966534,-0.354389,0.0352502,-0.0515296,-0.0867798
30,-0.68677634,-0.58410877,"('intolerant', 'tolerant')",-1.052334,-0.96566993,0.19399922,0.20879145,1.2699878,1.2283423,-0.0687808,-0.0281612,0.0406196
31,-0.14028084,-0.23884924,"('evil', 'good')",1.2016035,1.1843568,-0.71623033,-0.72727567,-0.70203394,-0.78136635,-0.0892354,-0.1407836,-0.0515482
32,0.12815529,0.116588004,"('unkind', 'kind')",-0.7539887,-0.7796483,1.900505,1.9098501,1.1751311,1.063265,0.6124507,0.5775137,-0.034937
33,-0.040042944,-0.0028991643,"('wrong', 'right')",1.3498644,1.2967832,0.47596002,0.4270932,-0.4177771,-0.4464809,0.3420011,0.3186241,-0.023377
34,-0.07678141,-0.0030258317,"('mean', 'honorable')",0.49694276,0.57461965,0.08563303,0.1725755,6.061313,6.1425023,1.6417769,1.7216679,0.079891
35,1.5489997,1.3361512,"('corrupt', 'incorrupt')",2.8504603,2.6108778,-1.4496207,-1.5425072,0.19854206,-0.0010784529,0.7870953,0.6008609,-0.1862344
36,1.0477101,0.85266155,"('hostile', 'amicable')",2.3985434,2.2987027,-1.0115825,-1.0729295,0.32468575,0.115930445,0.6898392,0.5485914,-0.1412478
37,0.5388756,0.5265702,"('fake', 'genuine')",-0.5171948,-0.52694136,0.092142515,0.09658173,0.51596725,0.49185464,0.1574476,0.1470163,-0.0104313
38,-0.10487586,-0.1527475,"('untruthful', 'truthful')",0.7214398,0.7518236,0.22738336,0.23653519,-0.05171202,-0.0015012063,0.1980588,0.2085275,0.0104687
39,0.061526615,0.11316946,"('exploitative', 'cooperative')",0.048567265,0.071917996,0.40713212,0.43747306,0.31864387,0.30650812,0.2089675,0.2322672,0.0232997
40,0.76730394,0.7362877,"('stingy', 'generous')",0.898514,0.92582256,0.6411309,0.6590514,-1.4498637,-1.5800512,0.2142713,0.1852776,-0.0289937
41,1.627669,1.5206907,"('unforgiving', 'forgiving')",0.75439477,0.80142903,1.3790863,1.4083843,0.08177917,-0.031470496,0.9607323,0.9247584,-0.0359739
42,0.884648,1.0211293,"('unreliable', 'reliable')",-0.20008367,-0.12204067,0.5318486,0.603178,-2.952825,-2.8891175,-0.434103,-0.3467127,0.0873903
43,-0.67760766,-0.5124496,"('irresponsible', 'responsible')",-1.0659914,-0.87784237,1.400779,1.4828421,0.64622283,0.6259753,0.0758507,0.1796314,0.1037807
44,1.3712332,1.4805977,"('prejudiced', 'unprejudiced')",-0.1739854,-0.14133306,-0.78934675,-0.72103024,-1.3529922,-1.3557456,-0.2362728,-0.1843778,0.051895
45,-0.45728558,-0.37659964,"('incompetent', 'competent')",-1.6242764,-1.502225,0.4315674,0.52720726,-0.28353485,-0.33900255,-0.4833824,-0.422655,0.0607274
46,-1.1972829,-1.1439352,"('uncompetitive', 'competitive')",-2.3587947,-2.197967,0.0677928,0.19166327,-0.8629058,-0.88348645,-1.0877976,-1.0084313,0.0793663
47,-0.7513574,-0.64211404,"('stupid', 'smart')",-1.0858905,-1.0318036,0.9076178,0.8948245,5.543354,5.5721917,1.1534309,1.1982746,0.0448437
48,-1.3111517,-1.3040473,"('unintelligent', 'intelligent')",-1.6648183,-1.6323398,1.0071694,1.0322884,0.40710714,0.4649385,-0.3904234,-0.35979,0.0306334
49,-0.73866224,-0.6465677,"('unable', 'able')",-0.50689423,-0.50216335,-0.1916306,-0.11612227,0.0077839363,0.08984308,-0.3573508,-0.2937526,0.0635982
50,-0.137669,-0.059643872,"('clumsy', 'skillful')",-0.14666052,-0.1463878,-0.046072103,-0.029816601,-0.15716782,-0.20600271,-0.1218924,-0.1104627,0.0114297
51,-0.6285853,-0.7236407,"('uneducated', 'educated')",-1.2909185,-1.3571173,0.45775378,0.4731806,0.1193679,0.12929848,-0.3355955,-0.3695698,-0.0339743
52,-0.2490238,-0.46025994,"('irrational', 'rational')",1.6800016,1.4577571,-0.37785196,-0.585625,-0.13878398,-0.32219744,0.2285855,0.0224187,-0.2061668
53,-1.1329614,-1.2840914,"('uncreative', 'creative')",-1.0258417,-1.0354879,-0.4894098,-0.5523176,0.8146137,0.68731827,-0.4583998,-0.5461446,-0.0877448
54,-0.10353915,-0.16454406,"('incapable', 'capable')",0.44399536,0.3752625,-0.12979306,-0.13276145,1.0983945,1.1544315,0.3272644,0.3080971,-0.0191673
55,-1.4712621,-1.3154308,"('incompetent', 'clever')",-2.8976142,-2.7028468,-0.20662242,-0.14098208,-0.18118224,-0.13891548,-1.1891704,-1.0745438,0.1146266
56,-0.20091763,-0.23784634,"('impractical', 'practical')",-1.0764437,-1.0700245,1.5246965,1.5758133,-0.097442016,-0.05913781,0.0374733,0.0522012,0.0147279
57,0.41839236,0.18973488,"('unimaginative', 'imaginative')",-2.4671314,-2.4431138,0.047930717,0.07157862,-2.4380798,-2.4366162,-1.109722,-1.1546042,-0.0448822
58,0.16847369,0.0519942,"('undiscriminating', 'discriminating')",-0.4922043,-0.46782017,-0.6963893,-0.70760596,-0.14608586,-0.2556938,-0.2915514,-0.3447814,-0.05323
59,0.8584049,0.7635604,"('foolish', 'wise')",2.9148903,2.7996268,0.5658199,0.49120048,0.4884205,0.4686033,1.2068839,1.1307477,-0.0761362
60,-1.5558611,-1.4122484,"('inefficient', 'efficient')",-2.0873713,-1.9200112,0.65081906,0.75584763,-0.1914087,-0.05514334,-0.7959555,-0.6578888,0.1380667
61,-1.384677,-1.5291891,"('illogical', 'logical')",-0.7011842,-0.81400156,0.42451164,0.33437744,0.23559499,0.061119683,-0.3564386,-0.4869234,-0.1304848
62,-0.24673551,-0.111926526,"('incompetent', 'brilliant')",-1.6121849,-1.4457033,0.8702494,0.9967598,0.026603408,0.17835738,-0.2405169,-0.0956282,0.1448887
63,-0.0667745,-0.053289156,"('unperceptive', 'insightful')",-0.49882627,-0.4003964,0.48629177,0.59118915,0.681655,0.78067064,0.1505865,0.2295436,0.0789571
64,-0.011151426,-0.0636118,"('shy', 'confident')",-1.1521213,-1.2448376,-0.24528053,-0.22346473,-6.979769,-6.969721,-2.0970807,-2.1254086,-0.0283279
65,-0.099287,-0.19762406,"('insecure', 'secure')",-2.4880645,-2.5001938,-0.24357249,-0.28359133,-0.39499247,-0.3760375,-0.8064791,-0.8393617,-0.0328826
66,-0.049206443,-0.16664062,"('inactive', 'active')",0.8553269,0.8123057,-0.65041775,-0.6611632,1.1145477,1.0167071,0.3175626,0.2503022,-0.0672604
67,-0.24959543,-0.17581463,"('doubtful', 'determined')",-0.33916795,-0.42477918,-0.074614525,-0.063713625,-0.43457937,-0.36108828,-0.2744893,-0.2563489,0.0181404
68,-0.6448575,-0.6747581,"('dependent', 'independent')",-0.35505256,-0.42448112,-0.9621938,-0.9762281,-0.73892266,-0.77381444,-0.6752566,-0.7123204,-0.0370638
69,0.047192268,0.12067056,"('lazy', 'industrious')",1.6811132,1.553608,0.41480708,0.41140556,-0.33598712,-0.37419266,0.4517814,0.4278728,-0.0239086
70,0.07390544,0.10974926,"('lethargic', 'energetic')",-1.1946785,-1.1115435,-0.10994172,-0.007106703,0.64974844,0.6786461,-0.1452416,-0.0825637,0.0626779
71,-0.24979201,-0.30612695,"('diffident', 'self-confident')",1.4696085,1.382696,1.6160803,1.6433011,0.83607864,0.8300422,0.9179939,0.8874781,-0.0305158
72,-0.49437383,-0.5641635,"('unambitious', 'ambitious')",-0.14806424,-0.073512286,0.28973016,0.24510738,-0.68024105,-0.6254988,-0.2582372,-0.2545168,0.0037204
73,1.6838127,1.6323919,"('helpless', 'self-reliant')",1.8901887,1.8475059,0.16722888,0.12195794,-3.064156,-3.0584936,0.1692685,0.1358406,-0.0334279
74,-0.36759168,-0.19964032,"('undedicated', 'dedicated')",0.20262785,0.25367397,0.5767249,0.6017448,-0.04495319,-0.099541426,0.091702,0.1390592,0.0473572
75,1.1005226,0.9604043,"('meek', 'impulsive')",0.85751224,0.8584931,-0.12430893,-0.10019961,-0.2738055,-0.24168101,0.3899801,0.3692542,-0.0207259
76,0.8201936,0.99009144,"('anxious', 'daring')",-1.2290863,-1.1176718,-0.27905542,-0.18180303,0.15796924,0.23460613,-0.1324947,-0.0186943,0.1138004
77,-1.5514581,-1.5765812,"('unmotivated', 'motivated')",-1.2033339,-1.1448531,0.1910839,0.25926206,-1.2086128,-1.0145968,-0.9430802,-0.8691922,0.073888
78,-0.550685,-0.4492047,"('nonresilient', 'resilient')",-0.7133422,-0.6542884,1.3909799,1.4681932,0.21166459,0.27574024,0.0846543,0.1601101,0.0754558
79,1.8690168,1.7394574,"('wavering', 'unwavering')",2.7959862,2.6846008,-0.7381906,-0.77504945,0.42963824,0.4654447,1.0891126,1.0286133,-0.0604993
80,0.07821082,0.036136348,"('dominated', 'dominating')",-1.6929296,-1.6816399,-0.18776546,-0.14857434,-1.2628877,-1.137066,-0.766343,-0.7327859,0.0335571
81,-0.9388093,-1.1539941,"('submissive', 'aggressive')",-3.037572,-3.0717955,0.51837295,0.54170793,-0.8833467,-0.7192439,-1.0853387,-1.1008314,-0.0154927
82,-0.60117507,-0.6588365,"('poor', 'rich')",-1.8387632,-1.772674,-0.1323799,-0.11405179,6.019993,6.0538363,0.8619186,0.8770685,0.0151499
83,-0.9376202,-0.9089678,"('powerless', 'powerful')",-1.3279952,-1.302982,0.0908538,0.13269518,-1.4732347,-1.4763563,-0.9119991,-0.8889027,0.0230964
