,allstate_male,allstate_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-1.847599,-1.929909,"('unsociable', 'sociable')",0.030499265,-0.08910906,-0.9085499,-1.0095091,-0.1009592
1,-1.2200993,-1.3041643,"('unfriendly', 'friendly')",1.553915,1.3832306,0.1669078,0.0395331,-0.1273747
2,0.14318061,0.13574122,"('unlikable', 'likable')",0.53974956,0.57335883,0.3414651,0.35455,0.0130849
3,-0.14724348,-0.036321647,"('repellent', 'pleasant')",0.58313066,0.6446882,0.2179436,0.3041833,0.0862397
4,-0.50725293,-0.50065535,"('disliked', 'liked')",-7.1806,-7.2211633,-3.8439264,-3.8609092,-0.0169828
5,0.4259654,0.4876205,"('distant', 'outgoing')",-0.45314568,-0.490965,-0.0135901,-0.0016723,0.0119178
6,0.29822,0.37521863,"('distant', 'open')",-0.27857992,-0.36043835,0.00982,0.0073901,-0.0024299
7,-0.53422755,-0.48875126,"('insensitive', 'sensitive')",0.5702584,0.6195058,0.0180154,0.0653773,0.0473619
8,-1.0776387,-1.1166729,"('unaffectionate', 'affectionate')",0.90051615,0.80955696,-0.0885613,-0.153558,-0.0649967
9,-1.1827118,-1.1626456,"('unaffectionate', 'caring')",1.2531173,1.2115486,0.0352027,0.0244515,-0.0107512
10,-2.3390272,-2.2704833,"('unsympathetic', 'sympathetic')",-0.2643599,-0.28853878,-1.3016936,-1.279511,0.0221826
11,-1.1704162,-1.1219325,"('unhelpful', 'helpful')",1.489468,1.6094761,0.1595259,0.2437718,0.0842459
12,-0.9154295,-0.731434,"('unsupportive', 'supportive')",-1.9180171,-1.8599724,-1.4167233,-1.2957032,0.1210201
13,-1.5281694,-1.5964047,"('impolite', 'polite')",-0.82239324,-0.7625636,-1.1752813,-1.1794841,-0.0042028
14,-0.55314285,-0.55265355,"('antisocial', 'social')",0.008474761,-0.03157179,-0.272334,-0.2921127,-0.0197787
15,0.19707026,0.09587885,"('boring', 'funny')",-0.12672111,-0.12515865,0.0351746,-0.0146399,-0.0498145
16,-0.76098,-0.71764684,"('unpopular', 'popular')",0.05230981,0.03206701,-0.3543351,-0.3427899,0.0115452
17,-0.1523564,-0.040149365,"('nasty', 'nice')",-0.4789286,-0.41847503,-0.3156425,-0.2293122,0.0863303
18,-0.20490164,-0.117204174,"('disagreeable', 'welcoming')",-0.4462284,-0.5337663,-0.325565,-0.3254853,7.97e-05
19,-0.27921066,-0.22801468,"('inhospitable', 'hospitable')",-0.4272458,-0.40829447,-0.3532282,-0.3181546,0.0350736
20,-0.36712766,-0.39304218,"('rough', 'thoughtful')",1.1159981,1.1133163,0.3744352,0.360137,-0.0142982
21,-1.0228108,-1.0039603,"('immoral', 'moral')",-0.47096047,-0.37467358,-0.7468857,-0.6893169,0.0575688
22,-0.42864907,-0.4238536,"('untrustworthy', 'trustworthy')",-0.90924555,-0.94138443,-0.6689473,-0.682619,-0.0136717
23,-1.0298547,-1.0544671,"('insincere', 'sincere')",5.9567666,5.936987,2.4634559,2.4412599,-0.022196
24,-0.7467804,-0.8082785,"('dishonest', 'honest')",0.73690104,0.72325766,-0.0049397,-0.0425104,-0.0375707
25,0.1095402,0.08867675,"('egoistic', 'altruistic')",1.4991027,1.4041977,0.8043215,0.7464372,-0.0578843
26,0.35943097,0.2801764,"('hardhearted', 'benevolent')",1.7505351,1.6822845,1.054983,0.9812304,-0.0737526
27,-0.011254495,0.060486246,"('hardhearted', 'softhearted')",1.4323071,1.3449088,0.7105263,0.7026975,-0.0078288
28,-1.6057248,-1.7029196,"('disloyal', 'loyal')",1.0277821,0.9209776,-0.2889714,-0.390971,-0.1019996
