,shaw_male,shaw_female,tuple,average_male,average_female,female-male
0,-0.17928521,-0.43677714,"('unsociable', 'sociable')",-0.1792852,-0.4367771,-0.2574919
1,1.4904494,1.546131,"('unfriendly', 'friendly')",1.4904494,1.546131,0.0556816
2,0.21402591,0.3606706,"('unlikable', 'likable')",0.2140259,0.3606706,0.1466447
3,0.22202352,0.21709917,"('repellent', 'pleasant')",0.2220235,0.2170992,-0.0049243
4,-7.268822,-7.3967333,"('disliked', 'liked')",-7.2688222,-7.3967333,-0.1279111
5,-0.32186902,-0.14602087,"('distant', 'outgoing')",-0.321869,-0.1460209,0.1758481
6,0.0706868,0.2881924,"('distant', 'open')",0.0706868,0.2881924,0.2175056
7,0.44813094,0.39491853,"('insensitive', 'sensitive')",0.4481309,0.3949185,-0.0532124
8,1.3644807,1.4196504,"('unaffectionate', 'affectionate')",1.3644807,1.4196504,0.0551697
9,2.0000393,2.069306,"('unaffectionate', 'caring')",2.0000393,2.0693059,0.0692666
10,0.52951795,0.4404678,"('unsympathetic', 'sympathetic')",0.5295179,0.4404678,-0.0890501
11,1.6092805,1.6150457,"('unhelpful', 'helpful')",1.6092805,1.6150457,0.0057652
12,-1.420285,-1.4670713,"('unsupportive', 'supportive')",-1.420285,-1.4670713,-0.0467863
13,-0.051088728,-0.20817162,"('impolite', 'polite')",-0.0510887,-0.2081716,-0.1570829
14,-0.167126,-0.38193667,"('antisocial', 'social')",-0.167126,-0.3819367,-0.2148107
15,0.2066173,0.24396692,"('boring', 'funny')",0.2066173,0.2439669,0.0373496
16,-0.1725907,-0.08356011,"('unpopular', 'popular')",-0.1725907,-0.0835601,0.0890306
17,-0.041458026,-0.023369718,"('nasty', 'nice')",-0.041458,-0.0233697,0.0180883
18,-0.9296899,-0.9297866,"('disagreeable', 'welcoming')",-0.9296899,-0.9297866,-9.67e-05
19,-0.430396,-0.25848475,"('inhospitable', 'hospitable')",-0.430396,-0.2584848,0.1719112
20,0.64135325,0.54613245,"('rough', 'thoughtful')",0.6413532,0.5461324,-0.0952208
21,-0.5513611,-0.56701875,"('immoral', 'moral')",-0.5513611,-0.5670187,-0.0156576
22,-0.6445168,-0.7759706,"('untrustworthy', 'trustworthy')",-0.6445168,-0.7759706,-0.1314538
23,6.4434156,6.481684,"('insincere', 'sincere')",6.4434156,6.4816842,0.0382686
24,1.4471662,1.3661215,"('dishonest', 'honest')",1.4471662,1.3661215,-0.0810447
25,0.8650462,0.8258403,"('egoistic', 'altruistic')",0.8650462,0.8258403,-0.0392059
26,1.4257622,1.2625533,"('hardhearted', 'benevolent')",1.4257622,1.2625533,-0.1632089
27,1.3127029,1.2239485,"('hardhearted', 'softhearted')",1.3127029,1.2239485,-0.0887544
28,1.3442829,1.2955072,"('disloyal', 'loyal')",1.3442829,1.2955072,-0.0487757
29,-0.70742434,-0.7484327,"('unfair', 'fair')",-0.7074243,-0.7484327,-0.0410084
30,0.9683723,0.890991,"('intolerant', 'tolerant')",0.9683723,0.890991,-0.0773813
31,-0.8851499,-0.82083553,"('evil', 'good')",-0.8851499,-0.8208355,0.0643144
32,1.1593874,1.0074003,"('unkind', 'kind')",1.1593874,1.0074003,-0.1519871
33,-0.078535885,-0.030251762,"('wrong', 'right')",-0.0785359,-0.0302518,0.0482841
34,5.233456,5.4991894,"('mean', 'honorable')",5.2334561,5.4991894,0.2657333
35,-0.4322012,-0.4145942,"('corrupt', 'incorrupt')",-0.4322012,-0.4145942,0.017607
36,0.15202947,0.23616348,"('hostile', 'amicable')",0.1520295,0.2361635,0.084134
37,0.58761317,0.5975031,"('fake', 'genuine')",0.5876132,0.5975031,0.0098899
38,0.5655739,0.64716333,"('untruthful', 'truthful')",0.5655739,0.6471633,0.0815894
39,0.7418028,0.67173785,"('exploitative', 'cooperative')",0.7418028,0.6717378,-0.070065
40,-2.3027413,-2.4263415,"('stingy', 'generous')",-2.3027413,-2.4263415,-0.1236002
41,0.73351705,0.6848436,"('unforgiving', 'forgiving')",0.7335171,0.6848436,-0.0486735
42,-3.1855867,-3.2062545,"('unreliable', 'reliable')",-3.1855867,-3.2062545,-0.0206678
43,0.7179159,0.6708346,"('irresponsible', 'responsible')",0.7179159,0.6708346,-0.0470813
44,-1.6717906,-1.6853956,"('prejudiced', 'unprejudiced')",-1.6717906,-1.6853956,-0.013605
45,0.10766469,-0.0111385435,"('incompetent', 'competent')",0.1076647,-0.0111385,-0.1188032
46,-1.1423801,-1.2638506,"('uncompetitive', 'competitive')",-1.1423801,-1.2638506,-0.1214705
47,5.6993217,5.9030437,"('stupid', 'smart')",5.6993217,5.9030437,0.203722
48,0.43305755,0.37681764,"('unintelligent', 'intelligent')",0.4330575,0.3768176,-0.0562399
49,0.031322278,0.13236693,"('unable', 'able')",0.0313223,0.1323669,0.1010446
50,-0.44775653,-0.32191667,"('clumsy', 'skillful')",-0.4477565,-0.3219167,0.1258398
51,-0.030066788,-0.12865375,"('uneducated', 'educated')",-0.0300668,-0.1286537,-0.0985869
52,-0.09496462,0.00043720938,"('irrational', 'rational')",-0.0949646,0.0004372,0.0954018
53,0.29533735,0.4014467,"('uncreative', 'creative')",0.2953373,0.4014467,0.1061094
54,1.1070038,1.2528987,"('incapable', 'capable')",1.1070038,1.2528987,0.1458949
55,0.16711079,0.030301768,"('incompetent', 'clever')",0.1671108,0.0303018,-0.136809
56,0.58540046,0.4898937,"('impractical', 'practical')",0.5854005,0.4898937,-0.0955068
57,-3.2258468,-3.3246648,"('unimaginative', 'imaginative')",-3.2258468,-3.3246648,-0.098818
58,-0.3013218,-0.2802602,"('undiscriminating', 'discriminating')",-0.3013218,-0.2802602,0.0210616
59,0.4436942,0.58289313,"('foolish', 'wise')",0.4436942,0.5828931,0.1391989
60,0.30064115,0.23973106,"('inefficient', 'efficient')",0.3006411,0.2397311,-0.06091
61,0.44848558,0.28640407,"('illogical', 'logical')",0.4484856,0.2864041,-0.1620815
62,0.83937,0.86736774,"('incompetent', 'brilliant')",0.83937,0.8673677,0.0279977
63,0.35902825,0.40890354,"('unperceptive', 'insightful')",0.3590282,0.4089035,0.0498753
