,kontoor_male,kontoor_female,tuple,brands_male,brands_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.42029163,-0.64033616,"('unsociable', 'sociable')",1.0815992,0.7695885,-0.4554358,-0.6532684,0.0686239,-0.174672,-0.2432959
1,-1.746895,-1.74341,"('unfriendly', 'friendly')",0.22287847,0.28180924,1.2426841,1.1851676,-0.0937775,-0.0921444,0.0016331
2,1.0164554,1.0466981,"('unlikable', 'likable')",0.99692255,1.0830027,0.9553012,1.1468153,0.9895597,1.092172,0.1026123
3,-0.6101477,-0.5021925,"('repellent', 'pleasant')",-0.59530354,-0.42799598,-0.18760604,-0.11428112,-0.4643524,-0.3481565,0.1161959
4,-0.30876964,-0.32424822,"('disliked', 'liked')",-0.5018121,-0.38947573,-5.704263,-5.650349,-2.171615,-2.1213578,0.0502572
5,-1.0536588,-0.85402226,"('distant', 'outgoing')",-0.6070789,-0.2563665,-0.20245117,-0.03896983,-0.621063,-0.3831195,0.2379435
6,-1.6732645,-1.3958695,"('distant', 'open')",-1.2107787,-0.82110524,0.1799116,0.32955325,-0.9013772,-0.6291405,0.2722367
7,-0.037425667,-0.10736541,"('insensitive', 'sensitive')",0.50686,0.42990154,0.22652724,0.16629097,0.2319872,0.1629424,-0.0690448
8,-1.1630428,-1.1118493,"('unaffectionate', 'affectionate')",-0.507112,-0.2645446,0.3067152,0.2880555,-0.4544799,-0.3627795,0.0917004
9,-1.4146379,-1.3896114,"('unaffectionate', 'caring')",0.30857056,0.3927523,0.70675474,0.713816,-0.1331042,-0.0943477,0.0387565
10,-0.81221825,-0.96632314,"('unsympathetic', 'sympathetic')",0.49697256,0.35031,-0.45223522,-0.6424184,-0.255827,-0.4194772,-0.1636502
11,0.66087455,0.5432083,"('unhelpful', 'helpful')",0.63882303,0.5914417,2.1134634,2.1117373,1.1377203,1.0821291,-0.0555912
12,-0.5981081,-0.45978042,"('unsupportive', 'supportive')",0.43720317,0.6876798,-1.8736932,-1.7359046,-0.6781994,-0.5026684,0.175531
13,0.37205943,0.15552033,"('impolite', 'polite')",0.8138246,0.54191434,-0.15427694,-0.23693225,0.343869,0.1535008,-0.1903682
14,0.24156842,0.1740913,"('antisocial', 'social')",1.0808356,0.8892357,-0.56181246,-0.7093693,0.2535305,0.1179859,-0.1355446
15,0.6409612,0.53304416,"('boring', 'funny')",0.59873617,0.504781,0.83805466,0.79474455,0.692584,0.6108565,-0.0817275
16,-0.7147177,-0.7163824,"('unpopular', 'popular')",-0.41830504,-0.1880417,0.64959395,0.7060809,-0.1611429,-0.0661144,0.0950285
17,-0.21694198,-0.18201043,"('nasty', 'nice')",-0.86795336,-0.6564422,-0.62962407,-0.5573753,-0.5715065,-0.465276,0.1062305
18,0.15339799,0.26279795,"('disagreeable', 'welcoming')",-0.6901831,-0.46740898,-0.17698413,-0.019860527,-0.2379231,-0.0748239,0.1630992
19,-0.7833447,-0.6569225,"('inhospitable', 'hospitable')",-0.51320267,-0.35197014,-0.061354756,0.18166299,-0.4526341,-0.2757432,0.1768909
20,-0.69390464,-0.5767775,"('rough', 'thoughtful')",0.55100644,0.6370376,0.77299744,0.7741755,0.2100331,0.2781452,0.0681121
21,0.20977785,-0.020044891,"('immoral', 'moral')",0.7846765,0.57137555,-0.5806583,-0.6653141,0.137932,-0.0379945,-0.1759265
22,0.1618054,0.13422805,"('untrustworthy', 'trustworthy')",0.30345595,0.16045882,-0.94910026,-1.0215063,-0.1612796,-0.2422732,-0.0809936
23,0.3227712,0.19347477,"('insincere', 'sincere')",1.1335093,1.0330008,5.3359904,5.199175,2.2640902,2.1418835,-0.1222067
24,-0.26369613,-0.32613948,"('dishonest', 'honest')",-0.34253857,-0.40218845,0.6799334,0.5669786,0.0245663,-0.0537831,-0.0783494
25,-0.718723,-0.7345526,"('egoistic', 'altruistic')",-0.67167646,-0.5732046,1.1095309,1.0198509,-0.0936228,-0.0959688,-0.002346
26,-0.7794937,-0.83507454,"('hardhearted', 'benevolent')",0.81012636,0.8214183,1.3743765,1.1990958,0.4683364,0.3951465,-0.0731899
27,-0.7291316,-0.51804763,"('hardhearted', 'softhearted')",0.047500744,0.21264537,0.8100339,0.72877246,0.042801,0.1411234,0.0983224
28,-0.8801091,-1.0853417,"('disloyal', 'loyal')",-0.33116794,-0.5024615,1.0187731,0.8069442,-0.064168,-0.2602863,-0.1961183
29,-0.7679992,-0.7285745,"('unfair', 'fair')",-1.0987804,-1.111947,-0.751941,-0.8961084,-0.8729068,-0.91221,-0.0393032
30,1.1766012,1.0501555,"('intolerant', 'tolerant')",1.9032291,1.7780211,1.4401308,1.4586453,1.5066536,1.4289406,-0.077713
31,-1.8544439,-1.6394212,"('evil', 'good')",-1.947168,-1.7323285,-1.3184762,-1.2998577,-1.706696,-1.5572025,0.1494935
32,-0.38761988,-0.5758555,"('unkind', 'kind')",1.2669339,1.0098495,1.0308006,0.7803175,0.6367049,0.4047705,-0.2319344
33,-0.07871403,-0.05872541,"('wrong', 'right')",0.26401025,0.29220548,-0.52484804,-0.5535405,-0.1131839,-0.1066868,0.0064971
34,-0.18798393,-0.10199208,"('mean', 'honorable')",-0.066797756,0.12587464,5.8770103,5.9905205,1.8740762,2.004801,0.1307248
35,0.058882006,0.16029555,"('corrupt', 'incorrupt')",-2.0425587,-1.9548422,-0.4098069,-0.53451693,-0.7978279,-0.7763545,0.0214734
36,-1.2485952,-1.1613152,"('hostile', 'amicable')",-2.0955606,-1.9138764,-0.066303924,-0.15756845,-1.1368199,-1.0775867,0.0592332
37,0.041740015,0.03550895,"('fake', 'genuine')",-0.1967187,-0.17484964,0.2636217,0.27514705,0.0362143,0.0452688,0.0090545
38,-0.82442236,-0.8231063,"('untruthful', 'truthful')",-0.55995744,-0.4788823,0.097060025,0.2125237,-0.4291066,-0.363155,0.0659516
39,0.8640067,0.8232929,"('exploitative', 'cooperative')",1.475627,1.3069518,0.18168637,0.13655266,0.84044,0.7555991,-0.0848409
40,-0.25102228,-0.3101764,"('stingy', 'generous')",-0.8955025,-0.81258935,-1.7918248,-1.8586432,-0.9794499,-0.993803,-0.0143531
41,0.0843537,0.04784271,"('unforgiving', 'forgiving')",-0.22455916,-0.12182236,0.2538094,0.24227016,0.037868,0.0560968,0.0182288
42,1.1353014,1.1860578,"('unreliable', 'reliable')",0.8326762,0.99125314,-2.2743087,-2.1222975,-0.1021104,0.0183378,0.1204482
43,0.35511163,0.34742585,"('irresponsible', 'responsible')",1.4834192,1.4870589,0.6056468,0.65815145,0.8147259,0.8308787,0.0161528
44,0.37398365,0.38433275,"('prejudiced', 'unprejudiced')",0.06713027,0.14901899,-1.1011248,-1.0815375,-0.2200036,-0.1827286,0.037275
45,-0.31517923,-0.41575223,"('incompetent', 'competent')",0.7159592,0.693701,-0.22999668,-0.3358237,0.0569278,-0.0192916,-0.0762194
46,0.08878842,-0.049692653,"('uncompetitive', 'competitive')",1.374694,1.2571143,-0.14615992,-0.18532543,0.4391075,0.3406988,-0.0984087
47,0.2021815,0.31812817,"('stupid', 'smart')",1.6898708,1.7318932,5.162597,5.186484,2.3515498,2.4121685,0.0606187
48,-0.6408234,-0.75070137,"('unintelligent', 'intelligent')",-0.57861674,-0.64425075,0.19254841,0.116486676,-0.3422973,-0.4261551,-0.0838578
49,-0.50066626,-0.26760823,"('unable', 'able')",0.75620687,0.940982,-0.031901717,0.17960985,0.0745463,0.2843279,0.2097816
50,0.22660153,0.32768303,"('clumsy', 'skillful')",0.26878077,0.40560687,0.4221899,0.47389036,0.3058574,0.4023934,0.096536
51,0.035650633,-0.20792422,"('uneducated', 'educated')",0.22584161,-0.05698095,0.40740216,0.27162305,0.2229648,0.0022393,-0.2207255
52,-0.6948323,-0.7089961,"('irrational', 'rational')",-1.1205434,-1.1292857,-0.13676289,-0.2137506,-0.6507128,-0.6840108,-0.033298
53,-0.93696415,-0.94114035,"('uncreative', 'creative')",0.86946344,0.98542964,0.84448117,0.903191,0.2589935,0.3158268,0.0568333
54,-0.89772487,-0.91037524,"('incapable', 'capable')",1.0829322,1.1143328,1.1356007,1.1772428,0.4402694,0.4604001,0.0201307
55,0.3278152,0.16057914,"('incompetent', 'clever')",0.9455286,0.80620235,-0.028070156,-0.12292086,0.4150912,0.2812869,-0.1338043
56,1.342016,1.2476747,"('impractical', 'practical')",2.2228348,2.0368872,0.5711129,0.5740331,1.3786545,1.2861983,-0.0924562
57,-0.33374947,-0.5136764,"('unimaginative', 'imaginative')",-0.30494264,-0.40077728,-2.160782,-2.23374,-0.9331581,-1.0493979,-0.1162398
58,-0.015949193,-0.0155164115,"('undiscriminating', 'discriminating')",0.4343704,0.43531242,-0.0706693,-0.02553045,0.1159173,0.1314219,0.0155046
59,0.44898868,0.5602683,"('foolish', 'wise')",0.34978074,0.33250275,0.36023974,0.39342767,0.3863364,0.4287329,0.0423965
60,0.7351439,0.62584823,"('inefficient', 'efficient')",1.7936057,1.6295037,0.08334106,0.15859067,0.8706969,0.8046476,-0.0660493
61,-0.8924621,-0.9355201,"('illogical', 'logical')",-0.29298276,-0.46422628,0.017483983,-0.15707411,-0.3893203,-0.5189402,-0.1296199
62,0.5534677,0.58963835,"('incompetent', 'brilliant')",1.3507943,1.496154,0.11070315,0.31209365,0.6716551,0.7992953,0.1276402
63,-0.12525459,-0.1188131,"('unperceptive', 'insightful')",0.7829161,0.8074281,1.0493999,1.2009618,0.5690205,0.629859,0.0608385
64,0.15252742,0.054654524,"('shy', 'confident')",0.08077489,-0.11978385,-5.8025713,-5.829782,-1.8564231,-1.9649704,-0.1085473
65,0.6099303,0.32365492,"('insecure', 'secure')",0.9506306,0.40223798,0.064292416,-0.12021914,0.5416178,0.2018913,-0.3397265
66,-0.9133152,-0.84420574,"('inactive', 'active')",-0.8438713,-0.7474482,0.6768239,0.6316635,-0.3601209,-0.3199968,0.0401241
67,1.4217452,1.4008162,"('doubtful', 'determined')",0.3196743,0.26102594,-0.11099446,-0.104516156,0.543475,0.5191087,-0.0243663
68,-0.38855404,-0.39375672,"('dependent', 'independent')",-0.2752655,-0.4990558,-0.50710607,-0.50299484,-0.3903085,-0.4652691,-0.0749606
69,-0.27664986,-0.002843082,"('lazy', 'industrious')",-0.044103015,0.12144765,-0.72866917,-0.60086215,-0.3498073,-0.1607525,0.1890548
70,0.32916406,0.3059627,"('lethargic', 'energetic')",0.5668826,0.64698976,0.78721046,0.83466655,0.5610857,0.595873,0.0347873
71,-0.8974637,-0.92196393,"('diffident', 'self-confident')",2.0878646,2.0595422,0.5283822,0.47083935,0.5729277,0.5361392,-0.0367885
72,-0.65079606,-0.7043224,"('unambitious', 'ambitious')",-0.882851,-0.92643666,-1.2449255,-1.195761,-0.9261909,-0.9421733,-0.0159824
73,0.9466743,0.9336238,"('helpless', 'self-reliant')",0.8764044,0.8857202,-3.0025258,-2.8708339,-0.3931491,-0.3504966,0.0426525
74,0.32151377,0.39909127,"('undedicated', 'dedicated')",1.0094571,1.0581266,0.4390059,0.48342913,0.5899923,0.6468823,0.05689
75,-0.11311735,-0.12870333,"('meek', 'impulsive')",-1.4273113,-1.1829218,-0.43411532,-0.27579436,-0.6581813,-0.5291398,0.1290415
76,0.7123943,0.64659625,"('anxious', 'daring')",1.3076032,1.2783766,0.7531073,0.7557053,0.9243683,0.8935594,-0.0308089
77,-0.16740537,-0.22935387,"('unmotivated', 'motivated')",-0.05755685,-0.13350259,-1.1888709,-1.1506171,-0.4712777,-0.5044912,-0.0332135
78,-1.2220769,-1.0933387,"('nonresilient', 'resilient')",0.6235781,0.82554114,0.19352207,0.35467392,-0.1349923,0.0289588,0.1639511
79,-1.1397958,-1.0693698,"('wavering', 'unwavering')",-1.3001939,-1.1020943,0.054894328,0.11773385,-0.7950317,-0.6845767,0.110455
80,0.124933355,-0.025302928,"('dominated', 'dominating')",0.5040268,0.2764599,-1.3344891,-1.4319115,-0.2351763,-0.3935848,-0.1584085
81,0.35642764,-0.058424786,"('submissive', 'aggressive')",0.54926306,0.1297036,-0.57564473,-0.75317186,0.1100153,-0.2272977,-0.337313
82,0.30352432,0.23981121,"('poor', 'rich')",1.0635957,1.1518719,6.253248,6.2290993,2.5401227,2.5402608,0.0001381
83,-0.6114753,-0.65537065,"('powerless', 'powerful')",0.38339993,0.4524194,-0.8082187,-0.8834576,-0.3454314,-0.3621363,-0.0167049
84,0.48399025,0.40157425,"('inferior', 'superior')",0.3792513,0.20136647,0.87822413,0.79979604,0.5804886,0.4675789,-0.1129097
85,-0.6717389,-0.5964983,"('insignificant', 'prestigious')",-0.26099172,-0.01137346,0.69439304,0.77947885,-0.0794459,0.0572024,0.1366483
86,-1.2501423,-1.3935574,"('uninfluential', 'influential')",0.12808529,-0.07893322,-0.08103416,-0.26969445,-0.4010304,-0.5807284,-0.179698
87,-0.022225045,-0.22597563,"('unsuccessful', 'successful')",2.0587971,1.7954504,0.8222762,0.694233,0.9529494,0.7545693,-0.1983801
88,0.09977075,-4.772283e-05,"('low', 'eminent')",0.8258169,0.7188977,0.5001441,0.49033397,0.4752439,0.4030613,-0.0721826
