,at&t_male,at&t_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-2.2386317,-2.4939697,"('unsociable', 'sociable')",-2.4714396,-2.765133,-2.3550358,-2.6295514,-0.2745156
1,-0.8039302,-0.7453002,"('unfriendly', 'friendly')",0.26710224,0.3013395,-0.268414,-0.2219803,0.0464337
2,0.5439902,0.6594553,"('unlikable', 'likable')",1.9462289,2.0089047,1.2451096,1.33418,0.0890704
3,-0.25499994,-0.39967313,"('repellent', 'pleasant')",-1.4829565,-1.4314955,-0.8689783,-0.9155843,-0.046606
4,0.6695206,0.7314508,"('disliked', 'liked')",0.2799376,0.32311463,0.4747291,0.5272827,0.0525536
5,0.16110972,0.42718938,"('distant', 'outgoing')",1.5599961,1.8106594,0.8605529,1.1189244,0.2583715
6,1.253985,1.5492973,"('distant', 'open')",2.2516701,2.5554307,1.7528276,2.0523639,0.2995363
7,-0.018817216,-0.2129376,"('insensitive', 'sensitive')",-1.3919393,-1.5535865,-0.7053782,-0.883262,-0.1778838
8,-1.1449914,-1.1229551,"('unaffectionate', 'affectionate')",0.35515958,0.39558485,-0.3949159,-0.3636851,0.0312308
9,-0.29448262,-0.29267597,"('unaffectionate', 'caring')",0.35957274,0.30315515,0.0325451,0.0052396,-0.0273055
10,-1.7063245,-1.9887357,"('unsympathetic', 'sympathetic')",-2.2141924,-2.3691614,-1.9602585,-2.1789484,-0.2186899
11,-1.5054852,-1.6660806,"('unhelpful', 'helpful')",-2.4921162,-2.7003682,-1.9988008,-2.1832244,-0.1844236
12,-0.8492125,-0.9251847,"('unsupportive', 'supportive')",-1.2760981,-1.2860105,-1.0626553,-1.1055976,-0.0429423
13,-0.8967478,-1.0893525,"('impolite', 'polite')",-2.0664425,-2.384222,-1.4815952,-1.7367873,-0.2551921
14,-1.1486088,-1.2973382,"('antisocial', 'social')",-1.742108,-1.9456782,-1.4453584,-1.6215082,-0.1761498
15,-0.040019147,-0.04610076,"('boring', 'funny')",1.6509454,1.6786801,0.8054631,0.8162897,0.0108266
16,0.28037763,0.38532388,"('unpopular', 'popular')",0.7253009,1.0191764,0.5028393,0.7022501,0.1994108
17,-0.09536424,-0.07562764,"('nasty', 'nice')",-0.6565913,-0.64349747,-0.3759778,-0.3595625,0.0164153
18,-0.7672745,-0.7124988,"('disagreeable', 'welcoming')",0.46865308,0.5384334,-0.1493107,-0.0870327,0.062278
19,0.5691872,0.6907953,"('inhospitable', 'hospitable')",0.91045356,1.1064872,0.7398204,0.8986412,0.1588208
20,0.24797624,0.2663661,"('rough', 'thoughtful')",0.4496043,0.4908911,0.3487903,0.3786286,0.0298383
21,-0.32196322,-0.4919852,"('immoral', 'moral')",-0.40188116,-0.553288,-0.3619222,-0.5226366,-0.1607144
22,-0.9648114,-1.0384605,"('untrustworthy', 'trustworthy')",-1.2517267,-1.3726683,-1.1082691,-1.2055644,-0.0972953
23,-1.731992,-1.9126604,"('insincere', 'sincere')",-1.8204296,-2.0905268,-1.7762108,-2.0015936,-0.2253828
24,0.010772236,0.017624179,"('dishonest', 'honest')",-0.021741979,-0.22901691,-0.0054849,-0.1056964,-0.1002115
25,0.11825961,0.24693972,"('egoistic', 'altruistic')",0.6947673,0.8865914,0.4065135,0.5667655,0.160252
26,0.16733035,0.07035904,"('hardhearted', 'benevolent')",1.5964124,1.4123058,0.8818714,0.7413324,-0.140539
27,-0.5808156,-0.58289844,"('hardhearted', 'softhearted')",-0.38011056,-0.3976503,-0.4804631,-0.4902744,-0.0098113
28,-1.2223248,-1.3284217,"('disloyal', 'loyal')",-1.0567467,-1.2555233,-1.1395358,-1.2919725,-0.1524367
29,0.66379416,0.65336734,"('unfair', 'fair')",0.86494374,0.9227226,0.764369,0.7880449,0.0236759
30,-2.2234178,-2.4076676,"('intolerant', 'tolerant')",-0.9892954,-1.3065399,-1.6063566,-1.8571038,-0.2507472
31,0.38258255,0.607188,"('evil', 'good')",1.2324548,1.5412726,0.8075187,1.0742303,0.2667116
32,-0.60544467,-0.68738896,"('unkind', 'kind')",-0.26301888,-0.45756215,-0.4342318,-0.5724756,-0.1382438
33,0.74767774,0.8728211,"('wrong', 'right')",1.7156873,1.6609417,1.2316825,1.2668815,0.035199
34,-0.7883346,-0.6836818,"('mean', 'honorable')",-0.60789365,-0.5112874,-0.6981142,-0.5974846,0.1006296
35,1.1356423,1.2283711,"('corrupt', 'incorrupt')",1.164411,1.2836682,1.1500266,1.2560196,0.105993
36,-0.056237515,0.010770291,"('hostile', 'amicable')",0.6490598,0.8238721,0.2964111,0.4173212,0.1209101
37,1.209976,1.2089083,"('fake', 'genuine')",-0.434982,-0.6324517,0.387497,0.2882283,-0.0992687
38,-0.5732775,-0.5564787,"('untruthful', 'truthful')",-1.2494693,-1.3371925,-0.9113734,-0.9468356,-0.0354622
39,-0.2272934,-0.18376088,"('exploitative', 'cooperative')",-0.46593106,-0.5714844,-0.3466122,-0.3776226,-0.0310104
40,0.9239966,0.89147425,"('stingy', 'generous')",-0.14069892,-0.23958164,0.3916489,0.3259463,-0.0657026
41,-0.5747891,-0.6249216,"('unforgiving', 'forgiving')",-1.1074393,-1.1330357,-0.8411142,-0.8789786,-0.0378644
42,-0.008914648,0.12584174,"('unreliable', 'reliable')",0.47321087,0.589986,0.2321481,0.3579139,0.1257658
43,-1.7250804,-1.8082302,"('irresponsible', 'responsible')",-2.2349982,-2.3767686,-1.9800394,-2.0924993,-0.1124599
44,0.1674228,0.29592693,"('prejudiced', 'unprejudiced')",0.13270481,0.22500864,0.1500638,0.2604678,0.110404
45,-0.698887,-0.86682916,"('incompetent', 'competent')",-2.1958742,-2.297821,-1.4473805,-1.5823251,-0.1349446
46,-1.0403912,-1.3265715,"('uncompetitive', 'competitive')",-1.976239,-2.1531992,-1.5083151,-1.7398853,-0.2315702
47,-1.1395177,-1.0438874,"('stupid', 'smart')",-1.1158152,-1.1719908,-1.1276665,-1.107939,0.0197275
48,-0.76261526,-0.99508506,"('unintelligent', 'intelligent')",-0.6001942,-0.80419046,-0.6814047,-0.8996378,-0.2182331
49,-0.49021074,-0.45847836,"('unable', 'able')",-0.3695187,-0.16663426,-0.4298647,-0.3125563,0.1173084
50,0.2914964,0.36901736,"('clumsy', 'skillful')",0.3995285,0.5914037,0.3455124,0.4802105,0.1346981
51,-0.18619451,-0.3574678,"('uneducated', 'educated')",-0.2666192,-0.4933346,-0.2264069,-0.4254012,-0.1989943
52,0.2207894,0.19979005,"('irrational', 'rational')",1.568556,1.5807731,0.8946727,0.8902816,-0.0043911
53,-0.1771776,-0.21477938,"('uncreative', 'creative')",0.044755727,0.11937997,-0.0662109,-0.0476997,0.0185112
54,0.03643634,0.17742406,"('incapable', 'capable')",0.5116495,0.6831658,0.2740429,0.4302949,0.156252
55,-1.4185992,-1.662088,"('incompetent', 'clever')",-1.3469708,-1.4427967,-1.3827851,-1.5524423,-0.1696572
56,-1.8837252,-1.9702866,"('impractical', 'practical')",-2.3695247,-2.624096,-2.1266251,-2.2971911,-0.170566
57,-1.3939165,-1.5547788,"('unimaginative', 'imaginative')",-1.8829634,-1.9987171,-1.6384399,-1.7767479,-0.138308
58,0.08133013,-0.06518136,"('undiscriminating', 'discriminating')",-0.034522034,-0.14599317,0.023404,-0.1055873,-0.1289913
59,0.50144064,0.61363065,"('foolish', 'wise')",1.7805417,1.8073794,1.1409912,1.210505,0.0695138
60,-0.9881807,-1.1723359,"('inefficient', 'efficient')",-1.7874286,-2.0800211,-1.3878046,-1.6261785,-0.2383739
61,0.500798,0.41166458,"('illogical', 'logical')",0.0238087,-0.022778,0.2623034,0.1944433,-0.0678601
62,0.21204056,0.16522302,"('incompetent', 'brilliant')",-1.5679454,-1.632607,-0.6779524,-0.733692,-0.0557396
63,-0.76172346,-0.9744184,"('unperceptive', 'insightful')",-1.0606,-1.1987052,-0.9111618,-1.0865618,-0.1754
64,0.1732727,0.179135,"('shy', 'confident')",-0.62420094,-0.72589815,-0.2254641,-0.2733816,-0.0479175
65,-2.3926044,-2.5383525,"('insecure', 'secure')",-1.5734547,-1.9168057,-1.9830296,-2.2275791,-0.2445495
66,0.8279411,1.0095955,"('inactive', 'active')",0.83092403,1.1400772,0.8294326,1.0748364,0.2454038
67,-0.712073,-0.6829337,"('doubtful', 'determined')",-0.52235174,-0.5829718,-0.6172124,-0.6329527,-0.0157403
68,0.5530687,0.49793684,"('dependent', 'independent')",-0.7791524,-0.82632005,-0.1130418,-0.1641916,-0.0511498
69,1.484484,1.7393328,"('lazy', 'industrious')",1.349052,1.5837268,1.416768,1.6615298,0.2447618
70,-0.87903553,-0.9811787,"('lethargic', 'energetic')",-1.9870952,-2.0914223,-1.4330654,-1.5363005,-0.1032351
71,0.021975003,0.12932572,"('diffident', 'self-confident')",-0.5772271,-0.47087258,-0.2776261,-0.1707734,0.1068527
72,-0.25224566,-0.20328589,"('unambitious', 'ambitious')",-0.97762614,-1.0639237,-0.6149359,-0.6336048,-0.0186689
73,1.1252817,1.2001665,"('helpless', 'self-reliant')",0.48439637,0.38640714,0.804839,0.7932868,-0.0115522
74,0.24659476,0.24245125,"('undedicated', 'dedicated')",-0.087202966,-0.19271916,0.0796959,0.024866,-0.0548299
75,1.7081456,1.9941874,"('meek', 'impulsive')",0.18614382,0.5101474,0.9471447,1.2521673,0.3050226
76,-0.32253692,-0.4312589,"('anxious', 'daring')",-0.29208258,-0.2759594,-0.3073097,-0.3536091,-0.0462994
77,-0.8942272,-0.8861561,"('unmotivated', 'motivated')",-0.626529,-0.5977574,-0.7603781,-0.7419567,0.0184214
78,-0.9013484,-0.9650022,"('nonresilient', 'resilient')",-0.7850815,-0.5548775,-0.843215,-0.7599398,0.0832752
79,0.009935141,0.09520735,"('wavering', 'unwavering')",0.78542984,1.0649637,0.3976825,0.5800855,0.182403
80,0.90519685,0.78246343,"('dominated', 'dominating')",-0.9211909,-1.1300738,-0.007997,-0.1738052,-0.1658082
81,-1.7325222,-1.8400316,"('submissive', 'aggressive')",-1.9790876,-2.2553434,-1.8558049,-2.0476875,-0.1918826
82,-1.0473543,-1.0885501,"('poor', 'rich')",-0.7586997,-0.64227295,-0.9030271,-0.8654115,0.0376156
83,-0.06409725,-0.04175217,"('powerless', 'powerful')",-0.39316046,-0.505975,-0.2286289,-0.2738636,-0.0452347
84,-0.39244908,-0.49741808,"('inferior', 'superior')",0.31712788,0.25157768,-0.0376606,-0.1229202,-0.0852596
85,1.0911344,1.3798014,"('insignificant', 'prestigious')",2.9889219,3.3982673,2.0400281,2.3890343,0.3490062
86,-1.0958577,-1.3189737,"('uninfluential', 'influential')",-1.8918012,-2.1585603,-1.4938295,-1.7387669,-0.2449374
87,0.34770533,0.3492786,"('unsuccessful', 'successful')",0.8418891,0.83886284,0.5947972,0.5940707,-0.0007265
88,-0.21988852,-0.25017273,"('low', 'eminent')",0.0072823633,-0.10451527,-0.1063031,-0.177344,-0.0710409
