,goodyear_male,goodyear_female,tuple,tire_male,tire_female,&_male,&_female,rubber_male,rubber_female,co_male,co_female,average_male,average_female,female-male
0,-2.0224042,-2.1135838,"('unsociable', 'sociable')",-0.3110131,-0.47661206,0.49706694,0.33163375,-0.1812478,-0.31894952,0.2213707,0.043090515,-0.3592455,-0.5068842,-0.1476387
1,-1.1202309,-1.3155447,"('unfriendly', 'friendly')",1.5031679,1.3991874,0.012813903,-0.116823085,1.1564233,0.951559,1.8327734,1.6483376,0.6769896,0.5133432,-0.1636464
2,-0.09750688,0.0052250475,"('unlikable', 'likable')",-0.99187094,-0.9269299,1.3305072,1.4149215,-0.5595789,-0.5246767,0.78171545,0.8509816,0.0926532,0.1639043,0.0712511
3,-1.3465601,-1.3243744,"('repellent', 'pleasant')",-0.9686769,-0.944957,-0.42312902,-0.39418346,-0.66338336,-0.617265,0.30545118,0.3792562,-0.6192597,-0.5803047,0.038955
4,0.8691542,0.82878697,"('disliked', 'liked')",0.5523357,0.58638555,0.3490185,0.34666,0.4433137,0.42731407,-6.339651,-6.2546873,-0.8251657,-0.8131081,0.0120576
5,0.7168855,0.737101,"('distant', 'outgoing')",2.1797073,2.2946842,0.0861434,0.28497237,1.548947,1.6122253,0.14688325,0.25023606,0.9357134,1.0358438,0.1001304
6,0.14988205,0.1879105,"('distant', 'open')",1.8723774,1.9612592,0.19304974,0.43258983,1.3114212,1.3567735,0.1354022,0.24278918,0.7324265,0.8362644,0.1038379
7,-1.2399774,-1.2837816,"('insensitive', 'sensitive')",-0.54751533,-0.5652205,0.43317035,0.3069613,-0.9300565,-0.9703175,0.08074966,-0.021146849,-0.4407259,-0.506701,-0.0659751
8,-0.8587413,-0.9534631,"('unaffectionate', 'affectionate')",0.6093244,0.59931004,-0.72651047,-0.69429755,1.0667443,1.0003735,0.765098,0.6131774,0.171183,0.1130201,-0.0581629
9,-0.54963005,-0.6256074,"('unaffectionate', 'caring')",1.1487662,1.1332631,-0.53633,-0.6545822,1.426308,1.3326869,1.0615958,0.94587684,0.510142,0.4263275,-0.0838145
10,-2.195037,-2.2812562,"('unsympathetic', 'sympathetic')",-1.569818,-1.6695175,-0.99740446,-1.2309742,-1.4775847,-1.5982878,-0.18226327,-0.28206474,-1.2844215,-1.4124202,-0.1279987
11,-0.8927541,-0.8899668,"('unhelpful', 'helpful')",0.15691142,0.15331493,-0.44845623,-0.5642847,0.6679448,0.6549006,1.9677562,1.9611216,0.2902804,0.2630171,-0.0272633
12,-0.6368412,-0.65616333,"('unsupportive', 'supportive')",0.520044,0.5283606,0.3562841,0.36508727,1.0037487,0.98348635,-1.8013536,-1.7930222,-0.1116236,-0.1144503,-0.0028267
13,-0.8028604,-0.8499985,"('impolite', 'polite')",-1.202801,-1.2993932,-0.5217344,-0.6613819,-0.9402268,-0.9875063,-0.20520279,-0.32732865,-0.7345651,-0.8251217,-0.0905566
14,-1.5574355,-1.554164,"('antisocial', 'social')",-0.89486486,-1.0379914,0.95967644,0.86186904,-0.27297586,-0.3684761,-0.025388816,-0.1501631,-0.3581977,-0.4497851,-0.0915874
15,0.425969,0.34438393,"('boring', 'funny')",0.96409774,0.94893193,0.47191057,0.42079192,0.07813372,0.045791745,0.52970105,0.5123237,0.4939624,0.4544446,-0.0395178
16,0.25510812,0.2979565,"('unpopular', 'popular')",0.8148632,0.88336104,0.47994643,0.40192622,0.5891458,0.5983187,0.53362495,0.5529357,0.5345376,0.5468996,0.012362
17,0.4235536,0.46163756,"('nasty', 'nice')",-0.21958886,-0.10632689,-0.40755513,-0.4335792,0.055932924,0.18539196,-0.032046348,0.04455411,-0.0359408,0.0303355,0.0662763
