,resmed_male,resmed_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.84121525,0.82130116,"('unsociable', 'sociable')",-0.20126888,-0.35712165,0.3199732,0.2320898,-0.0878834
1,-0.6871964,-0.8217467,"('unfriendly', 'friendly')",1.6844091,1.5794463,0.4986064,0.3788498,-0.1197566
2,0.49312612,0.54763764,"('unlikable', 'likable')",0.25242862,0.30697283,0.3727774,0.4273052,0.0545278
3,-0.00439095,0.15352362,"('repellent', 'pleasant')",0.20678464,0.27168137,0.1011968,0.2126025,0.1114057
4,-0.57326543,-0.65354836,"('disliked', 'liked')",-6.3492465,-6.512407,-3.461256,-3.5829775,-0.1217215
5,-1.3155272,-1.4354664,"('distant', 'outgoing')",-0.38406342,-0.4112989,-0.8497953,-0.9233826,-0.0735873
6,-1.8332632,-1.9692444,"('distant', 'open')",0.10161798,0.07463195,-0.8658226,-0.9473062,-0.0814836
7,0.34355757,0.51817983,"('insensitive', 'sensitive')",0.81047475,0.8567674,0.5770162,0.6874737,0.1104575
8,-1.2648237,-1.3495517,"('unaffectionate', 'affectionate')",0.9968112,0.8585257,-0.1340062,-0.245513,-0.1115068
9,-0.6867136,-0.65268916,"('unaffectionate', 'caring')",1.1603663,1.1412156,0.2368264,0.2442632,0.0074368
10,0.5191114,0.734734,"('unsympathetic', 'sympathetic')",-0.3445088,-0.32934555,0.0873013,0.2026942,0.1153929
11,-0.21342361,-0.04431989,"('unhelpful', 'helpful')",1.2517049,1.451785,0.5191407,0.7037326,0.1845919
12,0.4685139,0.638228,"('unsupportive', 'supportive')",-1.7949057,-1.7913345,-0.6631958,-0.5765532,0.0866426
13,0.54960376,0.65006495,"('impolite', 'polite')",-0.7132026,-0.5824281,-0.0817994,0.0338184,0.1156178
14,1.6797284,1.7299968,"('antisocial', 'social')",-0.20184675,-0.27990285,0.7389408,0.725047,-0.0138938
15,-0.3957223,-0.48155713,"('boring', 'funny')",0.7060552,0.63822716,0.1551665,0.078335,-0.0768315
16,-0.5436643,-0.4942657,"('unpopular', 'popular')",0.11003556,0.21041691,-0.2168144,-0.1419244,0.07489
17,-0.069284916,0.03787543,"('nasty', 'nice')",-0.57424456,-0.51594687,-0.3217647,-0.2390357,0.082729
18,-0.17984061,-0.21405722,"('disagreeable', 'welcoming')",-0.21751326,-0.22897448,-0.1986769,-0.2215158,-0.0228389
19,-0.8935087,-0.8665604,"('inhospitable', 'hospitable')",-0.028300956,0.038797434,-0.4609048,-0.4138815,0.0470233
20,0.4885937,0.5339511,"('rough', 'thoughtful')",0.9556713,0.88793945,0.7221325,0.7109452,-0.0111873
21,0.89662015,1.0569979,"('immoral', 'moral')",-0.43966144,-0.40082824,0.2284794,0.3280848,0.0996054
22,0.69084424,0.69462764,"('untrustworthy', 'trustworthy')",-0.5535667,-0.6311119,0.0686388,0.0317579,-0.0368809
23,0.76441944,0.89685607,"('insincere', 'sincere')",5.6457057,5.7625036,3.2050626,3.32968,0.1246174
24,-0.04134532,0.00913059,"('dishonest', 'honest')",0.76524985,0.79770076,0.3619523,0.4034157,0.0414634
25,-0.46068025,-0.5120878,"('egoistic', 'altruistic')",1.8150508,1.7364014,0.6771853,0.6121568,-0.0650285
26,0.35342586,0.14137357,"('hardhearted', 'benevolent')",1.9007145,1.786473,1.1270702,0.9639233,-0.1631469
27,-0.078428544,-0.09587701,"('hardhearted', 'softhearted')",1.6130817,1.4867873,0.7673266,0.6954551,-0.0718715
28,-0.20124237,-0.25474575,"('disloyal', 'loyal')",0.7747778,0.69499886,0.2867677,0.2201266,-0.0666411
29,-0.25594637,-0.28281647,"('unfair', 'fair')",-0.20237982,-0.40082154,-0.2291631,-0.341819,-0.1126559
30,1.478545,1.5526633,"('intolerant', 'tolerant')",1.3494788,1.3774554,1.414012,1.4650593,0.0510473
31,-1.4603356,-1.5569369,"('evil', 'good')",-0.8062543,-0.969038,-1.1332949,-1.2629874,-0.1296925
32,1.0338073,1.0804727,"('unkind', 'kind')",1.1264992,0.9797361,1.0801532,1.0301044,-0.0500488
33,0.12001957,0.01485371,"('wrong', 'right')",-0.2767678,-0.41047838,-0.0783741,-0.1978123,-0.1194382
34,0.4767019,0.64928174,"('mean', 'honorable')",5.7523227,6.104787,3.1145122,3.3770342,0.262522
35,-1.1300426,-1.3728095,"('corrupt', 'incorrupt')",0.12391499,-0.08143764,-0.5030638,-0.7271236,-0.2240598
36,-1.3772321,-1.6323586,"('hostile', 'amicable')",0.29481652,0.08574471,-0.5412078,-0.7733069,-0.2320991
37,0.5200864,0.59466326,"('fake', 'genuine')",0.60449433,0.62252045,0.5622904,0.6085919,0.0463015
38,-0.54775417,-0.4974399,"('untruthful', 'truthful')",-0.5046474,-0.31938422,-0.5262008,-0.408412,0.1177888
39,1.0619365,1.1189013,"('exploitative', 'cooperative')",0.04171422,0.013930948,0.5518253,0.5664161,0.0145908
40,0.33821484,0.27658668,"('stingy', 'generous')",-1.1430829,-1.3100712,-0.402434,-0.5167423,-0.1143083
41,0.43016067,0.4242253,"('unforgiving', 'forgiving')",0.16876146,0.0845857,0.2994611,0.2544055,-0.0450556
42,0.7099976,0.89039415,"('unreliable', 'reliable')",-3.075004,-3.0213358,-1.1825032,-1.0654708,0.1170324
43,-0.22221152,-0.038713813,"('irresponsible', 'responsible')",0.43169254,0.5021469,0.1047405,0.2317165,0.126976
44,-0.5834509,-0.5712608,"('prejudiced', 'unprejudiced')",-1.570956,-1.5797817,-1.0772035,-1.0755212,0.0016823
