,evergy_male,evergy_female,tuple,inc_male,inc_female,average_male,average_female,female-male
59,0.84300435,1.014539,"('foolish', 'wise')",0.590762,0.5795972,0.7168832,0.7970681,0.0801849
60,-0.24101296,-0.47698894,"('inefficient', 'efficient')",-0.17453106,-0.05878425,-0.207772,-0.2678866,-0.0601146
61,-0.86287355,-1.0453346,"('illogical', 'logical')",0.19425021,0.027365351,-0.3343117,-0.5089846,-0.1746729
62,-0.5582214,-0.5135434,"('incompetent', 'brilliant')",0.2386884,0.56802905,-0.1597665,0.0272428,0.1870093
63,-0.4840736,-0.5529469,"('unperceptive', 'insightful')",1.0026078,1.1015539,0.2592671,0.2743035,0.0150364
64,-1.0502416,-1.341442,"('shy', 'confident')",-7.3705125,-7.3839235,-4.2103772,-4.3626828,-0.1523056
65,-1.1980841,-1.5321784,"('insecure', 'secure')",-0.8251113,-0.74326885,-1.0115978,-1.1377237,-0.1261259
66,-1.2405752,-1.0470703,"('inactive', 'active')",0.5492784,0.46703088,-0.3456484,-0.2900197,0.0556287
67,-0.102254346,-0.20435295,"('doubtful', 'determined')",-0.75677454,-0.8308427,-0.4295144,-0.5175978,-0.0880834
68,-0.265929,-0.2945352,"('dependent', 'independent')",-0.13974635,-0.074151166,-0.2028377,-0.1843432,0.0184945
69,0.68042666,0.96534526,"('lazy', 'industrious')",-0.22656354,-0.26515815,0.2269316,0.3500935,0.1231619
70,-0.68010306,-0.81515825,"('lethargic', 'energetic')",0.06229285,0.14825612,-0.3089051,-0.3334511,-0.024546
71,0.45989895,0.60703886,"('diffident', 'self-confident')",0.60633373,0.6265161,0.5331163,0.6167775,0.0836612
72,-0.4478101,-0.46657258,"('unambitious', 'ambitious')",-0.55388796,-0.479668,-0.500849,-0.4731203,0.0277287
73,1.0838139,1.2228174,"('helpless', 'self-reliant')",-2.9256678,-2.7888544,-0.9209269,-0.7830185,0.1379084
74,-0.102817714,-0.07787113,"('undedicated', 'dedicated')",-0.16503508,-0.27734122,-0.1339264,-0.1776062,-0.0436798
75,0.8024575,0.93444556,"('meek', 'impulsive')",-0.3507433,-0.2741195,0.2258571,0.330163,0.1043059
76,-0.63989925,-0.6591348,"('anxious', 'daring')",-0.2044135,-0.11469133,-0.4221564,-0.3869131,0.0352433
77,-1.1522083,-1.2534379,"('unmotivated', 'motivated')",-1.1503363,-1.000312,-1.1512723,-1.1268749,0.0243974
78,-0.6128706,-0.56857115,"('nonresilient', 'resilient')",0.49132082,0.5943561,-0.0607749,0.0128925,0.0736674
79,-0.23754361,-0.10666599,"('wavering', 'unwavering')",0.31575337,0.29718304,0.0391049,0.0952585,0.0561536
80,-0.33079764,-0.49897853,"('dominated', 'dominating')",-1.2863342,-1.1458342,-0.8085659,-0.8224064,-0.0138405
81,-0.59421176,-1.028587,"('submissive', 'aggressive')",-1.133902,-1.0314219,-0.8640568,-1.0300045,-0.1659477
82,-0.22544633,-0.18085471,"('poor', 'rich')",6.2151594,6.350432,2.9948566,3.0847886,0.089932
83,-0.5627598,-0.56187636,"('powerless', 'powerful')",-1.1315027,-1.1000223,-0.8471313,-0.8309493,0.016182
84,-0.13084677,-0.22709167,"('inferior', 'superior')",0.97864264,0.99779046,0.4238979,0.3853494,-0.0385485
85,0.62303185,0.9283649,"('insignificant', 'prestigious')",0.96444124,0.8566746,0.7937366,0.8925197,0.0987831
86,-1.2589232,-1.5291786,"('uninfluential', 'influential')",-0.17473538,-0.36225846,-0.7168293,-0.9457185,-0.2288892
87,0.0030208193,-0.059247762,"('unsuccessful', 'successful')",0.84776217,0.972535,0.4253915,0.4566436,0.0312521
88,-0.18222214,-0.25144038,"('low', 'eminent')",0.49595767,0.50295216,0.1568678,0.1257559,-0.0311119
