,level_male,level_female,tuple,3_male,3_female,communications_male,communications_female,inc_male,inc_female,average_male,average_female,female-male
0,0.09619041,0.039964594,"('unsociable', 'sociable')",0.5293775,0.5170399,0.5320547,0.35315976,-0.15365131,-0.3141944,0.2509928,0.1489924,-0.1020004
1,-0.6781326,-0.7966645,"('unfriendly', 'friendly')",-2.2467139,-2.232215,0.5868472,0.45584252,1.7479182,1.6355107,-0.1475203,-0.2343816,-0.0868613
2,0.96818924,0.9650664,"('unlikable', 'likable')",0.80349416,0.92669225,1.4116274,1.5134326,0.7731506,0.8277932,0.9891154,1.0582461,0.0691307
3,-0.49616155,-0.37389928,"('repellent', 'pleasant')",0.56728286,0.74038994,0.6937857,0.85137355,0.108222984,0.18494113,0.2182825,0.3507014,0.1324189
4,-0.5362034,-0.55575603,"('disliked', 'liked')",-0.75892544,-0.8380109,-1.0295132,-1.0968516,-6.0783978,-6.3008685,-2.10076,-2.1978717,-0.0971117
5,-0.99556595,-1.024392,"('distant', 'outgoing')",-1.4255279,-1.3608129,-0.3849783,-0.22719163,0.008204225,0.02860513,-0.699467,-0.6459478,0.0535192
6,-0.502134,-0.51040614,"('distant', 'open')",-2.3249168,-2.1978898,-1.3548193,-1.2324042,0.40726653,0.45386416,-0.943651,-0.871709,0.071942
7,1.7981477,1.8714267,"('insensitive', 'sensitive')",0.93287265,1.046076,0.5468068,0.6567109,0.3374093,0.3823479,0.9038091,0.9891404,0.0853313
8,-0.31077725,-0.32675374,"('unaffectionate', 'affectionate')",-2.0084367,-1.9177351,-1.0867335,-1.0274743,0.64181364,0.6731738,-0.6910334,-0.6496973,0.0413361
9,0.32541704,0.35095164,"('unaffectionate', 'caring')",-1.4321213,-1.3037492,-0.0028404146,0.015952092,1.2246206,1.2822329,0.028769,0.0863469,0.0575779
10,0.42116603,0.45057428,"('unsympathetic', 'sympathetic')",1.6002855,1.7365586,0.37238798,0.46393058,-0.56207526,-0.5286872,0.457941,0.5305941,0.0726531
11,1.1201595,1.1134158,"('unhelpful', 'helpful')",1.3635665,1.408982,1.8791589,1.9004985,2.1708155,2.255615,1.6334251,1.6696279,0.0362028
12,1.4163764,1.553759,"('unsupportive', 'supportive')",1.295122,1.5553137,0.24744673,0.49246773,-1.9132078,-1.8671523,0.2614343,0.433597,0.1721627
