,pfizer_male,pfizer_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.9421402,-1.9540228,"('unsociable', 'sociable')",-0.5514421,-0.6203316,-1.2467911,-1.2871772,-0.0403861
1,0.26619402,0.20416686,"('unfriendly', 'friendly')",2.4623013,2.332561,1.3642477,1.268364,-0.0958837
2,0.484132,0.45120034,"('unlikable', 'likable')",0.7647029,0.8630222,0.6244174,0.6571113,0.0326939
3,-2.0634415,-2.0275834,"('repellent', 'pleasant')",-0.3481303,-0.36411363,-1.2057859,-1.1958485,0.0099374
4,1.0884899,0.98818713,"('disliked', 'liked')",-5.8412313,-5.8955564,-2.3763707,-2.4536846,-0.0773139
5,1.6784321,1.7030715,"('distant', 'outgoing')",0.3672511,0.34718195,1.0228416,1.0251267,0.0022851
6,1.8456001,1.8722502,"('distant', 'open')",0.99450374,0.9272272,1.4200519,1.3997387,-0.0203132
7,-1.8022038,-1.7696013,"('insensitive', 'sensitive')",0.30435944,0.33500886,-0.7489222,-0.7172962,0.031626
8,-0.12081154,-0.12226321,"('unaffectionate', 'affectionate')",1.1009789,0.9972766,0.4900837,0.4375067,-0.052577
9,-0.33389503,-0.34028864,"('unaffectionate', 'caring')",1.4275984,1.3903822,0.5468516,0.5250468,-0.0218048
10,-3.7371283,-3.7239559,"('unsympathetic', 'sympathetic')",-0.79802746,-0.81844133,-2.2675779,-2.2711985,-0.0036206
11,-2.545151,-2.5001314,"('unhelpful', 'helpful')",1.2209859,1.2472092,-0.6620826,-0.6264611,0.0356215
12,-1.1767619,-1.0918772,"('unsupportive', 'supportive')",-1.7084694,-1.6479177,-1.4426156,-1.3698975,0.0727181
13,-2.188794,-2.183935,"('impolite', 'polite')",-0.9052512,-0.8778073,-1.5470226,-1.5308712,0.0161514
14,-1.6083492,-1.6471031,"('antisocial', 'social')",-0.9708855,-0.9894026,-1.2896173,-1.3182528,-0.0286355
15,0.65925574,0.6532233,"('boring', 'funny')",0.7294122,0.6999702,0.694334,0.6765968,-0.0177372
16,0.5896069,0.60504574,"('unpopular', 'popular')",0.62186855,0.60648334,0.6057377,0.6057645,2.68e-05
17,0.37077063,0.42318428,"('nasty', 'nice')",-0.36373484,-0.3346096,0.0035179,0.0442873,0.0407694
18,-0.26161224,-0.28764355,"('disagreeable', 'welcoming')",-0.2433071,-0.3101789,-0.2524597,-0.2989112,-0.0464515
19,0.1785979,0.1557945,"('inhospitable', 'hospitable')",0.30118546,0.3441773,0.2398917,0.2499859,0.0100942
20,0.68424046,0.6790897,"('rough', 'thoughtful')",1.5199769,1.4695603,1.1021087,1.074325,-0.0277837
21,-1.6960945,-1.7299618,"('immoral', 'moral')",-0.91957825,-0.87374496,-1.3078364,-1.3018534,0.005983
22,-1.692658,-1.7513196,"('untrustworthy', 'trustworthy')",-1.2737793,-1.3524438,-1.4832187,-1.5518818,-0.0686631
