,darden_male,darden_female,tuple,restaurants_male,restaurants_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.8139196,-0.9790165,"('unsociable', 'sociable')",1.6641574,1.5934832,-0.27819014,-0.4260536,0.1906826,0.0628044,-0.1278782
1,-1.7021749,-1.6701632,"('unfriendly', 'friendly')",0.3879545,0.34768417,2.0568402,1.8932348,0.2475399,0.1902519,-0.057288
2,0.5198632,0.57569313,"('unlikable', 'likable')",1.4087472,1.4635456,0.7409287,0.79083467,0.8898463,0.9433578,0.0535115
3,-0.6944052,-0.6200465,"('repellent', 'pleasant')",-0.6552261,-0.502015,0.1323668,0.21671458,-0.4057548,-0.3017823,0.1039725
4,-0.2536747,-0.20261028,"('disliked', 'liked')",-0.3683849,-0.3349063,-6.348875,-6.3058705,-2.323645,-2.281129,0.042516
5,0.26218668,0.27085155,"('distant', 'outgoing')",0.17130008,0.2103002,0.35636756,0.3360815,0.2632848,0.2724111,0.0091263
6,0.14567417,0.1937454,"('distant', 'open')",0.2714327,0.32719713,1.0534168,0.98033625,0.4901746,0.5004263,0.0102517
7,-0.21074808,-0.20388414,"('insensitive', 'sensitive')",0.1557011,0.31530386,0.6533564,0.67283106,0.1994365,0.2614169,0.0619804
8,-0.19313209,-0.17256746,"('unaffectionate', 'affectionate')",-0.11765119,-0.18158609,1.0762438,0.9886681,0.2551535,0.2115049,-0.0436486
9,-0.46925843,-0.481838,"('unaffectionate', 'caring')",0.2567801,0.26270157,1.2951374,1.2781768,0.3608863,0.3530134,-0.0078729
10,-0.7261712,-0.8091154,"('unsympathetic', 'sympathetic')",0.13090684,0.2608318,-0.5005617,-0.47569105,-0.3652754,-0.3413249,0.0239505
11,-0.34679312,-0.30837807,"('unhelpful', 'helpful')",-0.06039034,0.0074367076,1.6531646,1.7977746,0.4153271,0.4989444,0.0836173
12,0.36242336,0.40471113,"('unsupportive', 'supportive')",0.8574644,1.0093331,-1.517359,-1.453745,-0.0991571,-0.0132336,0.0859235
13,-0.012487087,-0.1573178,"('impolite', 'polite')",1.8572278,1.8593802,-0.25763017,-0.32734716,0.5290368,0.4582384,-0.0707984
14,-0.08832619,-0.13624933,"('antisocial', 'social')",1.7340205,1.7327223,-0.794028,-0.78849757,0.2838888,0.2693251,-0.0145637
15,0.21231441,0.27144754,"('boring', 'funny')",0.79899037,0.6959397,0.17600556,0.19951193,0.3957701,0.3889664,-0.0068037
16,-0.36454263,-0.30078226,"('unpopular', 'popular')",-0.7716187,-0.7443044,0.6371961,0.64265674,-0.1663217,-0.1341433,0.0321784
17,-1.0389068,-0.9615993,"('nasty', 'nice')",-0.58089834,-0.45148113,-0.48950765,-0.37454635,-0.7031043,-0.5958756,0.1072287
18,0.041754644,0.07931004,"('disagreeable', 'welcoming')",-0.044849128,-0.0055689476,-0.25340697,-0.32140392,-0.0855005,-0.0825543,0.0029462
19,-0.36778793,-0.29954654,"('inhospitable', 'hospitable')",-0.46844578,-0.40446118,0.3081066,0.40210682,-0.1760424,-0.1006336,0.0754088
20,-0.6951575,-0.6006414,"('rough', 'thoughtful')",-0.28738672,-0.14666262,1.337008,1.296438,0.1181546,0.1830446,0.06489
21,-0.36236176,-0.42754278,"('immoral', 'moral')",1.3802539,1.4247375,-0.6406862,-0.597063,0.1257353,0.1333772,0.0076419
22,0.3194151,0.3340559,"('untrustworthy', 'trustworthy')",0.4329129,0.4872177,-0.69927365,-0.762161,0.0176848,0.0197042,0.0020194
23,-0.5056645,-0.60249895,"('insincere', 'sincere')",0.13655931,0.2737888,5.5086303,5.422,1.713175,1.6977633,-0.0154117
24,0.5138857,0.41022193,"('dishonest', 'honest')",0.8791878,0.8661603,0.8538196,0.79020983,0.7489644,0.688864,-0.0601004
25,0.03325427,0.04252337,"('egoistic', 'altruistic')",0.71210325,0.69110906,1.607822,1.4938104,0.7843932,0.7424809,-0.0419123
26,-0.47362706,-0.48150283,"('hardhearted', 'benevolent')",0.70922124,0.6995962,1.4094574,1.3310565,0.5483505,0.5163833,-0.0319672
27,-0.8995705,-0.87657785,"('hardhearted', 'softhearted')",0.29662228,0.33389053,1.7071514,1.5228828,0.3680677,0.3267318,-0.0413359
28,-0.45542267,-0.58045983,"('disloyal', 'loyal')",-0.105139785,-0.13410267,0.93239075,0.85949075,0.1239428,0.0483094,-0.0756334
29,0.35342175,0.30022615,"('unfair', 'fair')",-0.44986886,-0.43354133,-0.12689382,-0.25310478,-0.074447,-0.1288067,-0.0543597
30,-0.022858925,-0.07020261,"('intolerant', 'tolerant')",1.0978713,1.1773938,0.8590645,0.8410084,0.6446923,0.6493999,0.0047076
31,-0.33408865,-0.12650481,"('evil', 'good')",-1.2333055,-1.1966038,-0.56862664,-0.628903,-0.7120069,-0.6506705,0.0613364
32,-0.057039212,-0.12344151,"('unkind', 'kind')",0.49250773,0.516238,0.6872413,0.545906,0.3742366,0.3129008,-0.0613358
33,0.06974115,-0.019090313,"('wrong', 'right')",-0.18674117,-0.19861025,-0.32925633,-0.39774948,-0.1487521,-0.20515,-0.0563979
34,0.06174194,0.22179742,"('mean', 'honorable')",0.4352782,0.5883986,6.177116,6.2373843,2.2247121,2.3491934,0.1244813
35,0.93072844,0.8839085,"('corrupt', 'incorrupt')",-1.5681636,-1.6444082,0.0115071405,-0.162495,-0.2086427,-0.3076649,-0.0990222
36,-0.7946625,-0.6769886,"('hostile', 'amicable')",-1.105893,-1.1090816,0.40975454,0.19111408,-0.4969337,-0.5316521,-0.0347184
37,0.85736156,0.8402952,"('fake', 'genuine')",0.07600248,0.110907555,0.56581795,0.5515708,0.4997273,0.5009245,0.0011972
38,0.14388207,0.1589076,"('untruthful', 'truthful')",-0.3692051,-0.28928426,0.037240606,0.10421729,-0.0626941,-0.0087198,0.0539743
