,black_male,black_female,tuple,&_male,&_female,decker_male,decker_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.5548912,-1.507756,"('unsociable', 'sociable')",-1.6423618,-1.7093835,-1.7323201,-1.7344038,-0.2764743,-0.47677234,-1.3015119,-1.3570789,-0.055567
1,-0.30705124,-0.34925115,"('unfriendly', 'friendly')",-0.5571558,-0.670946,1.2566843,1.135131,1.6288017,1.3833112,0.5053197,0.3745613,-0.1307584
2,0.5029078,0.6519049,"('unlikable', 'likable')",1.656705,1.6920769,0.9480414,0.95991766,0.8814052,0.8988404,0.9972649,1.0506849,0.05342
3,-0.35159314,-0.3124023,"('repellent', 'pleasant')",-1.1646562,-1.0806727,-1.5684891,-1.4978318,0.15660092,0.16653402,-0.7320343,-0.6810932,0.0509411
4,-0.45132893,-0.50073683,"('disliked', 'liked')",0.9773946,0.9389316,1.1240188,1.1438625,-5.851099,-5.853903,-1.0502536,-1.0679615,-0.0177079
5,0.61434054,0.5519678,"('distant', 'outgoing')",1.077456,1.0862741,3.0952141,3.0514328,-0.08302781,-0.1254348,1.1759957,1.14106,-0.0349357
6,1.2520348,1.1838515,"('distant', 'open')",1.0654083,1.1407648,2.4291217,2.4276028,-0.17924282,-0.28679428,1.1418306,1.1163563,-0.0254743
7,-0.25430733,-0.1728208,"('insensitive', 'sensitive')",-1.6736066,-1.6158425,-1.0033002,-0.9328043,-0.11683446,-0.18498866,-0.7620121,-0.7266141,0.035398
8,-0.021997154,-0.076689,"('unaffectionate', 'affectionate')",0.15968895,0.09088189,1.4511554,1.3431139,0.778718,0.65237296,0.5918913,0.5024199,-0.0894714
9,0.68026847,0.68487996,"('unaffectionate', 'caring')",-0.6513194,-0.73485315,0.5867024,0.5146278,1.027637,0.9272763,0.4108221,0.3479827,-0.0628394
10,-1.7522837,-1.6374801,"('unsympathetic', 'sympathetic')",-3.0290713,-3.069783,-3.6145499,-3.5968745,-1.191049,-1.2857203,-2.3967383,-2.3974643,-0.000726
11,-1.1869814,-1.1284348,"('unhelpful', 'helpful')",-2.5451503,-2.5200999,-2.3014474,-2.2747903,1.0788469,1.120929,-1.238683,-1.200599,0.038084
