,dupont_male,dupont_female,tuple,de_male,de_female,nemours_male,nemours_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.5312026,-0.62554926,"('unsociable', 'sociable')",0.12117796,-0.14377214,-2.114302,-2.2682192,-0.7904075,-0.97530466,-0.8286835,-1.0032114,-0.1745279
1,1.4878753,1.3421592,"('unfriendly', 'friendly')",-0.81040794,-1.0246098,-0.3328266,-0.44547516,1.6324064,1.4651344,0.4942618,0.3343021,-0.1599597
2,0.39977255,0.4130222,"('unlikable', 'likable')",1.5687388,1.5554708,1.0546411,1.0635265,0.5510648,0.6705488,0.8935543,0.9256421,0.0320878
3,-0.8437453,-0.7834219,"('repellent', 'pleasant')",-0.59899795,-0.5761403,-1.2637529,-1.229764,0.28331757,0.304007,-0.6057947,-0.5713298,0.0344649
4,-0.5110882,-0.61937416,"('disliked', 'liked')",-0.0129029825,-0.08159629,0.5237111,0.42046684,-6.321747,-6.390074,-1.5805067,-1.6676444,-0.0871377
5,0.9430777,0.82200295,"('distant', 'outgoing')",0.048491165,-0.02441097,1.2481132,1.1898094,0.15329583,0.114526376,0.5982444,0.5254819,-0.0727625
6,0.81840277,0.71841574,"('distant', 'open')",0.13122064,0.06627712,1.415881,1.3464009,0.6694195,0.64429027,0.758731,0.693846,-0.064885
7,-0.7043715,-0.67081106,"('insensitive', 'sensitive')",-0.79623455,-0.80168235,-2.6204662,-2.6601534,0.41342115,0.37291333,-0.9269128,-0.9399333,-0.0130205
8,1.520874,1.415003,"('unaffectionate', 'affectionate')",0.33836132,0.30499974,0.7633064,0.7125558,1.0399145,0.8854843,0.915614,0.8295107,-0.0861033
9,1.395021,1.331279,"('unaffectionate', 'caring')",-0.5613777,-0.7135495,-0.22432625,-0.32349974,1.2081072,1.0699879,0.4543561,0.3410544,-0.1133017
10,-0.6551105,-0.64448595,"('unsympathetic', 'sympathetic')",-1.080543,-1.1270473,-2.9171062,-2.9563227,-0.37911135,-0.46848208,-1.2579677,-1.2990844,-0.0411167
11,-1.4309595,-1.3866835,"('unhelpful', 'helpful')",-0.43000466,-0.43465987,-1.6000762,-1.6122689,1.48334,1.5146316,-0.4944251,-0.4797452,0.0146799
12,0.50001997,0.5221671,"('unsupportive', 'supportive')",-0.05503586,0.0129677355,-1.029972,-1.102035,-1.667792,-1.6969092,-0.563195,-0.5659524,-0.0027574
13,-1.5803688,-1.5971147,"('impolite', 'polite')",-0.93672085,-0.89535254,-2.2477832,-2.2244878,-0.8810841,-0.8454695,-1.4114891,-1.3906062,0.0208829
14,-0.23875564,-0.28590706,"('antisocial', 'social')",0.46216214,0.46677202,-2.324634,-2.3608284,-0.6122633,-0.7022879,-0.6783727,-0.7205628,-0.0421901
15,-0.13871688,-0.23813933,"('boring', 'funny')",-0.1922624,-0.25473377,-0.30376926,-0.29602918,0.5749226,0.55840003,-0.0149565,-0.0576256,-0.0426691
16,-0.3118064,-0.35019246,"('unpopular', 'popular')",0.1518522,0.14734507,1.0042192,0.97020435,0.30736443,0.28848848,0.2879074,0.2639614,-0.023946
17,-0.86652154,-0.87056935,"('nasty', 'nice')",-0.19955188,-0.18846291,-0.3024124,-0.2219326,-0.3802625,-0.33370695,-0.4371871,-0.403668,0.0335191
18,-0.19846675,-0.24448809,"('disagreeable', 'welcoming')",0.03455992,0.026703294,-0.14014907,-0.19481713,-0.4203201,-0.4689543,-0.181094,-0.2203891,-0.0392951
19,-0.15710793,-0.18704,"('inhospitable', 'hospitable')",-0.26060706,-0.2914091,0.09834006,0.13878402,0.19548549,0.25524446,-0.0309724,-0.0211052,0.0098672
20,1.0118123,1.0165974,"('rough', 'thoughtful')",1.0433364,1.1092592,0.24693303,0.1966261,1.2100534,1.1222532,0.8780338,0.861184,-0.0168498
21,-0.7928537,-0.8017678,"('immoral', 'moral')",-0.04792604,-0.10821317,-2.4538622,-2.4353147,-1.0352653,-1.0906633,-1.0824769,-1.1089897,-0.0265128
22,-0.60704994,-0.6778788,"('untrustworthy', 'trustworthy')",0.30566978,0.2870563,-1.0677695,-1.1226121,-0.9897153,-1.0707468,-0.5897163,-0.6460453,-0.056329
