,johnson_male,johnson_female,tuple,controls_male,controls_female,intl_male,intl_female,plc_male,plc_female,average_male,average_female,female-male
0,0.11021676,-0.14197692,"('unsociable', 'sociable')",1.0371021,0.895105,-1.4165444,-1.5256764,-0.5403483,-0.6857206,-0.2023935,-0.3645672,-0.1621737
1,0.20687197,0.15188989,"('unfriendly', 'friendly')",-0.558353,-0.66905653,-1.3791547,-1.4302262,2.0536425,1.9163766,0.0807517,-0.0077541,-0.0885058
2,0.68614715,0.7783446,"('unlikable', 'likable')",0.5972646,0.6761823,0.8048809,0.8425542,0.4798939,0.5469343,0.6420466,0.7110038,0.0689572
3,-0.25416988,-0.2205732,"('repellent', 'pleasant')",-0.34902525,-0.37151182,-0.26636505,-0.30711982,-0.11066172,-0.13414915,-0.2450555,-0.2583385,-0.013283
4,-1.0266457,-1.0578152,"('disliked', 'liked')",-1.4607639,-1.4811256,-0.07511182,-0.078859836,-5.7341375,-5.626813,-2.0741649,-2.0611534,0.0130115
5,-0.09382692,0.08186275,"('distant', 'outgoing')",-1.5917356,-1.4916173,-0.2477595,-0.19153771,0.56352687,0.58557343,-0.3424488,-0.2539297,0.0885191
6,-0.27719963,-0.061137464,"('distant', 'open')",-2.0221734,-1.8969924,-0.19442011,-0.15553129,0.68155843,0.66437775,-0.4530587,-0.3623209,0.0907378
7,0.2469815,0.15416987,"('insensitive', 'sensitive')",1.1154088,1.1015165,-0.6918074,-0.67894006,0.05202682,0.119020574,0.1806524,0.1739417,-0.0067107
8,-0.20294704,-0.11864662,"('unaffectionate', 'affectionate')",-0.66356903,-0.7044156,-1.340397,-1.3849351,1.0726806,0.94201684,-0.2835581,-0.3164951,-0.032937
9,0.040994305,0.06467354,"('unaffectionate', 'caring')",0.086309955,0.022715835,-1.8278728,-1.8447707,1.493183,1.4078509,-0.0518464,-0.0873826,-0.0355362
10,-0.006467223,-0.17459801,"('unsympathetic', 'sympathetic')",0.98479474,0.8676758,-2.0232875,-2.0379047,-0.93573827,-0.92252713,-0.4951746,-0.5668385,-0.0716639
11,0.7308028,0.6243205,"('unhelpful', 'helpful')",1.1014694,1.0035845,-1.0824884,-1.108005,1.0597731,1.0829806,0.4523892,0.4007201,-0.0516691
12,0.8853331,0.9505794,"('unsupportive', 'supportive')",1.0935346,1.1506602,-1.8860697,-1.7919388,-1.885075,-1.7650994,-0.4480692,-0.3639496,0.0841196
13,0.19068028,0.05770031,"('impolite', 'polite')",1.3622849,1.2978371,-0.23448916,-0.22940016,-0.6336515,-0.6749431,0.1712061,0.1127985,-0.0584076
14,0.11410824,-0.08156919,"('antisocial', 'social')",1.948055,1.8261094,-0.2163536,-0.29566097,0.0549084,0.037996516,0.4751795,0.3717189,-0.1034606
15,-0.14680311,-0.20051536,"('boring', 'funny')",-0.3690531,-0.39743122,0.9185918,0.9171644,0.12389679,0.09834413,0.1316581,0.1043905,-0.0272676
16,-1.2138548,-1.1347729,"('unpopular', 'popular')",-1.3317304,-1.270472,0.3718046,0.28290352,0.3390249,0.28461793,-0.4586889,-0.4594309,-0.000742
17,-0.1173871,-0.033390928,"('nasty', 'nice')",-1.6097023,-1.5331225,-0.7224678,-0.6856902,-0.6365402,-0.70687467,-0.7715244,-0.7397696,0.0317548
18,-0.47882026,-0.4300595,"('disagreeable', 'welcoming')",-1.3073685,-1.2474785,-0.49701998,-0.48556405,-0.8403287,-0.9165784,-0.7808844,-0.7699201,0.0109643
19,-0.659095,-0.4328287,"('inhospitable', 'hospitable')",-1.7571537,-1.7234765,-0.57028407,-0.5428621,-0.44379017,-0.4683982,-0.8575808,-0.7918915,0.0656893
20,-0.40288675,-0.38752124,"('rough', 'thoughtful')",-0.027375504,-0.0005435832,-0.36635867,-0.3970121,1.0223304,1.0355074,0.0564274,0.0626076,0.0061802
21,0.09561201,-0.033979338,"('immoral', 'moral')",0.8627413,0.78215885,-1.0389749,-1.0507815,-1.6184964,-1.5161959,-0.4247795,-0.4546995,-0.02992
22,-0.13507923,-0.25078934,"('untrustworthy', 'trustworthy')",-0.20537412,-0.28426686,-1.0337429,-1.0972525,-1.3531817,-1.4388517,-0.6818445,-0.7677901,-0.0859456
23,0.41011924,0.19499359,"('insincere', 'sincere')",0.9471691,0.79637355,-1.0582298,-1.1853905,5.1578984,4.896088,1.3642392,1.1755161,-0.1887231
24,0.4670002,0.39076075,"('dishonest', 'honest')",-0.31265816,-0.3239771,-0.7232444,-0.7035884,0.51339304,0.41086593,-0.0138773,-0.0564847,-0.0426074
25,0.1303474,0.20772362,"('egoistic', 'altruistic')",-0.6349829,-0.58932585,0.11287231,0.07630818,1.5712986,1.5009446,0.2948838,0.2989126,0.0040288
26,0.2008567,0.119381666,"('hardhearted', 'benevolent')",1.1354008,1.0600213,0.6948645,0.6365121,2.187512,2.0612712,1.0546584,0.9692966,-0.0853618
