,raytheon_male,raytheon_female,tuple,technologies_male,technologies_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.9150838,-2.0915864,"('unsociable', 'sociable')",-0.44607013,-0.6705023,-0.23848076,-0.3969968,-0.8665449,-1.0530285,-0.1864836
1,-0.113024555,-0.3085058,"('unfriendly', 'friendly')",0.18375888,-0.084478445,1.3718811,1.3505311,0.4808718,0.3191823,-0.1616895
2,0.9451566,0.9620959,"('unlikable', 'likable')",0.62676036,0.5657221,0.97681874,0.9304139,0.8495785,0.8194106,-0.0301679
3,-1.0786473,-1.0198461,"('repellent', 'pleasant')",0.23996985,0.31233263,0.863469,0.84336805,0.0082639,0.0452849,0.037021
4,0.9494784,0.8408927,"('disliked', 'liked')",-0.40468517,-0.45642447,-6.1220345,-6.2401013,-1.8590805,-1.9518778,-0.0927973
5,0.2260145,0.24228829,"('distant', 'outgoing')",-1.0364335,-0.9014526,-0.9140452,-0.59879774,-0.5748214,-0.4193207,0.1555007
6,0.0022896826,0.03198403,"('distant', 'open')",-1.5370108,-1.4906534,-0.9033582,-0.6272603,-0.8126931,-0.69531,0.1173831
7,-1.0239996,-1.0678301,"('insensitive', 'sensitive')",0.32161504,0.39376357,0.5045818,0.49065676,-0.0659342,-0.0611366,0.0047976
8,0.11571478,-0.06593072,"('unaffectionate', 'affectionate')",0.47630802,0.28277376,0.6586309,0.73979354,0.4168846,0.3188788,-0.0980058
9,-0.49039912,-0.62378955,"('unaffectionate', 'caring')",0.42280558,0.3203347,1.1995199,1.3604596,0.3773088,0.3523349,-0.0249739
10,-3.2698545,-3.3978095,"('unsympathetic', 'sympathetic')",-0.78602666,-0.8792668,-0.62501776,-0.76261705,-1.5602996,-1.6798978,-0.1195982
11,-1.8057184,-1.8680036,"('unhelpful', 'helpful')",0.65321326,0.6585863,1.707286,1.7451451,0.1849269,0.1785759,-0.006351
12,-0.4821245,-0.5024655,"('unsupportive', 'supportive')",0.50877696,0.6157486,-1.8111827,-1.7494113,-0.5948434,-0.5453761,0.0494673
13,-2.094601,-2.2156198,"('impolite', 'polite')",-0.7370152,-0.8502055,-0.7779139,-0.90242666,-1.2031767,-1.3227506,-0.1195739
14,-1.1819029,-1.1696694,"('antisocial', 'social')",0.8156556,0.93303746,0.18358228,0.025813412,-0.0608883,-0.0702728,-0.0093845
15,0.43807045,0.29386565,"('boring', 'funny')",0.13355948,-0.032530345,0.35844076,0.35210246,0.3100236,0.2044793,-0.1055443
16,0.7209264,0.6921985,"('unpopular', 'popular')",0.0940572,0.04497437,0.41526082,0.3746487,0.4100815,0.3706072,-0.0394743
17,0.21203464,0.19223279,"('nasty', 'nice')",-0.4969417,-0.53416896,-0.38249072,-0.31427965,-0.2224659,-0.2187386,0.0037273
18,0.28067756,0.27452412,"('disagreeable', 'welcoming')",0.5248635,0.5302738,-0.43532127,-0.40678048,0.1234066,0.1326725,0.0092659
19,-0.00052537024,-0.096111715,"('inhospitable', 'hospitable')",-0.56051004,-0.7494996,-0.41413558,-0.30750006,-0.325057,-0.3843705,-0.0593135
20,-0.10946354,-0.11009023,"('rough', 'thoughtful')",1.2911018,1.3389177,0.7001533,0.6982183,0.6272639,0.6423486,0.0150847
21,-1.1730822,-1.2840854,"('immoral', 'moral')",0.48153737,0.3782713,-0.6196161,-0.7107857,-0.4370537,-0.5388666,-0.1018129
22,-1.243576,-1.2394323,"('untrustworthy', 'trustworthy')",-0.5048055,-0.5660512,-0.70114535,-0.77265674,-0.816509,-0.8593801,-0.0428711
23,-1.6821178,-1.8122718,"('insincere', 'sincere')",-0.18659016,-0.25003344,5.6036067,5.630683,1.2449662,1.1894592,-0.055507
24,-1.5976406,-1.640362,"('dishonest', 'honest')",-1.3480022,-1.4002527,0.54455954,0.5612365,-0.8003612,-0.8264594,-0.0260982
25,1.5919213,1.6517203,"('egoistic', 'altruistic')",1.341883,1.3480886,1.3016112,1.3712786,1.4118052,1.4570292,0.045224
26,0.9127833,0.74214673,"('hardhearted', 'benevolent')",0.92016715,0.7816763,1.9784347,1.7300545,1.2704617,1.0846259,-0.1858358
27,-0.98123145,-0.96071184,"('hardhearted', 'softhearted')",-0.07118189,-0.06955618,1.1103014,1.1348393,0.019296,0.0348571,0.0155611
28,-1.310596,-1.4863845,"('disloyal', 'loyal')",0.29762504,0.09788657,1.1747738,1.0981092,0.0539343,-0.0967962,-0.1507305
29,-0.6162237,-0.64803225,"('unfair', 'fair')",-0.7228273,-0.7451419,-0.38427407,-0.45657706,-0.5744417,-0.6165837,-0.042142
30,-1.4110292,-1.5559622,"('intolerant', 'tolerant')",1.1672165,1.0128363,0.59587955,0.46760228,0.1173556,-0.0251745,-0.1425301
31,1.4024318,1.4434421,"('evil', 'good')",-0.39150232,-0.48294705,-0.9307895,-0.89233625,0.0267134,0.0227196,-0.0039938
32,-0.740823,-0.86605006,"('unkind', 'kind')",-0.1766469,-0.32811886,1.0902883,0.77196187,0.0576061,-0.1407357,-0.1983418
33,0.99157727,0.92827463,"('wrong', 'right')",0.30563882,0.25490946,-0.4585579,-0.41574478,0.2795527,0.2558131,-0.0237396
34,-0.80582464,-0.72395945,"('mean', 'honorable')",0.059239008,0.20443824,5.52428,5.7945766,1.5925649,1.7583518,0.1657869
35,1.8218377,1.8197515,"('corrupt', 'incorrupt')",-0.3636039,-0.4092992,-0.6098166,-0.52466863,0.2828057,0.2952612,0.0124555
36,1.6366723,1.4291631,"('hostile', 'amicable')",-0.27965516,-0.58261216,0.1587493,0.12516749,0.5052555,0.3239061,-0.1813494
37,-0.62944525,-0.62379026,"('fake', 'genuine')",0.047727425,0.03243398,0.05664909,0.1523279,-0.1750229,-0.1463428,0.0286801
38,-1.4719975,-1.556323,"('untruthful', 'truthful')",-0.87514114,-0.84881204,-0.11797981,0.050986707,-0.8217061,-0.7847161,0.03699
39,-0.22405417,-0.26910302,"('exploitative', 'cooperative')",0.61106837,0.5790592,0.4821417,0.4460607,0.2897186,0.2520056,-0.037713
40,0.29493275,0.33726096,"('stingy', 'generous')",0.37985665,0.5083064,-1.4677473,-1.431365,-0.2643193,-0.1952659,0.0690534
41,-0.91912556,-1.0418267,"('unforgiving', 'forgiving')",-0.4048717,-0.4673108,0.3563562,0.2369031,-0.322547,-0.4240781,-0.1015311
42,-0.72944206,-0.66018003,"('unreliable', 'reliable')",-1.5919385,-1.5135169,-3.266554,-3.3036306,-1.8626448,-1.8257758,0.036869
43,-2.8517075,-2.9085124,"('irresponsible', 'responsible')",-1.6558328,-1.6267499,-0.26666403,-0.28798568,-1.5914014,-1.6077493,-0.0163479
44,0.10405527,0.14708737,"('prejudiced', 'unprejudiced')",-0.59972733,-0.45966798,-1.5971752,-1.6508249,-0.6976158,-0.6544685,0.0431473
45,-2.608952,-2.6639254,"('incompetent', 'competent')",-1.1190269,-1.1611985,-0.32881087,-0.42081705,-1.3522633,-1.4153136,-0.0630503
