,fright_male,fright_female,tuple,average_male,average_female,female-male
0,0.29716527,0.2173562,"('unsociable', 'sociable')",0.2971653,0.2173562,-0.0798091
1,0.75671214,0.89688313,"('unfriendly', 'friendly')",0.7567121,0.8968831,0.140171
2,0.34821767,0.4817629,"('unlikable', 'likable')",0.3482177,0.4817629,0.1335452
3,0.93530446,1.0347209,"('repellent', 'pleasant')",0.9353045,1.0347209,0.0994164
4,-7.2884865,-7.1881375,"('disliked', 'liked')",-7.2884865,-7.1881375,0.100349
5,-0.5644429,-0.44530153,"('distant', 'outgoing')",-0.5644429,-0.4453015,0.1191414
6,-0.20553397,-0.14833453,"('distant', 'open')",-0.205534,-0.1483345,0.0571995
7,1.4373865,1.3992473,"('insensitive', 'sensitive')",1.4373865,1.3992473,-0.0381392
8,0.89111567,0.8831583,"('unaffectionate', 'affectionate')",0.8911157,0.8831583,-0.0079574
9,1.1196476,1.1594515,"('unaffectionate', 'caring')",1.1196476,1.1594515,0.0398039
10,1.9724543,1.7603626,"('unsympathetic', 'sympathetic')",1.9724543,1.7603626,-0.2120917
11,1.9696121,1.9232981,"('unhelpful', 'helpful')",1.9696121,1.9232981,-0.046314
12,-1.1194141,-1.0743299,"('unsupportive', 'supportive')",-1.1194141,-1.0743299,0.0450842
13,0.3027361,0.24380916,"('impolite', 'polite')",0.3027361,0.2438092,-0.0589269
14,0.3039096,0.295284,"('antisocial', 'social')",0.3039096,0.295284,-0.0086256
15,0.22479644,0.24226356,"('boring', 'funny')",0.2247964,0.2422636,0.0174672
16,-0.73103607,-0.5842453,"('unpopular', 'popular')",-0.7310361,-0.5842453,0.1467908
17,0.30261,0.17707938,"('nasty', 'nice')",0.30261,0.1770794,-0.1255306
18,-0.4669578,-0.37954706,"('disagreeable', 'welcoming')",-0.4669578,-0.3795471,0.0874107
19,-0.47751123,-0.48492518,"('inhospitable', 'hospitable')",-0.4775112,-0.4849252,-0.007414
20,0.80830157,0.6789838,"('rough', 'thoughtful')",0.8083016,0.6789838,-0.1293178
21,0.28568858,0.36679208,"('immoral', 'moral')",0.2856886,0.3667921,0.0811035
22,0.27005532,0.25101876,"('untrustworthy', 'trustworthy')",0.2700553,0.2510188,-0.0190365
23,6.225735,6.2705336,"('insincere', 'sincere')",6.2257352,6.2705336,0.0447984
24,1.8317653,1.8189114,"('dishonest', 'honest')",1.8317653,1.8189114,-0.0128539
25,0.0014125928,0.07880891,"('egoistic', 'altruistic')",0.0014126,0.0788089,0.0773963
26,0.23336607,0.12895843,"('hardhearted', 'benevolent')",0.2333661,0.1289584,-0.1044077
27,1.6958243,1.5110718,"('hardhearted', 'softhearted')",1.6958243,1.5110718,-0.1847525
28,1.0548481,0.9513716,"('disloyal', 'loyal')",1.0548481,0.9513716,-0.1034765
29,-0.26458782,-0.41821098,"('unfair', 'fair')",-0.2645878,-0.418211,-0.1536232
30,1.064823,1.0130545,"('intolerant', 'tolerant')",1.064823,1.0130545,-0.0517685
31,-1.2170503,-1.1247544,"('evil', 'good')",-1.2170503,-1.1247544,0.0922959
32,1.2536404,1.1763115,"('unkind', 'kind')",1.2536404,1.1763115,-0.0773289
33,-1.0934381,-1.0282657,"('wrong', 'right')",-1.0934381,-1.0282657,0.0651724
34,4.0883536,4.3201137,"('mean', 'honorable')",4.0883536,4.3201137,0.2317601
35,-1.0233576,-1.1924325,"('corrupt', 'incorrupt')",-1.0233576,-1.1924325,-0.1690749
36,-0.9353461,-1.0216066,"('hostile', 'amicable')",-0.9353461,-1.0216066,-0.0862605
37,0.8971317,0.8566658,"('fake', 'genuine')",0.8971317,0.8566658,-0.0404659
38,-0.4011772,-0.38305598,"('untruthful', 'truthful')",-0.4011772,-0.383056,0.0181212
39,0.13360406,0.1346083,"('exploitative', 'cooperative')",0.1336041,0.1346083,0.0010042
40,-0.845551,-0.8910841,"('stingy', 'generous')",-0.845551,-0.8910841,-0.0455331
41,0.26663917,0.07398565,"('unforgiving', 'forgiving')",0.2666392,0.0739857,-0.1926535
