,mettler_male,mettler_female,tuple,toledo_male,toledo_female,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
0,0.2245959,0.23301014,"('unsociable', 'sociable')",0.5795698,0.37362063,0.2552616,0.08422239,-0.15905559,-0.25177994,0.2250929,0.1097683,-0.1153246
1,-2.0135298,-1.8523904,"('unfriendly', 'friendly')",1.3959274,1.4552239,-0.020345338,-0.14245066,1.8649144,1.6568769,0.3067417,0.2793149,-0.0274268
2,0.9767809,1.0229182,"('unlikable', 'likable')",1.571618,1.5443299,1.6763192,1.7721231,0.8978039,0.99410194,1.2806305,1.3333683,0.0527378
3,-0.31991324,-0.17299557,"('repellent', 'pleasant')",0.09248347,0.19697364,0.24500427,0.29732537,0.1328493,0.2596139,0.0376059,0.1452293,0.1076234
4,-0.15251513,-0.047977112,"('disliked', 'liked')",-1.1104723,-1.0175269,-0.8955591,-0.7898255,-5.974257,-6.013632,-2.0332007,-1.9672403,0.0659604
5,-0.8097593,-0.6605055,"('distant', 'outgoing')",0.0506715,0.17585488,-0.5167718,-0.36658144,-0.31164157,-0.30254686,-0.3968753,-0.2884447,0.1084306
6,-1.5036836,-1.3326185,"('distant', 'open')",0.6549983,0.8666951,-0.4308976,-0.2975021,0.3488981,0.2992884,-0.2326712,-0.1160343,0.1166369
7,-0.20615515,-0.028138183,"('insensitive', 'sensitive')",1.322595,1.3204572,0.35074037,0.32522863,0.782167,0.8377475,0.5623368,0.6138238,0.051487
8,-2.0746999,-2.07,"('unaffectionate', 'affectionate')",0.40899518,0.494418,-0.9019161,-0.98550135,0.43779773,0.27458674,-0.5324557,-0.5716242,-0.0391685
9,-1.4404877,-1.3244104,"('unaffectionate', 'caring')",1.4742023,1.5073155,0.054805264,0.029078245,1.109174,1.0316594,0.2994235,0.3109107,0.0114872
10,-0.59464395,-0.49550578,"('unsympathetic', 'sympathetic')",1.5061615,1.4321226,-0.4082601,-0.5082954,0.27513212,0.17366512,0.1945974,0.1504966,-0.0441008
11,0.24257527,0.25442174,"('unhelpful', 'helpful')",0.805449,0.7632455,0.6185898,0.5812824,2.1847277,2.1530135,0.9628354,0.9379908,-0.0248446
12,0.27610633,0.5773046,"('unsupportive', 'supportive')",1.3110366,1.4335761,0.122619696,0.34942523,-1.2225709,-1.1423091,0.1217979,0.3044992,0.1827013
13,1.3064672,1.3258668,"('impolite', 'polite')",1.1510724,0.98651516,1.4783751,1.3774143,0.24797179,0.2656185,1.0459716,0.9888538,-0.0571178
14,0.38529217,0.4204655,"('antisocial', 'social')",0.034505837,-0.08301979,0.73263764,0.75425196,-0.8569725,-0.7539241,0.0738658,0.0844434,0.0105776
15,-0.28398398,-0.29483116,"('boring', 'funny')",0.08006715,0.037246626,-0.08774337,-0.09821018,0.20745364,0.3189707,-0.0210516,-0.009206,0.0118456
16,0.31932622,0.39719197,"('unpopular', 'popular')",-1.5734282,-1.5800359,0.13268031,0.105705276,0.63828766,0.62222564,-0.1207835,-0.1137283,0.0070552
17,0.24591032,0.43204474,"('nasty', 'nice')",-1.3790286,-1.3056705,-1.8016821,-1.766326,-1.0497746,-0.96135813,-0.9961438,-0.9003274,0.0958164
18,-0.57483226,-0.43606135,"('disagreeable', 'welcoming')",0.6340544,0.74042475,0.50034845,0.54258674,-0.4264542,-0.49309954,0.0332791,0.0884627,0.0551836
19,-0.8805328,-0.73945636,"('inhospitable', 'hospitable')",0.09094095,0.19587691,-0.94821376,-0.89760023,-0.26901472,-0.3039887,-0.5017051,-0.4362921,0.065413
20,0.210627,0.2816948,"('rough', 'thoughtful')",0.31685585,0.3294528,-0.21014445,-0.2161138,0.91607594,0.85375696,0.3083536,0.3121977,0.0038441
21,0.2683689,0.3801222,"('immoral', 'moral')",0.6520095,0.4961853,0.4017474,0.43863413,-0.4765201,-0.37537634,0.2114014,0.2348913,0.0234899
22,0.1556544,0.20395583,"('untrustworthy', 'trustworthy')",1.0298222,0.98608154,0.24724945,0.2423988,-0.81127715,-0.7184851,0.1553622,0.1784878,0.0231256
23,0.5434963,0.6095002,"('insincere', 'sincere')",1.7708142,1.6907054,0.46787348,0.3851292,5.4757195,5.348181,2.064476,2.008379,-0.056097
24,-0.20832516,-0.17282309,"('dishonest', 'honest')",2.0512197,1.9979191,0.1947728,0.15528834,1.1547409,1.044523,0.798102,0.7562268,-0.0418752
25,-0.60528564,-0.5643115,"('egoistic', 'altruistic')",0.58279413,0.6461184,0.11192578,0.07302568,1.4766914,1.4336951,0.3915314,0.3971319,0.0056005
26,-0.77832246,-0.74459064,"('hardhearted', 'benevolent')",1.1110392,1.0894958,1.1212276,1.1159135,1.5252447,1.4345878,0.7447972,0.7238516,-0.0209456
27,-0.5103922,-0.42197412,"('hardhearted', 'softhearted')",0.730864,0.8690529,-0.26366842,-0.2533025,1.1381046,1.0921143,0.273727,0.3214726,0.0477456
28,-1.6354055,-1.6510022,"('disloyal', 'loyal')",-0.22805655,-0.41204885,-0.71557975,-0.93559426,1.0396858,0.751627,-0.384839,-0.5617546,-0.1769156
29,-0.32184732,-0.27437475,"('unfair', 'fair')",0.22694097,0.22996691,-0.589515,-0.6010171,-0.35668042,-0.4494163,-0.2602754,-0.2737103,-0.0134349
30,0.6670748,0.7072847,"('intolerant', 'tolerant')",1.1171091,1.0555716,0.8450601,0.7779696,1.1968348,1.2452332,0.9565197,0.9465147,-0.010005
31,-1.196745,-1.0428488,"('evil', 'good')",-1.1097949,-0.91276175,-1.0414621,-0.98325807,-1.3568798,-1.3829235,-1.1762204,-1.080448,0.0957724
32,0.35504183,0.3750791,"('unkind', 'kind')",1.4423511,1.3197789,0.05363232,0.07511743,1.2006277,1.1427113,0.7629132,0.7281717,-0.0347415
33,0.03214617,0.090200916,"('wrong', 'right')",0.89507407,0.89223516,0.69990766,0.75956714,-0.32068273,-0.29761747,0.3266113,0.3610964,0.0344851
34,0.76508754,0.96158653,"('mean', 'honorable')",-0.059040092,-0.0068042614,0.74006224,0.7301883,5.670769,5.6647086,1.7792197,1.8374197,0.0582
35,-0.14211774,-0.19993949,"('corrupt', 'incorrupt')",-1.4088947,-1.3357165,-1.3040296,-1.3195217,-0.49288455,-0.65614045,-0.8369817,-0.8778296,-0.0408479
36,-0.9683465,-0.9331457,"('hostile', 'amicable')",-1.5846947,-1.466945,-0.41582578,-0.54861516,-0.3129797,-0.46115613,-0.8204617,-0.8524655,-0.0320038
37,0.45487458,0.5636589,"('fake', 'genuine')",0.7819704,0.8238709,-0.33305627,-0.2951099,0.5902347,0.5728532,0.3735059,0.4163183,0.0428124
38,0.18621042,0.2747782,"('untruthful', 'truthful')",0.96962386,1.0163127,-0.35259044,-0.2905804,0.22243543,0.18433742,0.2564198,0.296212,0.0397922
39,0.50311273,0.59449,"('exploitative', 'cooperative')",0.53648865,0.50360584,1.090963,1.0857302,0.06287041,0.10845191,0.5483587,0.5730695,0.0247108
40,-0.37946764,-0.2928754,"('stingy', 'generous')",1.377124,1.4684547,-0.48116577,-0.4370635,-1.341212,-1.4327047,-0.2061804,-0.1735472,0.0326332
41,0.45175326,0.5604467,"('unforgiving', 'forgiving')",0.71641177,0.7965467,-0.0758181,-0.10267639,-0.1973846,-0.18392725,0.2237406,0.2675974,0.0438568
42,0.6185583,0.7805227,"('unreliable', 'reliable')",-0.3064292,-0.18243104,-0.10660943,0.10315551,-2.67785,-2.5253534,-0.6180826,-0.4560266,0.162056
43,0.74812895,0.9305944,"('irresponsible', 'responsible')",1.4747362,1.4851094,0.77056915,0.8582131,1.0804918,1.0913099,1.0184815,1.0913067,0.0728252
