,netflix_male,netflix_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.84192187,0.7301027,"('unsociable', 'sociable')",-0.20116363,-0.37230176,0.3203791,0.1789005,-0.1414786
1,1.3886096,1.3029128,"('unfriendly', 'friendly')",1.7055082,1.60858,1.5470589,1.4557464,-0.0913125
2,-0.18260834,-0.20201533,"('unlikable', 'likable')",0.5263325,0.6123323,0.1718621,0.2051585,0.0332964
3,-0.19829132,-0.13302529,"('repellent', 'pleasant')",0.2254494,0.29508084,0.013579,0.0810278,0.0674488
4,-0.9262439,-0.9562099,"('disliked', 'liked')",-6.71606,-6.7786074,-3.821152,-3.8674088,-0.0462568
5,0.7248543,0.6805379,"('distant', 'outgoing')",-0.21921568,-0.22427678,0.2528193,0.2281305,-0.0246888
6,0.67502034,0.6449609,"('distant', 'open')",0.32450184,0.29979149,0.4997611,0.4723762,-0.0273849
7,0.62146837,0.6541441,"('insensitive', 'sensitive')",0.37329987,0.41638,0.4973841,0.535262,0.0378779
8,0.18666366,0.14650154,"('unaffectionate', 'affectionate')",0.47127575,0.38459328,0.3289697,0.2655474,-0.0634223
9,1.5887347,1.5678242,"('unaffectionate', 'caring')",0.77883166,0.75328845,1.1837832,1.1605563,-0.0232269
10,0.009844281,-0.03882306,"('unsympathetic', 'sympathetic')",-0.5767711,-0.63070905,-0.2834634,-0.3347661,-0.0513027
11,-0.10481415,-0.063452214,"('unhelpful', 'helpful')",1.5298897,1.5630695,0.7125378,0.7498086,0.0372708
12,1.1858741,1.2562681,"('unsupportive', 'supportive')",-1.8996459,-1.8730866,-0.3568859,-0.3084092,0.0484767
13,0.14606838,0.092006296,"('impolite', 'polite')",-0.5757946,-0.6078834,-0.2148631,-0.2579386,-0.0430755
14,0.33828038,0.26297444,"('antisocial', 'social')",-0.5444378,-0.627911,-0.1030787,-0.1824683,-0.0793896
15,1.0356166,0.9625617,"('boring', 'funny')",0.37402108,0.31458932,0.7048188,0.6385756,-0.0662432
16,-0.37495893,-0.39096516,"('unpopular', 'popular')",0.4269433,0.44615656,0.0259922,0.0275957,0.0016035
17,-0.7515216,-0.6876691,"('nasty', 'nice')",-0.6422931,-0.61170983,-0.6969073,-0.6496894,0.0472179
18,-0.20636487,-0.29349974,"('disagreeable', 'welcoming')",-0.35889524,-0.3656923,-0.2826301,-0.329596,-0.0469659
19,-0.38080233,-0.33051506,"('inhospitable', 'hospitable')",-0.08312178,0.001266703,-0.2319621,-0.1646242,0.0673379
20,0.043273106,0.032591097,"('rough', 'thoughtful')",1.3829322,1.3405324,0.7131026,0.6865618,-0.0265408
21,0.8778571,0.8356122,"('immoral', 'moral')",-0.6669401,-0.68846375,0.1054585,0.0735742,-0.0318843
22,0.07216549,0.0036686212,"('untrustworthy', 'trustworthy')",-0.8503648,-0.9663637,-0.3890997,-0.4813476,-0.0922479
23,1.2130426,1.1694009,"('insincere', 'sincere')",5.6271667,5.541416,3.4201047,3.3554087,-0.064696
24,0.7965412,0.7408464,"('dishonest', 'honest')",0.83331954,0.78768927,0.8149304,0.7642678,-0.0506626
25,0.54777646,0.47192264,"('egoistic', 'altruistic')",1.6373618,1.5748273,1.0925691,1.023375,-0.0691941
26,1.1159054,0.9690385,"('hardhearted', 'benevolent')",1.752552,1.7130204,1.4342287,1.3410294,-0.0931993
27,0.86644316,0.8467074,"('hardhearted', 'softhearted')",1.3362697,1.1944909,1.1013565,1.0205991,-0.0807574
28,0.10032272,-0.004128583,"('disloyal', 'loyal')",0.8407406,0.7561191,0.4705317,0.3759952,-0.0945365
29,-0.69492054,-0.703716,"('unfair', 'fair')",-0.20178917,-0.33081543,-0.4483548,-0.5172657,-0.0689109
30,1.0623233,1.0250628,"('intolerant', 'tolerant')",1.2897274,1.2563648,1.1760254,1.1407138,-0.0353116
31,-1.1469446,-1.070101,"('evil', 'good')",-1.0885997,-1.1049057,-1.1177721,-1.0875034,0.0302687
32,1.0467417,1.022627,"('unkind', 'kind')",0.837033,0.7129086,0.9418874,0.8677678,-0.0741196
33,0.49322736,0.44230098,"('wrong', 'right')",-0.59092355,-0.6242156,-0.0488481,-0.0909573,-0.0421092
34,0.20664787,0.3254026,"('mean', 'honorable')",5.820204,5.967583,3.0134258,3.146493,0.1330672
35,-0.64057106,-0.69083244,"('corrupt', 'incorrupt')",0.25231236,0.15335293,-0.1941293,-0.2687398,-0.0746105
36,-0.6437511,-0.6663957,"('hostile', 'amicable')",0.2224854,0.10391675,-0.2106328,-0.2812395,-0.0706067
