,device_male,device_female,tuple,average_male,average_female,female-male
0,0.27972215,0.2694962,"('unsociable', 'sociable')",0.2797222,0.2694962,-0.010226
1,0.4775263,0.46451756,"('unfriendly', 'friendly')",0.4775263,0.4645176,-0.0130087
2,-0.058736082,0.04716704,"('unlikable', 'likable')",-0.0587361,0.047167,0.1059031
3,0.7387585,0.96166897,"('repellent', 'pleasant')",0.7387585,0.961669,0.2229105
4,-7.2135525,-7.4600954,"('disliked', 'liked')",-7.2135525,-7.4600954,-0.2465429
5,-1.1208198,-1.2296438,"('distant', 'outgoing')",-1.1208198,-1.2296438,-0.108824
6,-0.53430617,-0.7358787,"('distant', 'open')",-0.5343062,-0.7358787,-0.2015725
7,1.3969097,1.578236,"('insensitive', 'sensitive')",1.3969097,1.578236,0.1813263
8,0.76655596,0.6567489,"('unaffectionate', 'affectionate')",0.766556,0.6567489,-0.1098071
9,1.3874948,1.3613014,"('unaffectionate', 'caring')",1.3874948,1.3613014,-0.0261934
10,1.3601792,1.5655195,"('unsympathetic', 'sympathetic')",1.3601792,1.5655195,0.2053403
11,1.8944371,2.0109103,"('unhelpful', 'helpful')",1.8944371,2.0109103,0.1164732
12,-1.395117,-1.383785,"('unsupportive', 'supportive')",-1.395117,-1.383785,0.011332
13,0.078768,0.31066108,"('impolite', 'polite')",0.078768,0.3106611,0.2318931
14,0.35721636,0.49303722,"('antisocial', 'social')",0.3572164,0.4930372,0.1358208
15,0.53072274,0.48368186,"('boring', 'funny')",0.5307227,0.4836819,-0.0470408
16,-0.6105413,-0.733591,"('unpopular', 'popular')",-0.6105413,-0.733591,-0.1230497
17,-0.32998288,-0.37788755,"('nasty', 'nice')",-0.3299829,-0.3778875,-0.0479046
18,-1.0522707,-0.8959139,"('disagreeable', 'welcoming')",-1.0522707,-0.8959139,0.1563568
19,-0.8751481,-0.9372958,"('inhospitable', 'hospitable')",-0.8751481,-0.9372958,-0.0621477
20,0.66177976,0.62172866,"('rough', 'thoughtful')",0.6617798,0.6217287,-0.0400511
21,-0.14336072,0.17448372,"('immoral', 'moral')",-0.1433607,0.1744837,0.3178444
22,-0.36097452,-0.29683617,"('untrustworthy', 'trustworthy')",-0.3609745,-0.2968362,0.0641383
23,6.027207,6.3344703,"('insincere', 'sincere')",6.0272069,6.3344703,0.3072634
24,0.9655174,1.0816135,"('dishonest', 'honest')",0.9655174,1.0816135,0.1160961
25,0.45672482,0.4906596,"('egoistic', 'altruistic')",0.4567248,0.4906596,0.0339348
26,1.3942364,1.1693796,"('hardhearted', 'benevolent')",1.3942364,1.1693796,-0.2248568
27,1.7431337,1.6472145,"('hardhearted', 'softhearted')",1.7431337,1.6472145,-0.0959192
28,1.4591506,1.2674274,"('disloyal', 'loyal')",1.4591506,1.2674274,-0.1917232
29,-0.5012065,-0.657273,"('unfair', 'fair')",-0.5012065,-0.657273,-0.1560665
30,1.1594598,1.4093105,"('intolerant', 'tolerant')",1.1594598,1.4093105,0.2498507
31,-1.6496155,-1.8924848,"('evil', 'good')",-1.6496155,-1.8924848,-0.2428693
32,1.0987551,1.0781494,"('unkind', 'kind')",1.0987551,1.0781494,-0.0206057
33,-0.39183933,-0.5136641,"('wrong', 'right')",-0.3918393,-0.5136641,-0.1218248
34,4.226833,4.5124173,"('mean', 'honorable')",4.2268329,4.5124173,0.2855844
35,-0.8139326,-1.3454589,"('corrupt', 'incorrupt')",-0.8139326,-1.3454589,-0.5315263
36,-0.8228477,-1.2048829,"('hostile', 'amicable')",-0.8228477,-1.2048829,-0.3820352
37,0.7435486,0.8684772,"('fake', 'genuine')",0.7435486,0.8684772,0.1249286
38,-0.7460512,-0.5995112,"('untruthful', 'truthful')",-0.7460512,-0.5995112,0.14654
39,0.1617159,0.288121,"('exploitative', 'cooperative')",0.1617159,0.288121,0.1264051
40,-1.3587046,-1.3651553,"('stingy', 'generous')",-1.3587046,-1.3651553,-0.0064507
41,0.67985076,0.54826736,"('unforgiving', 'forgiving')",0.6798508,0.5482674,-0.1315834
42,-2.3106804,-2.2294395,"('unreliable', 'reliable')",-2.3106804,-2.2294395,0.0812409
43,0.99738604,1.2076991,"('irresponsible', 'responsible')",0.997386,1.2076991,0.2103131
44,-1.3957388,-1.385451,"('prejudiced', 'unprejudiced')",-1.3957388,-1.385451,0.0102878
45,0.71989447,0.53419673,"('incompetent', 'competent')",0.7198945,0.5341967,-0.1856978
46,-0.6388873,-0.5440211,"('uncompetitive', 'competitive')",-0.6388873,-0.5440211,0.0948662
47,4.6805725,4.8459435,"('stupid', 'smart')",4.6805725,4.8459435,0.165371
48,0.38770637,0.54245734,"('unintelligent', 'intelligent')",0.3877064,0.5424573,0.1547509
49,-0.24344556,-0.06437727,"('unable', 'able')",-0.2434456,-0.0643773,0.1790683
50,-0.47714254,-0.5285812,"('clumsy', 'skillful')",-0.4771425,-0.5285812,-0.0514387
51,0.5685043,0.68285394,"('uneducated', 'educated')",0.5685043,0.6828539,0.1143496
52,-0.53647023,-0.8632176,"('irrational', 'rational')",-0.5364702,-0.8632176,-0.3267474
53,0.05862678,-0.097451806,"('uncreative', 'creative')",0.0586268,-0.0974518,-0.1560786
54,0.53477365,0.63468415,"('incapable', 'capable')",0.5347736,0.6346841,0.0999105
55,0.98988664,1.2826142,"('incompetent', 'clever')",0.9898866,1.2826142,0.2927276
56,0.41280255,0.49125937,"('impractical', 'practical')",0.4128025,0.4912594,0.0784569
57,-1.8646015,-1.9717054,"('unimaginative', 'imaginative')",-1.8646015,-1.9717054,-0.1071039
58,0.51515925,0.48459828,"('undiscriminating', 'discriminating')",0.5151592,0.4845983,-0.0305609
59,-0.49563184,-0.59890866,"('foolish', 'wise')",-0.4956318,-0.5989087,-0.1032769
60,0.4023884,0.90221244,"('inefficient', 'efficient')",0.4023884,0.9022124,0.499824
61,0.31904766,0.20546815,"('illogical', 'logical')",0.3190477,0.2054681,-0.1135796
62,0.5800184,0.894769,"('incompetent', 'brilliant')",0.5800184,0.894769,0.3147506
63,0.007292431,0.17047665,"('unperceptive', 'insightful')",0.0072924,0.1704766,0.1631842
64,-6.4823756,-6.378151,"('shy', 'confident')",-6.4823756,-6.3781509,0.1042247
65,0.38629094,0.6136134,"('insecure', 'secure')",0.3862909,0.6136134,0.2273225
66,-0.22735281,-0.47409326,"('inactive', 'active')",-0.2273528,-0.4740933,-0.2467405
67,-0.17184126,-0.18467014,"('doubtful', 'determined')",-0.1718413,-0.1846701,-0.0128288
68,-1.1586864,-0.9899764,"('dependent', 'independent')",-1.1586864,-0.9899764,0.16871
69,-1.9598217,-2.2274373,"('lazy', 'industrious')",-1.9598217,-2.2274373,-0.2676156
70,1.5094852,1.5916238,"('lethargic', 'energetic')",1.5094852,1.5916238,0.0821386
71,-0.014136858,-0.1345165,"('diffident', 'self-confident')",-0.0141369,-0.1345165,-0.1203796
72,0.73154145,1.0233084,"('unambitious', 'ambitious')",0.7315415,1.0233084,0.2917669
73,-3.079649,-2.9645011,"('helpless', 'self-reliant')",-3.079649,-2.9645011,0.1151479
74,0.49795032,0.34024712,"('undedicated', 'dedicated')",0.4979503,0.3402471,-0.1577032
75,-0.9476846,-0.98693484,"('meek', 'impulsive')",-0.9476846,-0.9869348,-0.0392502
76,0.3983521,0.76276577,"('anxious', 'daring')",0.3983521,0.7627658,0.3644137
77,-1.5971073,-1.4057846,"('unmotivated', 'motivated')",-1.5971073,-1.4057846,0.1913227
78,-0.82650864,-0.9138807,"('nonresilient', 'resilient')",-0.8265086,-0.9138807,-0.0873721
79,-0.51679474,-0.741253,"('wavering', 'unwavering')",-0.5167947,-0.741253,-0.2244583
80,0.5471846,0.5458894,"('dominated', 'dominating')",0.5471846,0.5458894,-0.0012952
81,0.13259068,0.4116488,"('submissive', 'aggressive')",0.1325907,0.4116488,0.2790581
82,6.183389,6.246136,"('poor', 'rich')",6.1833892,6.2461362,0.062747
83,-0.36551106,-0.24643299,"('powerless', 'powerful')",-0.3655111,-0.246433,0.1190781
84,0.470639,0.41069067,"('inferior', 'superior')",0.470639,0.4106907,-0.0599483
85,-1.4116529,-1.6620494,"('insignificant', 'prestigious')",-1.4116529,-1.6620494,-0.2503965
