,international_male,international_female,tuple,game_male,game_female,technology_male,technology_female,average_male,average_female,female-male
0,0.5641336,0.47861227,"('unsociable', 'sociable')",-0.31300253,-0.33457863,0.9544574,1.0969639,0.4018628,0.4136659,0.0118031
1,-0.35241595,-0.37352943,"('unfriendly', 'friendly')",1.2641618,1.2021987,0.49878952,0.32042885,0.4701785,0.3830327,-0.0871458
2,1.3494514,1.3879263,"('unlikable', 'likable')",0.55150837,0.58574635,0.60526186,0.56198144,0.8354072,0.845218,0.0098108
3,0.18441749,0.13031402,"('repellent', 'pleasant')",-0.8125983,-0.8175347,0.8883519,0.97097373,0.0867237,0.0945843,0.0078606
4,-0.827577,-0.68393433,"('disliked', 'liked')",-0.7420547,-0.88960534,-5.165322,-5.389725,-2.2449845,-2.3210883,-0.0761038
5,-1.3461835,-1.0585908,"('distant', 'outgoing')",0.45898354,0.55044216,-1.7671101,-1.746922,-0.8847701,-0.7516902,0.1330799
6,-1.1433253,-0.86883545,"('distant', 'open')",0.24207877,0.3096585,-2.0859852,-2.0628543,-0.9957439,-0.8740104,0.1217335
7,0.6357616,0.5235635,"('insensitive', 'sensitive')",-0.650925,-0.658237,0.75294024,0.90862054,0.2459256,0.2579824,0.0120568
8,-0.5960566,-0.5116291,"('unaffectionate', 'affectionate')",1.1830438,1.1991478,-0.24698442,-0.37716126,0.1133343,0.1034525,-0.0098818
9,0.115138546,0.17089432,"('unaffectionate', 'caring')",0.97456694,0.97624695,0.38127363,0.29582578,0.4903264,0.480989,-0.0093374
10,0.19604915,0.09255063,"('unsympathetic', 'sympathetic')",-1.6925168,-1.7430509,0.4775746,0.6997944,-0.339631,-0.316902,0.022729
11,1.4552405,1.3478725,"('unhelpful', 'helpful')",-0.047802676,0.016355973,3.6162043,3.6525033,1.6745474,1.6722439,-0.0023035
12,0.45737076,0.62303996,"('unsupportive', 'supportive')",-0.21526612,-0.1953419,-0.91377056,-0.7442396,-0.2238886,-0.1055139,0.1183747
13,1.5013907,1.3043308,"('impolite', 'polite')",-1.1906155,-1.1583389,0.61970335,0.7110133,0.3101595,0.2856684,-0.0244911
14,1.8480482,1.7294815,"('antisocial', 'social')",0.079473734,0.09717366,1.560422,1.5766177,1.162648,1.1344243,-0.0282237
15,0.37513053,0.38551632,"('boring', 'funny')",1.5744121,1.569416,-0.18554795,-0.3695628,0.5879982,0.5284565,-0.0595417
16,-0.26177567,-0.2620358,"('unpopular', 'popular')",-0.47968647,-0.52561826,0.010371596,-0.04322351,-0.2436968,-0.2769592,-0.0332624
17,-0.77256423,-0.67871875,"('nasty', 'nice')",-0.7199153,-0.56959546,0.2949761,0.34545848,-0.3991678,-0.3009519,0.0982159
18,1.1007161,1.1753026,"('disagreeable', 'welcoming')",-0.46818212,-0.46931615,-0.8109176,-0.78846765,-0.0594612,-0.0274937,0.0319675
19,-1.341245,-1.1862622,"('inhospitable', 'hospitable')",-0.8561266,-0.80969334,-0.6908676,-0.6480429,-0.9627465,-0.8813329,0.0814136
20,0.62373334,0.59429854,"('rough', 'thoughtful')",-0.32625365,-0.28966132,0.9962682,0.90924776,0.4312493,0.4046283,-0.026621
21,1.1637037,1.0603204,"('immoral', 'moral')",-0.08916709,-0.10325831,1.2565104,1.4188159,0.7770157,0.7919593,0.0149436
22,0.402531,0.33202952,"('untrustworthy', 'trustworthy')",-1.018563,-1.1316268,0.3135969,0.40842128,-0.1008117,-0.130392,-0.0295803
23,0.7361128,0.5682395,"('insincere', 'sincere')",-0.31650376,-0.3857404,4.908455,4.9520574,1.7760213,1.7115188,-0.0645025
