,guilty_male,guilty_female,tuple,average_male,average_female,female-male
0,0.5887058,0.2954505,"('unsociable', 'sociable')",0.5887058,0.2954505,-0.2932553
1,0.8449969,0.90966785,"('unfriendly', 'friendly')",0.8449969,0.9096678,0.0646709
2,0.48439094,0.64512515,"('unlikable', 'likable')",0.4843909,0.6451252,0.1607343
3,0.5333887,0.7589221,"('repellent', 'pleasant')",0.5333887,0.7589221,0.2255334
4,-7.649142,-7.78266,"('disliked', 'liked')",-7.6491418,-7.78266,-0.1335182
5,-1.0027933,-0.8824123,"('distant', 'outgoing')",-1.0027933,-0.8824123,0.120381
6,-0.40666714,-0.33136272,"('distant', 'open')",-0.4066671,-0.3313627,0.0753044
7,1.4436302,1.5427405,"('insensitive', 'sensitive')",1.4436302,1.5427405,0.0991103
8,0.33328965,0.39369106,"('unaffectionate', 'affectionate')",0.3332897,0.3936911,0.0604014
9,1.4718742,1.5234208,"('unaffectionate', 'caring')",1.4718742,1.5234208,0.0515466
10,1.8153383,1.8490217,"('unsympathetic', 'sympathetic')",1.8153383,1.8490217,0.0336834
11,2.1466527,2.2611415,"('unhelpful', 'helpful')",2.1466527,2.2611415,0.1144888
12,-1.6928668,-1.6290926,"('unsupportive', 'supportive')",-1.6928668,-1.6290926,0.0637742
13,0.49448735,0.4099614,"('impolite', 'polite')",0.4944873,0.4099614,-0.0845259
14,0.110004924,0.08223745,"('antisocial', 'social')",0.1100049,0.0822375,-0.0277674
15,0.9094507,0.8413366,"('boring', 'funny')",0.9094507,0.8413366,-0.0681141
16,-1.1164325,-1.0093511,"('unpopular', 'popular')",-1.1164325,-1.0093511,0.1070814
17,-0.33761325,-0.33120674,"('nasty', 'nice')",-0.3376133,-0.3312067,0.0064066
18,-0.69498515,-0.73000705,"('disagreeable', 'welcoming')",-0.6949852,-0.7300071,-0.0350219
19,-0.46853194,-0.3522761,"('inhospitable', 'hospitable')",-0.4685319,-0.3522761,0.1162558
20,1.0587614,0.9963943,"('rough', 'thoughtful')",1.0587614,0.9963943,-0.0623671
21,0.5928301,0.6184197,"('immoral', 'moral')",0.5928301,0.6184197,0.0255896
22,-0.36309347,-0.44388238,"('untrustworthy', 'trustworthy')",-0.3630935,-0.4438824,-0.0807889
23,7.142909,7.397,"('insincere', 'sincere')",7.142909,7.3969998,0.2540908
24,2.367604,2.4483674,"('dishonest', 'honest')",2.367604,2.4483674,0.0807634
25,0.43393466,0.2938404,"('egoistic', 'altruistic')",0.4339347,0.2938404,-0.1400943
26,0.15245384,0.0071639195,"('hardhearted', 'benevolent')",0.1524538,0.0071639,-0.1452899
27,1.2491993,1.2249781,"('hardhearted', 'softhearted')",1.2491993,1.2249781,-0.0242212
28,1.6683351,1.5660466,"('disloyal', 'loyal')",1.6683351,1.5660466,-0.1022885
29,-0.6125351,-0.7428401,"('unfair', 'fair')",-0.6125351,-0.7428401,-0.130305
30,2.0541403,1.9641399,"('intolerant', 'tolerant')",2.0541403,1.9641399,-0.0900004
31,-2.6591616,-2.5938053,"('evil', 'good')",-2.6591616,-2.5938053,0.0653563
32,1.578934,1.4410381,"('unkind', 'kind')",1.578934,1.4410381,-0.1378959
33,-0.62655264,-0.6663482,"('wrong', 'right')",-0.6265526,-0.6663482,-0.0397956
34,4.7933536,5.096634,"('mean', 'honorable')",4.7933536,5.0966339,0.3032803
35,-1.2048285,-1.3618858,"('corrupt', 'incorrupt')",-1.2048285,-1.3618858,-0.1570573
36,-1.1118602,-1.3364425,"('hostile', 'amicable')",-1.1118602,-1.3364425,-0.2245823
37,0.6729818,0.7429488,"('fake', 'genuine')",0.6729818,0.7429488,0.069967
38,0.23935725,0.23806597,"('untruthful', 'truthful')",0.2393572,0.238066,-0.0012912
39,-0.18092255,-0.20816942,"('exploitative', 'cooperative')",-0.1809226,-0.2081694,-0.0272468
40,-1.7451557,-1.7862786,"('stingy', 'generous')",-1.7451557,-1.7862786,-0.0411229
41,0.1225262,-0.1368068,"('unforgiving', 'forgiving')",0.1225262,-0.1368068,-0.259333
42,-1.6892716,-1.6979239,"('unreliable', 'reliable')",-1.6892716,-1.6979239,-0.0086523
43,1.8352281,1.835023,"('irresponsible', 'responsible')",1.8352281,1.835023,-0.0002051
44,-2.1506007,-2.2044134,"('prejudiced', 'unprejudiced')",-2.1506007,-2.2044134,-0.0538127
45,0.6038307,0.64420795,"('incompetent', 'competent')",0.6038307,0.644208,0.0403773
46,-0.18980914,-0.1278063,"('uncompetitive', 'competitive')",-0.1898091,-0.1278063,0.0620028
47,5.271495,5.6150537,"('stupid', 'smart')",5.2714949,5.6150537,0.3435588
48,1.4543118,1.5455328,"('unintelligent', 'intelligent')",1.4543118,1.5455328,0.091221
49,-0.002221793,0.3158066,"('unable', 'able')",-0.0022218,0.3158066,0.3180284
50,0.06244867,0.25927517,"('clumsy', 'skillful')",0.0624487,0.2592752,0.1968265
51,0.75267243,0.879754,"('uneducated', 'educated')",0.7526724,0.879754,0.1270816
52,-0.7814861,-0.8750336,"('irrational', 'rational')",-0.7814861,-0.8750336,-0.0935475
53,0.20636383,0.3394944,"('uncreative', 'creative')",0.2063638,0.3394944,0.1331306
54,1.1058092,1.4256148,"('incapable', 'capable')",1.1058092,1.4256148,0.3198056
55,1.6769639,1.7887259,"('incompetent', 'clever')",1.6769639,1.7887259,0.111762
56,1.3317404,1.3358794,"('impractical', 'practical')",1.3317404,1.3358794,0.004139
57,-2.2170215,-2.1910045,"('unimaginative', 'imaginative')",-2.2170215,-2.1910045,0.026017
58,0.06714773,0.04595265,"('undiscriminating', 'discriminating')",0.0671477,0.0459527,-0.021195
59,-0.4314893,-0.23267835,"('foolish', 'wise')",-0.4314893,-0.2326784,0.1988109
60,1.3954561,1.4397982,"('inefficient', 'efficient')",1.3954561,1.4397982,0.0443421
61,0.81194526,0.6441191,"('illogical', 'logical')",0.8119453,0.6441191,-0.1678262
62,1.4597043,1.7334253,"('incompetent', 'brilliant')",1.4597043,1.7334253,0.273721
63,0.7103764,0.94700027,"('unperceptive', 'insightful')",0.7103764,0.9470003,0.2366239
64,-5.6699233,-5.7807684,"('shy', 'confident')",-5.6699233,-5.7807684,-0.1108451
65,1.4285654,1.4027866,"('insecure', 'secure')",1.4285654,1.4027866,-0.0257788
66,-0.14440158,-0.1864686,"('inactive', 'active')",-0.1444016,-0.1864686,-0.042067
67,-0.248073,-0.29837546,"('doubtful', 'determined')",-0.248073,-0.2983755,-0.0503025
68,-0.20354943,-0.08930442,"('dependent', 'independent')",-0.2035494,-0.0893044,0.114245
69,-2.348032,-2.3098645,"('lazy', 'industrious')",-2.348032,-2.3098645,0.0381675
70,1.4764471,1.568356,"('lethargic', 'energetic')",1.4764471,1.568356,0.0919089
71,-0.1164785,0.11396125,"('diffident', 'self-confident')",-0.1164785,0.1139612,0.2304397
72,0.9136728,1.0793089,"('unambitious', 'ambitious')",0.9136728,1.0793089,0.1656361
73,-3.7695816,-3.6748958,"('helpless', 'self-reliant')",-3.7695816,-3.6748958,0.0946858
74,0.46898717,0.39564222,"('undedicated', 'dedicated')",0.4689872,0.3956422,-0.073345
75,-1.546176,-1.3077846,"('meek', 'impulsive')",-1.546176,-1.3077846,0.2383914
76,1.331386,1.4005203,"('anxious', 'daring')",1.331386,1.4005203,0.0691343
77,-0.35851705,-0.34827083,"('unmotivated', 'motivated')",-0.3585171,-0.3482708,0.0102463
78,-0.60647196,-0.546602,"('nonresilient', 'resilient')",-0.606472,-0.546602,0.05987
79,-0.15251848,-0.12317558,"('wavering', 'unwavering')",-0.1525185,-0.1231756,0.0293429
80,0.28690454,0.28194126,"('dominated', 'dominating')",0.2869045,0.2819413,-0.0049632
81,1.0402622,1.0523365,"('submissive', 'aggressive')",1.0402622,1.0523365,0.0120743
82,6.2185855,6.656782,"('poor', 'rich')",6.2185855,6.6567822,0.4381967
83,-0.029851519,-0.055476412,"('powerless', 'powerful')",-0.0298515,-0.0554764,-0.0256249
84,0.8656067,0.83076876,"('inferior', 'superior')",0.8656067,0.8307688,-0.0348379
85,-2.04673,-2.052101,"('insignificant', 'prestigious')",-2.04673,-2.0521009,-0.0053709
86,1.0764478,1.0715892,"('uninfluential', 'influential')",1.0764478,1.0715892,-0.0048586
87,0.15532225,0.42086136,"('unsuccessful', 'successful')",0.1553223,0.4208614,0.2655391
88,0.25919577,0.425694,"('low', 'eminent')",0.2591958,0.425694,0.1664982
