,ulta_male,ulta_female,tuple,beauty_male,beauty_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.0172259,-1.0610505,"('unsociable', 'sociable')",1.5366545,1.2938392,-0.06616256,-0.27341074,0.1510887,-0.0135407,-0.1646294
1,-1.7138168,-1.479339,"('unfriendly', 'friendly')",0.26312724,0.59997404,1.2814969,1.1064216,-0.0563976,0.0756855,0.1320831
2,0.9287868,0.8653154,"('unlikable', 'likable')",1.437188,1.3512998,0.844692,0.87658244,1.0702223,1.0310659,-0.0391564
3,-0.30262032,-0.11885018,"('repellent', 'pleasant')",0.22040568,0.44198495,0.50595385,0.5242026,0.1412464,0.2824458,0.1411994
4,-0.023592457,0.027287353,"('disliked', 'liked')",-0.14044943,0.09154484,-6.092747,-5.851681,-2.0855964,-1.9109497,0.1746467
5,-0.96169347,-0.81688833,"('distant', 'outgoing')",-0.25861228,0.10952811,-0.37636432,-0.26035976,-0.5322233,-0.3225733,0.20965
6,-0.95778847,-0.68300426,"('distant', 'open')",-1.3171353,-0.89805585,-0.37027606,-0.28190488,-0.8817333,-0.6209884,0.2607449
7,-0.63642424,-0.5076126,"('insensitive', 'sensitive')",0.581304,0.62591344,0.49349266,0.35170618,0.1461241,0.156669,0.0105449
8,-1.4215798,-1.4103866,"('unaffectionate', 'affectionate')",0.34661278,0.3336165,0.54319865,0.3598942,-0.1772561,-0.2389586,-0.0617025
9,-1.7624781,-1.6487393,"('unaffectionate', 'caring')",1.0983843,1.1887827,0.7878746,0.662762,0.0412602,0.0676018,0.0263416
10,-1.3119389,-1.1156292,"('unsympathetic', 'sympathetic')",0.9004173,0.9019424,-0.16658945,-0.3154863,-0.1927037,-0.176391,0.0163127
11,-0.6370097,-0.75202984,"('unhelpful', 'helpful')",0.7220258,0.32980257,2.5754392,2.47026,0.8868184,0.6826776,-0.2041408
12,-0.9172244,-0.73256135,"('unsupportive', 'supportive')",1.9030638,1.9539725,-1.3396313,-1.3437624,-0.1179307,-0.0407838,0.0771469
13,-0.34402516,-0.4878756,"('impolite', 'polite')",1.4357058,1.0448924,-0.06166716,-0.22359544,0.3433378,0.1111405,-0.2321973
14,-0.14030513,-0.19992822,"('antisocial', 'social')",1.6630318,1.4727699,-0.21313861,-0.3472757,0.4365294,0.308522,-0.1280074
15,0.4992603,0.3467921,"('boring', 'funny')",0.8966488,0.6716553,0.47694433,0.4160689,0.6242845,0.4781721,-0.1461124
16,-0.6241324,-0.57063955,"('unpopular', 'popular')",0.28840214,0.4617548,0.68459475,0.77402544,0.1162882,0.2217136,0.1054254
17,0.06282709,0.09396759,"('nasty', 'nice')",0.9866835,1.1229897,-0.31715566,-0.2790931,0.2441183,0.3126214,0.0685031
18,0.091746055,0.21801835,"('disagreeable', 'welcoming')",-0.30745658,-0.1918654,-0.10320795,-0.17526397,-0.1063062,-0.0497037,0.0566025
19,-1.342695,-1.2564783,"('inhospitable', 'hospitable')",-0.81744456,-0.59999263,0.06672235,0.2759244,-0.6978057,-0.5268488,0.1709569
20,-0.27013385,-0.16669998,"('rough', 'thoughtful')",-0.17030556,-0.26111057,0.7749495,0.6328892,0.1115034,0.0683596,-0.0431438
21,-0.01683978,-0.03880023,"('immoral', 'moral')",1.6382158,1.5960573,-0.20372559,-0.18322822,0.4725502,0.4580096,-0.0145406
22,-0.1700879,-0.11734256,"('untrustworthy', 'trustworthy')",0.14871542,0.0058416445,-0.73821187,-0.90273345,-0.2531948,-0.3380781,-0.0848833
23,-1.1303576,-1.0167181,"('insincere', 'sincere')",1.3265545,1.3007925,5.9927855,5.6466317,2.0629942,1.976902,-0.0860922
24,-0.022866685,0.012355512,"('dishonest', 'honest')",0.75876665,0.71789026,0.96332365,0.7860214,0.5664079,0.5054224,-0.0609855
25,-0.4147706,-0.382767,"('egoistic', 'altruistic')",-0.60347456,-0.6254939,0.9056758,0.8088293,-0.0375231,-0.0664772,-0.0289541
26,0.15720966,0.17869154,"('hardhearted', 'benevolent')",0.8038395,0.90093523,1.4020896,1.1627675,0.7877129,0.7474648,-0.0402481
27,-0.06928478,0.044473797,"('hardhearted', 'softhearted')",0.113196835,-0.16267951,1.1372991,0.85710686,0.393737,0.2463004,-0.1474366
28,-1.1053203,-1.1101356,"('disloyal', 'loyal')",0.104830764,0.11368453,0.95746493,0.7886324,-0.0143416,-0.0692729,-0.0549313
29,-0.32151553,-0.39439937,"('unfair', 'fair')",-0.54372656,-0.59037495,-0.61492115,-0.76064706,-0.4933878,-0.5818071,-0.0884193
30,0.47538763,0.44381505,"('intolerant', 'tolerant')",2.2922847,2.0596466,1.8120868,1.6627283,1.5265864,1.38873,-0.1378564
31,-1.5430317,-1.2552059,"('evil', 'good')",-2.4954865,-2.0422502,-1.6867868,-1.6067872,-1.9084349,-1.6347478,0.2736871
32,0.3811842,0.29430088,"('unkind', 'kind')",2.1248882,1.9655095,1.4159234,1.1055124,1.3073319,1.1217743,-0.1855576
33,-0.5981574,-0.58646613,"('wrong', 'right')",0.27125326,0.32480875,-0.8661863,-0.84940356,-0.3976968,-0.3703537,0.0273431
34,0.04745513,0.1801678,"('mean', 'honorable')",0.59700936,0.63036805,6.1849465,6.178803,2.2764703,2.3297796,0.0533093
35,0.6774919,0.649602,"('corrupt', 'incorrupt')",-2.256909,-2.1114583,-0.8669937,-0.896104,-0.8154702,-0.7859867,0.0294835
36,-0.73154986,-0.47161326,"('hostile', 'amicable')",-2.4325938,-1.8568553,-0.6512834,-0.61736566,-1.2718089,-0.9819447,0.2898642
37,0.62632596,0.6938679,"('fake', 'genuine')",-0.08514067,-0.14405854,0.17969924,0.10247659,0.2402949,0.2174287,-0.0228662
38,-0.9212504,-0.89469814,"('untruthful', 'truthful')",0.9623943,1.0636125,0.4834326,0.6195768,0.1748588,0.2628304,0.0879716
39,0.6487045,0.61220264,"('exploitative', 'cooperative')",-0.25206313,-0.6184379,0.020023357,-0.15600021,0.1388882,-0.0540785,-0.1929667
40,-0.14619008,0.07407583,"('stingy', 'generous')",-0.64889556,-0.5156938,-2.2028039,-2.3034935,-0.9992965,-0.9150372,0.0842593
41,-0.48279408,-0.3372501,"('unforgiving', 'forgiving')",-0.1414278,-0.20124863,0.045687076,0.00086209923,-0.1928449,-0.1792122,0.0136327
42,0.93207955,1.0411491,"('unreliable', 'reliable')",0.97523123,1.077005,-2.6216984,-2.4414115,-0.2381292,-0.1077525,0.1303767
43,-0.8469191,-0.8057319,"('irresponsible', 'responsible')",1.938124,1.6900415,0.9700818,0.79596233,0.6870956,0.5600907,-0.1270049
44,1.3770465,1.2150085,"('prejudiced', 'unprejudiced')",-0.545746,-0.79127944,-1.4764898,-1.5629944,-0.2150631,-0.3797551,-0.164692
45,-0.5406574,-0.3395166,"('incompetent', 'competent')",1.3636837,1.3735905,0.26152003,0.16955096,0.3615154,0.4012082,0.0396928
46,-0.2914238,-0.1783317,"('uncompetitive', 'competitive')",1.088312,0.98121,0.21128285,0.13518971,0.336057,0.3126893,-0.0233677
47,0.021392206,0.065232046,"('stupid', 'smart')",1.95213,1.7703376,5.497691,5.3158803,2.4904044,2.3838167,-0.1065877
48,0.07243909,0.10095888,"('unintelligent', 'intelligent')",1.2382772,1.1022172,0.9520777,0.86074364,0.7542647,0.6879732,-0.0662915
49,0.57141817,0.6340931,"('unable', 'able')",0.90779096,0.7771943,0.38608238,0.43938968,0.6217639,0.6168924,-0.0048715
50,0.6343826,0.59394985,"('clumsy', 'skillful')",0.39282054,0.47541153,0.47270516,0.46158028,0.4999694,0.5103139,0.0103445
51,-0.4642968,-0.66596985,"('uneducated', 'educated')",0.7129086,0.5833927,0.5898202,0.46415013,0.2794774,0.127191,-0.1522864
52,-0.24212632,-0.34439272,"('irrational', 'rational')",-1.1425604,-1.0996512,-0.67218405,-0.73784727,-0.6856236,-0.7272971,-0.0416735
53,-1.7469977,-1.5777979,"('uncreative', 'creative')",-0.0075473916,0.42738843,0.5055718,0.4220665,-0.4163245,-0.242781,0.1735435
54,-0.7307744,-0.68287224,"('incapable', 'capable')",0.37272266,0.40704542,1.1388246,1.2014929,0.2602576,0.3085554,0.0482978
55,-0.5547945,-0.44424516,"('incompetent', 'clever')",1.6032798,1.471525,0.5010717,0.36251956,0.516519,0.4632665,-0.0532525
56,0.09162091,-0.018680293,"('impractical', 'practical')",3.008298,2.722725,0.603703,0.56695557,1.2345406,1.0903334,-0.1442072
57,-1.3510672,-1.228126,"('unimaginative', 'imaginative')",-0.27720186,-0.3029635,-2.6034858,-2.5711346,-1.4105849,-1.3674081,0.0431768
58,-1.3716203,-1.1501378,"('undiscriminating', 'discriminating')",-0.34102342,-0.050230786,-0.16750447,-0.11211421,-0.6267161,-0.4374942,0.1892219
59,0.6897139,0.6946902,"('foolish', 'wise')",-0.22578573,-0.09900734,0.07192992,0.1425615,0.1786194,0.2460815,0.0674621
60,0.56332433,0.531876,"('inefficient', 'efficient')",2.9730513,2.6850185,1.046288,0.9992325,1.5275545,1.4053756,-0.1221789
61,-0.62352127,-0.6678932,"('illogical', 'logical')",0.28129855,0.027712509,0.049072456,-0.13316344,-0.0977168,-0.2577814,-0.1600646
62,0.103813164,0.17276669,"('incompetent', 'brilliant')",2.6030335,2.3511505,0.8191356,0.83803374,1.1753275,1.1206503,-0.0546772
63,-1.0388229,-0.92373437,"('unperceptive', 'insightful')",0.51641256,0.46643347,1.2259847,1.2928846,0.2345248,0.2785279,0.0440031
64,0.14730978,0.09483136,"('shy', 'confident')",0.023627356,-0.04007376,-6.1303387,-5.911022,-1.9864672,-1.9520882,0.034379
65,0.19618514,0.058239866,"('insecure', 'secure')",0.21234049,-0.2807572,-0.022625364,-0.15084997,0.1286334,-0.1244558,-0.2530892
66,-1.0119133,-0.9361752,"('inactive', 'active')",-2.0783548,-1.9099104,0.16425063,0.21660084,-0.9753392,-0.8764949,0.0988443
67,0.082044184,-0.1161295,"('doubtful', 'determined')",0.38469514,0.26815492,-0.09674755,-0.034894027,0.1233306,0.0390438,-0.0842868
68,-0.03636893,-0.03410586,"('dependent', 'independent')",-0.23743996,-0.12170928,-0.5506277,-0.48650396,-0.2748122,-0.2141064,0.0607058
69,0.2910205,0.32214728,"('lazy', 'industrious')",-0.7205785,-0.58299655,-0.84714025,-0.6461605,-0.4255661,-0.3023366,0.1232295
70,-0.12327211,-0.00031118467,"('lethargic', 'energetic')",0.68773705,0.535912,0.8510244,0.7915888,0.4718298,0.4423965,-0.0294333
71,-0.41348556,-0.2837834,"('diffident', 'self-confident')",1.8546962,1.8632791,0.41600198,0.36343926,0.6190708,0.647645,0.0285742
72,-0.0333989,-0.029284725,"('unambitious', 'ambitious')",0.9272164,0.8183809,-0.6085801,-0.62639946,0.0950791,0.0542322,-0.0408469
73,1.1709121,1.1630509,"('helpless', 'self-reliant')",0.23004302,0.3236305,-3.1356218,-2.9668229,-0.5782222,-0.4933805,0.0848417
74,0.09439094,0.17327514,"('undedicated', 'dedicated')",1.1701578,1.2035401,0.54234,0.41686794,0.6022963,0.5978944,-0.0044019
75,0.29260483,0.3026681,"('meek', 'impulsive')",-1.7531227,-1.572059,-0.64445513,-0.4262677,-0.7016577,-0.5652196,0.1364381
76,0.9089679,0.9414921,"('anxious', 'daring')",0.87583876,0.8049728,0.6901947,0.6338482,0.8250004,0.7934377,-0.0315627
