,campbell_male,campbell_female,tuple,soup_male,soup_female,co_male,co_female,average_male,average_female,female-male
30,-0.37115973,-0.2739968,"('intolerant', 'tolerant')",-1.1948582,-1.1530713,-0.43104926,-0.3144107,-0.665689,-0.5804929,0.0851961
31,0.67278975,0.5495677,"('evil', 'good')",0.3117105,0.31025395,0.28251207,0.247813,0.4223375,0.3692116,-0.0531259
32,-0.07229299,-0.15870968,"('unkind', 'kind')",0.6454856,0.56185627,0.7882486,0.6378916,0.4538137,0.3470127,-0.106801
33,1.243479,1.2509493,"('wrong', 'right')",0.6390876,0.5523368,0.1778365,0.11836543,0.686801,0.6405505,-0.0462505
34,-0.5563568,-0.4626961,"('mean', 'honorable')",-0.2021361,-0.041974306,5.430507,5.6028857,1.5573381,1.699405,0.1420669
35,1.1929164,1.1531081,"('corrupt', 'incorrupt')",0.37260538,0.2521315,0.11434993,-0.049497083,0.5599572,0.4519142,-0.108043
36,0.5264877,0.42641294,"('hostile', 'amicable')",-0.013811648,-0.114500865,0.55609465,0.37123185,0.3562569,0.2277146,-0.1285423
37,1.2736566,1.2895739,"('fake', 'genuine')",0.7194935,0.710592,0.2962117,0.21018526,0.7631206,0.7367837,-0.0263369
38,0.25775278,0.27049038,"('untruthful', 'truthful')",0.2857841,0.33003545,-0.16957141,-0.07171937,0.1246552,0.1762688,0.0516136
39,0.41527998,0.5718144,"('exploitative', 'cooperative')",0.9154376,0.94816244,-0.020491563,0.031635974,0.436742,0.5172043,0.0804623
40,0.22946773,0.20045173,"('stingy', 'generous')",-0.2958687,-0.19496734,-2.1278155,-2.29266,-0.7314055,-0.7623919,-0.0309864
41,0.039941445,-0.15001602,"('unforgiving', 'forgiving')",0.79364634,0.7734808,-0.15988266,-0.23502052,0.2245684,0.1294814,-0.095087
42,-0.05455932,0.068133384,"('unreliable', 'reliable')",-0.6178052,-0.54424226,-3.9291697,-3.8888168,-1.5338446,-1.4549753,0.0788693
43,-0.41041115,-0.36546898,"('irresponsible', 'responsible')",-0.44065076,-0.37401125,-0.25344455,-0.1399205,-0.3681688,-0.2931336,0.0750352
44,-1.3670349,-1.2683278,"('prejudiced', 'unprejudiced')",-1.2894979,-1.296676,-1.5802698,-1.6003687,-1.4122675,-1.3884576,0.0238099
45,0.662568,0.43522558,"('incompetent', 'competent')",-0.34013712,-0.34979472,-0.84539026,-0.8809074,-0.1743198,-0.2651589,-0.0908391
46,-1.3540672,-1.3717732,"('uncompetitive', 'competitive')",-0.8102715,-0.78266263,-1.9175924,-1.9320364,-1.3606437,-1.3621575,-0.0015138
47,-0.9719817,-0.91268617,"('stupid', 'smart')",0.20799434,0.17797399,5.1918235,5.251248,1.4759453,1.5055119,0.0295666
48,0.14459726,0.22579603,"('unintelligent', 'intelligent')",-0.117397,-0.01998134,-0.46918976,-0.41165143,-0.1473298,-0.0686122,0.0787176
49,-0.21854883,-0.16826627,"('unable', 'able')",-0.24274404,-0.20713687,-0.95306635,-0.9027017,-0.4714531,-0.4260349,0.0454182
50,-0.50507265,-0.5107454,"('clumsy', 'skillful')",-1.3573447,-1.4154669,-0.44250003,-0.52006066,-0.7683059,-0.8154243,-0.0471184
51,-0.5283914,-0.5172667,"('uneducated', 'educated')",-0.87280595,-0.88534164,-0.12526691,-0.17413285,-0.5088214,-0.5255804,-0.016759
52,-0.5358105,-0.6276427,"('irrational', 'rational')",0.04623557,-0.15946929,0.45998967,0.34740308,-0.0098617,-0.1465696,-0.1367079
53,0.012260973,0.0072777756,"('uncreative', 'creative')",-0.4231276,-0.4863057,0.2942575,0.15189071,-0.0388697,-0.1090457,-0.070176
54,0.7531274,0.7790121,"('incapable', 'capable')",1.3113762,1.2038822,1.3058069,1.2613057,1.1234368,1.0814,-0.0420368
55,-0.5771963,-0.57492167,"('incompetent', 'clever')",-0.35954535,-0.25844324,-0.7887805,-0.7369638,-0.5751741,-0.5234429,0.0517312
56,0.57166624,0.60702884,"('impractical', 'practical')",0.2222573,0.269847,-1.8690012,-1.7294251,-0.3583592,-0.2841831,0.0741761
57,-0.25903153,-0.37892902,"('unimaginative', 'imaginative')",-0.9994641,-1.0059028,-3.9810953,-4.0176754,-1.7465302,-1.8008358,-0.0543056
58,0.5414704,0.42597938,"('undiscriminating', 'discriminating')",-0.08590655,-0.09925529,0.26438665,0.20672368,0.2399835,0.1778159,-0.0621676
59,0.31481215,0.25545198,"('foolish', 'wise')",0.2509916,0.16146009,-0.06080644,-0.010754844,0.1683324,0.1353857,-0.0329467
60,-0.84726095,-0.7049863,"('inefficient', 'efficient')",-0.38104486,-0.18855087,-1.3584251,-1.0880277,-0.8622437,-0.6605216,0.2017221
61,-0.51186377,-0.6554028,"('illogical', 'logical')",-0.55126077,-0.67037284,0.11823302,-0.050028637,-0.3149638,-0.4586014,-0.1436376
62,-0.18146706,-0.102687724,"('incompetent', 'brilliant')",-0.2882946,-0.17599425,-1.026921,-0.8676262,-0.4988942,-0.3821027,0.1167915
63,1.0329397,0.9882796,"('unperceptive', 'insightful')",0.892177,0.90585506,-0.088577695,0.05016928,0.6121796,0.6481013,0.0359217
64,-0.5794923,-0.5473546,"('shy', 'confident')",-1.7165967,-1.6737521,-7.75007,-7.61964,-3.3487196,-3.2802486,0.068471
65,-1.4573324,-1.5615093,"('insecure', 'secure')",-1.5675422,-1.5373765,-0.9747125,-0.82162744,-1.3331957,-1.3068377,0.026358
66,-0.07093109,-0.102149695,"('inactive', 'active')",-0.34967422,-0.43184495,0.96016294,0.8402225,0.1798525,0.1020759,-0.0777766
67,0.1063465,0.099729806,"('doubtful', 'determined')",0.16912943,0.14746703,-0.6722945,-0.577282,-0.1322729,-0.1100284,0.0222445
68,0.5301625,0.4372008,"('dependent', 'independent')",-1.0241457,-1.0597032,-1.6787713,-1.6660472,-0.7242515,-0.7628499,-0.0385984
69,1.260216,1.3287799,"('lazy', 'industrious')",0.9464027,0.9309934,-0.41200227,-0.39368933,0.5982055,0.622028,0.0238225
70,-0.18136849,-0.20380217,"('lethargic', 'energetic')",-1.2548257,-1.2386643,-0.28731257,-0.28245577,-0.5745022,-0.5749741,-0.0004719
71,1.1118249,1.1203715,"('diffident', 'self-confident')",1.7335582,1.7258106,0.7767047,0.77039117,1.2073627,1.2055244,-0.0018383
72,-0.41312975,-0.41675025,"('unambitious', 'ambitious')",-0.809875,-0.7569742,-0.80314493,-0.704547,-0.6753832,-0.6260904,0.0492928
73,1.6549472,1.7792313,"('helpless', 'self-reliant')",-0.11304038,-0.16053051,-3.2449236,-3.2085204,-0.5676723,-0.5299399,0.0377324
74,1.1628174,1.1235071,"('undedicated', 'dedicated')",0.36195967,0.3278898,-0.42946976,-0.50266135,0.3651025,0.3162452,-0.0488573
75,0.12136686,0.096964344,"('meek', 'impulsive')",-0.6502423,-0.66691476,-0.35912818,-0.31948778,-0.2960012,-0.2964794,-0.0004782
76,-0.9112942,-0.70784533,"('anxious', 'daring')",-0.76153135,-0.6386668,-0.60998213,-0.5242397,-0.7609359,-0.623584,0.1373519
77,-0.83794445,-0.76063806,"('unmotivated', 'motivated')",-0.9740865,-0.86585253,-1.6199182,-1.3952261,-1.143983,-1.0072389,0.1367441
78,-0.52671754,-0.5669943,"('nonresilient', 'resilient')",0.5562109,0.61684614,-0.08014531,-0.04107564,-0.016884,0.0029254,0.0198094
79,1.0163875,0.922375,"('wavering', 'unwavering')",0.14079468,0.037164148,0.15942198,0.17444192,0.438868,0.3779937,-0.0608743
80,-0.63144684,-0.61464906,"('dominated', 'dominating')",-0.37747854,-0.39094508,-0.96311605,-0.9122141,-0.6573472,-0.6392694,0.0180778
81,-1.1031976,-1.0994997,"('submissive', 'aggressive')",-1.164276,-1.0778756,-1.6869328,-1.5015097,-1.3181355,-1.226295,0.0918405
82,-0.5654875,-0.60336834,"('poor', 'rich')",-0.8704881,-0.7999483,6.160585,6.203491,1.5748698,1.6000582,0.0251884
83,-0.2584797,-0.2210685,"('powerless', 'powerful')",-0.78232735,-0.77004457,-1.9674954,-2.0475254,-1.0027675,-1.0128795,-0.010112
84,0.39912525,0.28835487,"('inferior', 'superior')",-0.16156921,-0.17159799,0.27894032,0.21846274,0.1721655,0.1117399,-0.0604256
85,1.1328158,1.2243426,"('insignificant', 'prestigious')",0.87526387,0.8451857,0.6798565,0.63633764,0.8959788,0.9019553,0.0059765
86,0.71619785,0.5926012,"('uninfluential', 'influential')",0.017602954,0.0041664615,-0.48818734,-0.5875175,0.0818712,0.0030834,-0.0787878
87,-0.59150416,-0.65649605,"('unsuccessful', 'successful')",0.19496535,0.101677805,0.40956756,0.54529506,0.0043429,-0.0031744,-0.0075173
88,-0.2792253,-0.24566883,"('low', 'eminent')",-0.7089765,-0.7315904,-0.44813856,-0.41823807,-0.4787801,-0.4651658,0.0136143
