,dr_male,dr_female,tuple,pepper_male,pepper_female,snapple_male,snapple_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.43084988,-0.55828154,"('unsociable', 'sociable')",-0.22451085,-0.33432,-0.87504643,-1.0419668,0.7358841,0.46028388,-0.65542847,-0.8091822,-0.2899903,-0.4566934,-0.1667031
1,-1.553275,-1.8746327,"('unfriendly', 'friendly')",-0.028240755,-0.12670393,-1.0157199,-1.234348,0.08512319,-0.1282658,2.034995,2.012092,-0.0954235,-0.2703717,-0.1749482
2,0.46135658,0.50469536,"('unlikable', 'likable')",-0.07048115,-0.055076867,0.4113519,0.41926783,1.3074682,1.3857908,0.26282534,0.43200856,0.4745041,0.5373372,0.0628331
3,-1.0432725,-0.9190956,"('repellent', 'pleasant')",-2.310397,-2.124625,-1.8100157,-1.6981158,0.44665736,0.5705655,0.39561644,0.45454678,-0.8642822,-0.7433448,0.1209374
4,0.97436875,0.6854938,"('disliked', 'liked')",0.31184986,0.2385695,1.0759668,0.98941696,-0.07249701,-0.22015746,-6.6171336,-6.74552,-0.865489,-1.0104395,-0.1449505
5,-1.282329,-1.296335,"('distant', 'outgoing')",-0.00037833303,0.060073808,0.116623215,0.25309014,-1.8007598,-1.6339018,-0.09821783,-0.00034623593,-0.6130124,-0.5234838,0.0895286
6,-1.8443239,-1.8261034,"('distant', 'open')",-0.14800313,-0.02986113,-0.07281985,0.044061787,-1.9316964,-1.7759545,0.4159582,0.5315722,-0.716177,-0.611257,0.10492
7,-0.9004378,-0.9440054,"('insensitive', 'sensitive')",-0.78492653,-0.6938201,-0.9346967,-0.95786196,0.3955852,0.4798847,1.1057642,1.1151167,-0.2237423,-0.2001372,0.0236051
8,-1.136264,-1.2639669,"('unaffectionate', 'affectionate')",0.16580215,-0.0069063697,-1.3700074,-1.4247804,-0.10138866,-0.13306887,1.103214,1.0874225,-0.2677288,-0.34826,-0.0805312
9,-0.865974,-1.0260046,"('unaffectionate', 'caring')",-0.31967154,-0.4792862,-1.6868501,-1.7977694,-0.039426953,-0.09012282,1.3346009,1.3813378,-0.3154644,-0.402369,-0.0869046
10,-1.274575,-1.3646113,"('unsympathetic', 'sympathetic')",-1.4118865,-1.5038577,-1.7012551,-1.8340867,-0.043468483,-0.14841512,-0.428795,-0.45859745,-0.9719959,-1.0619137,-0.0899178
11,-0.10466858,-0.059928883,"('unhelpful', 'helpful')",-1.2691021,-1.3018262,-1.0286903,-1.0029734,0.0198038,0.072211,1.6785747,1.7989901,-0.1408165,-0.0987055,0.042111
12,0.21578544,0.17518637,"('unsupportive', 'supportive')",-0.3308512,-0.25468495,-1.0052326,-0.9575841,0.7540674,0.9597604,-1.6921151,-1.6293274,-0.4116692,-0.3413299,0.0703393
13,0.2015355,0.18587002,"('impolite', 'polite')",-0.0065319613,0.009371493,-0.15653278,-0.16335346,0.16135369,0.10726095,-0.5630696,-0.5057344,-0.072649,-0.0733171,-0.0006681
14,0.55183613,0.5449509,"('antisocial', 'social')",-1.250437,-1.244206,-0.07934201,-0.1283741,1.913497,1.8815373,-0.29779243,-0.40705338,0.1675523,0.129371,-0.0381813
15,-0.16196409,-0.29490086,"('boring', 'funny')",0.60676676,0.5095985,0.79644036,0.72778124,-0.785084,-0.80938494,0.57107925,0.5635111,0.2054476,0.139321,-0.0661266
