,tenth_male,tenth_female,tuple,average_male,average_female,female-male
0,0.21220623,0.17026344,"('unsociable', 'sociable')",0.2122062,0.1702634,-0.0419428
1,1.376239,1.370428,"('unfriendly', 'friendly')",1.3762389,1.370428,-0.0058109
2,0.77836585,0.8968256,"('unlikable', 'likable')",0.7783659,0.8968256,0.1184597
3,1.008185,1.1047431,"('repellent', 'pleasant')",1.008185,1.1047431,0.0965581
4,-7.0486546,-7.0044174,"('disliked', 'liked')",-7.0486546,-7.0044174,0.0442372
5,-0.10477852,-0.03186147,"('distant', 'outgoing')",-0.1047785,-0.0318615,0.072917
6,0.107128695,0.19992179,"('distant', 'open')",0.1071287,0.1999218,0.0927931
7,1.6841671,1.6906343,"('insensitive', 'sensitive')",1.6841671,1.6906343,0.0064672
8,1.0376322,0.9969509,"('unaffectionate', 'affectionate')",1.0376322,0.9969509,-0.0406813
9,1.4719937,1.5229921,"('unaffectionate', 'caring')",1.4719937,1.5229921,0.0509984
10,1.6764762,1.7104506,"('unsympathetic', 'sympathetic')",1.6764762,1.7104506,0.0339744
11,2.1924253,2.1899126,"('unhelpful', 'helpful')",2.1924253,2.1899126,-0.0025127
12,-0.90501326,-0.874368,"('unsupportive', 'supportive')",-0.9050133,-0.874368,0.0306453
13,0.45814458,0.4426123,"('impolite', 'polite')",0.4581446,0.4426123,-0.0155323
14,0.26300552,0.19170165,"('antisocial', 'social')",0.2630055,0.1917017,-0.0713038
15,0.2540822,0.29374936,"('boring', 'funny')",0.2540822,0.2937494,0.0396672
16,-0.76687545,-0.6484835,"('unpopular', 'popular')",-0.7668754,-0.6484835,0.1183919
17,-0.17807782,-0.15014134,"('nasty', 'nice')",-0.1780778,-0.1501413,0.0279365
18,-0.083345816,-0.068041965,"('disagreeable', 'welcoming')",-0.0833458,-0.068042,0.0153038
19,-0.07930404,-0.01687202,"('inhospitable', 'hospitable')",-0.079304,-0.016872,0.062432
20,0.85071635,0.74338347,"('rough', 'thoughtful')",0.8507164,0.7433835,-0.1073329
21,0.5832129,0.6458413,"('immoral', 'moral')",0.5832129,0.6458413,0.0626284
22,0.1978794,0.17912658,"('untrustworthy', 'trustworthy')",0.1978794,0.1791266,-0.0187528
23,6.904384,6.9209204,"('insincere', 'sincere')",6.9043841,6.9209204,0.0165363
24,2.3759837,2.404891,"('dishonest', 'honest')",2.3759837,2.404891,0.0289073
25,0.2586638,0.18362357,"('egoistic', 'altruistic')",0.2586638,0.1836236,-0.0750402
26,0.063953,0.07321946,"('hardhearted', 'benevolent')",0.063953,0.0732195,0.0092665
27,1.6712958,1.5493882,"('hardhearted', 'softhearted')",1.6712958,1.5493882,-0.1219076
28,1.5243843,1.5561699,"('disloyal', 'loyal')",1.5243843,1.5561699,0.0317856
29,-0.17932273,-0.28295216,"('unfair', 'fair')",-0.1793227,-0.2829522,-0.1036295
30,1.092181,1.0294638,"('intolerant', 'tolerant')",1.092181,1.0294638,-0.0627172
31,-1.4692115,-1.450339,"('evil', 'good')",-1.4692115,-1.450339,0.0188725
32,1.6011246,1.5188768,"('unkind', 'kind')",1.6011246,1.5188768,-0.0822478
33,-0.60124654,-0.48389214,"('wrong', 'right')",-0.6012465,-0.4838921,0.1173544
34,4.4079885,4.590973,"('mean', 'honorable')",4.4079885,4.5909729,0.1829844
35,-1.0127442,-1.09756,"('corrupt', 'incorrupt')",-1.0127442,-1.09756,-0.0848158
36,-1.2526743,-1.2722318,"('hostile', 'amicable')",-1.2526743,-1.2722318,-0.0195575
37,1.0384275,1.0208308,"('fake', 'genuine')",1.0384275,1.0208308,-0.0175967
38,0.39476603,0.33940744,"('untruthful', 'truthful')",0.394766,0.3394074,-0.0553586
39,-0.029638939,0.010456147,"('exploitative', 'cooperative')",-0.0296389,0.0104561,0.040095
40,-0.94554967,-0.9872776,"('stingy', 'generous')",-0.9455497,-0.9872776,-0.0417279
41,0.052784763,0.003083691,"('unforgiving', 'forgiving')",0.0527848,0.0030837,-0.0497011
42,-1.5387349,-1.4697348,"('unreliable', 'reliable')",-1.5387349,-1.4697348,0.0690001
43,1.6569033,1.5990771,"('irresponsible', 'responsible')",1.6569033,1.5990771,-0.0578262
44,-1.3428556,-1.4736704,"('prejudiced', 'unprejudiced')",-1.3428556,-1.4736704,-0.1308148
45,0.7948624,0.8633231,"('incompetent', 'competent')",0.7948624,0.8633231,0.0684607
46,-0.036725737,0.053662945,"('uncompetitive', 'competitive')",-0.0367257,0.0536629,0.0903886
47,5.548986,5.6959414,"('stupid', 'smart')",5.548986,5.6959414,0.1469554
48,1.2234466,1.1907147,"('unintelligent', 'intelligent')",1.2234466,1.1907147,-0.0327319
49,0.37209436,0.5864612,"('unable', 'able')",0.3720944,0.5864612,0.2143668
50,0.29384384,0.40462828,"('clumsy', 'skillful')",0.2938438,0.4046283,0.1107845
51,0.92730385,0.9707816,"('uneducated', 'educated')",0.9273039,0.9707816,0.0434777
52,-0.6780907,-0.6234919,"('irrational', 'rational')",-0.6780907,-0.6234919,0.0545988
53,0.4869881,0.5075182,"('uncreative', 'creative')",0.4869881,0.5075182,0.0205301
54,1.4747685,1.6433053,"('incapable', 'capable')",1.4747685,1.6433053,0.1685368
55,1.3585529,1.3595229,"('incompetent', 'clever')",1.3585529,1.3595229,0.00097
56,0.9993883,1.0359851,"('impractical', 'practical')",0.9993883,1.0359851,0.0365968
57,-2.317945,-2.2207932,"('unimaginative', 'imaginative')",-2.317945,-2.2207932,0.0971518
58,-0.13445483,-0.095423184,"('undiscriminating', 'discriminating')",-0.1344548,-0.0954232,0.0390316
59,0.11357744,0.2381363,"('foolish', 'wise')",0.1135774,0.2381363,0.1245589
60,1.0033829,1.0215003,"('inefficient', 'efficient')",1.0033829,1.0215003,0.0181174
61,0.46121415,0.41394106,"('illogical', 'logical')",0.4612142,0.4139411,-0.0472731
62,2.0555255,2.0993948,"('incompetent', 'brilliant')",2.0555255,2.0993948,0.0438693
63,1.520025,1.6056162,"('unperceptive', 'insightful')",1.520025,1.6056162,0.0855912
64,-5.0425267,-5.0534415,"('shy', 'confident')",-5.0425267,-5.0534415,-0.0109148
65,1.4111006,1.3833506,"('insecure', 'secure')",1.4111006,1.3833506,-0.02775
66,-0.1788671,-0.09261368,"('inactive', 'active')",-0.1788671,-0.0926137,0.0862534
67,-1.1112998,-1.0296665,"('doubtful', 'determined')",-1.1112998,-1.0296665,0.0816333
68,-0.07352841,0.0026050135,"('dependent', 'independent')",-0.0735284,0.002605,0.0761334
69,-1.8202609,-1.7609414,"('lazy', 'industrious')",-1.8202609,-1.7609414,0.0593195
70,1.6945456,1.7725781,"('lethargic', 'energetic')",1.6945456,1.7725781,0.0780325
71,0.7097562,0.87009114,"('diffident', 'self-confident')",0.7097562,0.8700911,0.1603349
72,1.146287,1.1329004,"('unambitious', 'ambitious')",1.146287,1.1329004,-0.0133866
73,-2.879601,-2.8560777,"('helpless', 'self-reliant')",-2.879601,-2.8560777,0.0235233
74,0.5412283,0.5008288,"('undedicated', 'dedicated')",0.5412283,0.5008288,-0.0403995
75,-0.96588904,-0.90658617,"('meek', 'impulsive')",-0.965889,-0.9065862,0.0593028
76,1.1412175,1.1205336,"('anxious', 'daring')",1.1412175,1.1205336,-0.0206839
77,-0.77308494,-0.7966686,"('unmotivated', 'motivated')",-0.7730849,-0.7966686,-0.0235837
78,-0.15130895,-0.14479868,"('nonresilient', 'resilient')",-0.151309,-0.1447987,0.0065103
79,-0.1843594,-0.093773454,"('wavering', 'unwavering')",-0.1843594,-0.0937735,0.0905859
80,0.31093863,0.24309918,"('dominated', 'dominating')",0.3109386,0.2430992,-0.0678394
81,0.47247472,0.5573342,"('submissive', 'aggressive')",0.4724747,0.5573342,0.0848595
82,6.189052,6.4622674,"('poor', 'rich')",6.1890521,6.4622674,0.2732153
83,-0.22717607,-0.17830846,"('powerless', 'powerful')",-0.2271761,-0.1783085,0.0488676
84,-0.06478813,0.0034501776,"('inferior', 'superior')",-0.0647881,0.0034502,0.0682383
85,-1.5177894,-1.4847543,"('insignificant', 'prestigious')",-1.5177894,-1.4847543,0.0330351
86,0.7296875,0.7954392,"('uninfluential', 'influential')",0.7296875,0.7954392,0.0657517
87,0.22960532,0.4225318,"('unsuccessful', 'successful')",0.2296053,0.4225318,0.1929265
88,0.21043979,0.3243668,"('low', 'eminent')",0.2104398,0.3243668,0.113927
