,marriott_male,marriott_female,tuple,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
0,0.010642007,-0.17925051,"('unsociable', 'sociable')",0.21615575,0.11096369,-0.3984058,-0.5772195,-0.0572027,-0.2151688,-0.1579661
1,2.944589,2.8503826,"('unfriendly', 'friendly')",0.6173682,0.5308778,1.9502373,1.765014,1.8373982,1.7154249,-0.1219733
2,1.2322489,1.3031747,"('unlikable', 'likable')",1.8684493,2.0118947,1.04291,1.1816771,1.3812027,1.4989155,0.1177128
3,-1.8857175,-1.7161442,"('repellent', 'pleasant')",-0.4825586,-0.4187734,0.07651611,0.16222616,-0.76392,-0.6575638,0.1063562
4,0.235455,0.10806832,"('disliked', 'liked')",0.31749934,0.2662519,-5.961367,-6.0487847,-1.8028043,-1.8914882,-0.0886839
5,1.7856932,1.7989781,"('distant', 'outgoing')",0.07970336,0.068478905,0.024762802,0.1043417,0.6300531,0.6572663,0.0272132
6,1.993341,2.0641427,"('distant', 'open')",0.07107131,0.06084454,0.66339374,0.71835005,0.9092687,0.947779,0.0385103
7,-0.2335349,-0.14024352,"('insensitive', 'sensitive')",-0.54862696,-0.50541496,0.38947433,0.32831708,-0.1308958,-0.1057805,0.0251153
8,1.3410262,1.3774784,"('unaffectionate', 'affectionate')",-0.22126591,-0.27545196,0.47463787,0.46362716,0.531466,0.5218845,-0.0095815
9,1.5838246,1.5795372,"('unaffectionate', 'caring')",0.2812006,0.28965753,1.0008836,1.0206448,0.955303,0.9632799,0.0079769
10,-1.3793851,-1.430554,"('unsympathetic', 'sympathetic')",-0.95874435,-0.8587465,-0.3548883,-0.47132173,-0.8976726,-0.9202074,-0.0225348
11,-1.6629262,-1.5476059,"('unhelpful', 'helpful')",-0.12894614,-0.0652214,1.6574993,1.6930846,-0.044791,0.0267524,0.0715434
12,0.91203594,0.9892976,"('unsupportive', 'supportive')",0.74060065,0.9107402,-1.561499,-1.5484029,0.0303792,0.1172116,0.0868324
13,-0.70929694,-0.75113255,"('impolite', 'polite')",0.23447102,0.23627663,-0.5683082,-0.62460685,-0.3477114,-0.3798209,-0.0321095
14,-0.5752149,-0.55854106,"('antisocial', 'social')",0.90310633,0.9713278,-0.7277402,-0.70792043,-0.1332829,-0.0983779,0.034905
15,0.3218752,0.21435393,"('boring', 'funny')",0.0404121,-0.09724982,0.5092817,0.46323898,0.290523,0.1934477,-0.0970753
16,0.92918134,0.94151324,"('unpopular', 'popular')",1.0450718,0.9868541,1.2281904,1.1583775,1.0674812,1.0289149,-0.0385663
17,0.47169137,0.5210055,"('nasty', 'nice')",-0.9283386,-0.8493355,-0.69710416,-0.5713914,-0.3845838,-0.2999071,0.0846767
18,1.7522857,1.6659442,"('disagreeable', 'welcoming')",1.5143516,1.6189125,0.040027454,0.006645646,1.1022216,1.0971675,-0.0050541
19,0.7118471,0.71583354,"('inhospitable', 'hospitable')",-0.66244084,-0.6554361,0.13961998,0.16368967,0.0630088,0.0746957,0.0116869
20,0.25029022,0.32232133,"('rough', 'thoughtful')",0.776593,0.79659593,1.1991313,1.1282028,0.7420049,0.74904,0.0070351
21,-1.823379,-1.9089189,"('immoral', 'moral')",0.049487907,0.1389842,-0.897809,-0.92426586,-0.8905667,-0.8980668,-0.0075001
22,-1.2791898,-1.3252017,"('untrustworthy', 'trustworthy')",-0.2978878,-0.2984433,-1.0706164,-1.1626241,-0.8825647,-0.9287564,-0.0461917
23,-0.8175663,-0.80583704,"('insincere', 'sincere')",-0.6001939,-0.5279194,5.307311,5.2317896,1.296517,1.2993444,0.0028274
24,-0.7117869,-0.776772,"('dishonest', 'honest')",-0.42168844,-0.3446047,0.68585587,0.6573088,-0.1492065,-0.1546893,-0.0054828
25,0.8831264,0.774755,"('egoistic', 'altruistic')",0.2177512,0.18833537,1.2428874,1.1762301,0.7812549,0.7131068,-0.0681481
26,3.2274146,3.1126215,"('hardhearted', 'benevolent')",1.6158142,1.6071442,1.6472975,1.5446168,2.1635087,2.0881275,-0.0753812
27,0.785987,0.8004881,"('hardhearted', 'softhearted')",-0.24516466,-0.26793644,1.1621761,1.0511723,0.5676662,0.527908,-0.0397582
28,-0.6360026,-0.7842139,"('disloyal', 'loyal')",-0.34976155,-0.4404887,0.9595594,0.7761215,-0.0087349,-0.149527,-0.1407921
29,-0.17921652,-0.17200771,"('unfair', 'fair')",-0.3355126,-0.3716637,-0.3474801,-0.47745132,-0.2874031,-0.3403742,-0.0529711
30,0.64025843,0.6139642,"('intolerant', 'tolerant')",0.09023493,0.14151227,0.6116648,0.6608725,0.447386,0.4721163,0.0247303
31,0.6418607,0.64459187,"('evil', 'good')",-0.2719035,-0.38456836,-0.8741023,-0.98000085,-0.1680484,-0.2399925,-0.0719441
32,0.27977067,0.21874595,"('unkind', 'kind')",-0.32526726,-0.34548733,0.9246953,0.7804979,0.2930662,0.2179188,-0.0751474
33,1.4819763,1.2829093,"('wrong', 'right')",0.96157604,0.8712894,-0.2642632,-0.33350518,0.7264297,0.6068978,-0.1195319
34,0.33887914,0.5834215,"('mean', 'honorable')",-0.07773785,0.16706032,5.932259,6.061038,2.0644668,2.2705065,0.2060397
35,0.8797615,0.80028933,"('corrupt', 'incorrupt')",0.39394704,0.21823984,0.054027468,-0.06154983,0.4425787,0.3189931,-0.1235856
36,2.086972,2.1084702,"('hostile', 'amicable')",1.1418477,0.96281314,0.70323956,0.53981924,1.3106864,1.2037009,-0.1069855
37,-0.61392075,-0.6511444,"('fake', 'genuine')",-0.7147432,-0.72502315,0.23884624,0.24277544,-0.3632726,-0.3777974,-0.0145248
38,-1.0679282,-0.982795,"('untruthful', 'truthful')",-0.36110413,-0.29194817,-0.030782133,0.041370053,-0.4866048,-0.4111244,0.0754804
39,0.9856572,1.0438839,"('exploitative', 'cooperative')",0.9573401,1.0126832,-0.048766863,-0.0175541,0.6314102,0.679671,0.0482608
40,0.8036435,0.7354248,"('stingy', 'generous')",0.42519182,0.47201997,-1.2958014,-1.4408146,-0.022322,-0.0777899,-0.0554679
41,0.325274,0.32808736,"('unforgiving', 'forgiving')",0.3131785,0.37614578,0.2832475,0.24962792,0.3072333,0.3179537,0.0107204
42,-0.00087089464,0.03104604,"('unreliable', 'reliable')",0.9832834,1.1032715,-2.6403708,-2.5834417,-0.5526528,-0.4830414,0.0696114
43,0.28908205,0.3975255,"('irresponsible', 'responsible')",0.073905684,0.18716347,0.66039777,0.67694986,0.3411285,0.4205463,0.0794178
44,-2.4190705,-2.3445306,"('prejudiced', 'unprejudiced')",0.105044596,0.19004887,-1.3095033,-1.2065948,-1.2078431,-1.1203588,0.0874843
45,-2.0955682,-2.0662425,"('incompetent', 'competent')",-0.6121909,-0.5885175,-0.58396995,-0.6975335,-1.097243,-1.1174312,-0.0201882
46,-1.7622707,-1.710207,"('uncompetitive', 'competitive')",0.07914121,0.20636381,-0.31597826,-0.38462663,-0.6663692,-0.6294899,0.0368793
47,0.742424,0.8695876,"('stupid', 'smart')",-0.11664162,-0.006079562,5.2516856,5.3478613,1.959156,2.0704565,0.1113005
48,-0.4799266,-0.4417798,"('unintelligent', 'intelligent')",-0.32754862,-0.29347965,0.07211274,0.08341952,-0.2451208,-0.21728,0.0278408
49,-0.3769621,-0.2339453,"('unable', 'able')",-0.6119096,-0.47048423,-0.49696642,-0.34417042,-0.4952794,-0.3495333,0.1457461
50,0.31850305,0.40187776,"('clumsy', 'skillful')",0.1814486,0.13995886,0.1261659,0.1475544,0.2087059,0.229797,0.0210911
51,-1.0699298,-1.0623182,"('uneducated', 'educated')",0.8455278,0.8373405,0.6145812,0.52180684,0.1300597,0.098943,-0.0311167
52,1.6182187,1.4619347,"('irrational', 'rational')",-0.07123502,-0.23642981,0.34131688,0.2336452,0.6294335,0.4863834,-0.1430501
53,1.6316869,1.5855963,"('uncreative', 'creative')",0.22241355,0.19675416,1.1714607,1.0431423,1.0085204,0.941831,-0.0666894
54,1.2544191,1.3113406,"('incapable', 'capable')",0.336757,0.38266277,1.2176174,1.2529057,0.9362645,0.982303,0.0460385
55,-1.6995245,-1.7352568,"('incompetent', 'clever')",-0.7524828,-0.7006072,-0.25686064,-0.28934342,-0.902956,-0.9084024,-0.0054464
56,-0.2968782,-0.34008414,"('impractical', 'practical')",0.7615166,0.82920784,-0.17819393,-0.16433057,0.0954815,0.1082644,0.0127829
57,-1.1930995,-1.24478,"('unimaginative', 'imaginative')",-0.18839327,-0.20727898,-2.5983171,-2.7019565,-1.3266033,-1.3846718,-0.0580685
58,0.76751643,0.88418084,"('undiscriminating', 'discriminating')",0.5618737,0.5538048,0.07962024,0.06518072,0.4696701,0.5010555,0.0313854
59,2.0325277,1.9799409,"('foolish', 'wise')",0.92105335,0.812503,0.76506466,0.73928124,1.2395486,1.1772416,-0.062307
60,-1.8256433,-1.7433838,"('inefficient', 'efficient')",-0.30393323,-0.1600925,-0.43910524,-0.2820977,-0.8562272,-0.7285247,0.1277025
61,0.58648777,0.5174626,"('illogical', 'logical')",-0.1907436,-0.20808516,0.40919214,0.27100834,0.2683121,0.1934619,-0.0748502
62,-1.9683166,-1.8002263,"('incompetent', 'brilliant')",0.15756474,0.3764459,-0.16448422,0.030409252,-0.658412,-0.4644571,0.1939549
63,-0.83995986,-0.66457295,"('unperceptive', 'insightful')",0.70768803,0.84524703,0.9813198,0.99516064,0.283016,0.3919449,0.1089289
64,-1.7308226,-1.8951724,"('shy', 'confident')",0.49204898,0.5189254,-6.0711336,-6.041787,-2.4366357,-2.472678,-0.0360423
65,-0.42732847,-0.50981027,"('insecure', 'secure')",0.30588582,0.2712047,-0.23929656,-0.3280592,-0.1202464,-0.1888883,-0.0686419
66,0.70271975,0.72248715,"('inactive', 'active')",1.5989776,1.5333124,1.3870692,1.3205402,1.2295888,1.1921132,-0.0374756
67,0.054327857,-0.061081745,"('doubtful', 'determined')",0.14055014,0.1156354,-0.4831978,-0.4920242,-0.0961066,-0.1458235,-0.0497169
68,-0.18659347,-0.27520666,"('dependent', 'independent')",0.07573067,0.012550633,-0.43344098,-0.50442797,-0.1814346,-0.2556947,-0.0742601
69,1.6604534,1.6578541,"('lazy', 'industrious')",1.8777307,1.7858578,-0.4062473,-0.34506583,1.0439789,1.032882,-0.0110969
70,-1.5991199,-1.5347997,"('lethargic', 'energetic')",-0.4587875,-0.31281653,0.25410196,0.33425853,-0.6012685,-0.5044525,0.096816
71,2.3936381,2.4487057,"('diffident', 'self-confident')",0.95912254,0.98199284,0.80023444,0.6858759,1.3843317,1.3721914,-0.0121403
72,0.37078306,0.46571222,"('unambitious', 'ambitious')",-0.44129786,-0.27185345,-1.1820326,-1.0870942,-0.4175158,-0.2977451,0.1197707
73,0.70785105,0.73702645,"('helpless', 'self-reliant')",0.32124406,0.30774075,-3.4266443,-3.3176117,-0.7991831,-0.7576149,0.0415682
74,0.50070447,0.5612088,"('undedicated', 'dedicated')",0.69672644,0.715551,0.3876861,0.3287022,0.5283723,0.535154,0.0067817
75,-1.7127876,-1.6223146,"('meek', 'impulsive')",-0.35936835,-0.30701962,-0.5439764,-0.403874,-0.8720441,-0.777736,0.0943081
76,-0.9514188,-0.81204414,"('anxious', 'daring')",0.37183097,0.5348472,0.10314002,0.22417134,-0.1588159,-0.0176752,0.1411407
77,-1.852182,-1.8570104,"('unmotivated', 'motivated')",-0.72756034,-0.6380309,-1.2549113,-1.2227823,-1.278218,-1.2392745,0.0389435
78,-0.104021184,0.040925436,"('nonresilient', 'resilient')",0.7118274,0.8413656,0.650221,0.65641975,0.4193424,0.5129036,0.0935612
79,0.28758645,0.2741583,"('wavering', 'unwavering')",-0.3268038,-0.36898896,0.17089555,0.17579596,0.0438927,0.0269884,-0.0169043
80,-2.4603822,-2.457532,"('dominated', 'dominating')",-0.09567862,-0.052083727,-1.2426865,-1.2494286,-1.2662491,-1.2530147,0.0132344
81,-3.0096498,-3.0792193,"('submissive', 'aggressive')",-0.09614685,-0.012885585,-1.0026761,-1.0155461,-1.3694909,-1.3692169,0.000274
82,-0.30364236,-0.21609437,"('poor', 'rich')",-0.7692826,-0.7043441,6.0279136,6.007762,1.6516628,1.6957746,0.0441118
83,0.22947665,0.17838061,"('powerless', 'powerful')",0.15814543,0.26951027,-0.6804158,-0.69827044,-0.0975979,-0.0834599,0.014138
84,1.2065396,1.1471848,"('inferior', 'superior')",0.646312,0.54839265,0.9082579,0.8395374,0.9203699,0.8450383,-0.0753316
85,2.7773898,2.797874,"('insignificant', 'prestigious')",0.661818,0.66731286,0.67584646,0.68336195,1.3716847,1.3828495,0.0111648
86,-0.0714784,-0.2901862,"('uninfluential', 'influential')",-0.20630229,-0.2229494,-0.065585226,-0.22359776,-0.1144553,-0.2455778,-0.1311225
87,-0.17591882,-0.13597669,"('unsuccessful', 'successful')",1.6379852,1.655232,1.2591022,1.1708012,0.9070562,0.8966854,-0.0103708
88,0.17692469,0.22636686,"('low', 'eminent')",-0.0706282,-0.09800926,0.103745274,0.1325859,0.0700139,0.0869812,0.0169673
