,csra_male,csra_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.39281616,0.26694846,"('unsociable', 'sociable')",-0.17095625,-0.2747588,0.11093,-0.0039052,-0.1148352
1,-1.1757783,-1.2751688,"('unfriendly', 'friendly')",1.5424587,1.3970196,0.1833402,0.0609254,-0.1224148
2,1.4007633,1.3942496,"('unlikable', 'likable')",0.9837056,1.0413282,1.1922344,1.2177889,0.0255545
3,0.31310168,0.4406332,"('repellent', 'pleasant')",0.15208834,0.16428924,0.232595,0.3024612,0.0698662
4,-0.16166224,-0.26607507,"('disliked', 'liked')",-5.56013,-5.6533303,-2.8608961,-2.9597027,-0.0988066
5,-1.7347431,-1.7561053,"('distant', 'outgoing')",-0.39471284,-0.4320993,-1.064728,-1.0941023,-0.0293743
6,-2.1353095,-2.1266685,"('distant', 'open')",-0.11022164,-0.16978347,-1.1227655,-1.148226,-0.0254605
7,0.5333805,0.5462064,"('insensitive', 'sensitive')",0.33369943,0.39818776,0.43354,0.4721971,0.0386571
8,-1.0463988,-1.1133323,"('unaffectionate', 'affectionate')",0.49019778,0.36531985,-0.2781005,-0.3740062,-0.0959057
9,-0.7331888,-0.8081028,"('unaffectionate', 'caring')",0.85365915,0.7579258,0.0602352,-0.0250885,-0.0853237
10,0.33942416,0.35829815,"('unsympathetic', 'sympathetic')",-0.6464119,-0.62445515,-0.1534939,-0.1330785,0.0204154
11,0.38691655,0.355611,"('unhelpful', 'helpful')",1.630285,1.6527407,1.0086008,1.0041759,-0.0044249
12,0.44210657,0.539423,"('unsupportive', 'supportive')",-1.8635491,-1.825598,-0.7107213,-0.6430875,0.0676338
13,0.20890039,0.15975335,"('impolite', 'polite')",-0.6976436,-0.67698276,-0.2443716,-0.2586147,-0.0142431
14,1.2507026,1.2107828,"('antisocial', 'social')",-0.26662102,-0.30108377,0.4920408,0.4548495,-0.0371913
15,0.39630622,0.24474621,"('boring', 'funny')",0.89501053,0.8547006,0.6456584,0.5497234,-0.095935
16,-0.9267125,-0.93453574,"('unpopular', 'popular')",0.648358,0.61459255,-0.1391773,-0.1599716,-0.0207943
17,-0.19004962,-0.14222564,"('nasty', 'nice')",-0.14191389,-0.1388128,-0.1659818,-0.1405192,0.0254626
18,-0.85642207,-0.8824302,"('disagreeable', 'welcoming')",-0.343654,-0.39698642,-0.6000381,-0.6397083,-0.0396702
19,-1.1312088,-1.1384835,"('inhospitable', 'hospitable')",0.01717598,0.04857489,-0.5570164,-0.5449543,0.0120621
20,0.4660114,0.49688882,"('rough', 'thoughtful')",1.0749072,1.0363436,0.7704593,0.7666162,-0.0038431
21,1.1692524,1.1480136,"('immoral', 'moral')",-0.2152035,-0.15024365,0.4770244,0.498885,0.0218606
22,0.5718844,0.5123348,"('untrustworthy', 'trustworthy')",-0.6921964,-0.7197867,-0.060156,-0.1037259,-0.0435699
23,0.35373774,0.32859322,"('insincere', 'sincere')",5.3077073,5.225283,2.8307226,2.7769382,-0.0537844
24,0.4541228,0.40459374,"('dishonest', 'honest')",0.7068392,0.6857452,0.580481,0.5451695,-0.0353115
25,-0.14519997,-0.17591383,"('egoistic', 'altruistic')",1.4174062,1.3591781,0.6361031,0.5916321,-0.044471
26,0.013229342,-0.05503846,"('hardhearted', 'benevolent')",1.8389622,1.7766403,0.9260958,0.8608009,-0.0652949
27,-0.66340995,-0.6729916,"('hardhearted', 'softhearted')",1.1752722,1.1039034,0.2559311,0.2154559,-0.0404752
28,0.018206531,-0.122044094,"('disloyal', 'loyal')",0.9845553,0.826164,0.5013809,0.35206,-0.1493209
29,-0.5480815,-0.62736434,"('unfair', 'fair')",-0.38044417,-0.51713884,-0.4642628,-0.5722516,-0.1079888
30,1.5141708,1.4168006,"('intolerant', 'tolerant')",1.5763556,1.4991289,1.5452632,1.4579648,-0.0872984
31,-1.4207724,-1.2892871,"('evil', 'good')",-0.9289922,-0.9870677,-1.1748823,-1.1381774,0.0367049
32,0.35684553,0.239162,"('unkind', 'kind')",0.95658493,0.80563813,0.6567152,0.5224001,-0.1343151
33,0.35550937,0.22674124,"('wrong', 'right')",-0.5989325,-0.68113077,-0.1217116,-0.2271948,-0.1054832
34,0.09943564,0.24878909,"('mean', 'honorable')",5.6326227,5.748976,2.8660293,2.9988828,0.1328535
35,-1.4750386,-1.5564151,"('corrupt', 'incorrupt')",0.08349695,-0.067880124,-0.6957709,-0.8121476,-0.1163767
36,-1.6884043,-1.7610357,"('hostile', 'amicable')",0.3639598,0.14063048,-0.6622223,-0.8102026,-0.1479803
37,0.033330783,-0.009523492,"('fake', 'genuine')",-0.038780056,-0.016278263,-0.0027246,-0.0129009,-0.0101763
38,-0.4774288,-0.51568455,"('untruthful', 'truthful')",-0.10291937,-0.11806646,-0.2901741,-0.3168755,-0.0267014
