,s&p_male,s&p_female,tuple,global_male,global_female,inc_male,inc_female,average_male,average_female,female-male
17,-0.22835106,-0.12913863,"('nasty', 'nice')",-0.13724428,-0.009531764,0.7733943,0.86616623,0.135933,0.2424986,0.1065656
18,-0.5731711,-0.52469265,"('disagreeable', 'welcoming')",0.5190269,0.5827567,-0.38692012,-0.40953848,-0.1470214,-0.1171581,0.0298633
19,0.066838264,0.2022663,"('inhospitable', 'hospitable')",0.4431185,0.6071191,-0.151169,-0.12154022,0.1195959,0.2292817,0.1096858
20,-0.6526898,-0.6607405,"('rough', 'thoughtful')",-0.83841264,-0.8205026,-0.12284902,-0.10991189,-0.5379838,-0.530385,0.0075988
21,0.36134183,0.21882656,"('immoral', 'moral')",-0.7496987,-0.9778992,-0.34908003,-0.406124,-0.2458123,-0.3883989,-0.1425866
22,-0.56749696,-0.6180152,"('untrustworthy', 'trustworthy')",-0.409602,-0.51636803,-0.95421493,-0.95881385,-0.6437713,-0.6977324,-0.0539611
23,-1.0882761,-1.1547617,"('insincere', 'sincere')",-2.4770923,-2.6777675,-0.7326222,-0.89194417,-1.4326636,-1.5748243,-0.1421607
24,-0.18546595,-0.23421182,"('dishonest', 'honest')",-1.0161871,-1.1457483,-0.6713758,-0.77046144,-0.6243429,-0.7168072,-0.0924643
25,-0.33393353,-0.40377146,"('egoistic', 'altruistic')",0.14952278,0.19881439,0.3546849,0.30658668,0.056758,0.0338765,-0.0228815
26,-0.36235803,-0.41216835,"('hardhearted', 'benevolent')",1.4098752,1.4339995,-0.35498545,-0.42037374,0.2308439,0.2004858,-0.0303581
27,-0.21748598,-0.14816199,"('hardhearted', 'softhearted')",-1.4078869,-1.2516196,-0.38990167,-0.34189883,-0.6717582,-0.5805601,0.0911981
28,-1.0489676,-1.3222159,"('disloyal', 'loyal')",-1.3141408,-1.4828017,-1.4572144,-1.6351739,-1.2734409,-1.4800638,-0.2066229
29,-0.27496645,-0.31563103,"('unfair', 'fair')",0.045274213,0.057260804,-0.96847486,-0.9812521,-0.399389,-0.4132075,-0.0138185
30,-0.07621674,-0.20219365,"('intolerant', 'tolerant')",-1.6918006,-1.9695113,-0.43668365,-0.5528623,-0.7349003,-0.9081891,-0.1732888
31,-0.4318886,-0.23702078,"('evil', 'good')",1.4630518,1.8346447,0.5695976,0.69319516,0.5335869,0.7636064,0.2300195
32,-0.25280252,-0.4121554,"('unkind', 'kind')",-0.30993378,-0.39784616,-0.5167164,-0.64394945,-0.3598176,-0.4846503,-0.1248327
33,0.76110446,0.81908107,"('wrong', 'right')",0.9850683,1.0089635,1.2980239,1.2803087,1.0147322,1.0361177,0.0213855
34,0.017920438,0.120912895,"('mean', 'honorable')",-0.6175885,-0.56031436,0.18445252,0.26348847,-0.1384052,-0.0586377,0.0797675
35,-0.18970606,-0.08654693,"('corrupt', 'incorrupt')",1.4195937,1.6026882,0.36594895,0.3695326,0.5319455,0.628558,0.0966125
36,0.09674459,0.12487362,"('hostile', 'amicable')",0.76215416,0.98370516,0.40038764,0.33698308,0.4197621,0.481854,0.0620919
37,0.0507441,0.07807787,"('fake', 'genuine')",-0.8253823,-0.87872136,-0.24250573,-0.24018517,-0.339048,-0.3469429,-0.0078949
38,-0.5105295,-0.5299686,"('untruthful', 'truthful')",-1.161001,-1.2082644,-0.0830625,-0.18823993,-0.5848643,-0.6421576,-0.0572933
39,0.65479857,0.71893466,"('exploitative', 'cooperative')",-0.30813763,-0.38428715,0.6962332,0.73108935,0.3476314,0.3552456,0.0076142
40,-0.26757005,-0.3221763,"('stingy', 'generous')",-1.015804,-0.98881686,-0.0013686456,0.049327407,-0.4282476,-0.4205553,0.0076923
41,-0.37220642,-0.49321693,"('unforgiving', 'forgiving')",-1.7041684,-1.7107052,-0.36013457,-0.4346101,-0.8121698,-0.8795107,-0.0673409
42,1.0180407,1.0524873,"('unreliable', 'reliable')",1.0798348,1.0191658,0.7057058,0.67666113,0.9345272,0.9161046,-0.0184226
43,0.0031632558,0.032691725,"('irresponsible', 'responsible')",-2.2772017,-2.3903196,-0.31706986,-0.3088618,-0.8637027,-0.8888299,-0.0251272
44,0.5185846,0.6051142,"('prejudiced', 'unprejudiced')",0.41237685,0.4918677,0.48512608,0.5767956,0.4720292,0.5579258,0.0858966
45,0.09571765,-0.003788855,"('incompetent', 'competent')",-2.4614887,-2.5385778,-0.5172337,-0.52696025,-0.9610016,-1.023109,-0.0621074
46,-0.19102886,-0.37081197,"('uncompetitive', 'competitive')",-1.6128405,-1.8673191,-0.53563803,-0.5329719,-0.7798358,-0.923701,-0.1438652
47,-0.60414416,-0.516281,"('stupid', 'smart')",-1.1089275,-1.1079657,-0.39729515,-0.32829756,-0.7034556,-0.6508481,0.0526075
48,-0.26829964,-0.4246176,"('unintelligent', 'intelligent')",-2.1154032,-2.2850332,-1.3977814,-1.4746652,-1.2604947,-1.3947719,-0.1342772
49,-0.41545582,-0.37049973,"('unable', 'able')",-0.7108986,-0.67861515,-0.5656566,-0.5062392,-0.5640037,-0.5184514,0.0455523
50,0.10481493,0.15914059,"('clumsy', 'skillful')",0.66895545,0.7734831,0.34690607,0.31475183,0.3735588,0.4157918,0.042233
51,-0.08771685,-0.24495417,"('uneducated', 'educated')",-0.3333753,-0.54656243,-0.11121503,-0.23904637,-0.1774357,-0.343521,-0.1660853
52,0.8947872,0.83725077,"('irrational', 'rational')",1.3900424,1.391589,0.23144615,0.10347073,0.8387586,0.7774369,-0.0613217
53,-0.837643,-0.9368258,"('uncreative', 'creative')",-0.23012495,-0.29310244,-1.2129216,-1.2637087,-0.7602299,-0.8312124,-0.0709825
54,-0.04152359,0.03118077,"('incapable', 'capable')",0.49383834,0.5317425,0.98038644,0.9733464,0.477567,0.5120899,0.0345229
55,-0.077820465,-0.24041489,"('incompetent', 'clever')",-1.6328282,-1.7828861,-1.2245187,-1.2299066,-0.9783891,-1.0844026,-0.1060135
56,0.060164742,-0.025965914,"('impractical', 'practical')",-1.7894733,-2.0932934,0.012040436,-0.042100176,-0.5724227,-0.7204532,-0.1480305
57,-1.0723842,-1.2525455,"('unimaginative', 'imaginative')",-1.9204992,-2.1044884,-1.811171,-1.8663324,-1.6013514,-1.7411221,-0.1397707
58,0.48859894,0.41501307,"('undiscriminating', 'discriminating')",0.31998682,0.28072655,0.23793961,0.17937684,0.3488418,0.2917055,-0.0571363
59,0.14406012,0.2569075,"('foolish', 'wise')",1.1248131,1.2001092,0.17340575,0.17895433,0.4807597,0.5453237,0.064564
60,0.367527,0.24358888,"('inefficient', 'efficient')",-2.3245237,-2.6142087,0.02384615,-0.03350289,-0.6443835,-0.8013742,-0.1569907
61,0.7162356,0.554319,"('illogical', 'logical')",-0.84555817,-1.0208436,0.79483724,0.6919353,0.2218382,0.0751369,-0.1467013
62,1.0032458,0.9914366,"('incompetent', 'brilliant')",-1.711221,-1.8088654,0.69267416,0.7434286,-0.0051003,-0.0246667,-0.0195664
63,-0.04342868,-0.10085667,"('unperceptive', 'insightful')",-0.7116437,-0.81894714,-0.20333496,-0.27506387,-0.3194691,-0.3982892,-0.0788201
64,1.0287888,0.9966192,"('shy', 'confident')",-0.11523273,-0.3202382,0.29676858,0.2786486,0.4034415,0.3183432,-0.0850983
65,0.050809197,-0.075677186,"('insecure', 'secure')",-1.2113007,-1.5457683,-0.5971334,-0.7113884,-0.585875,-0.7776113,-0.1917363
66,0.22742447,0.34419203,"('inactive', 'active')",1.6312613,1.7894084,0.71345925,0.71167576,0.8573817,0.9484255,0.0910438
67,0.4443891,0.40935874,"('doubtful', 'determined')",-0.36635846,-0.47739753,0.43967664,0.42048213,0.1725691,0.1174811,-0.055088
68,0.07945115,0.04198101,"('dependent', 'independent')",-1.224003,-1.2783493,-0.84392536,-0.90160644,-0.6628257,-0.7126582,-0.0498325
69,0.26414907,0.44394076,"('lazy', 'industrious')",1.4787688,1.6373638,1.2351485,1.3339629,0.9926888,1.1384225,0.1457337
70,-0.26520374,-0.2795143,"('lethargic', 'energetic')",-1.1403775,-1.2602729,-0.84673357,-0.8789023,-0.7507716,-0.8062298,-0.0554582
71,-0.13808246,-0.08843992,"('diffident', 'self-confident')",0.2489739,0.33293876,1.1346841,1.1442826,0.4151918,0.4629271,0.0477353
72,-0.326759,-0.29958573,"('unambitious', 'ambitious')",-0.8544199,-0.8459377,-0.06625776,-0.045247555,-0.4158122,-0.3969237,0.0188885
73,1.4533288,1.5099342,"('helpless', 'self-reliant')",1.003156,1.0304462,1.3635979,1.3652853,1.2733609,1.3018886,0.0285277
74,-0.1575394,-0.17096409,"('undedicated', 'dedicated')",-0.41730744,-0.46147445,-0.42123774,-0.5054185,-0.3320282,-0.3792857,-0.0472575
75,0.0941447,0.23472089,"('meek', 'impulsive')",0.6702854,0.9182414,0.28069746,0.38266924,0.3483759,0.5118771,0.1635012
76,0.58885795,0.5394466,"('anxious', 'daring')",0.2616626,0.16913797,0.36293918,0.36812183,0.4044866,0.3589021,-0.0455845
77,-0.32005656,-0.42320687,"('unmotivated', 'motivated')",-0.74838084,-0.86043614,0.14843757,0.12454185,-0.3066666,-0.386367,-0.0797004
78,-0.9428377,-0.9512986,"('nonresilient', 'resilient')",-1.6189181,-1.5334547,-0.8846161,-0.854205,-1.1487906,-1.1129861,0.0358045
79,0.012416869,0.1266828,"('wavering', 'unwavering')",1.0956336,1.2774068,0.1944217,0.22626339,0.4341574,0.543451,0.1092936
80,0.48403916,0.43458787,"('dominated', 'dominating')",-1.1555203,-1.3299255,-0.17097041,-0.17486529,-0.2808172,-0.3567343,-0.0759171
81,-0.35831425,-0.64432883,"('submissive', 'aggressive')",-1.5986952,-2.0308132,-0.57551914,-0.70469975,-0.8441762,-1.1266139,-0.2824377
82,-0.76739407,-0.7613987,"('poor', 'rich')",-0.8852152,-0.84243673,-1.124135,-1.110316,-0.9255815,-0.9047171,0.0208644
83,0.7736245,0.73397976,"('powerless', 'powerful')",-0.048944578,-0.13426006,0.67726207,0.6648035,0.467314,0.4215078,-0.0458062
84,-0.11976731,-0.165,"('inferior', 'superior')",-0.09567985,-0.24227478,-0.14639255,-0.14965579,-0.1206132,-0.1856435,-0.0650303
85,1.1461304,1.3180438,"('insignificant', 'prestigious')",3.0536823,3.3130941,1.8117267,1.8596468,2.0038465,2.1635949,0.1597484
86,-0.90559566,-1.0845922,"('uninfluential', 'influential')",-1.9063989,-2.136389,-1.4280288,-1.5540252,-1.4133412,-1.5916688,-0.1783276
87,1.0958239,1.0564271,"('unsuccessful', 'successful')",1.5251554,1.4244148,1.8142147,1.8219707,1.478398,1.4342709,-0.0441271
88,0.39505348,0.26921636,"('low', 'eminent')",0.23269531,0.03180664,-0.3623716,-0.5847828,0.0884591,-0.0945866,-0.1830457
