,akamai_male,akamai_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
22,-0.84950215,-0.71903163,"('untrustworthy', 'trustworthy')",-0.37695765,-0.38334376,-1.4133385,-1.462599,-0.8799327,-0.8549914,0.0249413
23,-1.2010412,-1.1995142,"('insincere', 'sincere')",0.05906653,0.049354922,5.022575,4.8616285,1.2935334,1.2371564,-0.056377
24,-0.6456883,-0.61882347,"('dishonest', 'honest')",-1.0479466,-1.0983876,0.491708,0.43597618,-0.4006423,-0.4270783,-0.026436
25,-0.16040689,-0.21807402,"('egoistic', 'altruistic')",0.69150347,0.57266206,1.6939176,1.6653522,0.7416714,0.6733135,-0.0683579
26,0.8510948,0.7970985,"('hardhearted', 'benevolent')",0.9814164,0.9637723,2.0585744,1.9847132,1.2970285,1.248528,-0.0485005
27,-0.21918261,-0.097944915,"('hardhearted', 'softhearted')",0.17806761,0.18836638,1.2853218,1.2954874,0.4147356,0.4619696,0.047234
28,-0.24714428,-0.3406665,"('disloyal', 'loyal')",0.41372293,0.31227076,1.0202073,0.8424938,0.3955953,0.271366,-0.1242293
29,-0.44801223,-0.44271448,"('unfair', 'fair')",-0.79904634,-0.78036267,-0.7802651,-0.902956,-0.6757746,-0.7086778,-0.0329032
30,-0.24378546,-0.22334844,"('intolerant', 'tolerant')",1.6563008,1.6064821,1.2336513,1.1922833,0.8820555,0.8584723,-0.0235832
31,-0.53525865,-0.53228265,"('evil', 'good')",-0.84580797,-0.9516752,-0.5689173,-0.6150011,-0.6499946,-0.699653,-0.0496584
32,-0.9542568,-0.9406235,"('unkind', 'kind')",0.06378999,0.09922646,0.45005426,0.36025447,-0.1468042,-0.1603809,-0.0135767
33,0.6759325,0.6182659,"('wrong', 'right')",0.14200932,0.06752625,-0.051023874,-0.06508222,0.2556393,0.2069033,-0.048736
34,-0.26223683,-0.22345597,"('mean', 'honorable')",0.13292658,0.23431817,6.2761173,6.307044,2.0489357,2.1059688,0.0570331
35,1.2203871,1.0987443,"('corrupt', 'incorrupt')",-0.6368502,-0.7123877,0.26058334,0.19311976,0.2813734,0.1931588,-0.0882146
36,0.7106823,0.556841,"('hostile', 'amicable')",-0.81305116,-1.022587,0.9120903,0.78900784,0.2699071,0.107754,-0.1621531
37,-0.2920038,-0.25446618,"('fake', 'genuine')",-0.41924977,-0.35571146,0.032125093,0.08234515,-0.2263762,-0.1759442,0.050432
38,-0.37921494,-0.32927027,"('untruthful', 'truthful')",-0.90221024,-0.87996876,0.103593394,0.1205971,-0.3926106,-0.3628806,0.02973
39,0.24836314,0.26907676,"('exploitative', 'cooperative')",0.80781627,0.8188988,0.18318473,0.19376422,0.4131214,0.4272466,0.0141252
40,-0.09345304,-0.08358715,"('stingy', 'generous')",0.04485367,0.06722203,-1.5370859,-1.5320356,-0.5285618,-0.5161336,0.0124282
41,-0.10380312,-0.039368406,"('unforgiving', 'forgiving')",-0.4594126,-0.3959227,0.36594334,0.25234118,-0.0657575,-0.0609833,0.0047742
42,0.30000257,0.51150256,"('unreliable', 'reliable')",-1.2352109,-1.0042586,-3.262486,-3.1115437,-1.3992314,-1.2014333,0.1977981
43,-1.1298496,-0.9484609,"('irresponsible', 'responsible')",-0.5239857,-0.35766643,-0.1726248,-0.1452496,-0.60882,-0.4837923,0.1250277
44,-0.2787012,-0.24949983,"('prejudiced', 'unprejudiced')",-0.6601434,-0.52997965,-1.2726372,-1.2260544,-0.7371606,-0.6685113,0.0686493
45,-1.2263235,-1.0812846,"('incompetent', 'competent')",-0.24540444,-0.17278853,-0.5734224,-0.6342223,-0.6817168,-0.6294318,0.052285
46,-1.0329227,-0.90608585,"('uncompetitive', 'competitive')",0.4460222,0.58099335,-0.89352256,-0.9365381,-0.4934744,-0.4205435,0.0729309
47,-1.0390135,-0.92960703,"('stupid', 'smart')",0.80214226,0.8876985,5.0410147,5.0277333,1.6013811,1.6619415,0.0605604
48,-0.64809597,-0.67645967,"('unintelligent', 'intelligent')",1.548464,1.5111027,0.5468716,0.49726838,0.4824132,0.4439704,-0.0384428
49,-0.64596957,-0.4608681,"('unable', 'able')",0.6236478,0.7939641,-0.11697988,0.02819506,-0.0464339,0.1204304,0.1668643
50,0.95827556,1.086389,"('clumsy', 'skillful')",-0.08908649,0.082442746,0.15156446,0.19833179,0.3402512,0.4557212,0.11547
51,-0.68658704,-0.7665107,"('uneducated', 'educated')",-0.06422165,-0.1686979,0.019130893,-0.08359076,-0.2438926,-0.3395998,-0.0957072
52,0.24242318,0.074615,"('irrational', 'rational')",-0.27740818,-0.47857147,0.41418403,0.31146646,0.1263997,-0.03083,-0.1572297
53,-1.2788671,-1.2378836,"('uncreative', 'creative')",0.65422016,0.65065956,0.9405861,0.94462746,0.105313,0.1191345,0.0138215
54,0.35559684,0.24542648,"('incapable', 'capable')",0.4176296,0.31215048,1.3092057,1.3193862,0.694144,0.6256544,-0.0684896
55,-1.0241694,-0.92779225,"('incompetent', 'clever')",0.7514602,0.78171283,-0.42426184,-0.4596818,-0.2323237,-0.2019204,0.0304033
56,-0.56579995,-0.48101026,"('impractical', 'practical')",0.2537889,0.2597768,-0.38671118,-0.43841654,-0.2329074,-0.2198833,0.0130241
57,-0.9566421,-0.9298783,"('unimaginative', 'imaginative')",0.6121513,0.5685273,-2.2470715,-2.306839,-0.8638541,-0.8893967,-0.0255426
58,-0.16997603,-0.10224088,"('undiscriminating', 'discriminating')",0.26096237,0.262239,0.092889026,0.06006533,0.0612918,0.0733545,0.0120627
59,1.0665025,1.0748799,"('foolish', 'wise')",-0.096191846,-0.09840016,0.4168275,0.44506153,0.4623794,0.4738471,0.0114677
60,-0.8589443,-0.69380593,"('inefficient', 'efficient')",1.3627917,1.5145429,-0.41900146,-0.3466853,0.028282,0.1580172,0.1297352
61,-0.6786148,-0.7113518,"('illogical', 'logical')",0.54713696,0.3884318,0.10811851,-0.008286431,-0.0077864,-0.1104021,-0.1026157
62,-1.0522064,-0.8739038,"('incompetent', 'brilliant')",0.91255355,1.0482175,-0.26162997,-0.14912727,-0.1337609,0.0083955,0.1421564
63,-0.8992198,-0.7281465,"('unperceptive', 'insightful')",-0.06689461,0.09737605,0.38824102,0.49591532,-0.1926244,-0.0449517,0.1476727
64,-0.2958258,-0.27887878,"('shy', 'confident')",-0.83016866,-0.73057896,-6.952416,-6.9060836,-2.6928034,-2.6385137,0.0542897
65,-1.3235384,-1.316238,"('insecure', 'secure')",-0.4104398,-0.40737045,-1.2037501,-1.2067686,-0.9792428,-0.9767923,0.0024505
66,-0.27861103,-0.31667852,"('inactive', 'active')",-1.0707105,-1.0826153,1.1454428,1.1893483,-0.0679596,-0.0699818,-0.0020222
67,0.028401144,0.024436442,"('doubtful', 'determined')",0.07112584,0.1560853,-0.27390003,-0.2238377,-0.0581243,-0.0144387,0.0436856
68,-0.6145732,-0.6259969,"('dependent', 'independent')",-0.3448462,-0.3916151,-0.7569947,-0.7663059,-0.572138,-0.5946393,-0.0225013
69,1.0214026,1.0066018,"('lazy', 'industrious')",0.46065378,0.59334683,0.0340626,0.14177841,0.505373,0.5805757,0.0752027
70,-0.5330917,-0.37963918,"('lethargic', 'energetic')",-0.018497776,0.1201136,0.26925552,0.3258707,-0.0941113,0.022115,0.1162263
71,0.29766938,0.23112774,"('diffident', 'self-confident')",0.798337,0.7893691,0.5023916,0.50776434,0.5327993,0.5094204,-0.0233789
72,-0.41559237,-0.41940498,"('unambitious', 'ambitious')",-0.38814232,-0.34391928,-1.1718127,-1.1236788,-0.6585158,-0.629001,0.0295148
73,1.9882451,1.9621264,"('helpless', 'self-reliant')",0.4785191,0.44154143,-2.978777,-2.843281,-0.1706709,-0.1465377,0.0241332
74,-0.21750182,-0.014970951,"('undedicated', 'dedicated')",0.39726806,0.50599986,-0.32307023,-0.29981697,-0.047768,0.0637373,0.1115053
75,1.0789675,1.0249771,"('meek', 'impulsive')",0.08810742,0.086199924,0.12747931,0.20939118,0.4315181,0.4401894,0.0086713
76,-0.5305166,-0.29448012,"('anxious', 'daring')",-0.08191326,0.16889884,-0.085661724,0.044448823,-0.2326972,-0.0270442,0.205653
77,-0.65137815,-0.6406588,"('unmotivated', 'motivated')",0.77206564,0.773992,-1.1123511,-1.0796696,-0.3305545,-0.3154455,0.015109
78,-0.5103602,-0.38820955,"('nonresilient', 'resilient')",0.71102047,0.8770082,0.110185236,0.20276529,0.1036152,0.2305213,0.1269061
79,-0.1946302,-0.22807343,"('wavering', 'unwavering')",-1.4007375,-1.4922854,0.25644845,0.27114037,-0.4463064,-0.4830728,-0.0367664
80,-0.53033763,-0.44558588,"('dominated', 'dominating')",-0.09305198,0.084538735,-1.6386768,-1.5684628,-0.7540221,-0.64317,0.1108521
81,-0.755941,-0.88259846,"('submissive', 'aggressive')",1.1117429,1.0622882,-0.824446,-0.81701255,-0.1562147,-0.2124409,-0.0562262
82,-0.5624667,-0.5820569,"('poor', 'rich')",0.45819455,0.37149733,5.8347306,5.8144517,1.9101528,1.8679641,-0.0421887
83,-0.26710147,-0.2833919,"('powerless', 'powerful')",0.11343726,0.13403846,-0.81658936,-0.90979695,-0.3234179,-0.3530501,-0.0296322
84,0.59365565,0.52922165,"('inferior', 'superior')",0.3006062,0.30939683,1.094984,1.0915978,0.663082,0.6434054,-0.0196766
85,1.2962224,1.2431628,"('insignificant', 'prestigious')",0.38452256,0.32776147,1.688842,1.6920027,1.1231956,1.0876424,-0.0355532
86,-1.0548172,-1.110659,"('uninfluential', 'influential')",0.139768,-0.08981635,-0.45062214,-0.58512145,-0.4552238,-0.5951989,-0.1399751
87,-0.67115533,-0.75126183,"('unsuccessful', 'successful')",0.15816365,0.15455511,0.30782396,0.38755482,-0.0683892,-0.0697173,-0.0013281
88,-0.25391108,-0.2665034,"('low', 'eminent')",0.4759814,0.40262634,0.33959818,0.29869184,0.1872228,0.1449383,-0.0422845
