,jpmorgan_male,jpmorgan_female,tuple,chase_male,chase_female,&_male,&_female,co_male,co_female,average_male,average_female,female-male
0,-2.5048523,-2.7420297,"('unsociable', 'sociable')",-0.77855134,-0.9107699,-0.22339222,-0.37256753,-0.90904826,-1.0559516,-1.103961,-1.2703297,-0.1663687
1,0.6176167,0.502704,"('unfriendly', 'friendly')",1.9771613,1.9978007,1.4867831,1.4623387,1.4914275,1.1715685,1.3932471,1.283603,-0.1096441
2,0.95241284,1.0343648,"('unlikable', 'likable')",1.4573809,1.603698,1.6966971,1.8050109,0.7512305,0.8488973,1.2144303,1.3229928,0.1085625
3,-1.822742,-1.7613031,"('repellent', 'pleasant')",-1.616184,-1.4875699,-0.8879851,-0.9016916,0.4029416,0.40759042,-0.9809923,-0.9357436,0.0452487
4,0.37360045,0.3458344,"('disliked', 'liked')",-0.21233737,-0.20757233,0.41205406,0.35812813,-5.5035205,-5.1396723,-1.2325509,-1.1608205,0.0717304
5,2.2529154,2.3361862,"('distant', 'outgoing')",2.2002656,2.22554,1.4712788,1.5800899,0.91881096,1.0045111,1.7108177,1.7865818,0.0757641
6,1.8112723,1.9298147,"('distant', 'open')",1.6636297,1.6749543,1.3818653,1.4940858,0.7902354,0.77529055,1.4117507,1.4685364,0.0567857
7,-1.2704923,-1.2985868,"('insensitive', 'sensitive')",-0.23232087,-0.18562213,-0.9425889,-0.9517094,-0.7338373,-0.7651229,-0.7948099,-0.8002603,-0.0054504
8,0.8059264,0.7455467,"('unaffectionate', 'affectionate')",2.2827795,2.2594802,1.0756006,1.0686183,1.1811534,0.9253893,1.336365,1.2497586,-0.0866064
9,0.3222308,0.23084603,"('unaffectionate', 'caring')",1.802897,1.7663147,0.7496356,0.729631,1.204992,0.9909102,1.0199389,0.9294255,-0.0905134
10,-3.672254,-3.772692,"('unsympathetic', 'sympathetic')",-1.2662512,-1.2889444,-1.3071929,-1.4137143,-1.1280766,-1.2108196,-1.8434436,-1.9215426,-0.078099
