,truist_male,truist_female,tuple,financial_male,financial_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.573389,-0.7799799,"('unsociable', 'sociable')",0.30995405,0.15644827,-0.22337413,-0.32880792,-0.1622697,-0.3174465,-0.1551768
1,-1.2367646,-1.2691438,"('unfriendly', 'friendly')",1.4818766,1.3514032,1.3931347,1.3612297,0.5460823,0.481163,-0.0649193
2,0.8899342,0.8291868,"('unlikable', 'likable')",2.3381858,2.3999162,0.9860328,1.0443453,1.4047176,1.4244828,0.0197652
3,-0.12252975,-0.056511134,"('repellent', 'pleasant')",-0.22974886,-0.066830546,1.1170818,1.1124386,0.2549344,0.329699,0.0747646
4,0.012427063,0.028712362,"('disliked', 'liked')",-0.10973325,-0.06740506,-6.8096213,-6.746705,-2.3023092,-2.2617992,0.04051
5,-0.49876964,-0.40027475,"('distant', 'outgoing')",0.61508644,0.6419943,-0.8287126,-0.59761286,-0.2374653,-0.1186311,0.1188342
6,-1.1774422,-1.035893,"('distant', 'open')",-0.2708622,-0.24432504,-0.91059405,-0.7169422,-0.7862995,-0.6657201,0.1205794
7,-0.14707287,-0.11491092,"('insensitive', 'sensitive')",0.41448328,0.48015973,0.46446574,0.55157274,0.2439587,0.3056072,0.0616485
8,-0.93696225,-0.9777315,"('unaffectionate', 'affectionate')",0.45379776,0.37984627,0.70590603,0.75308716,0.0742472,0.051734,-0.0225132
9,-1.0302231,-1.0463539,"('unaffectionate', 'caring')",1.4607896,1.4056159,1.3595375,1.472212,0.5967013,0.6104913,0.01379
10,-1.0110244,-1.1266931,"('unsympathetic', 'sympathetic')",-1.0190587,-0.9948608,-0.36865988,-0.398851,-0.7995811,-0.8401349,-0.0405538
11,-0.057781704,-0.12513772,"('unhelpful', 'helpful')",0.12270506,0.12978399,2.0286171,2.1580899,0.6978468,0.7209121,0.0230653
12,-0.47127792,-0.4331385,"('unsupportive', 'supportive')",0.8427281,0.98540527,-2.0816908,-1.9224747,-0.5700802,-0.456736,0.1133442
13,0.18840967,0.0764464,"('impolite', 'polite')",0.066428274,0.13835551,-0.48905152,-0.4523878,-0.0780712,-0.0791953,-0.0011241
14,0.63553643,0.59938276,"('antisocial', 'social')",1.8783739,1.9361877,0.089266494,0.0005508708,0.8677256,0.8453739,-0.0223517
15,0.25183013,0.162103,"('boring', 'funny')",0.2223829,0.16567057,-0.15942168,-0.15094742,0.1049305,0.058942,-0.0459885
16,-0.796223,-0.7916945,"('unpopular', 'popular')",-0.4400879,-0.37308726,0.2808747,0.31337962,-0.3184787,-0.2838007,0.034678
17,-0.48180068,-0.4324057,"('nasty', 'nice')",-0.50283396,-0.3796181,-0.60719377,-0.5416763,-0.5306094,-0.4512334,0.079376
18,-0.93673235,-0.90381837,"('disagreeable', 'welcoming')",-0.14546144,-0.08613565,-0.59834653,-0.53150284,-0.5601801,-0.5071523,0.0530278
19,-0.9679085,-0.96567607,"('inhospitable', 'hospitable')",-0.62206876,-0.68398744,-0.5713933,-0.41500372,-0.7204568,-0.6882224,0.0322344
20,0.12666294,0.1534418,"('rough', 'thoughtful')",0.21696813,0.27826816,0.34477508,0.37434646,0.2294687,0.2686855,0.0392168
21,0.6725917,0.4802817,"('immoral', 'moral')",0.7260636,0.7194621,-0.44468448,-0.39346364,0.3179903,0.26876,-0.0492303
22,0.62621784,0.5805952,"('untrustworthy', 'trustworthy')",-0.034329746,-0.09111062,-0.45724684,-0.41207954,0.0448804,0.0258017,-0.0190787
23,-0.21019989,-0.29379064,"('insincere', 'sincere')",0.9454199,0.93979347,6.543952,6.4830747,2.4263906,2.3763591,-0.0500315
24,-0.28777277,-0.31242108,"('dishonest', 'honest')",0.48498973,0.5313135,0.79110414,0.84441376,0.3294404,0.3544354,0.024995
25,-0.43806916,-0.4005494,"('egoistic', 'altruistic')",0.2737894,0.3428972,1.2785429,1.2490777,0.371421,0.3971418,0.0257208
26,-0.31455958,-0.40593767,"('hardhearted', 'benevolent')",2.052317,1.9740702,1.681954,1.4809233,1.1399038,1.0163519,-0.1235519
27,-0.57452,-0.45762044,"('hardhearted', 'softhearted')",-0.4535114,-0.35196283,0.8884344,0.8905293,-0.0465323,0.026982,0.0735143
28,-0.9673785,-1.0896913,"('disloyal', 'loyal')",0.36381266,0.17802203,1.2061645,1.125324,0.2008662,0.0712183,-0.1296479
29,0.2784977,0.3096814,"('unfair', 'fair')",-0.30957094,-0.33450976,-0.55301076,-0.6624973,-0.1946947,-0.2291086,-0.0344139
30,0.79813766,0.6711597,"('intolerant', 'tolerant')",0.68535864,0.69438124,0.72504735,0.67241395,0.7361813,0.6793183,-0.056863
31,-0.67050904,-0.49491876,"('evil', 'good')",-0.50858325,-0.53312486,-1.4138166,-1.4019326,-0.864303,-0.8099921,0.0543109
