,zoetis_male,zoetis_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.047369808,-0.14395826,"('unsociable', 'sociable')",-0.3195041,-0.4707219,-0.183437,-0.3073401,-0.1239031
1,-0.25199053,-0.34743148,"('unfriendly', 'friendly')",1.6005569,1.4328085,0.6742831,0.5426885,-0.1315946
2,0.8034045,0.80923176,"('unlikable', 'likable')",0.7472453,0.8079153,0.7753249,0.8085735,0.0332486
3,-0.42783916,-0.32039243,"('repellent', 'pleasant')",0.119749784,0.22261193,-0.1540447,-0.0488902,0.1051545
4,-0.72815824,-0.7539869,"('disliked', 'liked')",-6.094357,-6.1000576,-3.4112577,-3.4270222,-0.0157645
5,-1.6642971,-1.6330655,"('distant', 'outgoing')",-0.4530069,-0.45385364,-1.058652,-1.0434595,0.0151925
6,-1.8807266,-1.8398074,"('distant', 'open')",-0.10625863,-0.10494289,-0.9934926,-0.9723752,0.0211174
7,0.12936926,0.21992342,"('insensitive', 'sensitive')",0.43760365,0.53214896,0.2834865,0.3760362,0.0925497
8,-0.48792598,-0.53437245,"('unaffectionate', 'affectionate')",0.8398559,0.6872355,0.175965,0.0764315,-0.0995335
9,-0.62807596,-0.5920457,"('unaffectionate', 'caring')",0.94158566,0.8443803,0.1567549,0.1261673,-0.0305876
10,-0.10748218,-0.0782302,"('unsympathetic', 'sympathetic')",-0.51987356,-0.5121897,-0.3136779,-0.2952099,0.018468
11,0.7173065,0.7882015,"('unhelpful', 'helpful')",1.7230341,1.8063158,1.2201703,1.2972586,0.0770883
12,0.8738104,1.0518,"('unsupportive', 'supportive')",-1.6704332,-1.5906407,-0.3983114,-0.2694203,0.1288911
13,-0.25030077,-0.3026536,"('impolite', 'polite')",-0.5630763,-0.57744634,-0.4066885,-0.44005,-0.0333615
14,0.8842414,0.9120523,"('antisocial', 'social')",-0.16982982,-0.20673412,0.3572058,0.3526591,-0.0045467
15,-0.5622712,-0.66787696,"('boring', 'funny')",0.70641476,0.6759453,0.0720718,0.0040342,-0.0680376
16,-1.7861443,-1.7761558,"('unpopular', 'popular')",0.22720988,0.29440105,-0.7794672,-0.7408774,0.0385898
17,0.09997031,0.23204687,"('nasty', 'nice')",-0.14164026,-0.119526215,-0.020835,0.0562603,0.0770953
18,0.37486225,0.47956476,"('disagreeable', 'welcoming')",-0.24364682,-0.24505427,0.0656077,0.1172552,0.0516475
19,-1.4959532,-1.4884531,"('inhospitable', 'hospitable')",-0.13818848,-0.11062912,-0.8170708,-0.7995411,0.0175297
20,0.61165285,0.5852946,"('rough', 'thoughtful')",1.148172,1.1036328,0.8799124,0.8444637,-0.0354487
21,1.3271394,1.2947378,"('immoral', 'moral')",-0.307594,-0.28384247,0.5097727,0.5054477,-0.004325
