,penney_male,penney_female,tuple,jc_male,jc_female,co_male,co_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.0712998,-1.1082882,"('unsociable', 'sociable')",-0.22724028,-0.24672528,0.3429697,0.11971541,-0.7028093,-0.78132546,-0.4145949,-0.5041559,-0.089561
1,-0.77373344,-0.7431895,"('unfriendly', 'friendly')",1.4627622,1.473564,-0.054126717,-0.21329747,2.6063573,2.5001686,0.8103148,0.7543114,-0.0560034
2,1.1876535,1.2414277,"('unlikable', 'likable')",1.623019,1.6820389,1.8468213,1.9214283,0.8634225,0.90890366,1.380229,1.4384496,0.0582206
3,-1.9293405,-1.7980655,"('repellent', 'pleasant')",-1.5374768,-1.2778662,0.1898663,0.17247424,-0.038139462,0.016398612,-0.8287727,-0.7217647,0.107008
4,0.2561939,0.27245846,"('disliked', 'liked')",0.5030365,0.5230715,0.20764592,0.07430449,-6.600033,-6.7472625,-1.4082892,-1.469357,-0.0610678
5,1.1862674,1.2377666,"('distant', 'outgoing')",1.784365,1.7650111,-0.3276299,-0.2714191,0.33247563,0.3270713,0.7438696,0.7646074,0.0207378
6,1.151925,1.2858765,"('distant', 'open')",1.6813827,1.7779514,-0.3507989,-0.23177168,1.2491626,1.2366567,0.9329178,1.0171783,0.0842605
7,-0.77362216,-0.6539685,"('insensitive', 'sensitive')",-0.7025589,-0.55130064,-0.98832965,-1.0053791,0.5471261,0.6207109,-0.4793462,-0.3974843,0.0818619
8,1.1768367,1.2011242,"('unaffectionate', 'affectionate')",1.24775,1.229629,-0.69652253,-0.6465955,1.6637832,1.5770136,0.8479619,0.8402928,-0.0076691
9,0.44238523,0.4386183,"('unaffectionate', 'caring')",1.4151438,1.4565216,-0.656884,-0.6613413,2.0491307,2.0124109,0.8124439,0.8115524,-0.0008915
10,-2.0229907,-1.8937951,"('unsympathetic', 'sympathetic')",-2.0906045,-1.7553489,-1.6382073,-1.6519915,-0.9030952,-0.7991535,-1.6637244,-1.5250722,0.1386522
11,-1.0314991,-1.0802053,"('unhelpful', 'helpful')",-0.9597721,-0.8505743,-0.5217434,-0.49909085,1.7372693,1.8501716,-0.1939364,-0.1449248,0.0490116
12,-0.4850101,-0.30937567,"('unsupportive', 'supportive')",0.66313815,0.9378809,-1.1196761,-1.0117784,-2.1015055,-2.0633097,-0.7607634,-0.6116457,0.1491177
13,-0.19963899,-0.18462315,"('impolite', 'polite')",-1.0719362,-0.98899186,-0.42340213,-0.44783625,-0.7060885,-0.686299,-0.6002665,-0.5769376,0.0233289
14,-0.62937975,-0.66811025,"('antisocial', 'social')",0.0586195,0.07065373,1.056583,0.8898665,-1.0446333,-1.1235385,-0.1397026,-0.2077821,-0.0680795
15,1.0800927,0.9138549,"('boring', 'funny')",1.9967173,1.767368,1.0703378,1.0328678,0.63923496,0.5984569,1.1965957,1.0781369,-0.1184588
16,-0.09435409,-0.036454104,"('unpopular', 'popular')",-0.37140533,-0.26286614,-0.12800324,-0.19349295,1.3456856,1.2500889,0.1879807,0.1893189,0.0013382
17,0.35879067,0.45297414,"('nasty', 'nice')",-0.05709143,0.0036767237,-0.1754276,-0.12633125,-0.9156235,-0.8606622,-0.197338,-0.1325857,0.0647523
18,-0.11997212,-0.019918948,"('disagreeable', 'welcoming')",0.17449343,0.33672494,-0.64997035,-0.5797187,-0.17289875,-0.23961326,-0.1920869,-0.1256315,0.0664554
19,0.8308969,0.8918886,"('inhospitable', 'hospitable')",1.5013224,1.5444438,-0.11260654,-0.012445362,0.2603552,0.33184862,0.619992,0.6889339,0.0689419
20,-0.3966184,-0.34330928,"('rough', 'thoughtful')",0.55445933,0.67757636,0.65483767,0.5833034,0.7511748,0.7541683,0.3909633,0.4179347,0.0269714
21,-1.1379017,-1.0686486,"('immoral', 'moral')",-0.9070552,-0.7314195,-0.47592887,-0.5514233,-1.5479627,-1.5007906,-1.0172122,-0.9630705,0.0541417
22,-0.97560406,-0.9484186,"('untrustworthy', 'trustworthy')",-0.5785948,-0.4964052,0.36789244,0.31109622,-1.3103817,-1.3124878,-0.624172,-0.6115539,0.0126181
23,-1.1177336,-1.1093717,"('insincere', 'sincere')",-0.64417803,-0.47903347,-0.8235021,-0.8439424,5.844101,5.863372,0.8146718,0.8577561,0.0430843
24,-0.7797759,-0.7630009,"('dishonest', 'honest')",0.37884718,0.45166096,-0.67316234,-0.6151676,0.76608086,0.78662634,-0.0770026,-0.0349703,0.0420323
25,0.68049365,0.6988096,"('egoistic', 'altruistic')",1.3624219,1.2751521,1.0281342,0.8711353,1.7853153,1.6861981,1.2140913,1.1328238,-0.0812675
26,0.31036898,0.31663084,"('hardhearted', 'benevolent')",2.5167506,2.5137484,1.8278111,1.783933,1.8863744,1.8059546,1.6353263,1.6050667,-0.0302596
27,-0.16775905,-0.038341977,"('hardhearted', 'softhearted')",0.5446571,0.6301195,-0.33224526,-0.22687538,1.6964791,1.5691352,0.435283,0.4835093,0.0482263
28,-0.09227393,-0.1606368,"('disloyal', 'loyal')",0.29715255,0.25800976,-0.36977684,-0.5608737,1.2411103,1.1378839,0.269053,0.1685958,-0.1004572
29,-0.35190806,-0.4151786,"('unfair', 'fair')",0.014261637,0.024404082,-0.3726167,-0.38026908,-0.5969214,-0.7116851,-0.3267961,-0.3706822,-0.0438861
30,-1.3599057,-1.3143107,"('intolerant', 'tolerant')",-0.4286131,-0.23196124,0.5689511,0.5264546,0.7960365,0.80296993,-0.1058828,-0.0542119,0.0516709
31,0.31774867,0.4477372,"('evil', 'good')",1.1221668,1.1858,0.2751482,0.32651153,-0.32351232,-0.43451893,0.3478878,0.3813824,0.0334946
32,0.30374563,0.250064,"('unkind', 'kind')",-0.21590377,-0.2078388,0.3027519,0.11284906,0.75466174,0.6071855,0.2863139,0.1905649,-0.095749
33,0.69962806,0.67229813,"('wrong', 'right')",1.0714903,1.0432304,-0.0318693,-0.070406035,0.08839999,0.010067701,0.4569123,0.4137975,-0.0431148
34,-0.2993571,-0.0786534,"('mean', 'honorable')",-0.51877606,-0.28287655,0.02879731,0.19837856,6.1397996,6.3000045,1.337616,1.5342133,0.1965973
35,1.8937292,1.768059,"('corrupt', 'incorrupt')",1.18293,0.98167026,0.27842313,0.2301531,0.8764528,0.6782194,1.0578837,0.9145254,-0.1433583
36,1.009107,0.9975974,"('hostile', 'amicable')",1.3174173,1.3900024,0.22718143,0.12360101,1.375304,1.2369299,0.9822524,0.9370326,-0.0452198
37,0.04828068,0.087432995,"('fake', 'genuine')",-0.06606202,0.029995307,-0.4810974,-0.38076833,0.22990155,0.26805773,-0.0672443,0.0011794,0.0684237
38,0.016851893,0.09240807,"('untruthful', 'truthful')",-0.044203244,0.06418501,-1.0143592,-1.004005,0.27424735,0.31177408,-0.1918658,-0.1339094,0.0579564
39,0.7037081,0.7568439,"('exploitative', 'cooperative')",1.8219957,1.8992953,1.7255867,1.8575337,0.093080156,0.11993289,1.0860926,1.1584015,0.0723089
40,-0.4511577,-0.3800899,"('stingy', 'generous')",0.17011622,0.31635258,-0.35926905,-0.3918568,-1.657528,-1.7197118,-0.5744597,-0.5438265,0.0306332
41,0.048224393,0.14051709,"('unforgiving', 'forgiving')",0.18395108,0.4122599,0.14059113,0.05762645,0.08437897,0.040000714,0.1142864,0.162601,0.0483146
42,-0.0367953,0.11674501,"('unreliable', 'reliable')",0.4574466,0.79565674,0.41516072,0.5670873,-3.3764591,-3.2440932,-0.6351618,-0.441151,0.1940108
43,-1.2058414,-1.0433853,"('irresponsible', 'responsible')",-0.16967912,0.061753456,0.021518178,0.20037717,0.5616593,0.6380414,-0.1980858,-0.0358033,0.1622825
44,0.50085723,0.47501752,"('prejudiced', 'unprejudiced')",-0.654752,-0.61863756,-0.10763113,0.014634763,-1.484388,-1.4911176,-0.4364785,-0.4050257,0.0314528
45,-1.6783828,-1.5045038,"('incompetent', 'competent')",-0.485054,-0.15311965,-0.5595204,-0.58364636,-0.489364,-0.5468419,-0.8030803,-0.6970279,0.1060524
46,-1.7219021,-1.6533791,"('uncompetitive', 'competitive')",-1.6846241,-1.3268534,-0.9340787,-0.9230937,-1.4393197,-1.3534706,-1.4449811,-1.3141992,0.1307819
47,-0.38461798,-0.21328557,"('stupid', 'smart')",0.23196213,0.33503225,0.8833619,0.94431496,5.718099,5.81178,1.6122013,1.7194604,0.1072591
48,-1.687995,-1.6552231,"('unintelligent', 'intelligent')",-0.98281324,-0.91295934,-1.5334946,-1.5559487,-0.03445431,0.024528172,-1.0596893,-1.0249008,0.0347885
49,-0.15233889,-0.07843752,"('unable', 'able')",-0.13059387,-0.08569795,-0.78037846,-0.6565192,-0.6107653,-0.5383479,-0.4185191,-0.3397506,0.0787685
50,0.3632185,0.43113247,"('clumsy', 'skillful')",0.002356925,0.08937138,-0.06754746,-0.05639802,0.3639844,0.35729748,0.1655031,0.2053508,0.0398477
51,-0.690588,-0.7881103,"('uneducated', 'educated')",-0.67716104,-0.6861735,-0.24937692,-0.36228853,0.0002612993,-0.0069566667,-0.4042161,-0.4608823,-0.0566662
52,0.56739265,0.33510944,"('irrational', 'rational')",2.1104965,1.8510967,-0.17739065,-0.26637325,1.1913995,1.0333533,0.9229745,0.7382965,-0.184678
53,-0.63984686,-0.6007062,"('uncreative', 'creative')",0.321131,0.31025985,0.68976307,0.5606152,1.4330553,1.3831893,0.4510256,0.4133395,-0.0376861
54,0.61659956,0.53449994,"('incapable', 'capable')",1.4683985,1.4302238,-0.47336265,-0.45300123,1.3407729,1.403111,0.7381021,0.7287084,-0.0093937
55,-1.5651125,-1.4078027,"('incompetent', 'clever')",-1.1679589,-0.8865578,-0.27505803,-0.15907326,-0.7237874,-0.64668137,-0.9329792,-0.7750288,0.1579504
56,-0.44310585,-0.43761015,"('impractical', 'practical')",0.046321794,0.1340376,0.55065095,0.48961627,-0.5161567,-0.47654834,-0.0905724,-0.0726262,0.0179462
57,-1.5141768,-1.5587077,"('unimaginative', 'imaginative')",-0.90367436,-0.7824554,-0.3761773,-0.5512152,-3.0509584,-2.9930348,-1.4612467,-1.4713533,-0.0101066
58,-0.7250895,-0.645375,"('undiscriminating', 'discriminating')",0.3881455,0.47107074,1.025856,0.93759674,0.13349548,0.12157341,0.2056019,0.2212165,0.0156146
59,-0.07161889,-0.10636035,"('foolish', 'wise')",2.0484898,1.9412429,0.26002192,0.2928795,1.1239542,1.1003695,0.8402117,0.8070329,-0.0331788
60,-1.202284,-1.0353302,"('inefficient', 'efficient')",-1.3467152,-1.1057391,-0.45704573,-0.3795381,-0.85875225,-0.6919876,-0.9661993,-0.8031487,0.1630506
61,-0.22353628,-0.328286,"('illogical', 'logical')",1.1850603,1.1327428,-0.23387834,-0.43293062,0.24733084,0.12148403,0.2437441,0.1232525,-0.1204916
62,-0.60810304,-0.4648635,"('incompetent', 'brilliant')",-0.4010724,-0.1364689,-0.29802996,-0.19315735,-0.20451377,-0.047429323,-0.3779298,-0.2104798,0.16745
63,-0.997221,-0.82183045,"('unperceptive', 'insightful')",-0.39750603,-0.16899882,-0.34745497,-0.33846638,0.52803326,0.66517997,-0.3035372,-0.1660289,0.1375083
64,-1.0013393,-1.0644886,"('shy', 'confident')",-0.8294054,-0.87100625,-0.0030063633,-0.07602731,-7.4657154,-7.4235106,-2.3248665,-2.3587582,-0.0338917
65,-1.2651055,-1.3318822,"('insecure', 'secure')",-1.1155779,-1.1422421,-0.2362523,-0.31954083,-1.2010692,-1.1071103,-0.9545013,-0.9751939,-0.0206926
66,0.9385533,0.9642496,"('inactive', 'active')",0.15626788,0.13304846,0.35181576,0.38460377,1.6285853,1.5830353,0.7688056,0.7662343,-0.0025713
67,-0.19576612,-0.23431657,"('doubtful', 'determined')",0.34715745,0.23681843,0.34796244,0.41615045,-0.46303755,-0.39037168,0.0090791,0.0070702,-0.0020089
68,-1.6887673,-1.742656,"('dependent', 'independent')",-0.9776255,-1.0489099,-1.7426468,-1.7265916,-1.074626,-1.0475671,-1.3709164,-1.3914311,-0.0205147
69,2.1370647,2.1742933,"('lazy', 'industrious')",1.6302767,1.5005567,1.241801,1.2291446,-0.05731541,-0.13258591,1.2379568,1.1928521,-0.0451047
70,-1.0352823,-0.9246969,"('lethargic', 'energetic')",-0.9015331,-0.6416574,-0.23033819,-0.07694891,0.42438406,0.5905549,-0.4356924,-0.2631871,0.1725053
71,0.8160897,0.88490736,"('diffident', 'self-confident')",1.786781,1.8083817,-0.16498,-0.11681883,0.7026955,0.65603495,0.7851466,0.8081263,0.0229797
72,-1.1231289,-1.1485107,"('unambitious', 'ambitious')",-0.9504942,-1.0761942,-1.1234032,-1.1857456,-1.0429673,-0.9603498,-1.0599984,-1.0927,-0.0327016
73,0.57585514,0.57852346,"('helpless', 'self-reliant')",1.3656635,1.3855712,1.0445685,1.0151393,-3.3773327,-3.3496492,-0.0978113,-0.0926038,0.0052075
74,-0.04592155,0.068327166,"('undedicated', 'dedicated')",1.3731135,1.5492777,0.3889241,0.46909642,0.1280567,0.15582782,0.4610432,0.5606323,0.0995891
75,0.31380966,0.3030731,"('meek', 'impulsive')",-1.0802706,-1.0835286,-0.73064774,-0.6526664,-0.2337467,-0.12984309,-0.4327139,-0.3907413,0.0419726
76,-0.336156,-0.20503008,"('anxious', 'daring')",-0.7353744,-0.5121232,0.27427405,0.37782514,-1.0242441,-0.8872881,-0.4553751,-0.3066541,0.148721
77,-1.4159606,-1.4074328,"('unmotivated', 'motivated')",-0.8210499,-0.7113292,-0.51151925,-0.57604396,-1.077992,-0.95154756,-0.9566304,-0.9115884,0.045042
78,-1.074421,-0.88974535,"('nonresilient', 'resilient')",-0.90369755,-0.72160536,-0.39782593,-0.42345446,0.14100473,0.18041183,-0.558735,-0.4635984,0.0951366
79,0.8425556,0.8016375,"('wavering', 'unwavering')",0.014820069,-0.0083714165,-0.7831792,-0.8508158,0.35575825,0.36026117,0.1074887,0.0756779,-0.0318108
