,vornado_male,vornado_female,tuple,realty_male,realty_female,trust_male,trust_female,average_male,average_female,female-male
0,-0.93455887,-1.0708628,"('unsociable', 'sociable')",-0.71459764,-0.800079,0.6335838,0.53274655,-0.3385243,-0.4460651,-0.1075408
1,-1.5579474,-1.4832425,"('unfriendly', 'friendly')",-0.025551992,0.065050825,1.3191044,1.3324333,-0.0881317,-0.0285861,0.0595456
2,0.8840666,0.9068252,"('unlikable', 'likable')",1.1269822,1.1619419,1.279949,1.2947813,1.0969992,1.1211828,0.0241836
3,0.09136608,0.15128659,"('repellent', 'pleasant')",-0.867682,-0.77151054,1.0098758,1.068131,0.0778533,0.1493023,0.071449
4,-0.07501288,-0.07488155,"('disliked', 'liked')",0.88604504,0.7653342,-7.3591876,-7.430385,-2.1827184,-2.2466442,-0.0639258
5,-0.88488007,-0.7858146,"('distant', 'outgoing')",0.6663478,0.7101416,-0.94862145,-0.9294669,-0.3890512,-0.3350466,0.0540046
6,-1.0129387,-0.8446947,"('distant', 'open')",0.60107315,0.70524335,-0.54140925,-0.47603595,-0.3177583,-0.2051624,0.1125959
7,-0.2796699,-0.2946644,"('insensitive', 'sensitive')",-0.6000428,-0.5099853,1.1957618,1.247873,0.1053497,0.1477411,0.0423914
8,-1.2356365,-1.1535313,"('unaffectionate', 'affectionate')",0.12196483,0.18818688,0.76452065,0.77965647,-0.1163837,-0.061896,0.0544877
9,-1.1835248,-1.107526,"('unaffectionate', 'caring')",0.22581446,0.2950651,1.7144758,1.7500455,0.2522551,0.3125282,0.0602731
10,-0.7531865,-0.8077473,"('unsympathetic', 'sympathetic')",-2.1542442,-2.1373205,0.65015596,0.6992842,-0.7524249,-0.7485946,0.0038303
11,-0.34148723,-0.44656628,"('unhelpful', 'helpful')",-0.79878765,-0.82392216,2.4713473,2.4460304,0.4436908,0.3918473,-0.0518435
12,-0.4785707,-0.38515848,"('unsupportive', 'supportive')",0.27846816,0.4358974,-1.5471413,-1.510257,-0.5824146,-0.486506,0.0959086
13,0.39849925,0.22862637,"('impolite', 'polite')",-0.5922782,-0.62709963,0.6956009,0.61203325,0.167274,0.0711867,-0.0960873
14,-0.011062957,-0.11239998,"('antisocial', 'social')",-0.13367583,-0.17871864,0.8256411,0.7212829,0.2269674,0.1433881,-0.0835793
15,0.0432734,-0.08400888,"('boring', 'funny')",1.2595541,1.1473209,0.16368657,0.05080005,0.488838,0.3713707,-0.1174673
16,-0.36470926,-0.37002188,"('unpopular', 'popular')",0.5471509,0.5334939,0.13723302,0.14396197,0.1065582,0.102478,-0.0040802
17,-0.07249907,-0.03668696,"('nasty', 'nice')",0.72968745,0.77396953,0.3335041,0.33094716,0.3302308,0.3560766,0.0258458
18,0.45621613,0.5367961,"('disagreeable', 'welcoming')",0.5051311,0.6144119,-0.78967553,-0.782866,0.0572239,0.1227806,0.0655567
19,-1.0196059,-0.9287944,"('inhospitable', 'hospitable')",-0.73079103,-0.67112446,-1.1258413,-1.0612644,-0.9587461,-0.8870611,0.071685
20,-0.7329227,-0.71584094,"('rough', 'thoughtful')",-0.38179967,-0.36575645,0.46670836,0.49473056,-0.2160047,-0.1956222,0.0203825
21,0.32069623,0.21642753,"('immoral', 'moral')",-0.35828608,-0.38214517,0.4963585,0.5284652,0.1529229,0.1209159,-0.032007
22,0.44500822,0.44097394,"('untrustworthy', 'trustworthy')",-1.0931556,-1.0791156,-0.008536987,-0.064328,-0.2188948,-0.2341566,-0.0152618
23,-0.33958215,-0.46546897,"('insincere', 'sincere')",-0.37915584,-0.42021286,7.696447,7.6275535,2.3259029,2.2472906,-0.0786123
24,0.017936144,-0.04749494,"('dishonest', 'honest')",-0.7543274,-0.72904193,1.5515455,1.5343719,0.2717181,0.2526117,-0.0191064
25,0.010832228,0.09799502,"('egoistic', 'altruistic')",0.5378204,0.61843437,0.5301281,0.49916518,0.3595936,0.4051982,0.0456046
26,-1.0421853,-1.0215143,"('hardhearted', 'benevolent')",1.4378186,1.4427217,1.6388165,1.6206383,0.6781499,0.6806153,0.0024654
27,-0.39204252,-0.33012474,"('hardhearted', 'softhearted')",-0.5988641,-0.43402287,1.0845077,1.0674772,0.0312004,0.1011099,0.0699095
28,-1.337791,-1.4286675,"('disloyal', 'loyal')",-0.63217247,-0.75952667,1.1749667,1.08133,-0.2649989,-0.3689548,-0.1039559
29,0.07050536,0.09973159,"('unfair', 'fair')",-0.5801393,-0.5900896,-0.66403365,-0.69835424,-0.3912225,-0.3962374,-0.0050149
30,0.5441244,0.41524377,"('intolerant', 'tolerant')",-0.3167139,-0.39376333,1.6422347,1.5456593,0.6232151,0.5223799,-0.1008352
31,-0.9352163,-0.695767,"('evil', 'good')",0.28948084,0.44648692,-1.7442616,-1.6789464,-0.7966657,-0.6427422,0.1539235
32,-0.18311843,-0.30436677,"('unkind', 'kind')",-0.5658291,-0.61502665,1.435113,1.3651072,0.2287218,0.1485713,-0.0801505
33,0.53113747,0.56333697,"('wrong', 'right')",1.3625525,1.401597,-0.5720197,-0.634203,0.4405568,0.443577,0.0030202
34,-0.4436566,-0.40117854,"('mean', 'honorable')",0.12462857,0.20335767,5.776897,5.8394923,1.8192897,1.8805572,0.0612675
35,0.12689447,0.11955622,"('corrupt', 'incorrupt')",1.0254966,0.93978375,-1.2816046,-1.3987826,-0.0430712,-0.1131475,-0.0700763
36,-1.0166467,-0.9033118,"('hostile', 'amicable')",1.3846089,1.3931946,-0.57685906,-0.6847753,-0.0696323,-0.0649642,0.0046681
37,-0.2477679,-0.29187876,"('fake', 'genuine')",-0.9748891,-0.9615485,0.29504344,0.30299637,-0.3092045,-0.3168103,-0.0076058
38,-0.3613191,-0.34471053,"('untruthful', 'truthful')",0.2418595,0.22478178,0.80234784,0.82931,0.2276294,0.2364604,0.008831
39,0.094170734,0.09514004,"('exploitative', 'cooperative')",0.2462483,0.27826738,0.5545615,0.59048784,0.2983268,0.3212984,0.0229716
40,0.37499794,0.45090926,"('stingy', 'generous')",-0.060067352,0.07950366,-2.6185496,-2.6181233,-0.767873,-0.6959035,0.0719695
41,-0.1957075,-0.17905898,"('unforgiving', 'forgiving')",-0.33138084,-0.320042,0.6752717,0.5966229,0.0493944,0.0325073,-0.0168871
42,0.567276,0.5728705,"('unreliable', 'reliable')",0.007188434,0.026964646,-3.0709174,-3.0729368,-0.8321509,-0.8243672,0.0077837
43,-0.51213866,-0.5027037,"('irresponsible', 'responsible')",-1.1884481,-1.1369582,1.2678485,1.2981617,-0.1442461,-0.1138334,0.0304127
44,0.9638988,0.9538356,"('prejudiced', 'unprejudiced')",0.5048349,0.48201445,-1.096301,-1.1065084,0.1241442,0.1097806,-0.0143636
45,-1.1285925,-1.1094589,"('incompetent', 'competent')",-2.1206448,-2.0848732,0.5375487,0.4941011,-0.9038962,-0.900077,0.0038192
46,-0.46241954,-0.5172068,"('uncompetitive', 'competitive')",-1.696791,-1.6741732,-0.36024374,-0.3987588,-0.8398182,-0.8633796,-0.0235614
47,0.030618202,0.05451536,"('stupid', 'smart')",0.34664476,0.39469773,6.294473,6.358925,2.2239121,2.2693793,0.0454672
48,-0.5347812,-0.58078337,"('unintelligent', 'intelligent')",-0.9241098,-0.89496887,0.5623992,0.6038027,-0.2988306,-0.2906499,0.0081807
49,-0.6444485,-0.59907943,"('unable', 'able')",-1.4699463,-1.4708812,-0.2244176,-0.13170691,-0.7796041,-0.7338892,0.0457149
50,-0.4152617,-0.4353914,"('clumsy', 'skillful')",0.49194008,0.48655465,-0.29638678,-0.33700377,-0.0732361,-0.0952802,-0.0220441
51,-0.050160155,-0.17821966,"('uneducated', 'educated')",-1.4439508,-1.5069364,0.21942034,0.17028132,-0.4248969,-0.5049583,-0.0800614
52,-0.21884896,-0.21704552,"('irrational', 'rational')",1.215131,1.1252654,-0.13092667,-0.20341541,0.2884518,0.2349348,-0.053517
53,-1.049232,-1.0327508,"('uncreative', 'creative')",0.048393894,0.086171135,-0.36863744,-0.37631446,-0.4564919,-0.4409647,0.0155272
54,-0.33402458,-0.33490196,"('incapable', 'capable')",0.7785499,0.76731676,1.1465795,1.2061496,0.5303683,0.5461881,0.0158198
55,-0.09059814,-0.12688772,"('incompetent', 'clever')",-2.015425,-1.9237233,0.6070894,0.65336996,-0.4996446,-0.465747,0.0338976
56,-0.053595502,-0.1798211,"('impractical', 'practical')",-0.7775377,-0.8967985,0.70544475,0.6437574,-0.0418961,-0.1442874,-0.1023913
57,-0.73489636,-0.73745596,"('unimaginative', 'imaginative')",-0.5430774,-0.5400712,-2.6952555,-2.6946933,-1.3244098,-1.3240735,0.0003363
58,-1.237439,-1.1928785,"('undiscriminating', 'discriminating')",-0.7568784,-0.7480988,-0.68293816,-0.689401,-0.8924185,-0.8767927,0.0156258
59,-0.035178967,0.0025943667,"('foolish', 'wise')",1.291762,1.2979413,0.08224863,0.078881904,0.4462772,0.4598058,0.0135286
60,-0.10828953,-0.19470797,"('inefficient', 'efficient')",-1.8557109,-1.8099117,1.0658826,1.1426494,-0.2993726,-0.2873234,0.0120492
61,-0.669084,-0.7332013,"('illogical', 'logical')",-0.6940585,-0.72170395,0.7191754,0.60276634,-0.2146557,-0.2840463,-0.0693906
