,dollar_male,dollar_female,tuple,general_male,general_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.5505417,-0.7259093,"('unsociable', 'sociable')",0.7271886,0.6764624,-0.2551511,-0.2872594,-0.0261681,-0.1122354,-0.0860673
1,1.2214583,1.0293955,"('unfriendly', 'friendly')",-0.14344253,-0.2770127,1.9534091,1.8579667,1.010475,0.8701165,-0.1403585
2,1.0123523,0.99551547,"('unlikable', 'likable')",0.7413753,0.6705182,0.59935445,0.5753479,0.7843607,0.7471272,-0.0372335
3,-0.8143799,-0.65111876,"('repellent', 'pleasant')",-0.25402522,-0.051288478,0.90327424,1.0026932,-0.0550436,0.1000953,0.1551389
4,0.40824634,0.41064158,"('disliked', 'liked')",-0.28979945,-0.3433081,-7.32037,-7.3535314,-2.4006411,-2.4287326,-0.0280915
5,0.82430094,0.7932419,"('distant', 'outgoing')",-0.42267507,-0.53761876,-0.02660853,0.0034257788,0.1250058,0.0863496,-0.0386562
6,0.6689836,0.66976374,"('distant', 'open')",-1.010775,-1.0986755,0.07644144,0.09317799,-0.08845,-0.1119113,-0.0234613
7,0.1684734,0.22558904,"('insensitive', 'sensitive')",-0.011109338,0.2431816,0.6676616,0.7329624,0.2750086,0.4005777,0.1255691
8,0.6357966,0.48187006,"('unaffectionate', 'affectionate')",-0.6147285,-0.7284704,1.1496657,1.0438315,0.3902446,0.2657437,-0.1245009
9,1.7134151,1.6076796,"('unaffectionate', 'caring')",-0.060184315,-0.06505805,1.7271554,1.7758291,1.1267955,1.1061502,-0.0206453
10,-0.8366526,-1.0039086,"('unsympathetic', 'sympathetic')",-0.47261107,-0.36889678,-0.41764727,-0.41258085,-0.575637,-0.5951287,-0.0194917
11,-0.09521917,0.00781519,"('unhelpful', 'helpful')",0.44912058,0.5710678,1.7664905,1.9568574,0.7067973,0.8452468,0.1384495
12,1.074272,1.0545757,"('unsupportive', 'supportive')",0.73020416,0.85322845,-1.9737484,-1.938265,-0.0564241,-0.0101536,0.0462705
13,-0.019548379,-0.17727566,"('impolite', 'polite')",0.6229964,0.60571676,-0.6562508,-0.65281063,-0.0176009,-0.0747898,-0.0571889
14,-0.7970921,-0.8013472,"('antisocial', 'social')",1.2820404,1.3364707,-0.16523366,-0.14623901,0.1065715,0.1296282,0.0230567
15,0.47013646,0.35562804,"('boring', 'funny')",-0.0034653544,-0.11412701,0.19956523,0.17674568,0.2220788,0.1394156,-0.0826632
16,-0.7453106,-0.63468707,"('unpopular', 'popular')",-0.6747854,-0.5998816,0.16530152,0.17976825,-0.4182648,-0.3516001,0.0666647
17,-0.14110781,0.0075588133,"('nasty', 'nice')",-0.36709002,-0.31033516,-0.34613386,-0.3188674,-0.2847772,-0.2072146,0.0775626
18,-0.2586024,-0.30281803,"('disagreeable', 'welcoming')",0.034773726,0.002278559,-0.4013813,-0.39205715,-0.2084033,-0.2308655,-0.0224622
19,0.73863107,0.71849656,"('inhospitable', 'hospitable')",-0.05464002,-0.20085661,-0.37164244,-0.39610788,0.1041162,0.0405107,-0.0636055
20,-0.028806835,0.16925187,"('rough', 'thoughtful')",0.096837744,0.2567407,0.5980679,0.62959963,0.2220329,0.3518641,0.1298312
21,-0.6030232,-0.6809288,"('immoral', 'moral')",0.95159984,1.1253775,-0.6832166,-0.5717718,-0.1115466,-0.042441,0.0691056
22,-0.40410256,-0.41084695,"('untrustworthy', 'trustworthy')",0.6725558,0.69787973,-0.9494142,-0.85508776,-0.226987,-0.1893517,0.0376353
23,0.6570856,0.6334604,"('insincere', 'sincere')",0.6985563,0.8610486,6.67253,6.7654796,2.6760572,2.7533296,0.0772724
24,0.6742193,0.6461822,"('dishonest', 'honest')",0.6084343,0.6922594,0.8889272,0.9645891,0.7238603,0.7676769,0.0438166
25,0.685394,0.6145998,"('egoistic', 'altruistic')",0.29607266,0.22787343,1.5514634,1.4905198,0.84431,0.7776643,-0.0666457
26,1.0082403,0.76512897,"('hardhearted', 'benevolent')",0.8589488,0.6501409,1.6241224,1.3995891,1.1637705,0.9382863,-0.2254842
27,0.79087824,0.8404459,"('hardhearted', 'softhearted')",-0.5786556,-0.54235697,1.4042122,1.3350469,0.5388116,0.5443786,0.005567
28,0.08119378,-0.04862906,"('disloyal', 'loyal')",-0.6723446,-0.63804054,1.1965199,1.1840961,0.2017897,0.1658088,-0.0359809
29,0.08522894,0.13775331,"('unfair', 'fair')",-0.11989914,-0.084236324,-0.1148566,-0.25387308,-0.0498423,-0.0667854,-0.0169431
30,-0.08919082,-0.06634666,"('intolerant', 'tolerant')",0.56530416,0.6029177,0.6039712,0.6424207,0.3600282,0.3929973,0.0329691
31,0.40188938,0.48086643,"('evil', 'good')",-0.5302479,-0.693705,-0.55322415,-0.6999565,-0.2271942,-0.304265,-0.0770708
32,0.45340842,0.26355797,"('unkind', 'kind')",0.7408975,0.70254755,1.0668794,0.880883,0.7537284,0.6156628,-0.1380656
33,1.7481645,1.6186223,"('wrong', 'right')",0.110957175,-0.059512496,-0.35462174,-0.4264736,0.5015,0.3775454,-0.1239546
34,-0.88652796,-0.65515935,"('mean', 'honorable')",0.41031265,0.65559816,5.659857,5.9168606,1.7278805,1.9724331,0.2445526
35,0.13108855,0.18343966,"('corrupt', 'incorrupt')",-0.9974621,-1.1594639,-0.51946473,-0.62523925,-0.4619461,-0.5337545,-0.0718084
36,-0.13386615,-0.19106722,"('hostile', 'amicable')",-1.2385935,-1.4356073,-0.26293412,-0.42756486,-0.5451312,-0.6847464,-0.1396152
37,0.18150036,0.1931615,"('fake', 'genuine')",0.24382901,0.29881665,0.47161475,0.4455203,0.2989814,0.3124995,0.0135181
38,0.78806573,0.7534079,"('untruthful', 'truthful')",0.21582772,0.24783826,0.1695532,0.29931936,0.3911489,0.4335219,0.042373
39,0.9844145,1.2216372,"('exploitative', 'cooperative')",1.4154837,1.5376093,0.09314967,0.18971288,0.831016,0.9829865,0.1519705
40,0.7367167,0.68841994,"('stingy', 'generous')",0.28377676,0.34226364,-1.7541031,-1.813198,-0.2445365,-0.2608382,-0.0163017
41,1.249992,1.15424,"('unforgiving', 'forgiving')",0.65340096,0.6494978,-0.019252125,-0.14813215,0.6280469,0.5518686,-0.0761783
42,0.12432361,0.1719305,"('unreliable', 'reliable')",0.19947596,0.30107597,-3.488362,-3.4399977,-1.0548542,-0.9889971,0.0658571
43,-0.36665198,-0.29507753,"('irresponsible', 'responsible')",0.68024504,0.8500812,0.48990583,0.5139805,0.267833,0.3563281,0.0884951
44,-1.471021,-1.3549874,"('prejudiced', 'unprejudiced')",-0.38147333,-0.40676415,-1.5772983,-1.6401715,-1.1432642,-1.1339744,0.0092898
45,-1.2962104,-1.2139789,"('incompetent', 'competent')",0.43843728,0.64707893,-0.08271827,-0.05681803,-0.3134971,-0.207906,0.1055911
46,-0.73270094,-0.76638854,"('uncompetitive', 'competitive')",0.71073157,0.90036935,-1.3445818,-1.292387,-0.4555171,-0.3861354,0.0693817
47,-0.73684525,-0.69044536,"('stupid', 'smart')",0.33048666,0.45697773,5.607193,5.7464395,1.7336114,1.8376573,0.1040459
48,-0.9112545,-0.9741305,"('unintelligent', 'intelligent')",0.15328507,0.25660342,0.55297613,0.57487583,-0.0683311,-0.0475504,0.0207807
49,-0.12467465,-0.072558746,"('unable', 'able')",-0.4998723,-0.33375317,-0.06255012,0.06907307,-0.2290324,-0.1124129,0.1166195
50,-0.503342,-0.4633615,"('clumsy', 'skillful')",-0.3873669,-0.44630903,0.031897876,-0.00011187792,-0.2862703,-0.3032608,-0.0169905
51,-0.18660486,-0.3643216,"('uneducated', 'educated')",-0.08433978,-0.2086782,0.42129743,0.3514946,0.0501176,-0.0738351,-0.1239527
52,0.42858326,0.24137759,"('irrational', 'rational')",-1.0382552,-1.2644008,0.19864273,0.17170115,-0.1370097,-0.283774,-0.1467643
53,0.2514543,0.115524165,"('uncreative', 'creative')",-0.9705667,-1.027171,0.5079321,0.44235718,-0.0703934,-0.1564299,-0.0860365
54,0.6987015,0.5457712,"('incapable', 'capable')",-0.4653401,-0.5620805,1.0149646,1.0404308,0.4161086,0.3413738,-0.0747348
55,-0.69866997,-0.6979767,"('incompetent', 'clever')",0.1708599,0.37678483,0.20032932,0.2870877,-0.1091603,-0.0113681,0.0977922
56,0.3964433,0.39230287,"('impractical', 'practical')",1.2748604,1.4916636,-0.6375669,-0.48143563,0.3445789,0.4675103,0.1229314
