,reynolds_male,reynolds_female,tuple,american_male,american_female,inc_male,inc_female,average_male,average_female,female-male
0,0.12802583,0.017274993,"('unsociable', 'sociable')",-0.64400697,-0.64188427,-0.72951937,-0.9540409,-0.4151669,-0.5262167,-0.1110498
1,1.408292,1.2891515,"('unfriendly', 'friendly')",-0.2966301,-0.4462122,1.8346162,1.571521,0.9820927,0.8048201,-0.1772726
2,1.1050963,1.1891502,"('unlikable', 'likable')",0.6513618,0.7519714,0.7514312,0.91246146,0.8359631,0.9511944,0.1152313
3,-0.24407127,0.0034996439,"('repellent', 'pleasant')",-0.8086388,-0.7280624,0.029957611,0.11739786,-0.3409175,-0.2023883,0.1385292
4,-0.05519355,-0.15104511,"('disliked', 'liked')",-0.023369825,-0.10777424,-5.7476835,-5.8015466,-1.9420822,-2.0201219,-0.0780397
5,-0.02350048,-0.037569463,"('distant', 'outgoing')",0.15447268,0.10058382,-0.02742223,0.028038643,0.0345167,0.030351,-0.0041657
6,-0.17454751,-0.18284012,"('distant', 'open')",-0.14988807,-0.21434987,0.47934967,0.48919398,0.051638,0.030668,-0.02097
7,0.19581237,0.25878033,"('insensitive', 'sensitive')",-0.521471,-0.3178614,0.29600275,0.1871447,-0.0098853,0.0426879,0.0525732
8,0.4482844,0.33223447,"('unaffectionate', 'affectionate')",-0.45948377,-0.5653156,0.35234088,0.29753363,0.1137138,0.0214842,-0.0922296
9,1.4059056,1.3033618,"('unaffectionate', 'caring')",-0.14644162,-0.23821686,0.6814671,0.6176479,0.646977,0.5609309,-0.0860461
10,0.5671886,0.59467477,"('unsympathetic', 'sympathetic')",-0.83282495,-0.73275334,-0.32712787,-0.53117096,-0.1975881,-0.2230832,-0.0254951
11,-0.6168535,-0.5360175,"('unhelpful', 'helpful')",-0.1551214,0.029009528,1.8331463,1.8385459,0.3537238,0.443846,0.0901222
12,1.0110946,1.1019596,"('unsupportive', 'supportive')",0.091725305,0.22442737,-1.7534474,-1.7365977,-0.2168758,-0.1367369,0.0801389
13,0.38543293,0.40226877,"('impolite', 'polite')",-0.2784165,-0.227087,-0.78139156,-0.84939075,-0.2247917,-0.2247363,5.54e-05
14,-1.1190993,-1.1225195,"('antisocial', 'social')",-0.43009293,-0.29085696,-1.1177776,-1.1242331,-0.8889899,-0.8458699,0.04312
15,0.039301455,-0.049805105,"('boring', 'funny')",0.37630087,0.27290863,0.29492232,0.23875862,0.2368416,0.153954,-0.0828876
16,-0.80850965,-0.7850503,"('unpopular', 'popular')",-0.80943644,-0.80942404,0.71564806,0.68078387,-0.300766,-0.3045635,-0.0037975
17,0.548669,0.6440088,"('nasty', 'nice')",-0.43413493,-0.22429729,-0.6842197,-0.47787076,-0.1898952,-0.0193864,0.1705088
18,-0.92357844,-0.87476295,"('disagreeable', 'welcoming')",0.053559974,0.286422,-0.6901893,-0.62056273,-0.5200693,-0.4029679,0.1171014
19,-0.34623295,-0.20304884,"('inhospitable', 'hospitable')",0.085859925,0.13141493,-0.07853506,-0.0018985644,-0.1129694,-0.0245108,0.0884586
20,-0.07093356,0.009344829,"('rough', 'thoughtful')",-0.06410621,-0.002485089,1.229251,1.1808115,0.3647371,0.3958904,0.0311533
21,-0.46414474,-0.4157511,"('immoral', 'moral')",-0.29200274,-0.17113718,-1.2293983,-1.2459021,-0.6618486,-0.6109301,0.0509185
22,-1.1638639,-1.1855626,"('untrustworthy', 'trustworthy')",-0.62120783,-0.58082044,-1.4989678,-1.5228357,-1.0946798,-1.0964063,-0.0017265
23,0.25274765,0.23406498,"('insincere', 'sincere')",-0.6397689,-0.45290717,5.2428284,5.069966,1.6186024,1.6170413,-0.0015611
24,0.19846271,0.20912573,"('dishonest', 'honest')",0.11318391,0.19138071,0.55756104,0.4330069,0.2897359,0.2778378,-0.0118981
25,0.25959066,0.16439912,"('egoistic', 'altruistic')",-0.056894388,-0.09634134,1.1168315,1.0377674,0.4398426,0.3686084,-0.0712342
26,1.4792162,1.3067133,"('hardhearted', 'benevolent')",0.75650895,0.6754203,1.4820114,1.3200495,1.2392456,1.1007277,-0.1385179
27,-0.05475686,0.03349303,"('hardhearted', 'softhearted')",-0.4399822,-0.42097995,1.243787,1.1424689,0.2496827,0.2516607,0.001978
28,0.43126985,0.21680696,"('disloyal', 'loyal')",0.22940914,0.16533054,0.84810734,0.6197791,0.5029288,0.3339722,-0.1689566
29,-1.6545485,-1.6445928,"('unfair', 'fair')",-1.584248,-1.6061537,-0.83105034,-0.98224777,-1.3566155,-1.410998,-0.0543825
30,0.75000906,0.89013815,"('intolerant', 'tolerant')",-0.098066464,0.06316032,0.80582327,0.81212896,0.4859219,0.5884758,0.1025539
31,-0.37611714,-0.27549046,"('evil', 'good')",-0.06586697,-0.083470315,-0.99047893,-1.0108825,-0.4774877,-0.4566144,0.0208733
32,-0.0557532,-0.12360459,"('unkind', 'kind')",-0.8623304,-0.85218674,0.5342658,0.297541,-0.1279392,-0.2260834,-0.0981442
33,1.3654559,1.1995924,"('wrong', 'right')",0.95108825,0.7670664,-0.44906974,-0.51921594,0.6224914,0.482481,-0.1400104
34,-0.24728112,0.07380375,"('mean', 'honorable')",0.03446813,0.35299578,5.711827,5.85399,1.8330046,2.0935965,0.2605919
