,weatherford_male,weatherford_female,tuple,international_male,international_female,plc_male,plc_female,average_male,average_female,female-male
0,-0.6560264,-0.732511,"('unsociable', 'sociable')",0.15975544,0.05444826,-0.621717,-0.68852305,-0.3726627,-0.4555286,-0.0828659
1,-2.0195909,-2.1400316,"('unfriendly', 'friendly')",0.04417838,-0.072404176,1.8312148,1.6274359,-0.0480659,-0.1949999,-0.146934
2,-0.46241134,-0.4649307,"('unlikable', 'likable')",1.0249342,1.0737647,0.24091837,0.23333046,0.2678137,0.2807215,0.0129078
3,-0.6528751,-0.59612054,"('repellent', 'pleasant')",-0.6628068,-0.60144055,-0.5056767,-0.43846956,-0.6071196,-0.5453435,0.0617761
4,0.10447834,0.13097872,"('disliked', 'liked')",0.17380069,0.15374945,-3.505581,-3.346042,-1.0757673,-1.0204379,0.0553294
5,-0.578282,-0.52130044,"('distant', 'outgoing')",-0.017717384,0.007586941,0.5302673,0.43326342,-0.0219107,-0.0268167,-0.004906
6,-1.4187391,-1.3496357,"('distant', 'open')",-0.1753554,-0.17675436,0.41371566,0.27823704,-0.3934596,-0.416051,-0.0225914
7,0.114959255,0.1231929,"('insensitive', 'sensitive')",-0.10881,-0.121392995,0.35226983,0.33505797,0.119473,0.112286,-0.007187
8,-1.5254098,-1.6140293,"('unaffectionate', 'affectionate')",-0.5830239,-0.66500103,0.68778926,0.4606877,-0.4735482,-0.6061142,-0.132566
9,-1.4202067,-1.4944786,"('unaffectionate', 'caring')",-0.21286291,-0.26910847,0.90672946,0.74441624,-0.2421134,-0.3397236,-0.0976102
10,-0.77747536,-0.7697665,"('unsympathetic', 'sympathetic')",-1.3352618,-1.3230951,-1.0803211,-1.0497757,-1.0643528,-1.0475458,0.016807
11,-0.7071124,-0.7055345,"('unhelpful', 'helpful')",-0.16852862,-0.16418384,0.62132466,0.5382254,-0.0847721,-0.1104977,-0.0257256
12,-0.31008512,-0.3005047,"('unsupportive', 'supportive')",0.04754965,0.110521525,-1.0162737,-0.99861294,-0.4262697,-0.3961987,0.030071
