,nrg_male,nrg_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.6687711,-1.9206473,"('unsociable', 'sociable')",0.39398187,0.20546386,-0.6797938,-0.89668995,-0.6515277,-0.8706245,-0.2190968
1,-1.6338464,-1.7480446,"('unfriendly', 'friendly')",0.34528026,0.14837311,1.6654191,1.5699774,0.1256177,-0.009898,-0.1355157
2,0.24226025,0.21705659,"('unlikable', 'likable')",1.2815006,1.2078269,0.7004071,0.74243844,0.7413893,0.7224406,-0.0189487
3,-0.010377133,0.035629146,"('repellent', 'pleasant')",0.27591214,0.32924125,0.48411104,0.47631583,0.249882,0.2803954,0.0305134
4,0.17067075,0.052773796,"('disliked', 'liked')",0.3819389,0.23720022,-5.825716,-5.945914,-1.7577022,-1.8853132,-0.127611
5,-0.68543315,-0.694623,"('distant', 'outgoing')",-0.600991,-0.61046094,-0.40511918,-0.29084617,-0.5638478,-0.5319767,0.0318711
6,-1.0309643,-1.024914,"('distant', 'open')",-1.2815912,-1.3291558,-0.18973112,-0.052847885,-0.8340955,-0.8023059,0.0317896
7,-0.032137193,-0.040621232,"('insensitive', 'sensitive')",1.2047721,1.2415134,0.89333236,0.86347204,0.6886558,0.6881214,-0.0005344
8,-1.3036617,-1.3502052,"('unaffectionate', 'affectionate')",-1.0801147,-1.1941226,0.47180608,0.47215992,-0.6373235,-0.6907226,-0.0533991
9,-0.92168343,-0.99561304,"('unaffectionate', 'caring')",0.11988921,0.025660485,0.89250076,0.88669914,0.0302355,-0.0277511,-0.0579866
10,-1.9250629,-2.0743256,"('unsympathetic', 'sympathetic')",-0.06630457,-0.1434779,-0.6073758,-0.6883915,-0.8662477,-0.9687316,-0.1024839
11,-0.5058488,-0.53210056,"('unhelpful', 'helpful')",0.8207585,0.8617496,1.8786341,1.9443178,0.7311813,0.7579889,0.0268076
12,0.10615472,0.06938872,"('unsupportive', 'supportive')",0.8585899,0.85815316,-1.715374,-1.738774,-0.2502098,-0.2704107,-0.0202009
13,-1.1358416,-1.2381635,"('impolite', 'polite')",0.5001567,0.51400024,-0.419334,-0.51273173,-0.351673,-0.4122983,-0.0606253
14,-0.25562114,-0.27031133,"('antisocial', 'social')",1.4550606,1.4895357,-0.43145853,-0.5650442,0.2559937,0.21806,-0.0379337
15,0.13533324,0.045059007,"('boring', 'funny')",-0.2647853,-0.33627096,0.59630454,0.59557796,0.1556175,0.1014553,-0.0541622
16,-0.03952805,-0.12801675,"('unpopular', 'popular')",-0.49981487,-0.5979047,0.51033866,0.51958704,-0.0096681,-0.0687781,-0.05911
17,-0.2953272,-0.23568574,"('nasty', 'nice')",-0.88214105,-0.83217436,-0.28007644,-0.19898559,-0.4858483,-0.4222819,0.0635664
18,-0.7476571,-0.7491475,"('disagreeable', 'welcoming')",-0.7308397,-0.79290867,-0.47829276,-0.49035564,-0.6522632,-0.6774706,-0.0252074
19,-0.3518797,-0.39451098,"('inhospitable', 'hospitable')",-1.1474437,-1.2141868,0.11019628,0.22539121,-0.4630424,-0.4611022,0.0019402
20,0.19433646,0.29476961,"('rough', 'thoughtful')",0.3563645,0.37341192,0.6523874,0.6314725,0.4010294,0.433218,0.0321886
21,-0.43333453,-0.5445401,"('immoral', 'moral')",1.7928922,1.7157854,-0.40949905,-0.44669196,0.3166862,0.2415178,-0.0751684
22,-0.7009629,-0.69880325,"('untrustworthy', 'trustworthy')",-0.4507166,-0.5849058,-0.87520486,-0.9109664,-0.6756281,-0.7315585,-0.0559304
23,-0.72586083,-0.82852256,"('insincere', 'sincere')",0.6109307,0.5620441,5.7616954,5.7392983,1.8822551,1.8242733,-0.0579818
24,-0.4781613,-0.5011658,"('dishonest', 'honest')",0.741965,0.7064677,0.6676655,0.6263892,0.3104897,0.2772304,-0.0332593
25,0.086299494,0.08970061,"('egoistic', 'altruistic')",0.62963855,0.5617471,1.4711382,1.4372272,0.7290254,0.696225,-0.0328004
26,-0.6923614,-0.79483557,"('hardhearted', 'benevolent')",0.55993754,0.4642421,1.3827567,1.2360258,0.4167776,0.3018108,-0.1149668
27,-0.3828087,-0.3212453,"('hardhearted', 'softhearted')",0.13243994,0.18431683,1.4570804,1.4119588,0.4022372,0.4250101,0.0227729
28,-0.73095,-0.89813435,"('disloyal', 'loyal')",0.3614578,0.17874986,0.908823,0.783175,0.1797769,0.0212635,-0.1585134
29,0.20042801,0.19840914,"('unfair', 'fair')",-0.6456998,-0.6456713,-0.34240174,-0.441064,-0.2625578,-0.2961087,-0.0335509
30,0.20090829,0.10258706,"('intolerant', 'tolerant')",1.5885763,1.5179541,1.1619296,1.0589101,0.9838047,0.8931505,-0.0906542
31,-0.17679818,-0.03832628,"('evil', 'good')",-1.6146566,-1.6887515,-1.1620508,-1.1321056,-0.9845018,-0.9530611,0.0314407
32,-0.47257394,-0.6314802,"('unkind', 'kind')",0.6607697,0.54867095,1.1736096,0.9699737,0.4539351,0.2957215,-0.1582136
33,0.80621856,0.7123543,"('wrong', 'right')",0.65787655,0.5758352,-0.4731332,-0.535902,0.3303206,0.2507625,-0.0795581
34,-0.08835152,0.017000938,"('mean', 'honorable')",0.4472959,0.510728,5.814371,6.0554776,2.0577718,2.1944022,0.1366304
35,0.3812769,0.40192166,"('corrupt', 'incorrupt')",-1.2603381,-1.3244965,-0.21297379,-0.28835216,-0.3640116,-0.4036423,-0.0396307
36,-0.45752242,-0.55194676,"('hostile', 'amicable')",-1.2503963,-1.4932042,-0.0010117404,-0.16457438,-0.5696435,-0.7365751,-0.1669316
