,juniper_male,juniper_female,tuple,networks_male,networks_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.13421041,-0.40543863,"('unsociable', 'sociable')",-0.112368345,-0.27834517,-0.4654482,-0.67008865,-0.2373423,-0.4512908,-0.2139485
1,2.4881072,2.432509,"('unfriendly', 'friendly')",1.2395649,1.0106449,1.4938802,1.305464,1.7405175,1.5828727,-0.1576448
2,0.5895737,0.5720887,"('unlikable', 'likable')",0.7664524,0.7850111,1.0201564,1.1175712,0.7920609,0.8248903,0.0328294
3,-1.0746499,-0.929607,"('repellent', 'pleasant')",-0.11338252,0.0013965927,0.22533545,0.24995781,-0.320899,-0.2260842,0.0948148
4,-0.33729362,-0.2882898,"('disliked', 'liked')",-1.200848,-1.3739169,-5.732316,-5.8046417,-2.4234859,-2.4889495,-0.0654636
5,1.2201676,1.274716,"('distant', 'outgoing')",0.07594938,0.010312445,-0.23351102,-0.17898789,0.354202,0.3686802,0.0144782
6,1.4034467,1.4905331,"('distant', 'open')",-0.0022842586,-0.118965834,0.401019,0.42376283,0.6007271,0.5984433,-0.0022838
7,0.1377654,0.13373479,"('insensitive', 'sensitive')",-0.7071211,-0.5506748,0.12748715,0.13603826,-0.1472895,-0.0936339,0.0536556
8,0.61975837,0.64187425,"('unaffectionate', 'affectionate')",0.09867193,-0.118125536,0.4180317,0.28627223,0.3788207,0.270007,-0.1088137
9,2.0471685,2.014004,"('unaffectionate', 'caring')",1.1011723,0.9156613,1.1165116,1.0421088,1.4216175,1.3239247,-0.0976928
10,-0.6468872,-0.7740872,"('unsympathetic', 'sympathetic')",-0.55807585,-0.5429805,-0.29222634,-0.3694911,-0.4990631,-0.5621862,-0.0631231
11,0.53616565,0.45445138,"('unhelpful', 'helpful')",1.0507812,1.1006048,2.2081347,2.2454696,1.2650272,1.2668419,0.0018147
12,1.1620393,1.285297,"('unsupportive', 'supportive')",0.78832436,0.87893707,-1.5897682,-1.534143,0.1201985,0.2100304,0.0898319
13,-0.48866257,-0.77804124,"('impolite', 'polite')",-0.72514373,-0.7740133,-0.34814876,-0.41966647,-0.5206517,-0.6572403,-0.1365886
14,-0.7740936,-0.85077196,"('antisocial', 'social')",-0.3183599,-0.24766383,-0.8814057,-0.90564674,-0.6579531,-0.6680275,-0.0100744
15,0.9661697,0.84854174,"('boring', 'funny')",-1.3815905,-1.4942372,0.41415715,0.38315934,-0.0004212,-0.087512,-0.0870908
16,-0.2295303,-0.22336015,"('unpopular', 'popular')",0.42665604,0.35919282,0.78016526,0.783444,0.3257637,0.3064256,-0.0193381
17,-1.017142,-1.0169672,"('nasty', 'nice')",-0.8390072,-0.8281103,-0.51674896,-0.4563971,-0.790966,-0.7671582,0.0238078
18,0.41962874,0.48185116,"('disagreeable', 'welcoming')",-0.034520537,0.053042024,-0.39317876,-0.415428,-0.0026902,0.0398217,0.0425119
19,0.610579,0.64750636,"('inhospitable', 'hospitable')",-0.58244133,-0.62084395,-0.15458575,-0.04285537,-0.0421494,-0.0053977,0.0367517
