,meta_male,meta_female,tuple,platforms_male,platforms_female,inc_male,inc_female,average_male,average_female,female-male
0,0.4543496,0.41340396,"('unsociable', 'sociable')",0.6037375,0.56328946,-0.42435548,-0.48526466,0.2112439,0.1638096,-0.0474343
1,0.02913234,-0.057607617,"('unfriendly', 'friendly')",0.77018726,0.47963247,1.8254457,1.6736817,0.8749218,0.6985688,-0.176353
2,-0.13339691,-0.07131244,"('unlikable', 'likable')",-0.07980533,-0.07753665,0.3818089,0.4496084,0.0562022,0.1002531,0.0440509
3,0.29485396,0.51797694,"('repellent', 'pleasant')",0.09487096,0.347306,0.15245083,0.23401958,0.1807253,0.3664342,0.1857089
4,-1.1691115,-1.3487223,"('disliked', 'liked')",-0.91656506,-1.0370822,-6.397078,-6.6023455,-2.8275849,-2.9960499,-0.168465
5,-0.685924,-0.7769272,"('distant', 'outgoing')",0.20409045,0.049521916,0.11482154,0.07115999,-0.1223373,-0.2187484,-0.0964111
6,-1.0069795,-1.0894285,"('distant', 'open')",0.26263496,0.11734105,0.9136313,0.87479293,0.0564289,-0.0324315,-0.0888604
7,1.301165,1.3987695,"('insensitive', 'sensitive')",0.9925552,1.2513428,0.16699968,0.27389482,0.8202399,0.974669,0.1544291
8,-0.29006785,-0.3772002,"('unaffectionate', 'affectionate')",-0.31880915,-0.5668775,1.221628,1.1525741,0.2042503,0.0694988,-0.1347515
9,0.6967631,0.6295658,"('unaffectionate', 'caring')",0.34853947,0.1411124,1.3925353,1.3873072,0.8126127,0.7193284,-0.0932843
10,1.1736234,1.2883061,"('unsympathetic', 'sympathetic')",0.21179026,0.4208811,-0.5639895,-0.48948568,0.273808,0.4065672,0.1327592
11,1.5723761,1.6741172,"('unhelpful', 'helpful')",1.2447387,1.4231969,1.4716297,1.5909196,1.4295815,1.5627446,0.1331631
12,1.5026169,1.64506,"('unsupportive', 'supportive')",1.1106143,1.2241205,-2.1265724,-2.1245537,0.1622196,0.2482089,0.0859893
13,0.73434645,0.7834812,"('impolite', 'polite')",0.4271943,0.4755577,-0.74431527,-0.71499914,0.1390752,0.1813466,0.0422714
14,0.9587909,1.0282674,"('antisocial', 'social')",0.9022229,1.0782777,-0.8053761,-0.78441286,0.3518792,0.4407107,0.0888315
15,0.7243285,0.59870183,"('boring', 'funny')",0.59140146,0.5777325,0.34810305,0.289641,0.554611,0.4886918,-0.0659192
16,-2.1274328,-2.2566092,"('unpopular', 'popular')",-1.7712088,-1.8966863,0.37272412,0.38844138,-1.1753058,-1.2549514,-0.0796456
17,0.30472323,0.36341622,"('nasty', 'nice')",-0.79597443,-0.78821117,-0.27760506,-0.24400729,-0.2562854,-0.2229341,0.0333513
18,-0.6293305,-0.5005221,"('disagreeable', 'welcoming')",-0.04272583,-0.028062258,-0.381298,-0.40376323,-0.3511181,-0.3107825,0.0403356
19,-0.89839405,-0.92248935,"('inhospitable', 'hospitable')",-1.2371771,-1.2785326,-0.22620189,-0.11662735,-0.7872577,-0.7725498,0.0147079
20,0.7995504,0.79748935,"('rough', 'thoughtful')",-0.009238336,0.031096775,1.12376,1.0632527,0.638024,0.6306129,-0.0074111
21,1.4759523,1.5463647,"('immoral', 'moral')",1.1483154,1.3119042,-0.99345076,-0.9424712,0.5436056,0.6385992,0.0949936
22,0.8993865,0.90777546,"('untrustworthy', 'trustworthy')",1.0499406,1.1243954,-0.7003827,-0.76511556,0.4163148,0.4223518,0.006037
23,1.4798943,1.586286,"('insincere', 'sincere')",1.2962902,1.4372425,5.278604,5.36007,2.6849295,2.7945328,0.1096033
24,1.0733405,1.1341879,"('dishonest', 'honest')",-0.24329466,-0.18737662,0.56976813,0.57168204,0.4666047,0.5061645,0.0395598
25,-1.1023508,-1.1277508,"('egoistic', 'altruistic')",0.3731538,0.17827407,1.7840532,1.6799473,0.3516187,0.2434902,-0.1081285
26,0.17285146,0.06524534,"('hardhearted', 'benevolent')",0.8438786,0.62561095,1.5454285,1.4462824,0.8540529,0.7123795,-0.1416734
27,0.35226548,0.41853803,"('hardhearted', 'softhearted')",0.8451311,0.8463793,1.3984231,1.3311627,0.8652732,0.86536,8.68e-05
28,0.4504685,0.33026335,"('disloyal', 'loyal')",0.73061764,0.621427,1.1761562,1.0604777,0.7857474,0.6707226,-0.1150248
29,0.013734316,-0.03689708,"('unfair', 'fair')",-0.15619439,-0.18547678,-0.31765202,-0.4196726,-0.1533707,-0.2140155,-0.0606448
30,1.3203496,1.4271908,"('intolerant', 'tolerant')",2.0075495,2.0971053,0.6324382,0.6638173,1.3201124,1.3960377,0.0759253
31,-2.0697358,-2.0710564,"('evil', 'good')",-0.6434033,-0.8306876,-0.40431646,-0.49150607,-1.0391518,-1.1310833,-0.0919315
32,-0.48236147,-0.43187156,"('unkind', 'kind')",-0.17876114,-0.16219196,0.5824996,0.54034907,-0.0262077,-0.0179048,0.0083029
33,-0.281665,-0.4020738,"('wrong', 'right')",0.26546046,0.14456835,-0.31686983,-0.40287274,-0.1110248,-0.2201261,-0.1091013
34,0.7278572,0.94263196,"('mean', 'honorable')",-0.025495049,0.14054632,5.5545177,5.742353,2.0856266,2.275177,0.1895504
35,-1.5491679,-1.7598425,"('corrupt', 'incorrupt')",-0.90882015,-1.2109847,0.31659353,0.17657436,-0.7137982,-0.9314175,-0.2176193
36,-1.3171165,-1.3945204,"('hostile', 'amicable')",-1.5054526,-1.8171116,0.65816575,0.4192414,-0.7214678,-0.9307969,-0.2093291
37,1.0245856,1.0628675,"('fake', 'genuine')",0.22781615,0.26775128,0.23794755,0.29336974,0.4967831,0.5413295,0.0445464
38,-0.3492364,-0.32050502,"('untruthful', 'truthful')",-0.04319517,0.0025146026,-0.3478756,-0.31581256,-0.2467691,-0.2112677,0.0355014
39,2.5428662,2.5127847,"('exploitative', 'cooperative')",1.4496723,1.349111,0.39987,0.38067532,1.4641361,1.4141903,-0.0499458
40,0.22194377,0.20031609,"('stingy', 'generous')",-0.12467058,-0.107674554,-1.5091197,-1.6572014,-0.4706155,-0.52152,-0.0509045
41,0.6422804,0.75559926,"('unforgiving', 'forgiving')",0.28295824,0.3881681,0.068172485,-0.0393878,0.331137,0.3681265,0.0369895
42,0.87659633,1.0994737,"('unreliable', 'reliable')",-0.33145842,0.13091433,-3.2968907,-3.1400728,-0.917251,-0.6365616,0.2806894
43,1.4546113,1.677301,"('irresponsible', 'responsible')",0.59686106,0.8089861,0.012133639,0.142259,0.6878687,0.8761821,0.1883134
44,-0.19448438,-0.24488154,"('prejudiced', 'unprejudiced')",-0.5349393,-0.49810624,-0.94031054,-0.9237541,-0.5565781,-0.5555806,0.0009975
45,0.85020244,0.93137956,"('incompetent', 'competent')",0.45023274,0.61457574,-0.20103295,-0.1911171,0.3664674,0.4516128,0.0851454
46,0.87124157,0.96360373,"('uncompetitive', 'competitive')",1.1676203,1.3533428,-1.1193842,-1.118474,0.3064925,0.3994908,0.0929983
47,0.113340825,0.17881833,"('stupid', 'smart')",0.4772246,0.5069071,5.7099175,5.879947,2.1001609,2.1885576,0.0883967
48,1.1522359,1.1330202,"('unintelligent', 'intelligent')",0.3305092,0.3192412,0.42326662,0.38900673,0.6353372,0.613756,-0.0215812
49,0.274362,0.28726873,"('unable', 'able')",0.62664044,0.6493712,0.022199437,0.13685311,0.307734,0.357831,0.050097
50,-0.523617,-0.49050692,"('clumsy', 'skillful')",-1.0857126,-1.0707942,-0.10883184,-0.09112235,-0.5727205,-0.5508078,0.0219127
51,0.017988464,-0.023747064,"('uneducated', 'educated')",-0.125633,-0.11621012,-0.2633515,-0.30915657,-0.1236653,-0.1497046,-0.0260393
52,0.50191617,0.15254547,"('irrational', 'rational')",0.012840807,-0.46182975,0.46564507,0.27088362,0.3268007,-0.0128002,-0.3396009
53,-0.40496922,-0.48732668,"('uncreative', 'creative')",0.3951752,0.29013425,1.0556978,1.0077945,0.3486346,0.2702007,-0.0784339
54,-0.12240085,-0.34688368,"('incapable', 'capable')",0.006783195,-0.28319782,1.1469128,1.2368643,0.3437651,0.2022609,-0.1415042
55,1.5139078,1.6366491,"('incompetent', 'clever')",1.2113785,1.3989244,0.066229805,0.09253085,0.9305054,1.0427014,0.112196
56,1.697191,1.9048247,"('impractical', 'practical')",1.2299839,1.5345523,-0.60246205,-0.50455296,0.7749043,0.9782747,0.2033704
57,0.22019601,0.25294906,"('unimaginative', 'imaginative')",0.34134623,0.4912574,-2.5814543,-2.6013508,-0.673304,-0.6190481,0.0542559
58,0.6864245,0.6449722,"('undiscriminating', 'discriminating')",0.32705596,0.4120338,-0.1627717,-0.19372973,0.2835696,0.2877587,0.0041891
59,0.09020764,-0.05053068,"('foolish', 'wise')",0.065364115,-0.17023684,0.4775601,0.47646996,0.211044,0.0852341,-0.1258099
60,1.8393216,2.0330312,"('inefficient', 'efficient')",2.1818354,2.5157137,-0.3446537,-0.15861323,1.2255012,1.4633773,0.2378761
61,1.5001619,1.3229218,"('illogical', 'logical')",1.4163113,1.2173612,0.30447432,0.1326842,1.0736492,0.8909891,-0.1826601
62,1.6113082,1.7111328,"('incompetent', 'brilliant')",1.0325599,1.2589668,-0.42479596,-0.23452261,0.7396907,0.911859,0.1721683
63,0.8553298,0.95094657,"('unperceptive', 'insightful')",1.2540557,1.4397056,0.3207381,0.40932804,0.8100412,0.9333267,0.1232855
64,0.478783,0.4016524,"('shy', 'confident')",0.5042967,0.5327793,-6.4794936,-6.5502043,-1.8321379,-1.8719242,-0.0397863
65,0.395155,0.3822883,"('insecure', 'secure')",0.43142855,0.49267745,-0.53260154,-0.43928638,0.097994,0.1452265,0.0472325
66,-0.74991554,-0.79118186,"('inactive', 'active')",-1.3235977,-1.3654774,0.88661104,0.88930297,-0.3956341,-0.4224521,-0.026818
67,1.0620476,1.0483935,"('doubtful', 'determined')",0.5318778,0.62633,-0.7266193,-0.60092616,0.2891021,0.3579324,0.0688303
68,-0.20922388,-0.22094166,"('dependent', 'independent')",-0.28000972,-0.25932416,-0.79500777,-0.7899239,-0.4280805,-0.4233966,0.0046839
69,-1.5457374,-1.6018881,"('lazy', 'industrious')",-0.0047563016,-0.0929248,-0.06833378,-0.07028979,-0.5396092,-0.5883675,-0.0487583
70,1.2128642,1.4155387,"('lethargic', 'energetic')",1.0076766,1.3203282,0.026376685,0.1471123,0.7489725,0.9609931,0.2120206
71,1.4244088,1.2868737,"('diffident', 'self-confident')",1.1454644,1.0331569,0.6621387,0.64129597,1.0773373,0.9871089,-0.0902284
72,0.93741494,0.9429165,"('unambitious', 'ambitious')",-0.33173308,-0.21825947,-0.98342854,-0.8570615,-0.1259155,-0.0441348,0.0817807
73,1.3076173,1.2544006,"('helpless', 'self-reliant')",-0.54729664,-0.5734055,-3.0859463,-3.0903244,-0.7752086,-0.8031098,-0.0279012
74,0.9014771,0.97015387,"('undedicated', 'dedicated')",0.7058069,0.7874193,-0.1759231,-0.15264952,0.4771203,0.5349745,0.0578542
75,-1.0873289,-1.1008111,"('meek', 'impulsive')",-1.1796759,-1.2139366,-0.17793997,-0.14693704,-0.8149816,-0.8205616,-0.00558
76,1.2719405,1.4255593,"('anxious', 'daring')",0.23267716,0.49884763,0.102381825,0.23247316,0.5356665,0.71896,0.1832935
77,0.6336138,0.60944086,"('unmotivated', 'motivated')",1.1999452,1.2260897,-0.96379083,-0.9204641,0.2899227,0.3050221,0.0150994
78,-0.68944824,-0.59520596,"('nonresilient', 'resilient')",0.28265,0.27863947,-0.09266769,-0.09145012,-0.1664886,-0.1360055,0.0304831
79,-0.97406447,-1.0439956,"('wavering', 'unwavering')",-1.4236425,-1.6196843,0.028711308,0.037391026,-0.7896652,-0.8754297,-0.0857645
80,0.71304727,0.70716274,"('dominated', 'dominating')",0.44377112,0.66788447,-1.5231903,-1.3917074,-0.122124,-0.0055534,0.1165706
81,0.9783385,1.0689051,"('submissive', 'aggressive')",0.69304466,0.94307196,-1.0298547,-0.8766539,0.2138428,0.3784411,0.1645983
82,-1.7791424,-1.6814412,"('poor', 'rich')",-0.41721097,-0.39066035,6.126818,6.2969384,1.3101549,1.4082789,0.098124
83,0.65505975,0.567937,"('powerless', 'powerful')",0.5729057,0.5402075,-0.8637372,-0.90818083,0.1214094,0.0666546,-0.0547548
84,1.5862482,1.467518,"('inferior', 'superior')",0.37093017,0.2776331,0.68455124,0.6324758,0.8805765,0.7925423,-0.0880342
85,-1.1522182,-1.3085998,"('insignificant', 'prestigious')",-0.2872002,-0.6110819,1.1114379,1.0072441,-0.1093268,-0.3041459,-0.1948191
86,0.40155172,0.37130618,"('uninfluential', 'influential')",1.1588229,1.1158859,-0.1374366,-0.22821155,0.4743127,0.4196602,-0.0546525
87,0.66656333,0.44231266,"('unsuccessful', 'successful')",0.17251678,0.0120253805,0.39711106,0.47583693,0.4120637,0.3100583,-0.1020054
88,-0.46099353,-0.502156,"('low', 'eminent')",-0.053332094,-0.07120507,-0.31669933,-0.29444984,-0.2770083,-0.2892703,-0.012262
