,regency_male,regency_female,tuple,centers_male,centers_female,corp_male,corp_female,average_male,average_female,female-male
0,0.1232575,0.18337859,"('unsociable', 'sociable')",1.6487745,1.6186184,-0.39055127,-0.35456654,0.4604936,0.4824768,0.0219832
1,-0.5011345,-0.49207813,"('unfriendly', 'friendly')",-0.37538925,-0.45280463,1.4470508,1.2887828,0.1901757,0.1146334,-0.0755423
2,0.9222799,0.94748497,"('unlikable', 'likable')",1.48076,1.5371722,0.58044446,0.5622027,0.9944948,1.01562,0.0211252
3,-0.2648108,-0.028083103,"('repellent', 'pleasant')",0.25976047,0.57241195,0.6763796,0.76360774,0.2237764,0.4359789,0.2122025
4,-1.030145,-0.9151537,"('disliked', 'liked')",-0.2920593,-0.36908033,-7.823088,-7.921693,-3.0484308,-3.0686423,-0.0202115
5,-0.6616752,-0.830061,"('distant', 'outgoing')",-0.24530977,-0.39448676,-0.20520154,-0.3613204,-0.3707289,-0.5286227,-0.1578938
6,-1.3068106,-1.3947904,"('distant', 'open')",-0.6888473,-0.8071529,0.10023503,-0.028768323,-0.6318076,-0.7435706,-0.111763
7,1.2282548,1.3687618,"('insensitive', 'sensitive')",1.4791844,1.8025533,0.31189966,0.4569167,1.0064463,1.2094107,0.2029644
8,-0.034876533,-0.081822455,"('unaffectionate', 'affectionate')",-0.17929402,-0.33737192,0.81560075,0.72302157,0.2004767,0.1012757,-0.099201
9,0.61472714,0.5824601,"('unaffectionate', 'caring')",1.0298047,1.0096236,1.3992633,1.4552201,1.0145984,1.0157679,0.0011695
10,0.8138046,1.0635992,"('unsympathetic', 'sympathetic')",0.7553906,1.0712229,-0.29288945,-0.049646877,0.4254353,0.6950584,0.2696231
11,0.79370654,0.84152925,"('unhelpful', 'helpful')",1.7056767,1.8815219,1.8313584,1.9529893,1.4435806,1.5586802,0.1150996
12,1.2315745,1.4487594,"('unsupportive', 'supportive')",2.331505,2.6059196,-2.1775353,-2.0582802,0.4618481,0.6654662,0.2036181
13,0.23325065,0.18615022,"('impolite', 'polite')",0.6068931,0.6362025,-0.45922527,-0.34038672,0.1269728,0.1606553,0.0336825
14,1.4936929,1.6502087,"('antisocial', 'social')",2.2537732,2.4073012,-0.3238886,-0.2532719,1.1411925,1.2680794,0.1268869
15,-0.08251522,-0.23823616,"('boring', 'funny')",0.3663956,0.17070103,-0.05470754,-0.08911718,0.0763909,-0.0522174,-0.1286083
