,seagate_male,seagate_female,tuple,technology_male,technology_female,holdings_male,holdings_female,plc_male,plc_female,average_male,average_female,female-male
0,-1.7045999,-1.6852291,"('unsociable', 'sociable')",-0.5585888,-0.6260836,-0.36848283,-0.4511692,-0.765313,-0.8345839,-0.8492461,-0.8992665,-0.0500204
1,-1.0967463,-1.2709669,"('unfriendly', 'friendly')",1.1342461,0.9903912,-0.038925692,-0.17559385,2.1982493,2.0419815,0.5492058,0.396453,-0.1527528
2,0.767661,0.7665339,"('unlikable', 'likable')",0.73282474,0.8048631,1.430087,1.4958537,0.2049467,0.25934246,0.7838798,0.8316483,0.0477685
3,-0.7408151,-0.6160063,"('repellent', 'pleasant')",-0.054240953,0.112315744,0.4252383,0.56119674,-0.29752275,-0.18979478,-0.1668351,-0.0330722,0.1337629
4,0.41245145,0.32968807,"('disliked', 'liked')",-0.21671952,-0.2502804,1.4644957,1.3482845,-3.4023252,-3.4903278,-0.4355244,-0.5156589,-0.0801345
5,-0.44805336,-0.5531814,"('distant', 'outgoing')",0.24469502,0.2541471,-0.23485419,-0.28775898,0.82383955,0.7222615,0.0964068,0.033867,-0.0625398
6,-0.21522316,-0.3139501,"('distant', 'open')",0.06454316,0.055277318,-0.38423193,-0.45575738,1.0036712,0.8778081,0.1171898,0.0408445,-0.0763453
7,-0.52716833,-0.45157012,"('insensitive', 'sensitive')",0.39869255,0.49630785,0.4064772,0.36835855,0.41949502,0.44604394,0.1743741,0.2147851,0.040411
8,-0.19628838,-0.39392006,"('unaffectionate', 'affectionate')",0.7252001,0.64109284,-0.5278649,-0.65932655,1.0794117,0.8798769,0.2701147,0.1169308,-0.1531839
9,-0.7091851,-0.83343434,"('unaffectionate', 'caring')",0.8470137,0.7640793,0.038359888,-0.11718348,1.3532765,1.2416245,0.3823662,0.2637715,-0.1185947
10,-1.3980947,-1.3090507,"('unsympathetic', 'sympathetic')",-0.5591791,-0.5376832,-0.6693663,-0.6828782,-0.64161456,-0.5523024,-0.8170637,-0.7704786,0.0465851
11,-0.89448637,-0.85518485,"('unhelpful', 'helpful')",0.5163816,0.55227757,-1.6597917,-1.6757834,0.49726728,0.50088286,-0.3851573,-0.3694519,0.0157054
12,-0.4770567,-0.4879994,"('unsupportive', 'supportive')",0.8525615,0.94827026,0.46781385,0.47350124,-0.9431318,-1.0096511,-0.0249533,-0.0189697,0.0059836
13,-1.1404305,-1.0316051,"('impolite', 'polite')",-0.056360878,0.057883367,-0.49787104,-0.47352836,-0.9148878,-0.88729167,-0.6523875,-0.5836354,0.0687521
14,-0.39875683,-0.31995595,"('antisocial', 'social')",1.0632426,1.1185496,1.5171711,1.5462435,0.2169507,0.25091767,0.5996519,0.6489387,0.0492868
