,t_male,t_female,tuple,mobile_male,mobile_female,u_male,u_female,s_male,s_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.6303029,-0.83722156,"('unsociable', 'sociable')",0.49454778,0.53811526,-0.033929,-0.13086864,-0.056314692,-0.26084363,-0.07368319,-0.20300283,-0.0599364,-0.1787643,-0.1188279
1,-0.23671749,-0.25858828,"('unfriendly', 'friendly')",-0.5417497,-0.6674032,-0.8643991,-0.83610165,-1.2246041,-1.1983867,1.2063069,1.0567533,-0.3322327,-0.3807453,-0.0485126
2,1.4748169,1.5193484,"('unlikable', 'likable')",-0.22766118,-0.18441543,1.8530471,2.0466595,1.7775806,1.885886,0.77421063,0.8755588,1.1303988,1.2286074,0.0982086
3,-0.5497281,-0.47383922,"('repellent', 'pleasant')",-0.5486129,-0.33660907,0.40108573,0.63586885,1.2540811,1.3367662,0.7752653,0.8531682,0.2664182,0.403071,0.1366528
4,0.27261987,0.37469286,"('disliked', 'liked')",0.19944537,0.1721673,-0.16351527,-0.21039295,0.21388318,0.19571097,-6.594989,-6.6576095,-1.2145111,-1.2250862,-0.0105751
5,-0.13120192,0.08080119,"('distant', 'outgoing')",-0.3682414,-0.4640084,-0.33984208,-0.21264252,-1.451415,-1.2783825,-0.8400502,-0.8240849,-0.6261501,-0.5396634,0.0864867
6,-0.35676444,-0.1300583,"('distant', 'open')",-0.6928403,-0.74568164,-0.32113683,-0.12147112,-1.4692001,-1.2147617,-0.12102714,-0.10192734,-0.5921937,-0.46278,0.1294137
7,-0.72355926,-0.8523412,"('insensitive', 'sensitive')",-0.1841138,-0.057924315,0.0752477,0.09624201,-0.09327638,-0.02834035,0.35134992,0.36098358,-0.1148704,-0.0962761,0.0185943
8,-0.2262888,-0.21327285,"('unaffectionate', 'affectionate')",-0.2825822,-0.42466307,-1.5052226,-1.4952301,-2.2068884,-2.0858343,-0.102245614,-0.14833084,-0.8646455,-0.8734662,-0.0088207
9,0.5031845,0.49555436,"('unaffectionate', 'caring')",0.055861063,-0.009820893,-0.57575804,-0.54019576,-0.9917297,-0.8988707,0.75838387,0.7379098,-0.0500117,-0.0430846,0.0069271
10,-1.1476513,-1.3246462,"('unsympathetic', 'sympathetic')",-1.1079141,-0.87826866,-0.3698817,-0.23914239,-0.14694488,-0.07599949,-0.27540314,-0.23383282,-0.609559,-0.5503779,0.0591811
11,0.76899093,0.66402483,"('unhelpful', 'helpful')",1.1369724,1.1573784,1.4395199,1.4762362,1.254294,1.2816536,2.162748,2.2801726,1.3525051,1.3718931,0.019388
12,0.5550784,0.73548585,"('unsupportive', 'supportive')",0.6271896,0.7946506,-0.26127198,-0.017171284,-0.61664844,-0.3926126,-2.4013078,-2.3092067,-0.4193921,-0.2377708,0.1816213
13,-0.7488402,-0.85815156,"('impolite', 'polite')",0.111186564,0.19449322,0.7918128,0.7126072,0.8517553,0.7678384,0.38085097,0.39034042,0.2773531,0.2414255,-0.0359276
14,0.32742536,0.13656501,"('antisocial', 'social')",0.018309355,0.008138008,-0.24981335,-0.21341407,1.2337414,1.1329625,-0.25022957,-0.259619,0.2158866,0.1609265,-0.0549601
15,1.0405174,0.8753018,"('boring', 'funny')",0.45801476,0.3007912,1.1390795,0.97468436,1.4580004,1.3549086,0.6138626,0.57058036,0.9418949,0.8152533,-0.1266416
16,-0.15364519,-0.028070826,"('unpopular', 'popular')",0.2940579,0.39155218,0.027862243,-0.01586027,0.644075,0.6518768,1.2708838,1.2395045,0.4166468,0.4478004,0.0311536
17,0.48163724,0.5574608,"('nasty', 'nice')",0.22680414,0.3872108,-0.29592302,-0.18326877,-0.2596362,-0.14757161,-0.288086,-0.22729081,-0.0270408,0.0773081,0.1043489
18,-0.22007264,-0.1127498,"('disagreeable', 'welcoming')",-0.7681289,-0.8688727,-0.46330947,-0.32186118,-0.82388777,-0.6844939,-0.6754415,-0.72216445,-0.590168,-0.5420284,0.0481396
19,0.42359495,0.53478104,"('inhospitable', 'hospitable')",-1.1702112,-1.1073962,-0.06129098,0.08048731,-0.03554707,0.08504596,-0.7318986,-0.6748382,-0.3150706,-0.216384,0.0986866
