,gallagher_male,gallagher_female,tuple,arthur_male,arthur_female,j_male,j_female,&_male,&_female,co_male,co_female,average_male,average_female,female-male
0,2.0997643,1.7479359,"('unsociable', 'sociable')",2.2712464,2.0424118,1.3589859,1.0040857,0.338157,0.162998,0.5778312,0.23550841,1.329197,1.038588,-0.290609
1,-0.79186547,-0.6704684,"('unfriendly', 'friendly')",-2.311018,-2.2574337,-1.2533413,-1.3142436,0.1801323,0.24822216,0.71712554,0.5194398,-0.6917933,-0.6948967,-0.0031034
2,1.0965695,1.1410717,"('unlikable', 'likable')",1.1783602,1.1008371,1.54796,1.5358994,1.3819494,1.3968368,1.148249,1.21941,1.2706177,1.278811,0.0081933
3,0.6439693,0.70721406,"('repellent', 'pleasant')",0.97575825,1.0668355,0.65215033,0.6786879,-0.76309675,-0.7296453,1.2514219,1.1256125,0.5520406,0.5697409,0.0177003
4,-1.8480077,-1.7182328,"('disliked', 'liked')",-1.7417846,-1.8451539,-0.20307468,-0.25983304,0.59718657,0.5434852,-4.8715444,-4.611779,-1.6134449,-1.5783028,0.0351421
5,-1.7827249,-1.5214388,"('distant', 'outgoing')",-3.4816113,-3.3196356,-0.48563692,-0.4090414,0.8361252,0.9493689,-0.18100587,-0.024523027,-1.0189707,-0.865054,0.1539167
6,-2.2507153,-1.9164122,"('distant', 'open')",-3.4449446,-3.2197251,-0.5333309,-0.34960473,0.8641333,1.0003829,-0.4357142,-0.36716568,-1.1601143,-0.970505,0.1896093
7,2.530236,2.430417,"('insensitive', 'sensitive')",2.5860624,2.578641,0.4569715,0.43197733,-0.6073385,-0.69076395,-0.102385506,-0.2652423,0.9727093,0.8970058,-0.0757035
8,-1.171325,-1.1134089,"('unaffectionate', 'affectionate')",-1.4438663,-1.5023042,-0.38638553,-0.43629262,0.39771786,0.41680872,0.54674375,0.40980625,-0.411423,-0.4450782,-0.0336552
9,0.5552953,0.6183992,"('unaffectionate', 'caring')",-0.7110947,-0.7444027,0.20420584,0.14660975,0.44789702,0.39940822,1.1836779,0.99323124,0.3359963,0.2826491,-0.0533472
10,2.5217836,2.3109682,"('unsympathetic', 'sympathetic')",3.4719286,3.2075956,0.4524476,0.21957894,-0.7448528,-0.91938627,0.2535539,-0.09154419,1.1909722,0.9454424,-0.2455298
11,1.684445,1.4668669,"('unhelpful', 'helpful')",1.3781965,1.2328839,0.6225481,0.30485702,-1.4180045,-1.5939533,2.0591712,1.7527229,0.8652713,0.6326755,-0.2325958
12,1.9306701,2.0310824,"('unsupportive', 'supportive')",1.6434464,1.6722239,1.1178068,1.1448163,0.335847,0.35177642,-1.4676226,-1.4518741,0.7120296,0.749605,0.0375754
13,1.6205556,1.3460422,"('impolite', 'polite')",3.2464452,3.1386929,1.5890838,1.3629282,-0.243182,-0.29207754,0.006143667,-0.11772038,1.2438091,1.087573,-0.1562361
14,2.19941,1.9329977,"('antisocial', 'social')",2.83422,2.6594563,1.3091409,1.0079739,0.7754503,0.6544022,-0.20192847,-0.40747705,1.3832584,1.1694706,-0.2137878
15,-0.63876796,-0.7895507,"('boring', 'funny')",-0.8548737,-0.92532104,0.544607,0.47457662,0.3015893,0.28650618,-0.31474164,-0.20840433,-0.1924374,-0.2324387,-0.0400013
