,caesars_male,caesars_female,tuple,entertainment_male,entertainment_female,inc_male,inc_female,de_male,de_female,average_male,average_female,female-male
0,0.3783873,0.13240153,"('unsociable', 'sociable')",1.2944806,0.9407761,0.087476924,-0.16921155,-0.316111,-0.43317363,0.3610585,0.1176981,-0.2433604
1,0.28225473,0.2256383,"('unfriendly', 'friendly')",0.70108455,0.7570058,0.43363732,0.29399028,1.5566671,1.4567804,0.7434109,0.6833537,-0.0600572
2,1.6418902,1.684808,"('unlikable', 'likable')",1.3889412,1.5355635,1.6836387,1.9265251,0.30605298,0.45260894,1.2551308,1.3998764,0.1447456
3,-1.1690493,-1.210028,"('repellent', 'pleasant')",0.0036178809,0.12759513,0.15721017,0.20712449,0.63231146,0.59280777,-0.0939774,-0.0706252,0.0233522
4,0.26300305,0.36931795,"('disliked', 'liked')",-0.41709366,-0.36088607,0.3439233,0.3304201,-7.3104663,-7.3635244,-1.7801584,-1.7561681,0.0239903
5,-0.08003822,0.059447933,"('distant', 'outgoing')",0.088411555,0.24470036,-0.1068305,-0.061795898,-0.5521105,-0.5062295,-0.1626419,-0.0659693,0.0966726
6,-0.22776747,-0.056910038,"('distant', 'open')",-0.61588365,-0.40567875,-0.65471524,-0.55806845,0.10153362,0.17483597,-0.3492082,-0.2114553,0.1377529
7,-0.76289016,-0.8416861,"('insensitive', 'sensitive')",0.015170127,0.066235274,-0.08112542,-0.18154116,0.39333454,0.35046688,-0.1088777,-0.1516313,-0.0427536
8,0.5195025,0.5141166,"('unaffectionate', 'affectionate')",0.91809326,1.0204949,-0.52398336,-0.51973414,0.45782092,0.44776744,0.3428583,0.3656612,0.0228029
9,0.11687014,0.07682642,"('unaffectionate', 'caring')",1.2412817,1.235707,-0.07556841,-0.106897585,0.9367346,0.9172703,0.5548295,0.5307266,-0.0241029
10,-2.0121849,-2.2289116,"('unsympathetic', 'sympathetic')",-0.64518327,-0.5482675,-0.75674254,-0.89185745,-0.56753963,-0.5806359,-0.9954126,-1.0624181,-0.0670055
11,-1.638914,-1.8128743,"('unhelpful', 'helpful')",0.48355132,0.46070823,0.75942075,0.70893395,1.3897591,1.396334,0.2484543,0.1882755,-0.0601788
12,0.17831546,0.2042013,"('unsupportive', 'supportive')",0.5662382,0.7187748,0.31870285,0.38370934,-2.4393003,-2.422829,-0.3440109,-0.2790359,0.064975
13,-0.5082581,-0.6701137,"('impolite', 'polite')",-0.049593657,-0.2210353,-0.08361586,-0.18608725,-0.17981662,-0.25533617,-0.2053211,-0.3331431,-0.127822
14,-0.22863922,-0.31018114,"('antisocial', 'social')",1.3058186,1.16099,0.40503883,0.3945353,-0.5255431,-0.5874193,0.2391688,0.1644812,-0.0746876
15,0.4409476,0.4196009,"('boring', 'funny')",0.97197306,0.7863256,0.6311884,0.57495296,0.40407893,0.40741718,0.612047,0.5470741,-0.0649729
16,-0.001411356,0.12996109,"('unpopular', 'popular')",0.19911438,0.36506215,0.14214313,0.2260415,1.1688924,1.1316235,0.3771846,0.4631721,0.0859875
17,-0.5813125,-0.4109144,"('nasty', 'nice')",-1.0487899,-0.8234923,-0.4561763,-0.34081706,-0.60419303,-0.5574155,-0.6726179,-0.5331599,0.139458
18,0.42120674,0.45113164,"('disagreeable', 'welcoming')",0.32106042,0.49566108,0.14705789,0.3331176,-0.7325095,-0.73047364,0.0392039,0.1373592,0.0981553
19,-0.3982886,-0.3142426,"('inhospitable', 'hospitable')",-0.7962516,-0.6593862,-0.13554949,-0.04570797,-0.35844475,-0.30237553,-0.4221336,-0.3304281,0.0917055
20,-0.15121095,0.004456755,"('rough', 'thoughtful')",-0.66178757,-0.5244808,0.916844,0.92326856,0.4201267,0.3830758,0.130993,0.1965801,0.0655871
21,-0.65556526,-0.8999081,"('immoral', 'moral')",0.6795104,0.5977644,0.12925336,0.014961071,-0.7384805,-0.77901953,-0.1463205,-0.2665505,-0.12023
22,-1.2914788,-1.3850182,"('untrustworthy', 'trustworthy')",-0.7353608,-0.75690573,-0.13661374,-0.20073369,-1.3769923,-1.4328349,-0.8851115,-0.9438731,-0.0587616
23,-0.96390915,-1.1632774,"('insincere', 'sincere')",0.13526532,0.17787385,0.31438503,0.23911354,6.302721,6.1965246,1.4471155,1.3625586,-0.0845569
24,-0.55599123,-0.674557,"('dishonest', 'honest')",0.22677714,0.23289183,0.01744402,-0.014839786,0.70002234,0.62776685,0.0970631,0.0428155,-0.0542476
25,1.0504129,1.0828444,"('egoistic', 'altruistic')",0.34778923,0.3706173,0.7451184,0.65965486,0.67471504,0.5584016,0.7045089,0.6678795,-0.0366294
26,0.8924432,0.958521,"('hardhearted', 'benevolent')",0.8982549,0.9502527,1.563859,1.5219908,0.65393597,0.6258053,1.0021232,1.0141424,0.0120192
27,-0.7206496,-0.56012213,"('hardhearted', 'softhearted')",-0.4844831,-0.21727766,0.01137964,-0.017246285,0.83299816,0.73390484,-0.0901887,-0.0151853,0.0750034
28,-0.8490713,-1.0971708,"('disloyal', 'loyal')",0.22127064,0.067093074,-0.20789233,-0.42451674,0.73892456,0.6219192,-0.0241921,-0.2081688,-0.1839767
29,-0.35217682,-0.30513805,"('unfair', 'fair')",-0.9719743,-0.9745838,-0.6584722,-0.69984645,-0.7412498,-0.7760488,-0.6809683,-0.6889043,-0.007936
30,-0.087956026,-0.14792249,"('intolerant', 'tolerant')",1.3020053,1.3522292,1.6266531,1.551534,0.35638675,0.3025392,0.7992722,0.764595,-0.0346772
31,-0.59912986,-0.35537654,"('evil', 'good')",-1.6028132,-1.4201925,-0.86876833,-0.8540426,-1.547247,-1.5743709,-1.1544896,-1.0509956,0.103494
32,0.1875484,-0.024075028,"('unkind', 'kind')",0.68801206,0.6855124,0.5369232,0.35242423,1.1481597,1.034924,0.6401609,0.5121964,-0.1279645
33,0.4596173,0.4485112,"('wrong', 'right')",-0.24218771,-0.16524547,0.33101344,0.32650602,-0.15296379,-0.20784271,0.0988698,0.1004823,0.0016125
34,-0.33814895,-0.16800214,"('mean', 'honorable')",0.121119246,0.35832307,1.3087374,1.4503692,5.3287377,5.382106,1.6051114,1.755699,0.1505876
35,0.71942556,0.9022588,"('corrupt', 'incorrupt')",-1.3163264,-1.2434813,-0.7616345,-0.75689864,-0.5054992,-0.56024903,-0.4660086,-0.4145926,0.051416
36,0.28553376,0.45698804,"('hostile', 'amicable')",-0.46728846,-0.3553006,-0.26753876,-0.34845644,0.22758758,0.12286774,-0.0554265,-0.0309753,0.0244512
