,dollar_male,dollar_female,tuple,general_male,general_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.5099607,-0.7030861,"('unsociable', 'sociable')",0.6552374,0.64987254,-0.27307987,-0.2674523,-0.0426011,-0.1068886,-0.0642875
1,1.0056518,0.7537897,"('unfriendly', 'friendly')",-0.15501215,-0.3133582,1.5346695,1.4083183,0.7951031,0.61625,-0.1788531
2,0.8915826,0.95215654,"('unlikable', 'likable')",0.7253463,0.775579,0.45181325,0.47075245,0.6895808,0.7328293,0.0432485
3,-0.81903595,-0.70084286,"('repellent', 'pleasant')",-0.44595355,-0.25324523,0.9754775,1.0358568,-0.096504,0.0272563,0.1237603
4,0.2333242,0.21338812,"('disliked', 'liked')",-0.15713695,-0.21792011,-7.7559257,-7.8451786,-2.5599128,-2.6165702,-0.0566574
5,0.570787,0.5642281,"('distant', 'outgoing')",-0.489284,-0.61432105,-0.19544585,-0.2413077,-0.0379809,-0.0971335,-0.0591526
6,0.4305167,0.43868652,"('distant', 'open')",-0.9357473,-1.0787007,0.076279946,0.021021944,-0.1429836,-0.2063307,-0.0633471
7,0.16703649,0.18099576,"('insensitive', 'sensitive')",-0.21716464,0.05505064,0.691078,0.7260831,0.2136499,0.3207098,0.1070599
8,0.70714325,0.5375921,"('unaffectionate', 'affectionate')",-0.42478332,-0.581984,1.1123596,1.004637,0.4649065,0.3200817,-0.1448248
9,1.4571588,1.3123603,"('unaffectionate', 'caring')",-0.103414044,-0.15129618,1.5796939,1.5860147,0.9778129,0.915693,-0.0621199
10,-0.8161206,-1.0136329,"('unsympathetic', 'sympathetic')",-0.64240134,-0.5263605,-0.22669423,-0.18079826,-0.5617387,-0.5735972,-0.0118585
11,-0.13053387,-0.038808316,"('unhelpful', 'helpful')",0.08285267,0.26571545,1.3894064,1.5492703,0.4472417,0.5920591,0.1448174
12,0.8339809,0.8035524,"('unsupportive', 'supportive')",0.51308,0.6575713,-2.1533966,-2.1318202,-0.2687786,-0.2235655,0.0452131
13,-0.08718355,-0.18728025,"('impolite', 'polite')",0.4131042,0.5202305,-0.6684369,-0.54216117,-0.1141721,-0.069737,0.0444351
14,-0.57237625,-0.66220826,"('antisocial', 'social')",1.2661946,1.2963248,-0.08871696,-0.09551054,0.2017004,0.1795353,-0.0221651
15,0.64885855,0.56905043,"('boring', 'funny')",0.25671285,0.12993929,0.24703363,0.20793477,0.3842017,0.3023082,-0.0818935
16,-0.85447633,-0.80749804,"('unpopular', 'popular')",-0.6720953,-0.62706673,0.0044410527,0.023905352,-0.5073769,-0.4702198,0.0371571
17,-0.21339293,-0.03796195,"('nasty', 'nice')",-0.47890437,-0.36709583,-0.3475323,-0.3065291,-0.3466099,-0.2371956,0.1094143
18,-0.24414024,-0.22499089,"('disagreeable', 'welcoming')",-0.12510726,-0.06166909,-0.42862552,-0.45302838,-0.2659577,-0.2465628,0.0193949
19,0.49234048,0.5337145,"('inhospitable', 'hospitable')",-0.198727,-0.28935575,-0.590794,-0.6203782,-0.0990602,-0.1253398,-0.0262796
20,-0.02310865,0.14858499,"('rough', 'thoughtful')",-0.19559209,0.019038107,0.5056869,0.46908003,0.095662,0.2122344,0.1165724
21,-0.889154,-0.8779181,"('immoral', 'moral')",0.5058075,0.82986736,-0.6663406,-0.50381607,-0.3498957,-0.1839556,0.1659401
22,-0.24799275,-0.27027133,"('untrustworthy', 'trustworthy')",0.49978545,0.5646351,-0.9414638,-0.9344069,-0.2298904,-0.2133477,0.0165427
23,0.53428787,0.5104101,"('insincere', 'sincere')",0.33077204,0.5402957,6.4945107,6.605506,2.4531902,2.5520706,0.0988804
24,0.28063428,0.29727578,"('dishonest', 'honest')",0.32250214,0.44072348,0.68425,0.7137112,0.4291288,0.4839035,0.0547747
25,0.5479379,0.43362257,"('egoistic', 'altruistic')",0.5058605,0.36335522,1.540163,1.4249834,0.8646538,0.7406537,-0.1240001
26,1.2853464,0.94538426,"('hardhearted', 'benevolent')",1.152284,0.9029036,1.6392792,1.4417033,1.3589698,1.0966637,-0.2623061
27,0.7612766,0.7578855,"('hardhearted', 'softhearted')",-0.56588703,-0.5011331,1.403402,1.2922574,0.5329305,0.5163366,-0.0165939
28,0.12840772,-0.06317237,"('disloyal', 'loyal')",-0.7441944,-0.73940605,1.1880286,1.1075821,0.1907473,0.1016679,-0.0890794
29,-0.038210243,0.0082605705,"('unfair', 'fair')",-0.277829,-0.2388832,-0.20781957,-0.34152934,-0.1746196,-0.1907173,-0.0160977
30,-0.13957384,-0.067593396,"('intolerant', 'tolerant')",0.28796074,0.46217582,0.5288705,0.61617285,0.2257525,0.3369184,0.1111659
31,0.32900026,0.3866517,"('evil', 'good')",-0.5533481,-0.68148637,-0.68246144,-0.86498255,-0.3022698,-0.3866057,-0.0843359
32,0.23765044,0.09701908,"('unkind', 'kind')",0.62191737,0.6714859,0.8306191,0.746718,0.5633957,0.5050743,-0.0583214
33,1.4622349,1.3840038,"('wrong', 'right')",0.27788925,0.077801436,-0.31146613,-0.42318445,0.4762193,0.3462069,-0.1300124
34,-1.1402155,-0.92759275,"('mean', 'honorable')",0.026153326,0.34468302,5.349357,5.5906544,1.4117649,1.6692483,0.2574834
35,0.123136654,0.07428471,"('corrupt', 'incorrupt')",-0.68259734,-0.96301544,-0.46183854,-0.64441526,-0.3404331,-0.5110486,-0.1706155
36,-0.1363203,-0.27734578,"('hostile', 'amicable')",-0.929898,-1.2241424,-0.22381529,-0.4016301,-0.4300112,-0.6343728,-0.2043616
37,0.09006181,0.11004932,"('fake', 'genuine')",0.09230045,0.13928898,0.44620696,0.39839786,0.2095231,0.2159121,0.006389
38,0.52966785,0.4876761,"('untruthful', 'truthful')",0.18101554,0.20059061,-0.31878668,-0.2232765,0.1306322,0.1549968,0.0243646
39,0.8676289,1.194915,"('exploitative', 'cooperative')",1.2661661,1.4677895,0.13299057,0.2045099,0.7555952,0.9557381,0.2001429
40,0.7476717,0.6486328,"('stingy', 'generous')",0.3042724,0.29428983,-1.9997731,-2.121755,-0.315943,-0.3929441,-0.0770011
41,1.2247245,1.0716758,"('unforgiving', 'forgiving')",0.7607593,0.8093203,-0.102563635,-0.22300741,0.6276401,0.5526628,-0.0749773
42,0.3055158,0.4102861,"('unreliable', 'reliable')",0.36808482,0.5403662,-3.254927,-3.2243822,-0.8604421,-0.7579099,0.1025322
43,-0.21730639,-0.16989772,"('irresponsible', 'responsible')",0.5812731,0.8120681,0.4140663,0.48928526,0.2593443,0.3771519,0.1178076
44,-1.2660544,-1.0854391,"('prejudiced', 'unprejudiced')",-0.15077175,-0.12577422,-1.3423396,-1.3816139,-0.9197219,-0.8642758,0.0554461
45,-1.1261619,-1.1793846,"('incompetent', 'competent')",0.39003927,0.57088137,-0.25309047,-0.2654273,-0.3297377,-0.2913102,0.0384275
46,-0.6737085,-0.72820336,"('uncompetitive', 'competitive')",0.5799199,0.7699489,-1.493538,-1.416929,-0.5291089,-0.4583945,0.0707144
47,-0.56294835,-0.56669986,"('stupid', 'smart')",0.2729707,0.39609239,5.411049,5.5587726,1.7070238,1.796055,0.0890312
48,-0.9908773,-1.0230546,"('unintelligent', 'intelligent')",-0.22455704,-0.039927505,0.37806028,0.45441267,-0.2791247,-0.2028565,0.0762682
49,-0.23527083,-0.16726992,"('unable', 'able')",-0.75085545,-0.49227494,-0.33919582,-0.19181688,-0.4417741,-0.2837872,0.1579869
50,-0.4419156,-0.41337368,"('clumsy', 'skillful')",-0.3018833,-0.3705705,-0.1102485,-0.14673622,-0.2846825,-0.3102268,-0.0255443
51,-0.37223488,-0.5121856,"('uneducated', 'educated')",-0.30137405,-0.38831756,0.2300543,0.21076012,-0.1478515,-0.2299143,-0.0820628
52,0.3111896,0.21903388,"('irrational', 'rational')",-0.73366,-1.0201743,0.12629884,0.054939274,-0.0987238,-0.2487337,-0.1500099
53,0.20374775,0.050503433,"('uncreative', 'creative')",-1.1716264,-1.2305635,0.38999394,0.30935416,-0.1926283,-0.2902353,-0.097607
54,0.76530266,0.60096896,"('incapable', 'capable')",-0.35766137,-0.50883955,0.9450792,0.93136156,0.4509068,0.3411636,-0.1097432
55,-0.5924149,-0.58537644,"('incompetent', 'clever')",-0.07477407,0.19740595,0.10438285,0.21610244,-0.187602,-0.0572894,0.1303126
56,0.24639732,0.27206156,"('impractical', 'practical')",0.96361387,1.2451578,-0.76254994,-0.5765574,0.1491538,0.313554,0.1644002
57,-0.54613215,-0.76978344,"('unimaginative', 'imaginative')",-0.7767697,-0.8057024,-3.254013,-3.2874672,-1.5256383,-1.6209844,-0.0953461
58,0.117604434,0.099476025,"('undiscriminating', 'discriminating')",0.22995454,0.2616449,-0.020822532,-0.0332485,0.1089122,0.1092908,0.0003786
59,0.9363816,0.99952877,"('foolish', 'wise')",0.0129790045,-0.13389787,0.19883445,0.26554877,0.3827317,0.3770599,-0.0056718
60,-1.253891,-1.0433912,"('inefficient', 'efficient')",0.5996446,1.1151856,-0.15595558,0.12721534,-0.2700673,0.0663366,0.3364039
61,0.11524042,0.020752415,"('illogical', 'logical')",0.038153082,-0.040332943,0.5197948,0.408017,0.2243961,0.1294788,-0.0949173
62,0.040517576,0.14466126,"('incompetent', 'brilliant')",0.32444057,0.7106612,0.12663276,0.33695412,0.1638636,0.3974255,0.2335619
63,0.21514487,0.18102412,"('unperceptive', 'insightful')",0.642365,0.7714907,0.16092841,0.25222817,0.3394794,0.401581,0.0621016
64,-0.55986154,-0.52392197,"('shy', 'confident')",0.2527153,0.30790186,-6.8652368,-6.8156404,-2.3907943,-2.3438869,0.0469074
65,-1.1836636,-1.1889564,"('insecure', 'secure')",0.4396334,0.51616627,-0.13115865,0.04451617,-0.2917296,-0.2094247,0.0823049
