,howmet_male,howmet_female,tuple,aerospace_male,aerospace_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.0902303,-1.1662045,"('unsociable', 'sociable')",0.19097064,0.07266153,-0.54792523,-0.7359393,-0.482395,-0.6098274,-0.1274324
1,-0.955962,-0.9745031,"('unfriendly', 'friendly')",1.5149548,1.3326722,2.233106,2.115468,0.9306996,0.8245457,-0.1061539
2,0.6037838,0.68997014,"('unlikable', 'likable')",0.29156917,0.41902414,0.87946934,1.0577474,0.5916074,0.7222472,0.1306398
3,-0.66277343,-0.6452006,"('repellent', 'pleasant')",-0.60157865,-0.5539028,0.04712245,0.0771354,-0.4057432,-0.3739893,0.0317539
4,0.6718656,0.6767969,"('disliked', 'liked')",0.023097815,-0.03940196,-5.7734303,-5.8593817,-1.6928223,-1.7406623,-0.04784
5,0.3209732,0.3973858,"('distant', 'outgoing')",-0.1770303,-0.22603063,0.20611176,0.3160597,0.1166849,0.1624716,0.0457867
6,-0.17494397,-0.07818646,"('distant', 'open')",-0.60855067,-0.6604334,0.59441,0.7154306,-0.0630282,-0.0077297,0.0552985
7,-0.31660214,-0.3228075,"('insensitive', 'sensitive')",0.84342986,0.88975316,0.3088314,0.34694144,0.278553,0.304629,0.026076
8,-0.6398399,-0.5988943,"('unaffectionate', 'affectionate')",0.5282638,0.50036335,0.7695005,0.82279766,0.2193081,0.2414222,0.0221141
9,-0.666117,-0.6423657,"('unaffectionate', 'caring')",1.0763127,1.0099524,1.2506979,1.3248643,0.5536311,0.5641503,0.0105192
10,-0.92749286,-0.97407484,"('unsympathetic', 'sympathetic')",-0.04762479,-0.04183801,-0.7278555,-0.74828,-0.5676577,-0.5880643,-0.0204066
11,-0.55014145,-0.50833404,"('unhelpful', 'helpful')",0.79766077,0.83086216,1.527049,1.6395142,0.5915228,0.6540141,0.0624913
