,national_male,national_female,tuple,semiconductor_male,semiconductor_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.9612758,-2.0979173,"('unsociable', 'sociable')",-0.9387758,-1.0246397,-0.34961736,-0.4806841,-1.083223,-1.2010804,-0.1178574
1,0.42148864,0.1349228,"('unfriendly', 'friendly')",1.753092,1.5655224,1.79441,1.6276569,1.3229969,1.1093674,-0.2136295
2,0.27861303,0.3166925,"('unlikable', 'likable')",0.067428865,0.09426744,0.8221052,0.8222102,0.3893824,0.4110567,0.0216743
3,-0.877682,-0.82055146,"('repellent', 'pleasant')",-1.5939544,-1.5793896,0.90875524,0.9361685,-0.5209603,-0.4879242,0.0330361
4,-0.24612704,-0.3167424,"('disliked', 'liked')",0.103179894,-0.020491391,-6.54742,-6.8352003,-2.2301224,-2.3908113,-0.1606889
5,0.21343283,0.14430553,"('distant', 'outgoing')",0.8412677,0.8089883,-0.34199578,-0.38425595,0.2375682,0.1896793,-0.0478889
6,0.4843201,0.42281994,"('distant', 'open')",1.1995884,1.1165754,-0.020924998,-0.08542064,0.5543278,0.4846582,-0.0696696
7,-0.76877487,-0.8035813,"('insensitive', 'sensitive')",-0.2945215,-0.26856732,0.4180928,0.44440982,-0.2150678,-0.2092462,0.0058216
8,0.16876432,0.058203205,"('unaffectionate', 'affectionate')",1.6819706,1.5817647,0.678251,0.61111397,0.8429953,0.7503606,-0.0926347
9,0.528247,0.35368657,"('unaffectionate', 'caring')",1.4562192,1.3649093,1.2540557,1.2216624,1.0795074,0.9800861,-0.0994213
10,-1.4672502,-1.5005459,"('unsympathetic', 'sympathetic')",-1.8570598,-1.8906217,-0.67658526,-0.71102,-1.3336318,-1.3673959,-0.0337641
11,-0.4032027,-0.39947075,"('unhelpful', 'helpful')",-0.15933014,-0.073921375,1.4139606,1.4693469,0.2838092,0.3319849,0.0481757
12,0.06310769,0.08553557,"('unsupportive', 'supportive')",0.37606692,0.35084128,-1.8997447,-1.9644403,-0.4868567,-0.5093545,-0.0224978
13,-1.5552686,-1.6078666,"('impolite', 'polite')",-1.1356887,-1.0881485,-0.9407268,-0.93061155,-1.2105614,-1.2088756,0.0016858
14,-0.8633848,-0.844219,"('antisocial', 'social')",-1.2282261,-1.2170484,-0.05141274,-0.11614371,-0.7143412,-0.7258037,-0.0114625
15,-0.07521163,-0.2336965,"('boring', 'funny')",0.74143755,0.72441053,-0.13555594,-0.18274492,0.17689,0.1026564,-0.0742336
16,0.6022724,0.5829369,"('unpopular', 'popular')",0.8412756,0.8265215,0.6587607,0.57247645,0.7007696,0.6606449,-0.0401247
17,-0.2556423,-0.20553337,"('nasty', 'nice')",-0.02847251,0.07794498,-0.6074272,-0.5286632,-0.2971807,-0.2187505,0.0784302
18,1.166618,1.1722962,"('disagreeable', 'welcoming')",0.29570282,0.26468998,-0.25922316,-0.32972682,0.4010325,0.3690865,-0.031946
19,0.27663732,0.27734518,"('inhospitable', 'hospitable')",0.2664989,0.26104373,-0.56178087,-0.4652217,-0.0062149,0.0243891,0.030604
20,0.0110694915,0.122413024,"('rough', 'thoughtful')",0.7692318,0.7523385,1.0284371,0.9962813,0.6029128,0.6236777,0.0207649
21,-0.6200757,-0.70341724,"('immoral', 'moral')",-1.5781665,-1.5799993,-0.9304279,-0.91248065,-1.0428901,-1.065299,-0.0224089
22,-1.1485449,-1.234872,"('untrustworthy', 'trustworthy')",-1.294475,-1.357613,-0.8236797,-0.9602264,-1.0888999,-1.1842372,-0.0953373
23,-0.64703685,-0.7223969,"('insincere', 'sincere')",-0.5166208,-0.548471,5.3063855,5.322504,1.3809093,1.3505454,-0.0303639
24,0.29941824,0.26637813,"('dishonest', 'honest')",-1.0515008,-1.0720656,0.60938597,0.573047,-0.0475655,-0.0775468,-0.0299813
25,0.41271308,0.30833694,"('egoistic', 'altruistic')",1.76808,1.7358874,1.3887519,1.3817567,1.1898483,1.1419937,-0.0478546
26,0.9608677,0.84983027,"('hardhearted', 'benevolent')",1.5729733,1.5186151,1.9096076,1.8301295,1.4811495,1.399525,-0.0816245
27,-0.23161617,-0.17282495,"('hardhearted', 'softhearted')",0.31058636,0.2994847,1.1265284,1.0932795,0.4018329,0.4066464,0.0048135
28,0.7281554,0.52251583,"('disloyal', 'loyal')",0.39639574,0.2969939,1.2526757,1.175704,0.7924089,0.6650712,-0.1273377
29,0.019234598,-0.04960639,"('unfair', 'fair')",-0.33451307,-0.41265136,-0.15665254,-0.29786137,-0.1573103,-0.253373,-0.0960627
