,fedex_male,fedex_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.48154712,-0.67103726,"('unsociable', 'sociable')",-0.019004589,-0.2076178,-0.2502759,-0.4393275,-0.1890516
1,-1.1129992,-1.2231256,"('unfriendly', 'friendly')",1.2880217,1.2480206,0.0875112,0.0124475,-0.0750637
2,0.65238655,0.5811159,"('unlikable', 'likable')",0.80356866,0.7632912,0.7279776,0.6722035,-0.0557741
3,-0.15628836,-0.11422892,"('repellent', 'pleasant')",0.9447703,0.86481977,0.394241,0.3752954,-0.0189456
4,0.118555345,0.15791148,"('disliked', 'liked')",-6.9758983,-7.060465,-3.4286714,-3.4512768,-0.0226054
5,-0.4823891,-0.44069073,"('distant', 'outgoing')",-0.73208773,-0.5250522,-0.6072384,-0.4828715,0.1243669
6,-0.8442466,-0.7983798,"('distant', 'open')",-0.6868603,-0.45861065,-0.7655535,-0.6284952,0.1370583
7,-0.55054325,-0.5233488,"('insensitive', 'sensitive')",0.11038541,0.19859202,-0.2200789,-0.1623784,0.0577005
8,-0.98245955,-1.0845004,"('unaffectionate', 'affectionate')",0.36424676,0.39489108,-0.3091064,-0.3448047,-0.0356983
9,-0.6770302,-0.7425451,"('unaffectionate', 'caring')",0.88413465,1.0470574,0.1035522,0.1522561,0.0487039
10,-1.0601507,-1.1901846,"('unsympathetic', 'sympathetic')",-0.021196907,-0.027850866,-0.5406739,-0.6090177,-0.0683438
11,-0.3628336,-0.3664111,"('unhelpful', 'helpful')",2.2823398,2.4178689,0.9597531,1.0257289,0.0659758
12,-0.025567986,-0.0017283149,"('unsupportive', 'supportive')",-2.1823404,-2.0627894,-1.1039542,-1.0322589,0.0716953
13,-0.33464557,-0.4434348,"('impolite', 'polite')",-0.40550065,-0.41212425,-0.3700731,-0.4277795,-0.0577064
14,0.2851432,0.29083323,"('antisocial', 'social')",-0.018976595,-0.21937606,0.1330833,0.0357286,-0.0973547
15,0.19679372,0.1319086,"('boring', 'funny')",-0.3291324,-0.3142431,-0.0661693,-0.0911673,-0.024998
16,-0.41104296,-0.36384934,"('unpopular', 'popular')",0.2588145,0.22983338,-0.0761142,-0.067008,0.0091062
17,-0.043293707,0.02452732,"('nasty', 'nice')",-0.76570666,-0.6950883,-0.4045002,-0.3352805,0.0692197
18,-0.93497366,-0.9794324,"('disagreeable', 'welcoming')",-0.66336787,-0.7041049,-0.7991707,-0.8417686,-0.0425979
19,-0.6733328,-0.64755434,"('inhospitable', 'hospitable')",-0.6057545,-0.47870606,-0.6395437,-0.5631302,0.0764135
20,0.08549933,0.106235854,"('rough', 'thoughtful')",0.8897406,0.8366628,0.48762,0.4714493,-0.0161707
21,-0.22378096,-0.35550553,"('immoral', 'moral')",-0.14220467,-0.2250281,-0.1829928,-0.2902668,-0.107274
22,-0.53399205,-0.548871,"('untrustworthy', 'trustworthy')",-0.92548,-0.9325571,-0.729736,-0.7407141,-0.0109781
23,-0.050188083,-0.17824647,"('insincere', 'sincere')",6.4933996,6.524363,3.2216058,3.1730583,-0.0485475
24,-0.07861346,-0.16907412,"('dishonest', 'honest')",1.0868711,1.1336216,0.5041288,0.4822737,-0.0218551
25,-0.45713067,-0.42610773,"('egoistic', 'altruistic')",0.72262204,0.6182127,0.1327457,0.0960525,-0.0366932
26,-0.3231762,-0.4872137,"('hardhearted', 'benevolent')",1.3022131,1.0988146,0.4895184,0.3058004,-0.183718
27,-0.56227314,-0.5154147,"('hardhearted', 'softhearted')",0.884643,0.85769314,0.1611849,0.1711392,0.0099543
28,-0.7528804,-0.86126363,"('disloyal', 'loyal')",1.4198018,1.3441052,0.3334607,0.2414208,-0.0920399
29,-0.29619294,-0.20615807,"('unfair', 'fair')",-0.4077583,-0.57910335,-0.3519756,-0.3926307,-0.0406551
30,0.39342895,0.264155,"('intolerant', 'tolerant')",0.9555934,0.8942603,0.6745112,0.5792077,-0.0953035
31,-0.6825463,-0.5832376,"('evil', 'good')",-1.3816472,-1.3110714,-1.0320967,-0.9471545,0.0849422
32,0.2080073,0.03773135,"('unkind', 'kind')",1.1536388,0.8941138,0.6808231,0.4659226,-0.2149005
33,0.25526467,0.16943061,"('wrong', 'right')",-0.9802417,-0.93232346,-0.3624885,-0.3814464,-0.0189579
34,0.19038583,0.3063611,"('mean', 'honorable')",5.963797,6.2194977,3.0770915,3.2629294,0.1858379
35,-0.80713165,-0.69800067,"('corrupt', 'incorrupt')",-0.81566477,-0.7812968,-0.8113982,-0.7396487,0.0717495
36,-0.58573747,-0.59164035,"('hostile', 'amicable')",-0.67523557,-0.7289628,-0.6304865,-0.6603016,-0.0298151
37,-0.67224467,-0.6974087,"('fake', 'genuine')",0.21569754,0.3308905,-0.2282736,-0.1832591,0.0450145
38,-0.41534582,-0.47221783,"('untruthful', 'truthful')",0.35681552,0.5805098,-0.0292652,0.054146,0.0834112
39,0.617375,0.5561634,"('exploitative', 'cooperative')",0.041948825,0.02498813,0.3296619,0.2905757,-0.0390862
40,-0.074107595,0.0030527897,"('stingy', 'generous')",-2.2654195,-2.25581,-1.1697636,-1.1263787,0.0433849
41,-0.4168623,-0.4796623,"('unforgiving', 'forgiving')",-0.029294081,-0.1041083,-0.2230782,-0.2918853,-0.0688071
42,0.4733337,0.47767824,"('unreliable', 'reliable')",-3.123072,-3.0961854,-1.3248692,-1.3092536,0.0156156
43,-0.5188148,-0.5619022,"('irresponsible', 'responsible')",0.6592327,0.62487835,0.0702089,0.0314881,-0.0387208
44,-0.39228114,-0.41252857,"('prejudiced', 'unprejudiced')",-1.456745,-1.5761808,-0.9245131,-0.9943547,-0.0698416
45,-1.0054835,-0.9489749,"('incompetent', 'competent')",0.408802,0.33475822,-0.2983407,-0.3071083,-0.0087676
46,-0.23150519,-0.27480522,"('uncompetitive', 'competitive')",-0.38674328,-0.42213494,-0.3091242,-0.3484701,-0.0393459
47,0.43709406,0.45819244,"('stupid', 'smart')",5.9204416,6.128675,3.1787679,3.2934337,0.1146658
48,-0.5066377,-0.5533297,"('unintelligent', 'intelligent')",0.7458233,0.76815474,0.1195928,0.1074125,-0.0121803
49,0.28941298,0.3838873,"('unable', 'able')",-0.1513306,-0.027570942,0.0690412,0.1781582,0.109117
50,-0.28657702,-0.29224944,"('clumsy', 'skillful')",0.14006273,0.16633019,-0.0732571,-0.0629596,0.0102975
51,-0.26021877,-0.34626985,"('uneducated', 'educated')",0.9297236,0.8544829,0.3347524,0.2541065,-0.0806459
52,-0.6902168,-0.88672477,"('irrational', 'rational')",-0.31492338,-0.4082998,-0.5025701,-0.6475123,-0.1449422
53,-1.3487173,-1.357224,"('uncreative', 'creative')",0.42527804,0.42593357,-0.4617196,-0.4656452,-0.0039256
54,-0.34532538,-0.4179044,"('incapable', 'capable')",0.81539977,0.93747187,0.2350372,0.2597837,0.0247465
