,kit_male,kit_female,tuple,average_male,average_female,female-male
0,0.23294657,0.044166088,"('unsociable', 'sociable')",0.2329466,0.0441661,-0.1887805
1,1.2890491,1.3477329,"('unfriendly', 'friendly')",1.2890491,1.3477329,0.0586838
2,0.8006302,0.9702549,"('unlikable', 'likable')",0.8006302,0.9702549,0.1696247
3,0.8035241,1.0273188,"('repellent', 'pleasant')",0.8035241,1.0273188,0.2237947
4,-6.9821587,-6.914834,"('disliked', 'liked')",-6.9821587,-6.914834,0.0673247
5,-0.5471257,-0.3949926,"('distant', 'outgoing')",-0.5471257,-0.3949926,0.1521331
6,-0.28814334,-0.04376576,"('distant', 'open')",-0.2881433,-0.0437658,0.2443775
7,1.3312112,1.4644802,"('insensitive', 'sensitive')",1.3312112,1.4644802,0.133269
8,1.0087289,1.0700058,"('unaffectionate', 'affectionate')",1.0087289,1.0700058,0.0612769
9,1.9352337,2.0254002,"('unaffectionate', 'caring')",1.9352337,2.0254002,0.0901665
10,1.2749536,1.3357329,"('unsympathetic', 'sympathetic')",1.2749536,1.3357329,0.0607793
11,2.2208877,2.1537242,"('unhelpful', 'helpful')",2.2208877,2.1537242,-0.0671635
12,-0.8638189,-0.8520981,"('unsupportive', 'supportive')",-0.8638189,-0.8520981,0.0117208
13,0.27839765,0.058790766,"('impolite', 'polite')",0.2783976,0.0587908,-0.2196068
14,0.483806,0.46210766,"('antisocial', 'social')",0.483806,0.4621077,-0.0216983
15,0.48480853,0.52386886,"('boring', 'funny')",0.4848085,0.5238689,0.0390604
16,-0.46717072,-0.4349471,"('unpopular', 'popular')",-0.4671707,-0.4349471,0.0322236
17,-0.34212488,-0.31586763,"('nasty', 'nice')",-0.3421249,-0.3158676,0.0262573
18,-0.37664998,-0.28837633,"('disagreeable', 'welcoming')",-0.37665,-0.2883763,0.0882737
19,-0.5041533,-0.34078872,"('inhospitable', 'hospitable')",-0.5041533,-0.3407887,0.1633646
20,0.6801796,0.62816674,"('rough', 'thoughtful')",0.6801796,0.6281667,-0.0520129
21,0.37489945,0.49392635,"('immoral', 'moral')",0.3748994,0.4939263,0.1190269
22,-0.037397068,-0.025467932,"('untrustworthy', 'trustworthy')",-0.0373971,-0.0254679,0.0119292
23,6.461449,6.500464,"('insincere', 'sincere')",6.4614491,6.500464,0.0390149
24,2.018221,2.1798189,"('dishonest', 'honest')",2.0182209,2.1798189,0.161598
25,0.31524006,0.33108512,"('egoistic', 'altruistic')",0.3152401,0.3310851,0.015845
26,0.577769,0.5288375,"('hardhearted', 'benevolent')",0.577769,0.5288375,-0.0489315
27,1.3828716,1.3348291,"('hardhearted', 'softhearted')",1.3828716,1.3348291,-0.0480425
28,1.2306974,1.2198906,"('disloyal', 'loyal')",1.2306974,1.2198906,-0.0108068
29,-0.031007359,0.027425505,"('unfair', 'fair')",-0.0310074,0.0274255,0.0584329
30,1.1107873,1.0478868,"('intolerant', 'tolerant')",1.1107873,1.0478868,-0.0629005
31,-1.3259032,-1.1473577,"('evil', 'good')",-1.3259032,-1.1473577,0.1785455
32,1.4793551,1.4116987,"('unkind', 'kind')",1.4793551,1.4116987,-0.0676564
33,-0.028408766,-0.012066869,"('wrong', 'right')",-0.0284088,-0.0120669,0.0163419
34,3.974418,4.2453423,"('mean', 'honorable')",3.9744179,4.2453423,0.2709244
35,-0.93476737,-0.8757148,"('corrupt', 'incorrupt')",-0.9347674,-0.8757148,0.0590526
36,-0.8420754,-0.7910268,"('hostile', 'amicable')",-0.8420754,-0.7910268,0.0510486
37,0.75292593,0.8459611,"('fake', 'genuine')",0.7529259,0.8459611,0.0930352
38,0.46910065,0.3783313,"('untruthful', 'truthful')",0.4691007,0.3783313,-0.0907694
39,0.13552244,0.0965896,"('exploitative', 'cooperative')",0.1355224,0.0965896,-0.0389328
40,-1.4921714,-1.4574722,"('stingy', 'generous')",-1.4921714,-1.4574722,0.0346992
41,0.33247072,0.2600023,"('unforgiving', 'forgiving')",0.3324707,0.2600023,-0.0724684
42,-1.7944934,-1.7453971,"('unreliable', 'reliable')",-1.7944934,-1.7453971,0.0490963
43,1.3366176,1.2472168,"('irresponsible', 'responsible')",1.3366176,1.2472168,-0.0894008
44,-1.0841727,-1.2440122,"('prejudiced', 'unprejudiced')",-1.0841727,-1.2440122,-0.1598395
45,0.47984117,0.57180333,"('incompetent', 'competent')",0.4798412,0.5718033,0.0919621
46,-0.56108874,-0.5629707,"('uncompetitive', 'competitive')",-0.5610887,-0.5629707,-0.001882
47,5.1097045,5.3432503,"('stupid', 'smart')",5.1097045,5.3432503,0.2335458
48,1.2014832,1.2380097,"('unintelligent', 'intelligent')",1.2014832,1.2380097,0.0365265
49,0.35055563,0.5688035,"('unable', 'able')",0.3505556,0.5688035,0.2182479
50,-0.029589044,0.07043805,"('clumsy', 'skillful')",-0.029589,0.070438,0.100027
51,0.6185901,0.72583985,"('uneducated', 'educated')",0.6185901,0.7258399,0.1072498
52,-0.6915066,-0.57792234,"('irrational', 'rational')",-0.6915066,-0.5779223,0.1135843
53,0.25584555,0.3017974,"('uncreative', 'creative')",0.2558455,0.3017974,0.0459519
54,1.5772265,1.7921687,"('incapable', 'capable')",1.5772265,1.7921687,0.2149422
55,1.1311283,1.1705334,"('incompetent', 'clever')",1.1311283,1.1705334,0.0394051
56,1.007099,0.9641454,"('impractical', 'practical')",1.007099,0.9641454,-0.0429536
57,-2.7067356,-2.646444,"('unimaginative', 'imaginative')",-2.7067356,-2.6464441,0.0602915
58,-0.13463458,-0.15724592,"('undiscriminating', 'discriminating')",-0.1346346,-0.1572459,-0.0226113
59,-0.07802092,0.12241288,"('foolish', 'wise')",-0.0780209,0.1224129,0.2004338
60,1.0544891,0.9268358,"('inefficient', 'efficient')",1.0544891,0.9268358,-0.1276533
61,0.32688454,0.3193735,"('illogical', 'logical')",0.3268845,0.3193735,-0.007511
62,1.6934533,1.7565695,"('incompetent', 'brilliant')",1.6934533,1.7565695,0.0631162
63,0.7588223,0.7736423,"('unperceptive', 'insightful')",0.7588223,0.7736423,0.01482
64,-5.257493,-5.3121424,"('shy', 'confident')",-5.257493,-5.3121424,-0.0546494
65,0.8904303,0.8844858,"('insecure', 'secure')",0.8904303,0.8844858,-0.0059445
66,-0.28752998,-0.17875673,"('inactive', 'active')",-0.28753,-0.1787567,0.1087733
67,-0.3650512,-0.45330665,"('doubtful', 'determined')",-0.3650512,-0.4533066,-0.0882554
68,-0.8507663,-0.74117184,"('dependent', 'independent')",-0.8507663,-0.7411718,0.1095945
69,-1.3399086,-1.291484,"('lazy', 'industrious')",-1.3399086,-1.291484,0.0484246
70,1.4441357,1.5284134,"('lethargic', 'energetic')",1.4441357,1.5284134,0.0842777
71,0.69525266,0.88971406,"('diffident', 'self-confident')",0.6952527,0.8897141,0.1944614
72,0.6407129,0.70038664,"('unambitious', 'ambitious')",0.6407129,0.7003866,0.0596737
73,-2.8057005,-2.769324,"('helpless', 'self-reliant')",-2.8057005,-2.7693241,0.0363764
74,-0.087947205,-0.079345316,"('undedicated', 'dedicated')",-0.0879472,-0.0793453,0.0086019
75,-0.9861505,-0.87729615,"('meek', 'impulsive')",-0.9861505,-0.8772961,0.1088544
76,0.55556124,0.53129333,"('anxious', 'daring')",0.5555612,0.5312933,-0.0242679
77,-0.6909583,-0.66140896,"('unmotivated', 'motivated')",-0.6909583,-0.661409,0.0295493
78,-0.55349976,-0.60982794,"('nonresilient', 'resilient')",-0.5534998,-0.6098279,-0.0563281
79,-0.7482397,-0.5930633,"('wavering', 'unwavering')",-0.7482397,-0.5930633,0.1551764
80,0.12238492,0.05622584,"('dominated', 'dominating')",0.1223849,0.0562258,-0.0661591
81,0.4754344,0.45905024,"('submissive', 'aggressive')",0.4754344,0.4590502,-0.0163842
82,5.7819753,6.0944724,"('poor', 'rich')",5.7819753,6.0944724,0.3124971
83,-0.09170054,-0.16239512,"('powerless', 'powerful')",-0.0917005,-0.1623951,-0.0706946
84,-0.008217482,-0.044332355,"('inferior', 'superior')",-0.0082175,-0.0443324,-0.0361149
85,-1.4853672,-1.4010379,"('insignificant', 'prestigious')",-1.4853672,-1.4010379,0.0843293
86,0.23898363,0.33899704,"('uninfluential', 'influential')",0.2389836,0.338997,0.1000134
87,0.25270423,0.47935,"('unsuccessful', 'successful')",0.2527042,0.47935,0.2266458
88,-0.14226718,-0.03460651,"('low', 'eminent')",-0.1422672,-0.0346065,0.1076607
