,american_male,american_female,tuple,airlines_male,airlines_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.5390238,-1.6612356,"('unsociable', 'sociable')",-0.81477416,-0.8463584,0.33981544,0.21720278,-0.55505794,-0.66384816,-0.6422601,-0.7385599,-0.0962998
1,-0.40383735,-0.28860578,"('unfriendly', 'friendly')",1.1880902,1.2647413,-0.29067478,-0.30073696,1.661689,1.6371332,0.5388168,0.5781329,0.0393161
2,0.9872363,1.0956216,"('unlikable', 'likable')",0.39895535,0.45753402,1.794027,1.8644838,0.89414096,1.0192752,1.01859,1.1092286,0.0906386
3,-0.9563835,-0.81418866,"('repellent', 'pleasant')",-0.7004915,-0.6528143,0.7273088,0.7516469,0.27816266,0.2812537,-0.1628509,-0.1085256,0.0543253
4,0.05687336,0.056408778,"('disliked', 'liked')",0.41648507,0.35492074,-0.58561313,-0.66731787,-6.102734,-6.1822395,-1.5537472,-1.6095569,-0.0558097
5,0.28426087,0.41810513,"('distant', 'outgoing')",0.77627254,0.8624775,-1.9112036,-1.8432298,-0.57103753,-0.49128002,-0.3554269,-0.2634818,0.0919451
6,0.21487546,0.42380503,"('distant', 'open')",0.53768986,0.6615379,-2.1370778,-2.0321574,0.13694909,0.18836182,-0.3118908,-0.1896132,0.1222776
7,-0.0029052086,-0.03601122,"('insensitive', 'sensitive')",0.4198599,0.41719037,0.20228383,0.17451674,0.70271283,0.6755054,0.3304878,0.3078003,-0.0226875
8,-0.09710166,0.0016642846,"('unaffectionate', 'affectionate')",0.3690264,0.32281098,-0.5902709,-0.5886822,0.24462059,0.22425666,-0.0184314,-0.0099876,0.0084438
9,0.2956842,0.35742664,"('unaffectionate', 'caring')",0.25019264,0.25238636,-0.35711318,-0.35311496,0.93312466,0.95626533,0.2804721,0.3032408,0.0227687
10,-0.32266292,-0.3425916,"('unsympathetic', 'sympathetic')",-1.3326082,-1.3277615,-0.39842838,-0.4175568,-0.38624033,-0.43643594,-0.6099849,-0.6310865,-0.0211016
11,-0.18365222,-0.22171944,"('unhelpful', 'helpful')",-0.45222458,-0.4377315,-0.4232279,-0.49436694,1.949972,1.9333016,0.2227168,0.1948709,-0.0278459
12,0.33537817,0.48847818,"('unsupportive', 'supportive')",-0.19254571,-0.12476418,0.5650356,0.69881773,-1.7051338,-1.6395234,-0.2493164,-0.1442479,0.1050685
13,-0.3608023,-0.5330714,"('impolite', 'polite')",-0.18156004,-0.19987164,0.304681,0.18838815,-0.25261325,-0.2980316,-0.1225736,-0.2106466,-0.088073
