,incyte_male,incyte_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.45151383,-0.5954544,"('unsociable', 'sociable')",-0.009573834,-0.1959903,-0.2305438,-0.3957223,-0.1651785
1,-1.5098044,-1.4391048,"('unfriendly', 'friendly')",1.2069836,1.1432073,-0.1514104,-0.1479487,0.0034617
2,-0.02058461,-0.03490772,"('unlikable', 'likable')",0.62879825,0.6129316,0.3041068,0.289012,-0.0150948
3,-0.59258676,-0.49269345,"('repellent', 'pleasant')",0.57653415,0.60339427,-0.0080263,0.0553504,0.0633767
4,-0.32022858,-0.27848876,"('disliked', 'liked')",-6.2752776,-6.433031,-3.2977531,-3.3557599,-0.0580068
5,-1.1097889,-0.9792148,"('distant', 'outgoing')",-0.75944734,-0.7331788,-0.9346181,-0.8561968,0.0784213
6,-1.5689154,-1.4051658,"('distant', 'open')",-0.896631,-0.85322684,-1.2327732,-1.1291963,0.1035769
7,-0.6382039,-0.65459394,"('insensitive', 'sensitive')",0.24129327,0.26252222,-0.1984553,-0.1960359,0.0024194
8,-1.1572222,-1.1252416,"('unaffectionate', 'affectionate')",0.33565196,0.346833,-0.4107851,-0.3892043,0.0215808
9,-1.5424814,-1.5630529,"('unaffectionate', 'caring')",0.6066538,0.6370462,-0.4679138,-0.4630033,0.0049105
10,-1.3731849,-1.4180497,"('unsympathetic', 'sympathetic')",-0.7158933,-0.74068904,-1.0445391,-1.0793693,-0.0348302
11,-0.23632453,-0.33446324,"('unhelpful', 'helpful')",1.5204915,1.5438135,0.6420835,0.6046751,-0.0374084
12,-0.6741689,-0.54297495,"('unsupportive', 'supportive')",-2.2198613,-2.2414505,-1.447015,-1.3922127,0.0548023
13,-0.41301894,-0.6014859,"('impolite', 'polite')",-0.93810624,-1.004969,-0.6755626,-0.8032274,-0.1276648
14,0.9288366,0.8545231,"('antisocial', 'social')",0.29656982,0.17065088,0.6127032,0.512587,-0.1001162
15,0.07683784,-0.033258915,"('boring', 'funny')",0.040353306,-0.0027897423,0.0585956,-0.0180243,-0.0766199
16,-0.5347923,-0.5170874,"('unpopular', 'popular')",0.31810695,0.29604775,-0.1083427,-0.1105198,-0.0021771
17,-0.26331952,-0.24010693,"('nasty', 'nice')",-0.3288526,-0.31918156,-0.2960861,-0.2796443,0.0164418
18,0.0060890913,0.040899374,"('disagreeable', 'welcoming')",-0.44667432,-0.529337,-0.2202926,-0.2442188,-0.0239262
19,-1.8155932,-1.7593601,"('inhospitable', 'hospitable')",-0.7069536,-0.64382416,-1.2612734,-1.2015921,0.0596813
20,0.67664164,0.6722032,"('rough', 'thoughtful')",1.0338526,0.9975426,0.8552471,0.8348729,-0.0203742
21,0.22497138,0.1003837,"('immoral', 'moral')",-0.14918254,-0.21602388,0.0378944,-0.0578201,-0.0957145
22,0.25541383,0.22324294,"('untrustworthy', 'trustworthy')",-0.6522251,-0.75780076,-0.1984056,-0.2672789,-0.0688733
23,-0.77029634,-0.8231488,"('insincere', 'sincere')",5.349865,5.3904233,2.2897844,2.2836373,-0.0061471
24,-1.0052173,-1.0891296,"('dishonest', 'honest')",0.21393171,0.20916462,-0.3956428,-0.4399825,-0.0443397
25,-0.14676897,-0.13573,"('egoistic', 'altruistic')",1.2472714,1.2526708,0.5502512,0.5584704,0.0082192
26,0.7944577,0.77399945,"('hardhearted', 'benevolent')",1.92365,1.8635937,1.3590539,1.3187966,-0.0402573
27,-0.19414492,-0.21308695,"('hardhearted', 'softhearted')",0.9499573,0.9072134,0.3779062,0.3470632,-0.030843
28,-0.42096454,-0.5646692,"('disloyal', 'loyal')",1.1225709,1.0527639,0.3508032,0.2440474,-0.1067558
29,-0.30895057,-0.30085334,"('unfair', 'fair')",-0.47005635,-0.5967461,-0.3895035,-0.4487997,-0.0592962
30,0.7308842,0.5996673,"('intolerant', 'tolerant')",1.1332374,1.0359704,0.9320608,0.8178189,-0.1142419
31,-0.8378495,-0.60965174,"('evil', 'good')",-0.8693448,-0.89497435,-0.8535972,-0.752313,0.1012842
32,0.064274505,-0.111399695,"('unkind', 'kind')",0.6416589,0.48767033,0.3529667,0.1881353,-0.1648314
33,-0.25529972,-0.27941898,"('wrong', 'right')",-0.70964587,-0.75673866,-0.4824728,-0.5180788,-0.035606
34,0.24993162,0.3738522,"('mean', 'honorable')",5.368869,5.551593,2.8094003,2.9627225,0.1533222
35,0.24666339,0.24637073,"('corrupt', 'incorrupt')",-0.25257784,-0.24852832,-0.0029572,-0.0010788,0.0018784
36,-0.65436906,-0.57453626,"('hostile', 'amicable')",-0.19280939,-0.2616617,-0.4235892,-0.418099,0.0054902
37,-0.19987348,-0.16232184,"('fake', 'genuine')",-0.25359777,-0.21002465,-0.2267356,-0.1861732,0.0405624
38,-0.7346298,-0.7278549,"('untruthful', 'truthful')",-0.3511325,-0.28741983,-0.5428811,-0.5076374,0.0352437
39,1.2306918,1.1279242,"('exploitative', 'cooperative')",0.26027843,0.26405317,0.7454851,0.6959887,-0.0494964
40,-0.014921085,0.061647803,"('stingy', 'generous')",-1.6710625,-1.7782164,-0.8429918,-0.8582843,-0.0152925
41,0.20499262,0.26230592,"('unforgiving', 'forgiving')",0.06861606,-0.084767066,0.1368043,0.0887694,-0.0480349
42,0.56426835,0.59021795,"('unreliable', 'reliable')",-3.423319,-3.5359325,-1.4295254,-1.4728572,-0.0433318
43,-0.74552375,-0.77657455,"('irresponsible', 'responsible')",0.31948394,0.31034058,-0.2130199,-0.233117,-0.0200971
44,0.8511766,0.78376204,"('prejudiced', 'unprejudiced')",-1.3400921,-1.3422928,-0.2444577,-0.2792654,-0.0348077
45,-1.0140902,-0.9275063,"('incompetent', 'competent')",-0.057760146,-0.11752508,-0.5359251,-0.5225157,0.0134094
46,-0.69810206,-0.69672686,"('uncompetitive', 'competitive')",-0.7673706,-0.8048108,-0.7327363,-0.7507688,-0.0180325
47,-0.07200231,-0.005685447,"('stupid', 'smart')",4.932449,5.1121974,2.4302232,2.553256,0.1230328
48,0.55699086,0.49489474,"('unintelligent', 'intelligent')",0.9674795,0.95064574,0.7622352,0.7227702,-0.039465
49,0.17691009,0.24316207,"('unable', 'able')",-0.027253993,0.018836483,0.074828,0.1309993,0.0561713
50,-0.15849043,-0.14495693,"('clumsy', 'skillful')",-0.07935397,-0.13177915,-0.1189222,-0.138368,-0.0194458
51,-0.4661547,-0.6803819,"('uneducated', 'educated')",0.36927462,0.2663357,-0.04844,-0.2070231,-0.1585831
52,-0.84853077,-0.9425153,"('irrational', 'rational')",0.10047821,0.026068386,-0.3740263,-0.4582235,-0.0841972
53,-1.3898655,-1.3750892,"('uncreative', 'creative')",0.22221944,0.1829934,-0.583823,-0.5960479,-0.0122249
54,-0.9356815,-1.0228711,"('incapable', 'capable')",0.3606535,0.43838385,-0.287514,-0.2922437,-0.0047297
55,0.16752051,0.12266137,"('incompetent', 'clever')",0.5422863,0.48478988,0.3549034,0.3037256,-0.0511778
56,0.6494297,0.5633687,"('impractical', 'practical')",-0.32443744,-0.38417667,0.1624961,0.089596,-0.0729001
57,-0.7137688,-0.74990606,"('unimaginative', 'imaginative')",-2.8592875,-2.9210954,-1.7865281,-1.8355007,-0.0489726
58,-0.15920484,-0.11367701,"('undiscriminating', 'discriminating')",0.39269486,0.35030672,0.116745,0.1183149,0.0015699
59,0.007747232,0.013203795,"('foolish', 'wise')",-0.029584754,0.010366166,-0.0109188,0.011785,0.0227038
60,1.0443788,0.9299268,"('inefficient', 'efficient')",0.07128872,0.12221493,0.5578337,0.5260709,-0.0317628
61,-0.28736496,-0.47982004,"('illogical', 'logical')",0.68790674,0.52718437,0.2002709,0.0236822,-0.1765887
62,0.08519541,0.06257014,"('incompetent', 'brilliant')",0.31141418,0.35873106,0.1983048,0.2106506,0.0123458
