,carrier_male,carrier_female,tuple,global_male,global_female,corp_male,corp_female,average_male,average_female,female-male
0,0.78904665,0.6274166,"('unsociable', 'sociable')",0.30086565,0.12090522,-0.34160626,-0.47178695,0.2494353,0.0921783,-0.157257
1,-1.0839225,-1.0222448,"('unfriendly', 'friendly')",-0.46144995,-0.58233047,1.1639354,0.99145514,-0.1271457,-0.2043734,-0.0772277
2,0.6003157,0.59603333,"('unlikable', 'likable')",1.3076161,1.3353461,1.0846876,1.1234963,0.9975398,1.018292,0.0207522
3,0.14959757,0.16142136,"('repellent', 'pleasant')",-0.39847,-0.35546735,0.592949,0.6656071,0.1146922,0.157187,0.0424948
4,-0.99331653,-0.96102035,"('disliked', 'liked')",0.3655674,0.40095073,-5.957413,-6.1024613,-2.1950541,-2.2208436,-0.0257895
5,-2.3979414,-2.3888888,"('distant', 'outgoing')",-0.31470934,-0.17551929,-0.246922,-0.20118514,-0.9865243,-0.9218644,0.0646599
6,-2.6024714,-2.519187,"('distant', 'open')",-1.1915454,-1.0941491,-0.5972882,-0.56680894,-1.4637683,-1.3933818,0.0703865
7,1.5211189,1.5980715,"('insensitive', 'sensitive')",0.2489365,0.20231918,0.13198464,0.15079717,0.6340133,0.6503959,0.0163826
8,-1.3161716,-1.3069687,"('unaffectionate', 'affectionate')",-0.8421495,-0.93314505,-0.082452655,-0.1634273,-0.7469246,-0.8011804,-0.0542558
9,-0.028104313,0.04238674,"('unaffectionate', 'caring')",-0.24898097,-0.29509223,0.6738337,0.67590463,0.1322495,0.1410664,0.0088169
10,1.3319951,1.2686218,"('unsympathetic', 'sympathetic')",-0.56319296,-0.71561384,-0.9215826,-0.9566119,-0.0509268,-0.1345346,-0.0836078
11,0.5203731,0.5122876,"('unhelpful', 'helpful')",0.52996296,0.43036234,1.7857057,1.7777678,0.9453473,0.9068059,-0.0385414
12,1.374925,1.5400765,"('unsupportive', 'supportive')",1.2730417,1.3461964,-2.068551,-2.0301182,0.1931386,0.2853849,0.0922463
13,1.6561246,1.503922,"('impolite', 'polite')",0.79808784,0.7276893,-0.43893257,-0.36994413,0.6717599,0.6205557,-0.0512042
14,1.2052399,1.1220354,"('antisocial', 'social')",1.3015795,1.2412317,0.23661475,0.16512169,0.914478,0.8427962,-0.0716818
15,-0.61074865,-0.7166207,"('boring', 'funny')",-0.21117835,-0.31507498,0.16098094,0.121962056,-0.2203154,-0.3032445,-0.0829291
16,-1.7609826,-1.7118737,"('unpopular', 'popular')",-0.12263094,-0.13926953,0.43871433,0.37222204,-0.4816331,-0.4929737,-0.0113406
17,-0.7846578,-0.745425,"('nasty', 'nice')",-1.0392882,-0.9416243,-0.5071685,-0.48684913,-0.7770382,-0.7246328,0.0524054
18,-0.6474979,-0.65799236,"('disagreeable', 'welcoming')",0.32358956,0.3206863,-0.44612244,-0.54053664,-0.2566769,-0.2926142,-0.0359373
19,-1.1521703,-1.1712111,"('inhospitable', 'hospitable')",-0.5601858,-0.6147559,-0.70786095,-0.71404713,-0.806739,-0.8333381,-0.0265991
20,-0.1286048,-0.11503819,"('rough', 'thoughtful')",-0.26768813,-0.2793014,0.6466086,0.62538093,0.0834386,0.0770138,-0.0064248
21,1.2086005,1.1454318,"('immoral', 'moral')",0.44123462,0.32779166,-0.50373745,-0.5143154,0.3820326,0.319636,-0.0623966
22,-0.08558297,-0.07269842,"('untrustworthy', 'trustworthy')",0.10628946,0.0055103824,-1.1846199,-1.1401157,-0.3879711,-0.4024346,-0.0144635
23,0.9881459,0.94714886,"('insincere', 'sincere')",0.5647847,0.46845958,5.655861,5.648661,2.4029306,2.3547565,-0.0481741
24,0.40272486,0.44373792,"('dishonest', 'honest')",0.053330548,0.020525135,0.64028937,0.634221,0.3654482,0.3661613,0.0007131
25,-0.9756278,-0.9075264,"('egoistic', 'altruistic')",-0.16824676,-0.1888929,1.0002834,0.8994083,-0.0478637,-0.0656704,-0.0178067
26,-0.24693155,-0.34396628,"('hardhearted', 'benevolent')",0.6523898,0.49977446,1.4238855,1.1721284,0.6097813,0.4426455,-0.1671358
27,-0.44152057,-0.31514063,"('hardhearted', 'softhearted')",-0.9900272,-0.9126377,0.323905,0.3685119,-0.3692143,-0.2864221,0.0827922
28,0.27961144,0.19637844,"('disloyal', 'loyal')",0.058312666,-0.10180884,0.8599321,0.73162925,0.3992854,0.2753996,-0.1238858
29,-0.4599231,-0.40046582,"('unfair', 'fair')",-0.11502749,-0.06502368,-0.49140817,-0.5757688,-0.3554529,-0.3470861,0.0083668
30,1.6153158,1.5330483,"('intolerant', 'tolerant')",1.1091808,0.9713921,0.9761578,0.89044356,1.2335515,1.131628,-0.1019235
31,-2.552173,-2.4310403,"('evil', 'good')",-0.7380848,-0.7542882,-0.8918947,-1.0078832,-1.3940508,-1.3977372,-0.0036864
32,0.7571213,0.6846341,"('unkind', 'kind')",0.4647153,0.32858828,0.7174722,0.5375801,0.6464363,0.5169342,-0.1295021
33,-0.22721614,-0.23847598,"('wrong', 'right')",0.4910219,0.509188,-0.48058552,-0.45643348,-0.0722599,-0.0619072,0.0103527
34,-0.14414933,-0.09836452,"('mean', 'honorable')",0.4550678,0.47842723,5.483412,5.619937,1.9314434,1.9999998,0.0685564
35,-2.1515489,-2.0571578,"('corrupt', 'incorrupt')",-0.7798544,-0.73509973,-0.5705252,-0.61519384,-1.1673094,-1.1358171,0.0314923
36,-1.9630274,-1.9706366,"('hostile', 'amicable')",-0.8094744,-0.9216376,-0.29221195,-0.4201051,-1.0215712,-1.1041265,-0.0825553
37,-0.053175252,-0.02339409,"('fake', 'genuine')",-0.666329,-0.7323277,-0.35154393,-0.31357032,-0.3570161,-0.3564307,0.0005854
38,0.26546362,0.29860616,"('untruthful', 'truthful')",0.10203421,0.09865493,0.33599657,0.40303913,0.2344981,0.2667667,0.0322686
39,2.8291833,2.7897098,"('exploitative', 'cooperative')",1.5247436,1.4832463,0.21557243,0.22560917,1.5231663,1.4995217,-0.0236446
40,-0.13121162,0.001012139,"('stingy', 'generous')",-0.0875158,0.07342987,-1.8388124,-1.9137322,-0.6858466,-0.6130967,0.0727499
41,0.2414534,0.2607357,"('unforgiving', 'forgiving')",0.19454056,0.07224453,0.014078971,-0.0903328,0.1500243,0.0808825,-0.0691418
42,0.51356566,0.5695284,"('unreliable', 'reliable')",0.8968609,0.9156014,-2.8857021,-2.8606203,-0.4917585,-0.4584968,0.0332617
43,1.3259141,1.3489637,"('irresponsible', 'responsible')",0.6312581,0.57191277,0.20202932,0.1600609,0.7197338,0.6936458,-0.026088
44,-0.9144943,-0.9654904,"('prejudiced', 'unprejudiced')",-0.5220852,-0.4821412,-1.3550725,-1.3875035,-0.9305507,-0.945045,-0.0144943
45,0.636784,0.7039701,"('incompetent', 'competent')",0.39857635,0.28781506,-0.042975947,-0.11476751,0.3307948,0.2923392,-0.0384556
46,1.8631705,1.8391011,"('uncompetitive', 'competitive')",1.2389021,1.1527764,-0.7673968,-0.7014435,0.7782253,0.763478,-0.0147473
47,0.01863224,0.046075545,"('stupid', 'smart')",0.26101848,0.2453917,5.2359242,5.4171314,1.838525,1.9028662,0.0643412
48,0.6255468,0.58929473,"('unintelligent', 'intelligent')",-0.2629244,-0.34958357,0.41733158,0.38295096,0.2599847,0.207554,-0.0524307
49,-0.17045213,-0.22496374,"('unable', 'able')",-0.5511891,-0.54954314,-0.53167015,-0.37179756,-0.4177705,-0.3821015,0.035669
50,-1.2460399,-1.2122508,"('clumsy', 'skillful')",0.2518562,0.24797207,-0.14888749,-0.16215229,-0.3810237,-0.375477,0.0055467
51,0.885601,0.7574173,"('uneducated', 'educated')",1.1168935,0.9929161,0.41397402,0.34540996,0.8054895,0.6985811,-0.1069084
52,-1.3649992,-1.4706662,"('irrational', 'rational')",-0.5480956,-0.6535834,0.11143154,0.017095778,-0.6005544,-0.7023846,-0.1018302
53,-1.4136547,-1.4019804,"('uncreative', 'creative')",-0.20477965,-0.35197574,0.5408308,0.44581988,-0.3592012,-0.4360454,-0.0768442
54,-0.9357491,-0.9506601,"('incapable', 'capable')",-0.20552814,-0.29139286,0.5791263,0.62670285,-0.1873837,-0.2051167,-0.017733
55,1.0835855,1.0410957,"('incompetent', 'clever')",0.11367978,-0.02574366,0.15080266,0.12641113,0.449356,0.3805877,-0.0687683
56,1.7263185,1.6210184,"('impractical', 'practical')",1.3520238,1.2248105,-0.03188791,-0.05615388,1.0154848,0.9298917,-0.0855931
57,-1.0192503,-1.0804923,"('unimaginative', 'imaginative')",-1.2581688,-1.4742671,-3.2046297,-3.3061922,-1.8273497,-1.9536505,-0.1263008
58,0.28637725,0.2638551,"('undiscriminating', 'discriminating')",0.090542756,0.00797829,0.114045456,-0.018870724,0.1636552,0.0843209,-0.0793343
59,-1.339303,-1.2598338,"('foolish', 'wise')",0.35029536,0.36373335,-0.057462096,0.041489013,-0.3488232,-0.2848705,0.0639527
60,2.0374537,1.9824078,"('inefficient', 'efficient')",1.0995078,1.1106213,0.03149543,0.1550505,1.0561523,1.0826932,0.0265409
61,0.7857071,0.6988476,"('illogical', 'logical')",0.45699826,0.36463603,0.5157512,0.4491276,0.5861522,0.5042037,-0.0819485
62,2.318652,2.397024,"('incompetent', 'brilliant')",1.3959286,1.4914263,0.80385005,1.0134572,1.5061436,1.6339691,0.1278255
63,0.7164174,0.7933106,"('unperceptive', 'insightful')",1.6968014,1.619891,0.55865043,0.629641,0.9906231,1.0142809,0.0236578
64,0.2527336,0.21711057,"('shy', 'confident')",0.94402295,0.9443299,-5.592419,-5.5812593,-1.4652208,-1.473273,-0.0080522
65,1.3048828,1.1811156,"('insecure', 'secure')",0.5663501,0.44234896,-0.19892724,-0.1412038,0.5574352,0.4940869,-0.0633483
66,-1.1950446,-1.17595,"('inactive', 'active')",0.23502018,0.16701354,0.3258273,0.29027805,-0.2113991,-0.2395528,-0.0281537
67,0.5961498,0.4590978,"('doubtful', 'determined')",1.1317042,1.0974364,-0.0951913,-0.23018458,0.5442209,0.4421166,-0.1021043
68,-0.3615606,-0.49018344,"('dependent', 'independent')",-0.2337651,-0.30171448,-0.80428016,-0.73830646,-0.4665353,-0.5100681,-0.0435328
69,-1.4087425,-1.2916955,"('lazy', 'industrious')",0.96164167,1.1074861,-0.3119395,-0.24989001,-0.2530135,-0.1446998,0.1083137
70,1.260536,1.2712901,"('lethargic', 'energetic')",0.18705706,0.14806344,-0.16721411,-0.10045834,0.4267929,0.4396317,0.0128388
71,0.85532707,0.86549014,"('diffident', 'self-confident')",1.5930557,1.6602626,0.61142963,0.54199505,1.0199375,1.0225826,0.0026451
72,0.63004625,0.62385136,"('unambitious', 'ambitious')",-0.06251866,0.054835252,-0.51844716,-0.3702883,0.0163601,0.1027994,0.0864393
73,0.09026721,0.12613851,"('helpless', 'self-reliant')",0.4880616,0.55403876,-3.4143364,-3.3957636,-0.9453359,-0.9051955,0.0401404
74,0.76489156,0.8196716,"('undedicated', 'dedicated')",1.215848,1.1539702,-0.45648155,-0.5654983,0.508086,0.4693812,-0.0387048
75,-1.4636496,-1.351117,"('meek', 'impulsive')",-0.51622987,-0.40703505,-0.39487907,-0.3184726,-0.7915862,-0.6922082,0.099378
76,1.0828848,1.0454315,"('anxious', 'daring')",0.71853626,0.7221089,-0.051273134,-0.004665116,0.5833826,0.5876251,0.0042425
77,0.37219036,0.3806328,"('unmotivated', 'motivated')",0.43297577,0.4011049,-0.744526,-0.6316098,0.0202134,0.0500426,0.0298292
78,-0.5256037,-0.31969035,"('nonresilient', 'resilient')",0.2285538,0.38507512,-0.039421245,0.1082157,-0.112157,0.0578668,0.1700238
