,fifth_male,fifth_female,tuple,third_male,third_female,bancorp_male,bancorp_female,average_male,average_female,female-male
0,3.0949495,2.7853987,"('unsociable', 'sociable')",0.6881374,0.60832345,-0.33137512,-0.30997777,1.1505706,1.0279148,-0.1226558
1,-2.0474937,-1.9218498,"('unfriendly', 'friendly')",-1.1247602,-1.1173371,1.3315779,1.1780286,-0.6135587,-0.6203861,-0.0068274
2,0.1774643,0.16098064,"('unlikable', 'likable')",1.2508498,1.2655529,1.004099,1.0774118,0.8108044,0.8346485,0.0238441
3,1.8484448,1.7531288,"('repellent', 'pleasant')",-0.12180853,0.06325605,-0.7563615,-0.59854186,0.3234249,0.4059476,0.0825227
4,-2.302582,-2.2486448,"('disliked', 'liked')",-0.25533104,-0.29037493,-2.9230165,-2.9859278,-1.8269765,-1.8416492,-0.0146727
5,-3.4972403,-3.3039675,"('distant', 'outgoing')",-0.897066,-0.8209244,0.8662691,0.8914973,-1.1760124,-1.0777981,0.0982143
6,-3.6284487,-3.4562216,"('distant', 'open')",-0.7913421,-0.6810352,0.8997319,0.85465133,-1.173353,-1.0942017,0.0791513
7,4.6777425,4.493391,"('insensitive', 'sensitive')",1.8921375,1.9164023,-0.12621164,-0.06283236,2.1478895,2.1156537,-0.0322358
8,-2.1058295,-2.125676,"('unaffectionate', 'affectionate')",-0.3659624,-0.40375605,0.73358256,0.50876296,-0.5794031,-0.6735563,-0.0941532
9,-0.0493896,0.06956774,"('unaffectionate', 'caring')",-0.11850073,-0.040209256,1.3065419,1.228902,0.3795505,0.4194202,0.0398697
10,5.2370477,4.958438,"('unsympathetic', 'sympathetic')",1.8258576,1.8172892,-1.3344615,-1.2202747,1.9094814,1.8518174,-0.057664
11,3.3786552,3.2236025,"('unhelpful', 'helpful')",1.5585297,1.6605078,0.7380375,0.839145,1.8917408,1.9077519,0.0160111
12,2.406907,2.3684375,"('unsupportive', 'supportive')",1.4779918,1.7431962,-1.2258015,-1.110428,0.8863658,1.000402,0.1140362
13,3.3103292,3.1314285,"('impolite', 'polite')",1.3366495,1.3002973,-0.5351193,-0.45248234,1.3706198,1.3264144,-0.0442054
14,3.7668827,3.4736319,"('antisocial', 'social')",1.6125942,1.4951116,-0.9097067,-0.85197407,1.4899235,1.3722564,-0.1176671
15,-0.22498745,-0.34745806,"('boring', 'funny')",0.37731987,0.19801287,1.3079141,1.245654,0.4867489,0.3654029,-0.121346
16,-2.6650205,-2.5524554,"('unpopular', 'popular')",-1.940374,-1.8383076,0.24802577,0.2994361,-1.4524562,-1.3637757,0.0886805
17,-0.67698157,-0.66775495,"('nasty', 'nice')",-0.11952101,-0.097627856,0.33663055,0.4148794,-0.1532907,-0.1168345,0.0364562
18,-0.3741442,-0.28932026,"('disagreeable', 'welcoming')",-0.05861588,0.14488801,-0.6156863,-0.63557816,-0.3494821,-0.2600035,0.0894786
19,-1.0742558,-0.85954636,"('inhospitable', 'hospitable')",-0.2275842,-0.09699879,-0.44378817,-0.39373884,-0.5818761,-0.4500947,0.1317814
